RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
11,Alexander Mattison,1,25,113.0,4.5,42.0,1.7,71,2.8,3,4,-6.0,0,2,1,1,1,0,48,7,7,1,9,0.0,40.0,5.7,1.0,1.0,19.3
12,Antonio Gibson,1,20,60.0,3.0,32.0,1.6,28,1.4,1,2,-9.0,5,1,0,0,0,0,16,2,2,0,3,2.0,12.0,6.0,0.0,0.0,19.2
13,Devontae Booker,1,16,42.0,2.6,27.0,1.7,15,0.9,2,2,-3.0,1,1,0,0,0,0,14,3,4,2,4,1.0,16.0,5.3,1.0,0.0,17.8
14,Leonard Fournette,1,12,67.0,5.6,28.0,2.3,39,3.3,0,1,-1.0,5,2,0,0,0,0,17,4,5,0,23,1.0,43.0,10.8,0.0,0.0,17.0
15,D'Andre Swift,1,11,51.0,4.6,37.0,3.4,14,1.3,0,0,0.0,7,2,0,0,0,0,12,6,6,0,6,1.0,53.0,8.8,0.0,0.0,16.4
16,Darrell Henderson Jr.,1,17,82.0,4.8,43.0,2.5,39,2.3,2,3,-5.0,5,3,1,0,0,0,29,1,1,0,2,1.0,17.0,17.0,0.0,0.0,15.9
17,Damien Williams,1,16,64.0,4.0,57.0,3.6,7,0.4,1,0,0.0,4,1,0,0,0,0,14,2,3,0,2,1.0,20.0,10.0,0.0,0.0,14.4
18,Samaje Perine,1,11,59.0,5.4,22.0,2.0,37,3.4,2,1,-1.0,0,2,0,0,0,0,11,4,5,2,6,0.0,24.0,6.0,1.0,0.0,14.3
19,AJ Dillon,1,8,30.0,3.8,11.0,1.4,19,2.4,0,1,-1.0,0,1,0,0,0,0,17,4,4,2,4,0.0,49.0,12.3,1.0,0.0,13.9
20,Chuba Hubbard,1,24,101.0,4.2,48.0,2.0,56,2.3,2,1,-5.0,0,2,1,0,0,0,26,5,6,0,10,0.0,33.0,6.6,0.0,0.0,13.4
21,Josh Jacobs,1,15,48.0,3.2,45.0,3.0,3,0.2,0,1,-1.0,1,1,0,0,0,0,11,4,5,1,2,1.0,19.0,4.8,0.0,0.0,12.7
22,Michael Carter,1,10,38.0,3.8,16.0,1.6,22,2.2,0,1,-3.0,2,0,0,0,0,0,9,3,3,0,11,1.0,20.0,6.7,0.0,0.0,11.8
23,Cordarrelle Patterson,1,14,54.0,3.9,15.0,1.1,39,2.8,1,1,-2.0,0,1,0,0,0,0,12,7,9,3,8,0.0,60.0,8.6,0.0,0.0,11.4
24,Aaron Jones Sr.,1,14,103.0,7.4,31.0,2.2,72,5.1,1,3,-6.0,0,3,1,1,1,1,57,4,5,0,2,0.0,6.0,1.5,0.0,0.0,10.9
25,Sony Michel,1,11,37.0,3.4,21.0,1.9,16,1.5,1,1,-1.0,2,1,0,0,0,0,15,1,1,0,1,1.0,8.0,8.0,0.0,0.0,10.5
26,Tony Pollard,1,14,75.0,5.4,46.0,3.3,29,2.1,0,0,0.0,0,2,0,0,0,0,17,4,4,0,9,0.0,28.0,7.0,0.0,0.0,10.3
27,Mike Davis,1,13,53.0,4.1,32.0,2.5,21,1.6,1,0,0.0,3,2,0,0,0,0,17,2,5,1,2,1.0,8.0,4.0,0.0,1.0,10.1
28,Damien Harris,1,14,58.0,4.1,15.0,1.1,43,3.1,0,1,-3.0,1,1,0,0,0,0,15,0,0,0,0,1.0,0.0,0.0,0.0,1.0,9.8
29,James Conner,1,10,29.0,2.9,8.0,0.8,21,2.1,0,0,0.0,1,0,0,0,0,0,8,1,1,0,1,1.0,8.0,8.0,0.0,0.0,9.7
30,Joe Mixon,1,10,33.0,3.3,23.0,2.3,10,1.0,0,2,-3.0,8,1,0,0,0,0,10,1,1,1,0,1.0,2.0,2.0,0.0,0.0,9.5
31,Giovani Bernard,1,4,21.0,5.3,9.0,2.3,12,3.0,0,1,-1.0,0,1,0,0,0,0,17,2,2,1,3,0.0,14.0,7.0,1.0,0.0,9.5
32,Ty Johnson,1,4,12.0,3.0,7.0,1.8,5,1.3,0,0,0.0,1,0,0,0,0,0,6,2,3,0,6,1.0,22.0,11.0,0.0,0.0,9.4
33,Zack Moss,1,11,37.0,3.4,15.0,1.4,22,2.0,3,1,-1.0,0,0,0,0,0,0,8,3,4,0,22,0.0,55.0,18.3,0.0,0.0,9.2
34,Javonte Williams,1,8,61.0,7.6,40.0,5.0,21,2.6,0,2,-5.0,0,2,1,1,1,0,49,3,3,1,0,0.0,25.0,8.3,0.0,0.0,8.6
35,Khalil Herbert,1,18,75.0,4.2,63.0,3.5,12,0.7,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.5
36,Alex Collins,1,15,47.0,3.1,42.0,2.8,5,0.3,0,2,-5.0,0,1,0,0,0,0,13,2,3,0,0,0.0,25.0,12.5,0.0,0.0,7.2
37,Jamaal Williams,1,13,57.0,4.4,38.0,2.9,19,1.5,0,0,0.0,0,1,0,0,0,0,13,2,2,0,0,0.0,8.0,4.0,0.0,0.0,6.5
38,Elijah Mitchell,1,9,43.0,4.8,9.0,1.0,34,3.8,1,2,-5.0,0,2,0,0,0,0,14,2,2,0,9,0.0,19.0,9.5,0.0,0.0,6.2
39,Marlon Mack,1,5,47.0,9.4,31.0,6.2,16,3.2,0,0,0.0,0,2,1,0,0,0,22,1,2,0,2,0.0,7.0,7.0,0.0,0.0,5.4
40,David Johnson,1,2,5.0,2.5,2.0,1.0,3,1.5,0,0,0.0,0,0,0,0,0,0,3,5,6,0,15,0.0,46.0,9.2,0.0,0.0,5.1
41,Miles Sanders,1,11,45.0,4.1,27.0,2.5,18,1.6,0,1,-3.0,0,1,0,0,0,0,18,5,5,1,5,0.0,6.0,1.2,0.0,0.0,5.1
42,Darrel Williams,1,5,27.0,5.4,20.0,4.0,7,1.4,0,1,-1.0,0,0,0,0,0,0,9,3,5,1,3,0.0,18.0,6.0,0.0,0.0,4.5
43,Melvin Gordon III,1,9,34.0,3.8,21.0,2.3,13,1.4,0,0,0.0,0,0,0,0,0,0,8,2,2,1,0,0.0,9.0,4.5,0.0,0.0,4.3
44,Mark Ingram II,1,16,41.0,2.6,16.0,1.0,25,1.6,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.1
45,DeeJay Dallas,1,4,7.0,1.8,6.0,1.5,1,0.3,0,0,0.0,0,0,0,0,0,0,4,2,2,0,3,0.0,32.0,16.0,0.0,0.0,3.9
46,Ronald Jones II,1,5,21.0,4.2,14.0,2.8,7,1.4,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,15.0,15.0,0.0,0.0,3.6
47,Kyle Juszczyk,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4,0,1,0.0,35.0,11.7,0.0,0.0,3.5
48,Jeremy McNichols,1,1,9.0,9.0,6.0,6.0,3,3.0,0,0,0.0,0,0,0,0,0,0,9,2,2,0,0,0.0,26.0,13.0,0.0,0.0,3.5
49,Devonta Freeman,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,3,4,0,9,0.0,34.0,11.3,0.0,0.0,3.5
50,Brandon Bolden,1,2,25.0,12.5,19.0,9.5,6,3.0,0,0,0.0,0,1,1,0,0,0,24,4,4,1,3,0.0,6.0,1.5,0.0,0.0,3.1
51,Latavius Murray,1,6,17.0,2.8,9.0,1.5,8,1.3,0,0,0.0,0,0,0,0,0,0,6,2,3,1,4,0.0,13.0,6.5,0.0,0.0,3.0
52,Kenneth Gainwell,1,2,16.0,8.0,14.0,7.0,2,1.0,0,0,0.0,0,1,0,0,0,0,12,1,3,0,2,0.0,8.0,8.0,0.0,0.0,2.4
53,Clyde Edwards-Helaire,1,7,13.0,1.9,6.0,0.9,7,1.0,0,2,-3.0,0,0,0,0,0,0,6,1,2,1,6,0.0,11.0,11.0,0.0,0.0,2.4
54,Devin Singletary,1,6,25.0,4.2,10.0,1.7,15,2.5,0,0,0.0,0,0,0,0,0,0,9,1,2,0,0,0.0,-2.0,-2.0,0.0,0.0,2.3
55,Rhamondre Stevenson,1,11,23.0,2.1,7.0,0.6,16,1.5,0,2,-4.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3
56,Ty'Son Williams,1,4,6.0,1.5,3.0,0.8,3,0.8,0,1,-2.0,0,0,0,0,0,0,5,2,2,1,3,0.0,15.0,7.5,0.0,0.0,2.1
57,Salvon Ahmed,1,2,5.0,2.5,1.0,0.5,4,2.0,1,0,0.0,0,0,0,0,0,0,4,2,3,0,9,0.0,16.0,8.0,0.0,0.0,2.1
58,Benny Snell Jr.,1,5,20.0,4.0,14.0,2.8,6,1.2,1,0,0.0,0,0,0,0,0,0,9,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
59,Phillip Lindsay,1,5,19.0,3.8,13.0,2.6,6,1.2,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
60,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,19.0,19.0,0.0,0.0,1.9
61,Travis Homer,1,1,5.0,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,13,0.0,13.0,13.0,0.0,0.0,1.8
62,Nyheim Hines,1,4,18.0,4.5,5.0,1.3,13,3.3,2,0,0.0,0,1,0,0,0,0,11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.8
63,Joshua Kelley,1,2,17.0,8.5,13.0,6.5,4,2.0,0,0,0.0,0,1,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.7
64,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,1,0.0,15.0,7.5,0.0,0.0,1.5
65,Jerick McKinnon,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0,0.0,13.0,6.5,0.0,0.0,1.5
66,C.J. Ham,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0.0,14.0,14.0,0.0,0.0,1.5
67,Chase Edmonds,1,6,15.0,2.5,5.0,0.8,10,1.7,0,0,0.0,0,0,0,0,0,0,5,3,4,0,0,0.0,19.0,6.3,0.0,1.0,1.4
68,Jaret Patterson,1,4,13.0,3.3,6.0,1.5,7,1.8,1,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
69,Carlos Hyde,1,5,13.0,2.6,10.0,2.0,3,0.6,0,1,-3.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
70,Tevin Coleman,1,3,11.0,3.7,6.0,2.0,5,1.7,0,0,0.0,0,0,0,0,0,0,5,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.1
71,Kenyan Drake,1,2,11.0,5.5,9.0,4.5,2,1.0,0,0,0.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.1
72,Saquon Barkley,1,2,9.0,4.5,6.0,3.0,3,1.5,0,0,0.0,0,0,0,0,0,0,5,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9
73,Royce Freeman,1,3,2.0,0.7,-1.0,-0.3,3,1.0,1,1,-1.0,0,0,0,0,0,0,3,1,2,0,0,0.0,6.0,6.0,0.0,0.0,0.8
74,J.D. McKissic,1,2,-1.0,-0.5,-2.0,-1.0,1,0.5,0,1,-2.0,0,0,0,0,0,0,1,1,4,0,1,0.0,8.0,8.0,0.0,0.0,0.7
75,Trey Sermon,1,1,7.0,7.0,0.0,0.0,7,7.0,1,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
76,Kylin Hill,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0.0,5.0,5.0,0.0,0.0,0.5
77,Elijhaa Penny,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
78,Jalen Richard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,4.0,4.0,0.0,0.0,0.4
79,Michael Burton,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
80,Ameer Abdullah,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
81,Wayne Gallman Jr.,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
82,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,Godwin Igwebuike,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,John Kelly Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,Mekhi Sargent,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,David Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Trenton Cannon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,Ty Montgomery II,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,Patrick Ricard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,Derek Watt,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Larry Rountree III,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,Eno Benjamin,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,Kalen Ballage,1,4,0.0,0.0,-2.0,-0.5,2,0.5,0,2,-5.0,0,0,0,0,0,0,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Darrynton Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Demetric Felton Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Gerrid Doaks,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
