RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
22,Devonta Freeman,1,4,14.0,3.5,5.0,1.3,9,2.3,0,0,0.0,1,1,0,0,0,0,10,3,3,0,2,1.0,8.3,0.0,0.0,9.9
23,Melvin Gordon III,1,8,18.0,2.3,6.0,0.8,12,1.5,0,0,0.0,0,0,0,0,0,0,5,2,3,1,5,0.0,7.0,1.0,0.0,9.2
24,Chase Edmonds,1,15,81.0,5.4,51.0,3.4,30,2.0,2,2,-3.0,0,3,0,0,0,0,16,1,3,0,0,0.0,9.0,0.0,0.0,9.0
25,Boston Scott,1,7,24.0,3.4,9.0,1.3,15,2.1,0,0,0.0,1,0,0,0,0,0,5,1,2,0,4,1.0,5.0,0.0,0.0,8.9
26,Michael Carter,1,11,37.0,3.4,11.0,1.0,26,2.4,1,0,0.0,0,0,0,0,0,0,6,8,9,0,18,0.0,8.4,0.0,1.0,8.4
27,Ty Johnson,1,5,6.0,1.2,5.0,1.0,1,0.2,0,1,-3.0,0,0,0,0,0,0,5,6,7,0,26,0.0,10.8,0.0,0.0,7.1
28,Johnny Stanton IV,1,2,5.0,2.5,2.0,1.0,3,1.5,0,0,0.0,0,0,0,0,0,0,3,1,1,1,0,0.0,1.0,1.0,0.0,6.6
29,Darrell Henderson Jr.,1,15,45.0,3.0,18.0,1.2,27,1.8,0,1,-2.0,0,1,0,0,0,0,10,3,6,2,6,0.0,6.3,0.0,0.0,6.4
30,Jamaal Williams,1,12,57.0,4.8,25.0,2.1,32,2.7,1,1,-3.0,0,2,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,5.7
31,Chuba Hubbard,1,12,28.0,2.3,18.0,1.5,10,0.8,0,2,-6.0,0,1,0,0,0,0,13,4,5,0,3,0.0,7.0,0.0,0.0,5.6
32,Antonio Gibson,1,14,51.0,3.6,27.0,1.9,24,1.7,0,0,0.0,0,0,0,0,0,0,6,2,2,0,5,0.0,2.5,0.0,0.0,5.6
33,J.D. McKissic,1,4,22.0,5.5,15.0,3.8,7,1.8,0,0,0.0,0,0,0,0,0,0,8,4,6,1,1,0.0,8.5,0.0,0.0,5.6
34,Salvon Ahmed,1,7,26.0,3.7,15.0,2.1,11,1.6,1,0,0.0,0,0,0,0,0,0,7,2,2,0,0,0.0,13.0,0.0,0.0,5.2
35,David Johnson,1,7,25.0,3.6,21.0,3.0,4,0.6,1,1,-2.0,0,1,0,0,0,0,13,5,6,0,0,0.0,5.4,0.0,0.0,5.2
36,Darrel Williams,1,5,20.0,4.0,9.0,1.8,11,2.2,0,1,-1.0,0,1,0,0,0,0,11,3,4,0,3,0.0,10.0,0.0,0.0,5.0
37,Alex Collins,1,16,35.0,2.2,15.0,0.9,20,1.3,1,3,-3.0,0,0,0,0,0,0,6,1,1,0,2,0.0,9.0,0.0,0.0,4.4
38,Ronald Jones II,1,10,63.0,6.3,45.0,4.5,18,1.8,1,1,-1.0,0,3,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,1.0,4.3
39,Aaron Jones Sr.,1,6,19.0,3.2,9.0,1.5,10,1.7,0,0,0.0,0,0,0,0,0,0,9,5,5,1,7,0.0,4.0,0.0,0.0,3.9
40,Ty'Son Williams,1,2,10.0,5.0,5.0,2.5,5,2.5,0,0,0.0,0,0,0,0,0,0,6,2,2,0,2,0.0,12.0,0.0,0.0,3.4
41,Demetric Felton Jr.,1,2,13.0,6.5,6.0,3.0,7,3.5,0,0,0.0,0,1,0,0,0,0,12,3,3,0,10,0.0,7.0,0.0,0.0,3.4
42,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,14,0.0,16.0,0.0,0.0,3.2
43,Alec Ingold,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,8,0.0,29.0,0.0,0.0,3.0
44,Ke'Shawn Vaughn,1,5,27.0,5.4,13.0,2.6,14,2.8,2,1,-1.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,2.7
45,Miles Sanders,1,6,30.0,5.0,16.0,2.7,14,2.3,0,0,0.0,0,0,0,0,0,0,9,1,1,0,0,0.0,-3.0,0.0,0.0,2.7
46,Mark Ingram II,1,6,9.0,1.5,8.0,1.3,1,0.2,0,1,-2.0,0,0,0,0,0,0,4,3,3,0,0,0.0,6.0,0.0,0.0,2.7
47,Jalen Richard,1,4,8.0,2.0,2.0,0.5,6,1.5,0,0,0.0,0,0,0,0,0,0,5,3,4,2,2,0.0,5.7,0.0,0.0,2.5
48,Elijhaa Penny,1,9,24.0,2.7,5.0,0.6,19,2.1,1,1,-2.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.4
49,Royce Freeman,1,3,18.0,6.0,11.0,3.7,7,2.3,0,0,0.0,0,0,0,0,0,0,7,1,2,0,0,0.0,1.0,0.0,0.0,1.9
50,Darrynton Evans,1,2,7.0,3.5,2.0,1.0,5,2.5,0,0,0.0,0,0,0,0,0,0,5,2,2,0,1,0.0,5.5,0.0,0.0,1.8
51,Jerick McKinnon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,4,0,2,0.0,8.5,0.0,0.0,1.7
52,JaMycal Hasty,1,3,1.0,0.3,0.0,0.0,1,0.3,0,1,-1.0,0,0,0,0,0,0,2,3,6,1,0,0.0,5.0,0.0,0.0,1.6
53,Travis Homer,1,1,14.0,14.0,9.0,9.0,5,5.0,0,0,0.0,0,1,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,1.4
54,John Kelly Jr.,1,2,13.0,6.5,7.0,3.5,6,3.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,1.3
55,Nyheim Hines,1,8,14.0,1.8,6.0,0.8,8,1.0,0,2,-2.0,0,0,0,0,0,0,8,1,3,0,0,0.0,-2.0,0.0,0.0,1.2
56,Jeremy McNichols,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3,0.0,10.0,0.0,0.0,1.0
57,Mike Davis,1,4,10.0,2.5,3.0,0.8,7,1.8,1,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0
58,Malcolm Brown,1,3,10.0,3.3,6.0,2.0,4,1.3,1,0,0.0,0,0,0,0,0,0,4,1,1,0,0,0.0,-1.0,0.0,0.0,0.9
59,Rashaad Penny,1,6,9.0,1.5,3.0,0.5,6,1.0,0,1,-3.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.9
60,Damien Williams,1,3,5.0,1.7,3.0,1.0,2,0.7,0,1,-1.0,0,0,0,0,0,0,4,1,1,0,1,0.0,3.0,0.0,0.0,0.8
61,Phillip Lindsay,1,2,8.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.8
62,Jonathan Ward,1,1,7.0,7.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.7
63,Derrick Gore,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,7.0,0.0,0.0,0.7
64,Eno Benjamin,1,2,7.0,3.5,6.0,3.0,1,0.5,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.7
65,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0.0,6.0,0.0,0.0,0.6
66,Giovani Bernard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,2,0.0,2.5,0.0,0.0,0.5
67,Le'Veon Bell,1,5,5.0,1.0,1.0,0.2,4,0.8,0,2,-6.0,0,0,0,0,0,0,7,1,2,0,0,0.0,-1.0,0.0,0.0,0.4
68,Ryan Nall,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,4.0,0.0,0.0,0.4
69,Marlon Mack,1,3,4.0,1.3,1.0,0.3,3,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.4
70,Sony Michel,1,2,4.0,2.0,1.0,0.5,3,1.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.4
71,Devine Ozigbo,1,1,-3.0,-3.0,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,0,1,1,0,1,0.0,7.0,0.0,0.0,0.4
72,Ty Montgomery II,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,1,0,0,0.0,0.0,0.0,0.0,0.4
73,Wayne Gallman Jr.,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
74,Kylin Hill,1,3,2.0,0.7,-1.0,-0.3,3,1.0,0,1,-1.0,0,0,0,0,0,0,3,0,1,0,0,0.0,0.0,0.0,0.0,0.2
75,Alex Armah Jr.,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
76,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
77,Rex Burkhead,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
78,Buddy Howell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
79,Trenton Cannon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
80,Cullen Gillaspia,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
81,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82,AJ Dillon,1,3,6.0,2.0,3.0,1.0,3,1.0,0,0,0.0,0,0,0,0,0,0,3,1,2,0,0,0.0,2.0,0.0,1.0,-1.2
83,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,Godwin Igwebuike,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Devin Singletary,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Ezekiel Elliott,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Najee Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Alexander Mattison,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Michael Burton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Clyde Edwards-Helaire,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Patrick Ricard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Tony Pollard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,C.J. Ham,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Rhamondre Stevenson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Zack Moss,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,David Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Kyle Juszczyk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
