RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
59,Qadree Ollison,1,3,19.0,6.3,10,3.3,9,3.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,1.9
60,Nyheim Hines,1,2,4.0,2.0,3,1.5,1,0.5,0,0,0.0,0,0,0,0,0,0,3,4,4,0,4,0.0,3.5,0.0,0.0,1.8
61,Patrick Taylor Jr.,1,6,18.0,3.0,14,2.3,4,0.7,1,1,-1.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,1.8
62,D'Ernest Johnson,1,5,13.0,2.6,5,1.0,8,1.6,1,0,0.0,0,0,0,0,0,0,4,1,3,0,1,0.0,1.0,0.0,0.0,1.4
63,Samaje Perine,1,1,4.0,4.0,2,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,3,0.0,10.0,0.0,0.0,1.4
64,Jeremy McNichols,1,2,14.0,7.0,11,5.5,3,1.5,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,1.4
65,Craig Reynolds,1,4,4.0,1.0,2,0.5,2,0.5,0,1,-1.0,0,0,0,0,0,0,3,1,1,0,3,0.0,9.0,0.0,0.0,1.3
66,Dalvin Cook,1,9,13.0,1.4,0,0.0,0,0.0,0,2,-6.0,0,0,0,0,0,0,6,3,3,0,0,0.0,0.0,0.0,0.0,1.3
67,Alexander Mattison,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,5,0,0,0.0,3.3,0.0,0.0,1.3
68,Peyton Barber,1,6,3.0,0.5,1,0.2,2,0.3,0,1,-4.0,0,0,0,0,0,0,3,2,2,1,2,0.0,4.5,0.0,0.0,1.2
69,Jonathan Williams,1,2,4.0,2.0,1,0.5,3,1.5,0,0,0.0,0,0,0,0,0,0,3,2,3,0,2,0.0,3.5,0.0,0.0,1.1
70,Khalil Herbert,1,2,9.0,4.5,4,2.0,5,2.5,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.9
71,Phillip Lindsay,1,2,1.0,0.5,0,0.0,1,0.5,0,0,0.0,0,0,0,0,0,0,1,1,1,0,3,0.0,8.0,0.0,0.0,0.9
72,Kyle Juszczyk,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0,0.0,4.5,0.0,0.0,0.9
73,Adam Prentice,1,1,2.0,2.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0,0.0,4.0,0.0,0.0,0.6
74,JaMycal Hasty,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,0.0,6.0,0.0,0.0,0.6
75,Kenneth Gainwell,1,1,4.0,4.0,1,1.0,3,3.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.4
76,Eno Benjamin,1,2,3.0,1.5,1,0.5,2,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.3
77,Michael Burton,1,1,2.0,2.0,1,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
78,Benny Snell Jr.,1,1,2.0,2.0,1,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
79,Gabe Nabers,1,1,2.0,2.0,1,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
80,DeeJay Dallas,1,1,1.0,1.0,0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1
81,C.J. Ham,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0,0.0,1.0,0.0,0.0,0.1
82,Derek Watt,1,1,1.0,1.0,0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1
83,Jeff Wilson Jr.,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Tony Jones Jr.,1,1,-2.0,-2.0,0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2
85,Ty Montgomery II,1,1,-4.0,-4.0,0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.4
86,Ryan Nall,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Kenjon Barner,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,Raheem Mostert,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,John Kelly Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Mike Boone,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Trayveon Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Khari Blasingame,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Elijah McGuire,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Kene Nwangwu,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Darwin Thompson,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Cam Akers,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Jermar Jefferson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Godwin Igwebuike,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Nathan Cottrell,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Darius Bradwell,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Deon Jackson,1,1,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Joshua Kelley,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Christian McCaffrey,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Trey Sermon,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Miles Sanders,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Chris Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Damien Williams,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
108,Kareem Hunt,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Demetric Felton Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Taiwan Jones,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Reggie Gilliam,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Salvon Ahmed,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Gary Brightwell,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Alec Ingold,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Darrynton Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Jakob Johnson,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,J.K. Dobbins,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Corey Clement,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,J.J. Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Antonio Gibson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Clyde Edwards-Helaire,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Patrick Ricard,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,Derrick Henry,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Keith Smith,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,James Conner,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Avery Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
