RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
20,Rhamondre Stevenson,1,12,69.0,5.8,32.0,2.7,37,3.1,0,2,-2.0,0,3,1,0,0,0,21,1,1,0,0,0.0,6.0,0.0,0.0,7.5
21,Miles Sanders,1,16,94.0,5.9,70.0,4.4,24,1.5,0,0,0.0,0,3,1,0,0,0,25,0,1,0,0,0.0,0.0,0.0,1.0,7.4
22,Leonard Fournette,1,10,35.0,3.5,16.0,1.6,19,1.9,0,1,-1.0,0,0,0,0,0,0,7,6,6,2,17,0.0,6.5,0.0,0.0,7.4
23,Tony Pollard,1,7,50.0,7.1,33.0,4.7,17,2.4,0,0,0.0,0,1,1,1,0,0,31,2,2,0,1,0.0,10.0,0.0,0.0,7.0
24,Ezekiel Elliott,1,9,32.0,3.6,14.0,1.6,18,2.0,0,1,-1.0,0,0,0,0,0,0,8,6,6,1,6,0.0,6.0,0.0,0.0,6.8
25,David Montgomery,1,14,58.0,4.1,31.0,2.2,27,1.9,0,2,-7.0,0,2,0,0,0,0,11,1,1,0,2,0.0,9.0,0.0,0.0,6.7
26,Matt Breida,1,5,51.0,10.2,45.0,9.0,6,1.2,0,0,0.0,0,1,1,0,0,0,28,1,2,0,4,0.0,16.0,0.0,0.0,6.7
27,Damien Harris,1,10,56.0,5.6,28.0,2.8,28,2.8,2,0,0.0,0,3,0,0,0,0,17,1,1,0,0,0.0,9.0,0.0,0.0,6.5
28,Michael Carter,1,9,63.0,7.0,7.0,0.8,56,6.2,1,1,-1.0,0,1,1,1,0,0,39,1,1,0,0,0.0,2.0,0.0,0.0,6.5
29,Jordan Howard,1,10,63.0,6.3,35.0,3.5,28,2.8,0,1,-3.0,0,2,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,6.3
30,Josh Jacobs,1,9,37.0,4.1,13.0,1.4,24,2.7,3,1,-4.0,0,1,0,0,0,0,18,5,7,1,1,0.0,4.8,0.0,0.0,6.1
31,Jeff Wilson Jr.,1,19,50.0,2.6,30.0,1.6,20,1.1,0,2,-3.0,0,1,0,0,0,0,11,1,2,1,0,0.0,8.0,0.0,0.0,5.8
32,Saquon Barkley,1,6,25.0,4.2,10.0,1.7,15,2.5,0,0,0.0,0,1,0,0,0,0,12,6,6,0,10,0.0,5.2,0.0,0.0,5.6
33,Trey Sermon,1,10,32.0,3.2,17.0,1.7,15,1.5,1,1,-1.0,0,1,0,0,0,0,12,1,1,0,0,0.0,23.0,0.0,0.0,5.5
34,J.D. McKissic,1,7,46.0,6.6,12.0,1.7,34,4.9,0,0,0.0,0,2,0,0,0,0,15,1,2,0,0,0.0,4.0,0.0,0.0,5.0
35,Adrian Peterson,1,9,40.0,4.4,15.0,1.7,25,2.8,0,1,-1.0,0,2,0,0,0,0,16,2,2,0,2,0.0,2.0,0.0,0.0,4.4
36,Devin Singletary,1,3,17.0,5.7,8.0,2.7,9,3.0,0,0,0.0,0,0,0,0,0,0,9,3,4,0,3,0.0,8.7,0.0,0.0,4.3
37,D'Onta Foreman,1,7,25.0,3.6,4.0,0.6,21,3.0,1,3,-5.0,0,0,0,0,0,0,9,1,1,0,4,0.0,15.0,0.0,0.0,4.0
38,Rex Burkhead,1,18,40.0,2.2,9.0,0.5,31,1.7,0,2,-3.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,4.0
39,Alex Collins,1,10,36.0,3.6,14.0,1.4,22,2.2,1,1,-4.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,3.6
40,Qadree Ollison,1,9,34.0,3.8,24.0,2.7,10,1.1,0,1,-1.0,0,2,0,0,0,0,12,2,3,0,0,0.0,0.0,0.0,0.0,3.4
41,David Johnson,1,13,18.0,1.4,3.0,0.2,15,1.2,0,3,-5.0,0,0,0,0,0,0,5,3,4,1,9,0.0,5.3,0.0,0.0,3.4
42,Latavius Murray,1,10,32.0,3.2,20.0,2.0,12,1.2,0,1,-1.0,0,0,0,0,0,0,8,2,2,0,0,0.0,0.5,0.0,0.0,3.3
43,Nyheim Hines,1,4,31.0,7.8,15.0,3.8,16,4.0,1,0,0.0,0,1,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0.0,3.1
44,Kenyan Drake,1,5,23.0,4.6,15.0,3.0,8,1.6,1,0,0.0,0,0,0,0,0,0,7,1,2,0,0,0.0,6.0,0.0,0.0,2.9
45,D'Ernest Johnson,1,5,26.0,5.2,4.0,0.8,22,4.4,1,0,0.0,0,1,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,2.6
46,Darrel Williams,1,5,15.0,3.0,10.0,2.0,5,1.0,0,1,-2.0,0,1,0,0,0,0,10,1,3,1,2,0.0,11.0,0.0,0.0,2.6
47,Jaret Patterson,1,7,23.0,3.3,5.0,0.7,18,2.6,1,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,2.3
48,Mike Davis,1,3,1.0,0.3,0.0,0.0,1,0.3,0,0,0.0,0,0,0,0,0,0,1,3,4,0,5,0.0,6.7,0.0,0.0,2.1
49,Samaje Perine,1,2,3.0,1.5,2.0,1.0,1,0.5,0,0,0.0,0,0,0,0,0,0,2,3,3,0,3,0.0,6.0,0.0,0.0,2.1
50,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,20.0,0.0,0.0,2.0
51,Devontae Booker,1,3,15.0,5.0,9.0,3.0,6,2.0,0,0,0.0,0,0,0,0,0,0,9,1,1,0,0,0.0,5.0,0.0,0.0,2.0
52,Eno Benjamin,1,6,15.0,2.5,7.0,1.2,8,1.3,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,5.0,0.0,0.0,2.0
53,Rashaad Penny,1,2,19.0,9.5,15.0,7.5,4,2.0,0,0,0.0,0,1,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,1.9
54,Keith Smith,1,3,8.0,2.7,2.0,0.7,6,2.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,3,0.0,11.0,0.0,0.0,1.9
55,Boston Scott,1,6,16.0,2.7,7.0,1.2,9,1.5,0,1,-1.0,0,0,0,0,0,0,5,2,2,0,0,0.0,1.0,0.0,0.0,1.8
56,Duke Johnson Jr.,1,4,18.0,4.5,10.0,2.5,8,2.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,1.8
57,Tevin Coleman,1,5,16.0,3.2,9.0,1.8,7,1.4,1,0,0.0,0,0,0,0,0,0,5,1,1,0,1,0.0,2.0,0.0,0.0,1.8
58,Brandon Bolden,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,2,0,3,0.0,7.5,0.0,0.0,1.6
59,Ty Johnson,1,1,5.0,5.0,1.0,1.0,4,4.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,3,0.0,8.0,0.0,0.0,1.3
60,Deon Jackson,1,6,12.0,2.0,3.0,0.5,9,1.5,0,1,-1.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1.2
61,Jamaal Williams,1,7,11.0,1.6,4.0,0.6,7,1.0,0,2,-2.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1.1
62,Patrick Taylor Jr.,1,4,11.0,2.8,7.0,1.8,4,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1.1
63,Patrick Laird,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,1,1,1,5,0.0,5.0,0.0,0.0,0.9
64,Dwayne Washington,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,1,0.0,6.0,0.0,0.0,0.9
65,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,0,0.0,7.0,0.0,0.0,0.7
66,Benny Snell Jr.,1,2,7.0,3.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.7
67,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,7.0,0.0,0.0,0.7
68,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,7.0,0.0,0.0,0.7
69,Ameer Abdullah,1,1,6.0,6.0,2.0,2.0,4,4.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.6
70,Zack Moss,1,3,5.0,1.7,3.0,1.0,2,0.7,0,0,0.0,0,0,0,0,0,0,3,0,1,0,0,0.0,0.0,0.0,0.0,0.5
71,Alexander Mattison,1,3,5.0,1.7,3.0,1.0,2,0.7,0,0,0.0,0,0,0,0,0,0,3,0,1,1,0,0.0,0.0,0.0,0.0,0.5
72,Larry Rountree III,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.5
73,Travis Homer,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.4
74,Ke'Shawn Vaughn,1,3,4.0,1.3,1.0,0.3,3,1.0,0,1,-1.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.4
75,Kalen Ballage,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,1,1,0,0.0,0.0,0.0,0.0,0.3
76,Peyton Barber,1,1,3.0,3.0,0.0,0.0,3,3.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
77,Giovani Bernard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,3.0,0.0,0.0,0.3
78,Demetric Felton Jr.,1,3,2.0,0.7,1.0,0.3,1,0.3,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.2
79,Patrick Ricard,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.2
80,Justin Jackson,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,0.2
81,Tony Jones Jr.,1,3,2.0,0.7,-1.0,-0.3,3,1.0,0,1,-1.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
82,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,John Kelly Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,Carlos Hyde,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
87,Ryan Nall,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,Gary Brightwell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Anthony McFarland Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Kene Nwangwu,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Elijah McGuire,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Corey Clement,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Derrick Henry,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Cordarrelle Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Chase Edmonds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Alex Armah Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Alvin Kamara,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Chuba Hubbard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Kenneth Gainwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Trenton Cannon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Gerrid Doaks,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Jerick McKinnon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Michael Burton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Aaron Jones Sr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Javonte Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,C.J. Ham,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Phillip Lindsay,1,1,-3.0,-3.0,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.3
125,Wayne Gallman Jr.,1,1,-3.0,-3.0,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.3
126,Tory Carter,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Khalil Herbert,1,1,0.0,0.0,-1.0,-1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
128,Godwin Igwebuike,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,-4.0,0.0,0.0,-0.4
129,Salvon Ahmed,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Avery Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
