RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
26,Chase Edmonds,1,8,46.0,5.8,22.0,2.8,24,3.0,1,0,0.0,0,1,0,0,0,0,14,5,5,0,9,0.0,29.0,5.8,0.0,0.0,7.5
27,Javonte Williams,1,13,64.0,4.9,29.0,2.2,35,2.7,4,1,-6.0,0,2,0,0,0,0,16,1,1,0,2,0.0,10.0,10.0,0.0,0.0,7.4
28,Antonio Gibson,1,13,69.0,5.3,34.0,2.6,35,2.7,4,0,0.0,0,3,0,0,0,0,14,2,2,0,0,0.0,4.0,2.0,0.0,0.0,7.3
29,Joe Mixon,1,20,69.0,3.5,33.0,1.7,36,1.8,2,2,-4.0,0,1,0,0,0,0,10,1,2,0,2,0.0,2.0,2.0,0.0,0.0,7.1
30,Melvin Gordon III,1,13,31.0,2.4,19.0,1.5,12,0.9,0,1,-1.0,0,0,0,0,0,0,8,2,2,0,2,0.0,38.0,19.0,0.0,0.0,6.9
31,Saquon Barkley,1,13,57.0,4.4,23.0,1.8,34,2.6,1,3,-9.0,0,1,1,1,1,0,41,2,3,0,5,0.0,12.0,6.0,0.0,0.0,6.9
32,James Robinson,1,11,47.0,4.3,30.0,2.7,17,1.5,1,1,-1.0,0,1,0,0,0,0,12,3,3,0,5,0.0,17.0,5.7,0.0,0.0,6.4
33,Mike Davis,1,9,38.0,4.2,20.0,2.2,18,2.0,0,1,-1.0,0,0,0,0,0,0,8,7,7,0,6,0.0,25.0,3.6,0.0,0.0,6.3
34,Andy Janovich,1,2,0.0,0.0,-1.0,-0.5,1,0.5,0,1,-1.0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.0
35,JaMycal Hasty,1,5,38.0,7.6,31.0,6.2,7,1.4,1,0,0.0,0,1,1,0,0,0,21,4,5,1,0,0.0,21.0,5.3,0.0,0.0,5.9
36,Miles Sanders,1,13,55.0,4.2,41.0,3.2,14,1.1,9,2,-5.0,0,1,0,0,0,0,10,1,2,0,0,0.0,4.0,4.0,0.0,0.0,5.9
37,Darrel Williams,1,3,-2.0,-0.7,-4.0,-1.3,2,0.7,1,1,-5.0,2,0,0,0,0,0,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,5.8
38,Kenyan Drake,1,7,9.0,1.3,4.0,0.6,5,0.7,1,1,-4.0,0,0,0,0,0,0,5,5,6,1,0,0.0,46.0,9.2,0.0,0.0,5.5
39,Elijah Mitchell,1,17,42.0,2.5,37.0,2.2,5,0.3,0,2,-5.0,0,1,0,0,0,0,10,2,2,0,0,0.0,11.0,5.5,0.0,0.0,5.3
40,Jonathan Taylor,1,15,51.0,3.4,39.0,2.6,12,0.8,0,1,-1.0,0,1,0,0,0,0,13,1,1,0,0,0.0,2.0,2.0,0.0,0.0,5.3
41,Kareem Hunt,1,13,51.0,3.9,23.0,1.8,28,2.2,2,3,-5.0,0,1,0,0,0,0,13,1,1,0,0,0.0,2.0,2.0,0.0,0.0,5.3
42,Kenneth Gainwell,1,6,14.0,2.3,11.0,1.8,3,0.5,0,1,-2.0,0,0,0,0,0,0,6,2,3,1,7,0.0,18.0,9.0,0.0,0.0,5.2
43,Ty Johnson,1,12,50.0,4.2,34.0,2.8,16,1.3,1,1,-1.0,0,1,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
44,David Johnson,1,6,25.0,4.2,7.0,1.2,18,3.0,0,0,0.0,0,0,0,0,0,0,8,2,2,0,9,0.0,22.0,11.0,0.0,0.0,4.7
45,Myles Gaskin,1,5,25.0,5.0,22.0,4.4,3,0.6,0,2,-2.0,0,1,0,0,0,0,18,4,5,0,8,0.0,21.0,5.3,0.0,0.0,4.6
46,Sony Michel,1,10,46.0,4.6,33.0,3.3,13,1.3,1,0,0.0,0,2,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.6
47,Mark Ingram II,1,14,41.0,2.9,3.0,0.2,38,2.7,3,1,-1.0,0,0,0,0,0,0,8,1,2,1,0,0.0,-1.0,-1.0,0.0,0.0,4.0
48,Jamaal Williams,1,7,25.0,3.6,24.0,3.4,1,0.1,0,0,0.0,0,0,0,0,0,0,8,3,3,0,0,0.0,12.0,4.0,0.0,0.0,3.7
49,Ronald Jones II,1,6,27.0,4.5,17.0,2.8,10,1.7,0,0,0.0,0,1,0,0,0,0,10,1,3,0,0,0.0,9.0,9.0,0.0,0.0,3.6
50,Peyton Barber,1,13,32.0,2.5,12.0,0.9,20,1.5,3,4,-10.0,0,2,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.2
51,Alvin Kamara,1,8,5.0,0.6,-3.0,-0.4,8,1.0,1,1,-7.0,0,0,0,0,0,0,5,4,6,0,9,0.0,25.0,6.3,0.0,0.0,3.0
52,Jeremy McNichols,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,3,3,1,3,0.0,26.0,8.7,0.0,0.0,2.9
53,Devonta Freeman,1,2,29.0,14.5,27.0,13.5,2,1.0,0,1,-2.0,0,1,1,1,0,0,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.9
54,Justin Jackson,1,4,21.0,5.3,9.0,2.3,12,3.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,3,0.0,8.0,8.0,0.0,0.0,2.9
55,Alexander Mattison,1,3,11.0,3.7,6.0,2.0,5,1.7,0,0,0.0,0,0,0,0,0,0,6,1,1,0,8,0.0,17.0,17.0,0.0,0.0,2.8
56,James Conner,1,8,26.0,3.3,11.0,1.4,15,1.9,1,2,-4.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6
57,Clyde Edwards-Helaire,1,13,46.0,3.5,35.0,2.7,11,0.8,1,3,-5.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.6
58,AJ Dillon,1,5,18.0,3.6,8.0,1.6,10,2.0,1,1,-1.0,0,0,0,0,0,0,8,1,1,0,0,0.0,8.0,8.0,0.0,0.0,2.6
59,Alex Collins,1,1,25.0,25.0,23.0,23.0,2,2.0,0,0,0.0,0,1,1,0,0,0,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
60,Tevin Coleman,1,5,24.0,4.8,15.0,3.0,9,1.8,0,1,-2.0,0,1,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4
61,Nyheim Hines,1,1,5.0,5.0,3.0,3.0,2,2.0,0,0,0.0,0,0,0,0,0,0,5,1,2,0,0,0.0,17.0,17.0,0.0,0.0,2.2
62,Malcolm Brown,1,5,21.0,4.2,6.0,1.2,15,3.0,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1
63,Kyle Juszczyk,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,3,0,2,0.0,15.0,7.5,0.0,0.0,1.7
64,Salvon Ahmed,1,6,17.0,2.8,9.0,1.5,8,1.3,0,1,-2.0,0,0,0,0,0,0,8,0,3,2,0,0.0,0.0,0.0,0.0,0.0,1.7
65,Marlon Mack,1,5,16.0,3.2,9.0,1.8,7,1.4,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.6
66,Giovani Bernard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,1,0.0,16.0,8.0,0.0,0.0,1.6
67,Jerick McKinnon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,4,0.0,14.0,14.0,0.0,0.0,1.4
68,Travis Homer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0,0.0,14.0,7.0,0.0,0.0,1.4
69,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,14.0,14.0,0.0,0.0,1.4
70,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,11.0,11.0,0.0,0.0,1.1
71,Devontae Booker,1,2,9.0,4.5,5.0,2.5,4,2.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,2,0.0,2.0,2.0,0.0,0.0,1.1
72,Chuba Hubbard,1,8,10.0,1.3,-1.0,-0.1,11,1.4,0,1,-5.0,0,0,0,0,0,0,9,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
73,Trey Sermon,1,1,8.0,8.0,5.0,5.0,3,3.0,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
74,Kylin Hill,1,2,8.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
75,Carlos Hyde,1,2,7.0,3.5,3.0,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,6,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.7
76,Tony Jones Jr.,1,3,7.0,2.3,4.0,1.3,3,1.0,2,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
77,Elijhaa Penny,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
78,Damien Williams,1,2,6.0,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,6,2,3,0,0,0.0,-2.0,-1.0,0.0,0.0,0.4
79,Keith Smith,1,2,3.0,1.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.3
80,Ty Montgomery II,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0.0,3.0,3.0,0.0,0.0,0.3
81,J.J. Taylor,1,2,3.0,1.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3
82,Patrick Ricard,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
83,Reggie Gilliam,1,2,2.0,1.0,0.0,0.0,2,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2
84,Benny Snell Jr.,1,2,1.0,0.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1
85,Trenton Cannon,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.1
86,Larry Rountree III,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,1,1,0,0,0.0,-1.0,-1.0,0.0,0.0,-0.2
87,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Godwin Igwebuike,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,Rhamondre Stevenson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Khalil Herbert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,Gary Brightwell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,Gerrid Doaks,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,Scottie Phillips,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,Samaje Perine,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,Gabe Nabers,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,Alex Armah Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Dwayne Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Jake Funk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,C.J. Ham,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,John Kelly Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,Josh Jacobs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125,Avery Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
