RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
26,Dalvin Cook,1,10,39,3.9,9,0.9,30,3.0,1,1,-8.0,0,1,1,1,0,0,30,6,7,0,8,0.0,64.0,10.7,0.0,1.0,8.3
27,Jamaal Williams,1,15,65,4.3,57,3.8,8,0.5,2,0,0.0,0,1,0,0,0,0,19,5,5,0,2,0.0,18.0,3.6,0.0,0.0,8.3
28,David Montgomery,1,17,46,2.7,26,1.5,20,1.2,3,1,-1.0,0,1,0,0,0,0,12,3,3,0,2,0.0,28.0,9.3,0.0,0.0,7.4
29,Tevin Coleman,1,16,67,4.2,50,3.1,17,1.1,1,2,-3.0,0,1,0,0,0,0,19,2,3,1,2,0.0,3.0,1.5,0.0,0.0,7.0
30,Kene Nwangwu,1,1,7,7.0,5,5.0,2,2.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.7
31,Miles Sanders,1,9,64,7.1,47,5.2,17,1.9,0,1,-1.0,0,2,1,0,0,0,27,1,1,0,0,0.0,0.0,0.0,0.0,0.0,6.4
32,Devonta Freeman,1,16,52,3.3,29,1.8,23,1.4,0,0,0.0,0,0,0,0,0,0,8,1,1,1,3,0.0,8.0,8.0,0.0,0.0,6.0
33,David Johnson,1,10,39,3.9,18,1.8,21,2.1,1,0,0.0,0,0,0,0,0,0,7,2,3,1,1,0.0,16.0,8.0,0.0,0.0,5.5
34,Brandon Bolden,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,4,1,14,0.0,54.0,13.5,0.0,0.0,5.4
35,Rex Burkhead,1,12,27,2.3,18,1.5,9,0.8,0,2,-6.0,0,1,0,0,0,0,10,3,3,0,10,0.0,27.0,9.0,0.0,0.0,5.4
36,Saquon Barkley,1,13,40,3.1,29,2.2,11,0.8,0,4,-9.0,0,1,1,1,0,0,32,4,5,0,1,0.0,13.0,3.3,0.0,0.0,5.3
37,Devin Singletary,1,15,44,2.9,4,0.3,40,2.7,3,3,-8.0,0,2,0,0,0,0,15,1,1,0,0,0.0,4.0,4.0,0.0,0.0,4.8
38,Rhamondre Stevenson,1,9,46,5.1,11,1.2,35,3.9,3,1,-1.0,0,2,0,0,0,0,19,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.6
39,Ty Montgomery II,1,6,14,2.3,1,0.2,13,2.2,2,1,-2.0,0,0,0,0,0,0,8,5,7,0,10,0.0,31.0,6.2,0.0,0.0,4.5
40,Phillip Lindsay,1,12,42,3.5,36,3.0,6,0.5,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
41,Ty Johnson,1,6,42,7.0,30,5.0,12,2.0,0,0,0.0,0,2,1,0,0,0,24,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.2
42,Mike Davis,1,5,16,3.2,9,1.8,7,1.4,0,1,-2.0,0,0,0,0,0,0,6,3,4,0,5,0.0,25.0,8.3,0.0,0.0,4.1
43,Nick Chubb,1,8,16,2.0,0,0.0,16,2.0,0,2,-4.0,0,0,0,0,0,0,5,2,4,0,16,0.0,23.0,11.5,0.0,0.0,3.9
44,Najee Harris,1,8,23,2.9,20,2.5,3,0.4,0,0,0.0,0,0,0,0,0,0,5,3,5,0,12,0.0,14.0,4.7,0.0,0.0,3.7
45,Kyle Juszczyk,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,1,6,0.0,37.0,18.5,0.0,0.0,3.7
46,Christian McCaffrey,1,10,35,3.5,23,2.3,12,1.2,1,1,-3.0,0,1,0,0,0,0,15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.5
47,Kenneth Gainwell,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4,0,4,0.0,32.0,10.7,0.0,0.0,3.2
48,DeeJay Dallas,1,3,4,1.3,1,0.3,3,1.0,0,0,0.0,0,0,0,0,0,0,3,5,5,0,7,0.0,27.0,5.4,0.0,0.0,3.1
49,Kenyan Drake,1,7,25,3.6,8,1.1,17,2.4,0,0,0.0,0,0,0,0,0,0,4,2,2,0,8,0.0,5.0,2.5,0.0,0.0,3.0
50,Chris Evans,1,5,23,4.6,15,3.0,8,1.6,0,0,0.0,0,1,0,0,0,0,13,1,1,0,1,0.0,5.0,5.0,0.0,0.0,2.8
51,Kalen Ballage,1,3,21,7.0,17,5.7,4,1.3,0,0,0.0,0,1,0,0,0,0,13,1,2,0,0,0.0,6.0,6.0,0.0,0.0,2.7
52,Devontae Booker,1,3,10,3.3,5,1.7,5,1.7,0,0,0.0,0,0,0,0,0,0,6,1,1,0,4,0.0,17.0,17.0,0.0,0.0,2.7
53,Tony Jones Jr.,1,16,27,1.7,2,0.1,25,1.6,0,2,-10.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.7
54,Salvon Ahmed,1,5,17,3.4,0,0.0,0,0.0,0,1,-3.0,0,1,0,0,0,0,16,1,1,1,0,0.0,9.0,9.0,0.0,0.0,2.6
55,Sony Michel,1,3,14,4.7,5,1.7,9,3.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,1,0.0,11.0,11.0,0.0,0.0,2.5
56,Ameer Abdullah,1,2,4,2.0,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,5,2,6,0,0,0.0,20.0,10.0,0.0,0.0,2.4
57,Aaron Jones Sr.,1,10,23,2.3,6,0.6,17,1.7,0,2,-5.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.3
58,Joshua Kelley,1,1,5,5.0,2,2.0,3,3.0,0,0,0.0,0,0,0,0,0,0,5,2,3,1,3,0.0,15.0,7.5,0.0,0.0,2.0
59,Kareem Hunt,1,7,20,2.9,4,0.6,16,2.3,1,2,-4.0,0,0,0,0,0,0,9,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
60,Wayne Gallman Jr.,1,4,19,4.8,13,3.3,6,1.5,0,0,0.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
61,Keith Smith,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,10,0.0,16.0,8.0,0.0,0.0,1.6
62,C.J. Ham,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,6,0.0,16.0,16.0,0.0,0.0,1.6
63,Carlos Hyde,1,6,16,2.7,10,1.7,6,1.0,1,1,-1.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.6
64,Samaje Perine,1,3,3,1.0,0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,4,1,1,0,1,0.0,12.0,12.0,0.0,0.0,1.5
65,Latavius Murray,1,8,14,1.8,5,0.6,9,1.1,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4
66,Anthony McFarland Jr.,1,2,2,1.0,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,3,1,1,0,0,0.0,11.0,11.0,0.0,0.0,1.3
67,Godwin Igwebuike,1,1,11,11.0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.1
68,Adam Prentice,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,10.0,10.0,0.0,0.0,1.0
69,D'Andre Swift,1,3,0,0.0,0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,4,3,3,0,0,0.0,9.0,3.0,0.0,0.0,0.9
70,Khalil Herbert,1,4,9,2.3,1,0.3,8,2.0,1,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
71,Nyheim Hines,1,1,3,3.0,2,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,3,4,1,9,0.0,26.0,8.7,0.0,1.0,0.9
72,Jeff Wilson Jr.,1,2,5,2.5,2,1.0,3,1.5,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0,0.0,2.0,2.0,0.0,0.0,0.7
73,Alex Collins,1,7,14,2.0,6,0.9,8,1.1,0,1,-1.0,0,0,0,0,0,0,7,1,1,0,1,0.0,13.0,13.0,0.0,1.0,0.7
74,Chuba Hubbard,1,2,6,3.0,2,1.0,4,2.0,0,0,0.0,0,0,0,0,0,0,5,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6
75,Benny Snell Jr.,1,2,5,2.5,3,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
76,Ty'Son Williams,1,1,1,1.0,0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.1
77,Ke'Shawn Vaughn,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,Brandin Bryant,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,Jermar Jefferson,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,Khari Blasingame,1,3,6,2.0,0,0.0,6,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0,-1.4
81,John Kelly Jr.,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,Mike Boone,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,Trayveon Williams,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,Raheem Mostert,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,B.J. Emmons,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,Patrick Taylor Jr.,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Craig Reynolds,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,Darius Bradwell,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Cam Akers,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Jonathan Ward,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Dwayne Washington,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Justin Jackson,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,Gary Brightwell,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,James Conner,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Chase Edmonds,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,J.J. Taylor,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,Michael Carter,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Alec Ingold,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Alvin Kamara,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,Trey Sermon,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,JaMycal Hasty,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,Demetric Felton Jr.,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,Taiwan Jones,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,Reggie Gilliam,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,Zack Moss,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,Darrynton Evans,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,Derek Watt,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,J.K. Dobbins,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Buddy Howell,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Jaret Patterson,1,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Dare Ogunbowale,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
112,Travis Homer,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Tory Carter,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,D'Ernest Johnson,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Elijhaa Penny,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Michael Burton,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Clyde Edwards-Helaire,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Patrick Ricard,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Jeremy McNichols,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Derrick Henry,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,Avery Williams,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
