,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
23,Evan Engram,1,5,40,8.0,3.0,0.6,0,0.0,37,7.4,3,0.6,0,6,27.3%,5,0,0,1,0,0,0,0
24,Kylen Granson,1,4,38,9.5,25.0,6.3,0,0.0,13,3.3,5,1.3,0,4,7.1%,4,0,1,3,0,0,0,0
25,Isaiah Likely,1,2,30,15.0,17.0,8.5,0,0.0,13,6.5,1,0.5,0,4,12.5%,2,0,1,2,0,0,0,0
26,Gerald Everett,1,5,29,5.8,5.0,1.0,0,0.0,24,4.8,13,2.6,3,7,12.7%,6,1,1,0,0,0,0,0
27,Cade Otton,1,2,23,11.5,22.0,11.0,0,0.0,1,0.5,2,1.0,0,3,8.1%,2,0,1,1,0,0,0,0
28,Cole Turner,1,2,23,11.5,16.0,8.0,0,0.0,7,3.5,0,0.0,0,2,9.1%,2,0,0,1,0,0,0,0
29,Dallas Goedert,1,2,22,11.0,10.0,5.0,0,0.0,12,6.0,0,0.0,0,6,27.3%,2,0,0,1,0,0,0,0
30,Peyton Hendershot,1,2,22,11.0,22.0,11.0,0,0.0,0,0.0,0,0.0,0,5,13.5%,2,0,0,2,0,0,0,0
31,Ian Thomas,1,2,22,11.0,-6.0,-3.0,0,0.0,28,14.0,4,2.0,1,2,9.5%,2,0,0,1,0,0,0,0
32,Pharaoh Brown,1,2,21,10.5,3.0,1.5,0,0.0,18,9.0,3,1.5,0,3,7.1%,2,0,0,2,0,0,0,0
33,Jack Stoll,1,1,21,21.0,4.0,4.0,0,0.0,17,17.0,0,0.0,0,1,4.5%,1,0,0,1,1,0,0,0
34,Josh Oliver,1,2,21,10.5,21.0,10.5,0,0.0,0,0.0,0,0.0,0,3,9.4%,2,1,1,1,0,0,0,0
35,Hayden Hurst,1,3,21,7.0,14.0,4.7,0,0.0,7,2.3,4,1.3,0,3,8.3%,3,0,0,0,0,0,0,0
36,Harrison Bryant,1,3,18,6.0,14.0,4.7,0,0.0,4,1.3,0,0.0,0,4,9.5%,3,1,0,0,0,0,0,0
37,Tyler Conklin,1,1,16,16.0,8.0,8.0,0,0.0,8,8.0,0,0.0,0,2,11.8%,1,0,0,1,0,0,0,0
38,C.J. Uzomah,1,2,17,8.5,-2.0,-1.0,0,0.0,19,9.5,0,0.0,0,2,11.8%,2,0,0,1,0,0,0,0
39,Eric Tomlinson,1,1,16,16.0,16.0,16.0,0,0.0,0,0.0,0,0.0,0,1,4.0%,1,0,0,1,0,0,0,0
40,Cole Kmet,1,1,15,15.0,14.0,14.0,0,0.0,1,1.0,0,0.0,0,3,11.5%,1,0,1,1,0,0,0,0
41,Cameron Brate,1,2,14,7.0,10.0,5.0,0,0.0,4,2.0,1,0.5,0,3,8.1%,2,0,1,0,0,0,0,0
42,Noah Gray,1,3,13,4.3,6.0,2.0,0,0.0,7,2.3,0,0.0,0,3,8.6%,3,0,0,0,0,0,0,0
43,Will Dissly,1,1,12,12.0,3.0,3.0,0,0.0,9,9.0,6,6.0,0,1,3.3%,1,0,0,1,0,0,0,0
44,Colby Parkinson,1,2,11,5.5,10.0,5.0,0,0.0,1,0.5,1,0.5,0,2,6.7%,2,0,0,0,0,0,0,0
45,Luke Farrell,1,1,11,11.0,-2.0,-2.0,0,0.0,13,13.0,0,0.0,0,1,4.5%,1,0,0,1,0,0,0,0
46,Sean McKeon,1,1,10,10.0,3.0,3.0,0,0.0,7,7.0,0,0.0,0,1,2.7%,1,0,0,1,0,0,0,0
47,Josiah Deguara,1,1,9,9.0,4.0,4.0,0,0.0,5,5.0,0,0.0,0,1,2.3%,1,0,0,0,0,0,0,0
48,Adam Trautman,1,1,8,8.0,3.0,3.0,0,0.0,5,5.0,0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
49,Tommy Sweeney,1,1,7,7.0,-1.0,-1.0,0,0.0,8,8.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
50,Tyler Higbee,1,1,7,7.0,2.0,2.0,0,0.0,5,5.0,0,0.0,0,2,6.5%,1,0,0,0,0,0,0,0
51,Andrew Beck,1,1,7,7.0,1.0,1.0,0,0.0,6,6.0,3,3.0,0,1,4.0%,1,0,0,0,0,0,0,0
52,Zach Gentry,1,1,4,4.0,0.0,0.0,0,0.0,4,4.0,3,3.0,0,1,3.7%,1,0,0,0,0,0,0,0
53,Johnny Mundt,1,2,1,0.5,-2.0,-1.0,0,0.0,3,1.5,1,0.5,0,2,7.1%,2,0,0,0,0,0,0,0
54,Chig Okonkwo,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
55,Durham Smythe,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
56,Marcedes Lewis,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
57,Charlie Woerner,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,1,0,0,0,0,0,0
58,Trey McBride,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
59,Chris Manhertz,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
60,Devin Asiasi,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
61,Armani Rogers,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
62,John Bates,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Ryan Griffin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,0,0,1,0,0,0,0,0
64,Jacob Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Pat Freiermuth,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Ross Dwelley,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Tyler Mabry,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Nikola Kalinic,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Stone Smartt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Drew Sample,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,James Mitchell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
73,James Winchester,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
74,Anthony Firkser,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Parker Hesse,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Grant Calcaterra,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Austin Hooper,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,Brevin Jordan,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
79,Mo Alie-Cox,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Eric Saubert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
82,T.J. Hockenson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
83,Tre' McKitty,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
84,Stephen Sullivan,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
85,Dalton Schultz,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
86,Jody Fortson Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
87,Tyler Davis,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
88,Geoff Swaim,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Chris Myarick,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Tanner Hudson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
91,Ko Kieft,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
92,Shane Zylstra,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Nick Vannett,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
94,Tommy Tremble,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,Jordan Akins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Jake Tonges,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Hunter Long,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
98,Kenny Yeboah,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Miller Forristall,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Quintin Morris,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
101,Mitchell Wilcox,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Foster Moreau,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,Brock Wright,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Jeremy Ruckert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Charlie Kolar,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Tanner Conner,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,1,0,0,0,0,0,0
