,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
23,Shane Zylstra,1,2,18,9.0,17.0,8.5,0,0.0,1.0,0.5,0,0.0,0,2,5.6%,2,0,0,1,0,0,0,0
24,Mark Andrews,1,2,17,8.5,13.0,6.5,0,0.0,4.0,2.0,4,2.0,0,6,35.3%,2,0,1,1,0,0,0,0
25,Connor Heyward,1,1,13,13.0,14.0,14.0,0,0.0,-1.0,-1.0,0,0.0,0,1,3.2%,1,0,0,1,0,0,0,0
26,Cameron Brate,1,2,12,6.0,12.0,6.0,0,0.0,0.0,0.0,0,0.0,0,4,7.8%,2,0,0,0,0,0,0,0
27,Eric Tomlinson,1,2,11,5.5,4.0,2.0,0,0.0,7.0,3.5,0,0.0,0,3,7.0%,2,0,1,0,0,0,0,0
28,Ian Thomas,1,2,11,5.5,-1.0,-0.5,0,0.0,12.0,6.0,0,0.0,0,2,10.0%,2,0,1,0,0,0,0,0
29,Ko Kieft,1,1,11,11.0,5.0,5.0,0,0.0,6.0,6.0,2,2.0,0,1,2.0%,1,0,0,1,0,0,0,0
30,Tyler Higbee,1,2,11,5.5,4.0,2.0,0,0.0,7.0,3.5,2,1.0,0,3,8.8%,3,1,0,0,0,0,0,0
31,Colby Parkinson,1,1,10,10.0,3.0,3.0,0,0.0,7.0,7.0,0,0.0,0,2,5.6%,1,0,1,1,0,0,0,0
32,Mitchell Wilcox,1,1,10,10.0,3.0,3.0,0,0.0,7.0,7.0,1,1.0,0,2,6.3%,1,0,0,1,0,0,0,0
33,Nick Vannett,1,1,9,9.0,0.0,0.0,0,0.0,9.0,9.0,0,0.0,0,2,6.3%,2,1,0,0,0,0,0,0
34,Brycen Hopkins,1,1,8,8.0,6.0,6.0,0,0.0,2.0,2.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
35,Harrison Bryant,1,1,8,8.0,2.0,2.0,0,0.0,6.0,6.0,2,2.0,0,1,2.6%,1,0,0,0,0,0,0,0
36,Stone Smartt,1,1,8,8.0,4.0,4.0,0,0.0,4.0,4.0,0,0.0,0,1,2.1%,1,0,0,0,0,0,0,0
37,Stephen Anderson,1,2,7,3.5,1.0,0.5,0,0.0,6.0,3.0,1,0.5,0,2,4.9%,2,0,0,0,0,0,0,0
38,C.J. Uzomah,1,1,7,7.0,5.0,5.0,0,0.0,2.0,2.0,2,2.0,0,2,4.5%,1,0,0,0,0,0,0,0
39,Dan Arnold,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,1,1.0,0,3,7.1%,1,0,0,0,0,0,0,0
40,Jordan Akins,1,1,5,5.0,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,2,8.3%,1,0,0,0,0,0,0,0
41,Tre' McKitty,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,1,2.1%,1,0,0,0,0,0,0,0
42,Eric Saubert,1,1,2,2.0,-1.0,-1.0,0,0.0,3.0,3.0,1,1.0,0,2,4.7%,2,1,0,0,0,0,0,0
43,Nikola Kalinic,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
44,Adam Trautman,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
45,Tyler Mabry,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
46,Jake Tonges,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
47,Hunter Long,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
48,Josh Oliver,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
49,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
50,Donald Parham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
51,Jake Ferguson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
52,Charlie Woerner,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
53,Cole Turner,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
54,Kevin Rader,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
55,Jelani Woods,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
56,Luke Farrell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
57,Peyton Hendershot,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Marcedes Lewis,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Tommy Sweeney,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Jacob Harris,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Sean McKeon,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,MyCole Pruitt,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,James Winchester,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,James Mitchell,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Andrew Beck,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Miller Forristall,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Jonnu Smith,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,6.1%,0,1,0,0,0,0,0,0
68,Tommy Tremble,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,10.0%,0,0,2,0,0,0,0,0
69,Tyler Kroft,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
70,Ross Dwelley,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Cole Kmet,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,John Bates,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
73,Armani Rogers,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
74,Mike Gesicki,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,8.3%,0,0,0,0,0,0,0,0
75,Brevin Jordan,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Durham Smythe,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Zach Gentry,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.2%,0,1,0,0,0,0,0,0
78,Drew Sample,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
79,Hayden Hurst,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Isaiah Likely,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Juwan Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
82,Taysom Hill,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
83,Parker Hesse,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Anthony Firkser,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Kyle Pitts,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
86,Pharaoh Brown,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
87,Kylen Granson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
88,Quintin Morris,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Chris Myarick,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
90,Foster Moreau,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.3%,0,1,0,0,0,0,0,0
91,Brock Wright,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,0,1,0,0,0,0,0,0
92,Jeremy Ruckert,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Kenny Yeboah,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
94,Stephen Sullivan,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.0%,0,0,0,0,0,0,0,0
95,Tanner Hudson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Noah Fant,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
98,Jody Fortson Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Zach Ertz,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Geoff Swaim,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
101,Mo Alie-Cox,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Tyler Davis,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,Josiah Deguara,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Irv Smith Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Johnny Mundt,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Dallas Goedert,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Charlie Kolar,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
