,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
18,Hayden Hurst,1,6,48,8.0,33.0,5.5,0,0.0,15,2.5,0,0.0,0,8,19.0%,6,0,1,2,0,0,0,0
19,Will Dissly,1,4,45,11.3,23.0,5.8,0,0.0,22,5.5,5,1.3,0,4,15.4%,4,0,0,3,0,0,0,0
20,Zach Ertz,1,2,21,10.5,21.0,10.5,0,0.0,0,0.0,0,0.0,0,4,13.8%,2,0,1,1,0,0,0,0
21,Robert Tonyan,1,3,32,10.0,16.0,5.3,0,0.0,14,4.7,2,0.7,0,4,12.1%,4,1,0,1,0,0,0,0
22,Cole Kmet,1,2,32,16.0,23.0,11.5,0,0.0,9,4.5,6,3.0,0,3,14.3%,2,0,0,1,1,0,0,0
23,Foster Moreau,1,3,28,9.3,12.0,4.0,0,0.0,16,5.3,7,2.3,1,5,19.2%,3,0,0,2,0,0,0,0
24,Colby Parkinson,1,1,28,28.0,2.0,2.0,0,0.0,26,26.0,0,0.0,0,1,3.8%,1,0,0,1,1,0,0,0
25,Armani Rogers,1,3,28,9.3,12.0,4.0,0,0.0,16,5.3,9,3.0,0,3,9.4%,3,0,0,1,0,0,0,0
26,Mike Gesicki,1,3,27,9.0,15.0,5.0,0,0.0,12,4.0,4,1.3,1,7,20.0%,4,1,2,1,0,0,0,0
27,Dan Arnold,1,1,24,24.0,0.0,0.0,0,0.0,24,24.0,0,0.0,0,1,2.3%,1,0,0,1,1,0,0,0
28,Tyler Conklin,1,4,22,5.5,9.0,2.3,0,0.0,13,3.3,1,0.3,0,6,26.1%,4,0,0,0,0,0,0,0
29,Chris Myarick,1,2,21,10.5,12.0,6.0,0,0.0,9,4.5,0,0.0,0,2,6.9%,2,0,0,2,0,0,0,0
30,Eric Tomlinson,1,2,21,10.5,4.0,2.0,0,0.0,17,8.5,3,1.5,0,2,4.4%,2,0,0,1,0,0,0,0
31,Ko Kieft,1,1,18,18.0,12.0,12.0,0,0.0,6,6.0,2,2.0,0,1,2.1%,1,0,0,1,0,0,0,0
32,Isaiah Likely,1,1,16,16.0,10.0,10.0,0,0.0,6,6.0,3,3.0,0,1,6.3%,1,0,0,1,0,0,0,0
33,Harrison Bryant,1,2,15,7.5,10.0,5.0,0,0.0,5,2.5,0,0.0,0,2,8.0%,2,0,0,1,0,0,0,0
34,Mitchell Wilcox,1,2,14,7.0,6.0,3.0,0,0.0,8,4.0,0,0.0,0,2,4.8%,2,0,0,0,0,0,0,0
35,Daniel Bellinger,1,1,13,13.0,10.0,10.0,0,0.0,3,3.0,0,0.0,0,1,3.4%,1,0,0,1,0,0,0,0
36,Hunter Henry,1,1,12,12.0,12.0,12.0,0,0.0,0,0.0,0,0.0,0,2,7.1%,1,0,0,1,0,0,0,0
37,Noah Gray,1,1,10,10.0,7.0,7.0,0,0.0,3,3.0,0,0.0,0,1,2.9%,1,0,0,1,0,0,0,0
38,Kyle Pitts,1,3,9,3.0,6.0,2.0,0,0.0,3,1.0,0,0.0,0,5,41.7%,3,0,1,0,0,0,0,0
39,Kyle Rudolph,1,1,8,8.0,5.0,5.0,0,0.0,3,3.0,0,0.0,0,1,2.1%,1,0,0,0,0,0,0,0
40,Jody Fortson Jr.,1,1,8,8.0,6.0,6.0,0,0.0,2,2.0,1,1.0,0,2,5.9%,1,0,0,0,0,0,0,0
41,Noah Fant,1,1,7,7.0,1.0,1.0,0,0.0,6,6.0,2,2.0,0,3,11.5%,1,0,0,0,0,0,0,0
42,Jake Ferguson,1,1,7,7.0,5.0,5.0,0,0.0,2,2.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
43,Connor Heyward,1,1,6,6.0,-2.0,-2.0,0,0.0,8,8.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
44,Kylen Granson,1,1,6,6.0,5.0,5.0,0,0.0,1,1.0,1,1.0,0,1,2.4%,1,0,0,0,0,0,0,0
45,C.J. Uzomah,1,1,5,5.0,-2.0,-2.0,0,0.0,7,7.0,5,5.0,1,2,8.7%,1,0,0,0,0,0,0,0
46,Ryan Griffin,1,1,5,5.0,-1.0,-1.0,0,0.0,6,6.0,2,2.0,0,1,4.8%,1,0,0,0,0,0,0,0
47,Jonnu Smith,1,1,4,4.0,3.0,3.0,0,0.0,1,1.0,1,1.0,0,3,10.7%,1,0,0,0,0,0,0,0
48,Jelani Woods,1,1,4,4.0,4.0,4.0,0,0.0,0,0.0,0,0.0,0,2,4.9%,1,0,0,0,0,0,0,0
49,Mark Andrews,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,12.5%,0,0,1,0,0,0,0,0
50,Ian Thomas,1,1,3,3.0,-6.0,-6.0,0,0.0,9,9.0,3,3.0,0,1,4.8%,1,0,0,0,0,0,0,0
51,Jack Stoll,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
52,Grant Calcaterra,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
53,Jacob Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
54,Tyler Higbee,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
55,Luke Farrell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
56,Tyler Mabry,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
57,Nikola Kalinic,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Stone Smartt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,James Mitchell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Chris Manhertz,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,James Winchester,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
63,MyCole Pruitt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Sean McKeon,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Tommy Sweeney,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Shane Zylstra,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Kevin Rader,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
68,Cole Turner,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,6.3%,0,0,1,0,0,0,0,0
69,Donald Parham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Marcedes Lewis,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Charlie Woerner,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,Trey McBride,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
73,Andrew Beck,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.2%,0,0,0,0,0,0,0,0
74,Nick Vannett,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,Giovanni Ricci,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
76,Tre' McKitty,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
77,Dallas Goedert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,Mo Alie-Cox,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
79,Brevin Jordan,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,4,10.0%,0,1,2,0,0,0,0,0
80,Pharaoh Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
81,Johnny Mundt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
82,Ross Dwelley,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
83,John Bates,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Durham Smythe,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Zach Gentry,1,2,0,0.0,-6.0,-3.0,0,0.0,6,3.0,0,0.0,0,2,4.8%,2,0,0,0,0,0,0,0
86,Drew Sample,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
87,Parker Hesse,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
88,Anthony Firkser,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
89,Adam Trautman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Tanner Hudson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.4%,0,0,0,0,0,0,0,0
91,Jake Tonges,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
92,Hunter Long,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Josh Oliver,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,6.3%,0,0,1,0,0,0,0,0
94,Miller Forristall,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,Quintin Morris,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Jeremy Ruckert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Kenny Yeboah,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Eric Saubert,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.2%,0,0,0,0,0,0,0,0
99,Irv Smith Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Dawson Knox,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Stephen Anderson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
103,Chig Okonkwo,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.0%,0,0,0,0,0,0,0,0
104,Geoff Swaim,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.0%,0,0,1,0,0,0,0,0
105,Tyler Davis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
106,Josiah Deguara,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Charlie Kolar,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
