,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,George Kittle,1,4,93.0,23.3,33.0,8.3,0,0.0,60,15.0,22,5.5,1,5,19.2%,4,0,0,2,2,1,1,1
2,Juwan Johnson,1,4,67.0,16.8,38.0,9.5,0,0.0,29,7.3,13,3.3,0,6,31.6%,4,0,2,4,1,0,0,0
3,C.J. Uzomah,1,2,41.0,20.5,31.0,15.5,0,0.0,10,5.0,7,3.5,1,2,5.9%,2,0,1,1,1,1,1,1
4,Dawson Knox,1,6,98.0,16.3,60.0,10.0,0,0.0,38,6.3,26,4.3,2,8,21.1%,8,2,1,3,2,1,1,1
5,Brock Wright,1,1,51.0,51.0,4.0,4.0,0,0.0,47,47.0,0,0.0,0,2,5.6%,2,1,0,1,1,1,1,1
6,Darren Waller,1,3,48.0,16.0,40.0,13.3,0,0.0,8,2.7,0,0.0,0,3,9.4%,3,0,0,2,2,0,0,0
7,Travis Kelce,1,10,105.0,10.5,55.0,5.5,0,0.0,50,5.0,11,1.1,1,10,24.4%,10,0,0,6,0,0,0,0
8,Taysom Hill,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
9,Mitchell Wilcox,1,3,34.0,11.3,17.0,5.7,0,0.0,17,5.7,0,0.0,0,3,7.9%,3,0,1,2,0,0,0,0
10,Noah Fant,1,5,32.0,6.4,16.0,3.2,0,0.0,16,3.2,3,0.6,0,6,14.6%,5,0,1,2,0,0,0,0
11,Eric Tomlinson,1,3,28.0,9.3,8.0,2.7,0,0.0,20,6.7,5,1.7,0,3,11.5%,3,0,1,1,0,0,0,0
12,Tyler Higbee,1,4,27.0,6.8,15.0,3.8,0,0.0,12,3.0,3,0.8,0,5,25.0%,4,0,1,0,0,0,0,0
13,Jordan Akins,1,3,22.0,7.3,15.0,5.0,0,0.0,7,2.3,0,0.0,0,6,22.2%,4,1,3,1,0,0,0,0
14,Peyton Hendershot,1,1,20.0,20.0,20.0,20.0,0,0.0,0,0.0,0,0.0,0,1,3.3%,1,0,0,1,1,0,0,0
15,Quintin Morris,1,1,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,1,0,1,1,0,0,0,0
16,Teagan Quitoriano,1,1,8.0,8.0,8.0,8.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,1,0,2,0,0,0,0,0
17,Evan Engram,1,8,62.0,7.8,16.0,2.0,0,0.0,46,5.8,3,0.4,1,10,24.4%,9,1,1,2,0,0,0,0
18,Chig Okonkwo,1,4,54.0,13.5,23.0,5.8,0,0.0,31,7.8,16,4.0,0,5,19.2%,4,0,0,2,1,0,0,0
19,Trey McBride,1,4,55.0,13.8,23.0,5.8,0,0.0,32,8.0,15,3.8,0,5,14.3%,4,0,0,2,1,0,0,0
20,T.J. Hockenson,1,3,33.0,11.0,12.0,4.0,0,0.0,21,7.0,3,1.0,0,9,16.7%,3,0,0,2,0,0,0,0
21,Gerald Everett,1,4,42.0,10.5,11.0,2.8,0,0.0,31,7.8,8,2.0,0,6,15.8%,4,0,0,2,1,0,0,0
22,Jelani Woods,1,1,36.0,36.0,-10.0,-10.0,0,0.0,46,46.0,4,4.0,0,1,3.2%,1,0,0,1,1,1,0,0
23,Donald Parham Jr.,1,3,35.0,11.7,17.0,5.7,0,0.0,18,6.0,2,0.7,0,3,7.9%,3,0,0,1,0,0,0,0
24,Kylen Granson,1,2,34.0,17.0,32.0,16.0,0,0.0,2,1.0,1,0.5,0,2,6.5%,2,0,0,2,1,0,0,0
25,Austin Hooper,1,2,33.0,16.5,23.0,11.5,0,0.0,10,5.0,1,0.5,0,4,15.4%,2,0,0,2,0,0,0,0
26,Noah Gray,1,3,31.0,10.3,2.0,0.7,0,0.0,29,9.7,7,2.3,1,3,7.3%,3,0,1,2,0,0,0,0
27,Mark Andrews,1,3,31.0,10.3,25.0,8.3,0,0.0,6,2.0,0,0.0,0,7,25.0%,3,0,0,1,0,0,0,0
28,Tyler Kroft,1,1,28.0,28.0,17.0,17.0,0,0.0,11,11.0,2,2.0,0,1,3.8%,1,0,0,1,1,0,0,0
29,David Njoku,1,3,28.0,9.3,0.0,0.0,0,0.0,28,9.3,4,1.3,0,6,23.1%,3,0,3,1,0,0,0,0
30,Cameron Brate,1,2,25.0,12.5,16.0,8.0,0,0.0,9,4.5,2,1.0,0,5,11.9%,2,0,0,1,1,0,0,0
31,Cole Kmet,1,4,25.0,6.3,0.0,0.0,0,0.0,25,6.3,0,0.0,0,5,23.8%,4,0,0,0,0,0,0,0
32,Jonnu Smith,1,2,24.0,12.0,18.0,9.0,0,0.0,6,3.0,2,1.0,0,3,10.0%,2,0,1,2,0,0,0,0
33,Cade Otton,1,1,20.0,20.0,3.0,3.0,0,0.0,17,17.0,14,14.0,1,1,2.4%,1,0,0,1,1,0,0,0
