,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
17,Mark Andrews,1,5,52,10.4,41.0,8.2,0,0.0,11,2.2,0,0.0,0,7,24.1%,5,0,0,3,0,0,0,0
18,Hayden Hurst,1,5,46,9.2,24.0,4.8,0,0.0,22,4.4,6,1.2,0,8,15.1%,5,0,2,2,1,0,0,0
19,Logan Thomas,1,3,45,15.0,26.0,8.7,0,0.0,19,6.3,4,1.3,0,6,14.6%,3,0,1,2,1,0,0,0
20,Juwan Johnson,1,2,43,21.5,33.0,16.5,0,0.0,10,5.0,0,0.0,0,5,15.6%,2,0,1,2,1,0,0,0
21,Zach Gentry,1,2,40,20.0,0.0,0.0,0,0.0,40,20.0,0,0.0,0,2,5.4%,2,0,0,1,1,1,0,0
22,Tyler Higbee,1,5,39,7.8,12.0,2.4,0,0.0,27,5.4,5,1.0,0,11,26.8%,7,2,1,2,0,0,0,0
23,T.J. Hockenson,1,4,38,9.5,15.0,3.8,0,0.0,23,5.8,9,2.3,1,7,18.9%,4,0,1,2,0,0,0,0
24,Robert Tonyan,1,3,36,12.0,10.0,3.3,0,0.0,26,8.7,1,0.3,0,5,14.3%,3,0,1,1,1,0,0,0
25,Albert Okwuegbunam Jr.,1,5,33,6.6,11.0,2.2,0,0.0,22,4.4,15,3.0,1,6,14.6%,5,0,1,1,0,0,0,0
26,Jonnu Smith,1,3,33,11.0,5.0,1.7,0,0.0,28,9.3,16,5.3,4,4,13.3%,3,0,0,2,0,0,0,0
27,Josiah Deguara,1,2,28,14.0,18.0,9.0,0,0.0,10,5.0,0,0.0,0,2,5.7%,2,0,0,2,0,0,0,0
28,Evan Engram,1,4,28,7.0,24.0,6.0,0,0.0,4,1.0,3,0.8,0,4,10.5%,4,0,0,1,0,0,0,0
29,Mo Alie-Cox,1,2,26,13.0,13.0,6.5,0,0.0,13,6.5,3,1.5,0,2,4.1%,2,0,0,2,0,0,0,0
30,Tre' McKitty,1,3,24,8.0,11.0,3.7,0,0.0,13,4.3,4,1.3,0,4,11.8%,4,1,1,1,0,0,0,0
31,Armani Rogers,1,1,23,23.0,-4.0,-4.0,0,0.0,27,27.0,1,1.0,0,1,2.4%,1,0,0,1,1,0,0,0
32,Kylen Granson,1,3,22,7.3,10.0,3.3,0,0.0,12,4.0,0,0.0,0,7,14.3%,4,1,0,1,0,0,0,0
33,Hunter Henry,1,2,20,10.0,15.0,7.5,0,0.0,5,2.5,0,0.0,0,3,10.0%,3,0,0,1,0,0,0,0
34,Kyle Pitts,1,2,19,9.5,13.0,6.5,0,0.0,6,3.0,1,0.5,0,7,21.9%,3,1,0,1,0,0,0,0
35,Geoff Swaim,1,3,19,6.3,0.0,0.0,0,0.0,19,6.3,0,0.0,0,4,12.9%,4,1,1,0,0,0,0,0
36,Harrison Bryant,1,2,18,9.0,15.0,7.5,0,0.0,3,1.5,0,0.0,0,4,13.3%,3,1,1,1,0,0,0,0
37,Johnny Mundt,1,3,17,5.7,3.0,1.0,0,0.0,14,4.7,0,0.0,0,3,9.7%,3,0,0,1,0,0,0,0
38,Pharaoh Brown,1,1,17,17.0,10.0,10.0,0,0.0,7,7.0,3,3.0,0,1,2.8%,1,0,0,1,0,0,0,0
39,Noah Fant,1,3,16,5.3,2.0,0.7,0,0.0,14,4.7,4,1.3,0,4,14.8%,3,0,1,1,0,0,0,0
40,Durham Smythe,1,1,14,14.0,12.0,12.0,0,0.0,2,2.0,0,0.0,0,2,6.5%,1,0,0,1,0,0,0,0
41,Ross Dwelley,1,1,11,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,0,2,7.7%,1,0,0,1,0,0,0,0
42,Noah Gray,1,1,10,10.0,8.0,8.0,0,0.0,2,2.0,2,2.0,0,2,5.1%,1,0,2,1,0,0,0,0
43,Tyler Kroft,1,1,9,9.0,6.0,6.0,0,0.0,3,3.0,0,0.0,0,2,7.7%,1,0,0,0,0,0,0,0
44,David Njoku,1,1,7,7.0,2.0,2.0,0,0.0,5,5.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
45,Cameron Brate,1,1,7,7.0,6.0,6.0,0,0.0,1,1.0,0,0.0,0,3,11.1%,2,1,0,0,0,0,0,0
46,Chig Okonkwo,1,1,11,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,0,1,3.2%,1,0,0,1,0,0,0,0
47,Anthony Firkser,1,1,6,6.0,4.0,4.0,0,0.0,2,2.0,0,0.0,0,2,6.3%,2,0,1,0,0,0,0,0
48,Austin Hooper,1,1,6,6.0,4.0,4.0,0,0.0,2,2.0,0,0.0,0,2,6.5%,1,0,0,0,0,0,0,0
49,Dawson Knox,1,1,5,5.0,-3.0,-3.0,0,0.0,8,8.0,0,0.0,0,2,6.5%,1,0,0,0,0,0,0,0
50,Parker Hesse,1,1,5,5.0,1.0,1.0,0,0.0,4,4.0,0,0.0,0,2,6.3%,2,0,1,0,0,0,0,0
51,Brevin Jordan,1,1,5,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,2,5.6%,1,0,0,0,0,0,0,0
52,Tyler Davis,1,1,3,3.0,1.0,1.0,0,0.0,2,2.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
53,Drew Sample,1,1,2,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,1,1.9%,1,0,1,0,0,0,0,0
54,Ben Ellefson,1,1,2,2.0,1.0,1.0,0,0.0,1,1.0,0,0.0,0,1,3.2%,1,0,1,0,0,0,0,0
55,Tommy Tremble,1,1,1,1.0,-1.0,-1.0,0,0.0,2,2.0,0,0.0,0,1,3.8%,1,0,1,0,0,0,0,0
56,Mike Gesicki,1,1,1,1.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
57,Cole Turner,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Donald Parham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Marcedes Lewis,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Charlie Woerner,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,George Kittle,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,Jake Ferguson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Trey McBride,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Tommy Sweeney,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Peyton Hendershot,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Chris Manhertz,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Luke Farrell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Sean McKeon,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Stone Smartt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Tyler Mabry,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
71,Nikola Kalinic,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,Greg Dulcich,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
73,Teagan Quitoriano,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
74,James Mitchell,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
75,James Winchester,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,MyCole Pruitt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Jacob Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,Brock Wright,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
79,Isaiah Likely,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,4,13.8%,0,1,1,0,0,0,0,0
80,Tanner Hudson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Daniel Bellinger,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
82,Eric Tomlinson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,1,0,0,0,0,0
83,Eric Saubert,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,1,0,0,0,0,0
84,Cade Otton,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
85,Stephen Anderson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
86,Kenny Yeboah,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
87,Connor Heyward,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
88,Irv Smith Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,6.5%,0,0,1,0,0,0,0,0
89,Richard Rodgers,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,1,0,0,0,0,0
90,Noah Togiai,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.4%,0,1,0,0,0,0,0,0
91,Giovanni Ricci,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
92,John Bates,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,1,0,0,0,0,0,0
93,Cole Kmet,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,5.9%,0,0,0,0,0,0,0,0
94,Ko Kieft,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,Jeremy Ruckert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Jack Stoll,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Jake Tonges,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Grant Calcaterra,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,C.J. Uzomah,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Shane Zylstra,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Nick Vannett,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Adam Trautman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,Jordan Akins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Hunter Long,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Josh Oliver,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Jelani Woods,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Miller Forristall,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
108,Quintin Morris,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Mitchell Wilcox,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Foster Moreau,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
111,Ryan Griffin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,11.8%,0,0,0,0,0,0,0,0
112,Charlie Kolar,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
