,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
16,Austin Ekeler,1,14,44.0,3.1,26,1.9,18,1.3,0,2,-3.0,0,2,0,0,0,0,15,11,16,2,24
17,Chris Carson,1,8,41.0,5.1,19,2.4,22,2.8,0,1,-2.0,16,1,0,0,0,0,16,2,2,0,2
18,Nyheim Hines,1,10,29.0,2.9,15,1.5,14,1.4,0,0,0.0,0,1,0,0,0,0,10,8,10,0,4
19,Joshua Kelley,1,7,35.0,5.0,28,4.0,7,1.0,0,3,-6.0,1,1,1,1,0,0,33,0,0,0,0
20,Benny Snell Jr.,1,16,60.0,3.8,22,1.4,38,2.4,0,1,-2.0,0,2,0,0,0,0,13,3,4,1,22
21,Aaron Jones,1,17,90.0,5.3,43,2.5,47,2.8,1,1,-4.0,0,3,0,0,0,0,16,1,2,0,0
22,Frank Gore,1,18,74.0,4.1,37,2.1,37,2.1,3,1,-1.0,0,3,0,0,0,0,17,3,3,1,3
23,Raheem Mostert,1,16,43.0,2.7,25,1.6,18,1.1,0,2,-9.0,8,1,0,0,0,0,10,2,2,0,1
24,Devin Singletary,1,11,82.0,7.5,58,5.3,24,2.2,1,1,-4.0,0,3,2,0,0,0,24,3,3,0,3
25,Mike Davis,1,15,55.0,3.7,29,1.9,26,1.7,1,2,-6.0,0,2,0,0,0,0,10,3,6,1,2
26,Kerryon Johnson,1,11,46.0,4.2,27,2.5,19,1.7,1,0,0.0,0,0,0,0,0,0,8,4,4,0,12
27,Gus Edwards,1,9,10.0,1.1,0,0.0,10,1.1,0,2,-3.0,1,0,0,0,0,0,6,0,0,0,0
28,Zack Moss,1,9,59.0,6.6,10,1.1,49,5.4,0,1,-2.0,0,1,1,1,0,0,31,2,2,0,4
29,Dalvin Cook,1,18,61.0,3.4,36,2.0,25,1.4,1,1,-1.0,0,1,0,0,0,0,14,4,4,0,3
30,Kareem Hunt,1,10,62.0,6.2,22,2.2,40,4.0,3,1,-1.0,0,2,1,0,0,0,27,0,2,0,0
31,DeAndre Washington,1,13,49.0,3.8,33,2.5,16,1.2,0,1,-2.0,0,1,0,0,0,0,16,2,5,0,0
32,Peyton Barber,1,11,57.0,5.2,37,3.4,20,1.8,0,0,0.0,0,2,0,0,0,0,15,0,0,0,0
33,Jordan Wilkins,1,6,22.0,3.7,20,3.3,2,0.3,0,0,0.0,0,1,0,0,0,0,11,3,4,0,3
34,Brian Hill,1,13,55.0,4.2,18,1.4,37,2.8,0,1,-4.0,0,1,1,0,0,0,22,0,1,0,0
35,C.J. Prosise,1,5,12.0,2.4,10,2.0,2,0.4,0,1,-1.0,0,0,0,0,0,0,7,1,1,1,0
36,Alvin Kamara,1,11,54.0,4.9,42,3.8,12,1.1,0,1,-1.0,0,3,0,0,0,0,15,1,2,0,0
37,Royce Freeman,1,8,50.0,6.3,28,3.5,22,2.8,1,0,0.0,0,1,1,0,0,0,23,0,0,0,0
38,Giovani Bernard,1,8,32.0,4.0,23,2.9,9,1.1,0,0,0.0,0,1,0,0,0,0,15,2,3,0,9
39,Boston Scott,1,2,7.0,3.5,3,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,5,5,6,0,6
40,Damien Harris,1,14,47.0,3.4,20,1.4,27,1.9,1,2,-9.0,0,2,0,0,0,0,18,0,0,0,0
41,Chase Edmonds,1,6,29.0,4.8,23,3.8,6,1.0,0,0,0.0,0,0,0,0,0,0,9,4,5,0,1
42,Miles Sanders,1,6,15.0,2.5,10,1.7,5,0.8,1,0,0.0,0,0,0,0,0,0,8,2,3,0,3
43,Justice Hill,1,9,35.0,3.9,17,1.9,18,2.0,1,2,-3.0,0,1,0,0,0,0,19,2,2,0,6
44,Clyde Edwards-Helaire,1,11,37.0,3.4,25,2.3,12,1.1,0,1,-2.0,0,1,0,0,0,0,10,1,1,0,1
45,Matt Breida,1,8,36.0,4.5,20,2.5,16,2.0,1,1,-2.0,0,1,0,0,0,0,12,2,2,0,0
46,Le'Veon Bell,1,5,22.0,4.4,8,1.6,14,2.8,1,0,0.0,0,1,0,0,0,0,10,2,2,1,8
47,Jerick McKinnon,1,3,21.0,7.0,14,4.7,7,2.3,0,0,0.0,0,1,0,0,0,0,19,2,3,0,1
48,Kyle Juszczyk,1,2,8.0,4.0,6,3.0,2,1.0,0,0,0.0,0,0,0,0,0,0,6,2,2,0,1
49,Melvin Gordon III,1,12,31.0,2.6,4,0.3,27,2.3,0,2,-4.0,0,2,0,0,0,0,11,0,0,0,0
50,Carlos Hyde,1,15,22.0,1.5,6,0.4,16,1.1,0,4,-9.0,0,0,0,0,0,0,8,2,3,0,5
51,D'Onta Foreman,1,4,28.0,7.0,15,3.8,13,3.3,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0
52,J.D. McKissic,1,1,6.0,6.0,5,5.0,1,1.0,0,0,0.0,0,0,0,0,0,0,6,2,2,1,6
53,Anthony McFarland Jr.,1,3,9.0,3.0,5,1.7,4,1.3,0,0,0.0,0,0,0,0,0,0,3,1,1,0,9
54,Josh Jacobs,1,7,27.0,3.9,15,2.1,12,1.7,0,0,0.0,0,1,0,0,0,0,16,3,3,0,14
55,Tony Pollard,1,4,12.0,3.0,2,0.5,10,2.5,1,0,0.0,0,0,0,0,0,0,5,2,2,0,0
56,Jeff Wilson Jr.,1,12,40.0,3.3,25,2.1,15,1.3,0,1,-3.0,0,1,0,0,0,0,10,0,0,0,0
57,Phillip Lindsay,1,9,20.0,2.2,7,0.8,13,1.4,0,1,-1.0,0,1,0,0,0,0,13,0,0,0,0
58,Leonard Fournette,1,3,10.0,3.3,5,1.7,5,1.7,0,0,0.0,0,0,0,0,0,0,6,3,3,1,8
59,Jeremy McNichols,1,8,20.0,2.5,15,1.9,5,0.6,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0
60,Darrell Henderson Jr.,1,10,19.0,1.9,7,0.7,12,1.2,0,3,-5.0,0,0,0,0,0,0,5,0,1,0,0
61,Ezekiel Elliott,1,10,32.0,3.2,7,0.7,25,2.5,0,2,-3.0,0,0,0,0,0,0,8,1,3,0,1
62,Rodney Smith,1,7,18.0,2.6,0,0.0,18,2.6,2,2,-5.0,0,1,0,0,0,0,13,0,1,0,0
63,Trenton Cannon,1,3,17.0,5.7,8,2.7,9,3.0,0,1,-2.0,0,1,0,0,0,0,13,1,1,0,0
64,Dion Lewis,1,2,10.0,5.0,6,3.0,4,2.0,0,0,0.0,0,0,0,0,0,0,7,1,3,0,5
65,Khari Blasingame,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,5
66,Trayveon Williams,1,1,-2.0,-2.0,0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,1,1,0,0
67,Ryan Nall,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
68,C.J. Ham,1,1,10.0,10.0,9,9.0,1,1.0,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
69,Alfred Morris,1,4,8.0,2.0,3,0.8,5,1.3,0,1,-1.0,0,0,0,0,0,0,5,0,0,0,0
70,Corey Clement,1,1,6.0,6.0,3,3.0,3,3.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
71,Jonathan Williams,1,1,5.0,5.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,4,4,0,2
72,Dwayne Washington,1,3,6.0,2.0,4,1.3,2,0.7,0,1,-2.0,0,0,0,0,0,0,4,0,0,0,0
73,Alexander Mattison,1,2,6.0,3.0,4,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
74,Devontae Booker,1,5,6.0,1.2,1,0.2,5,1.0,0,0,0.0,0,0,0,0,0,0,4,1,4,1,0
75,Tony Brooks-James,1,3,4.0,1.3,0,0.0,4,1.3,0,1,-2.0,0,0,0,0,0,0,4,0,0,0,0
76,Ty Johnson,1,2,3.0,1.5,2,1.0,1,0.5,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0
77,Samaje Perine,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
78,Troymaine Pope,1,1,-1.0,-1.0,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,1,1,0,0
79,Josh Adams,1,1,1.0,1.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
80,Malcolm Brown,1,3,4.0,1.3,3,1.0,1,0.3,0,0,0.0,0,0,0,0,0,0,2,2,2,0,4
81,Austin Walter,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Jonathan Ward,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,DeeJay Dallas,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Patrick Laird,1,1,9.0,9.0,6,6.0,3,3.0,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
85,Jeremy Cox,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Devine Ozigbo,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Scottie Phillips,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Buddy Howell,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Myles Gaskin,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Alec Ingold,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Gabe Nabers,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Anthony Sherman,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Darwin Thompson,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Xavier Jones,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Wendell Smallwood,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Craig Reynolds,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,JaMycal Hasty,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Michael Burton,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Keith Smith,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
100,Joe Mixon,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Travis Homer,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,D'Andre Swift,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,AJ Dillon,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Ameer Abdullah,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Reggie Gilliam,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Mike Boone,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Sony Michel,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,D'Ernest Johnson,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,J.J. Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Patrick Ricard,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Jakob Johnson,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,J.K. Dobbins,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,LeSean McCoy,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Ke'Shawn Vaughn,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Darrynton Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Nathan Cottrell,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Dare Ogunbowale,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Jonathan Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,La'Mical Perine,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Senorise Perry,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Darrel Williams,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Christian McCaffrey,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Derek Watt,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,James Conner,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Alex Armah Jr.,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Elijhaa Penny,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Saquon Barkley,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Rico Dowdle,1,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,D.J. Foster,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Taiwan Jones,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Cordarrelle Patterson,0,0,0.0,,4,2.0,4,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
