,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
34,Brian Hill,1,11,55.0,5.0,21.0,1.9,34,3.1,0,0,0.0,0,2,0,0,0,0,14,2,3,0,3
35,Gabe Nabers,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
36,Darrell Henderson Jr.,1,8,47.0,5.9,17.0,2.1,30,3.8,2,1,-2.0,0,2,0,0,0,0,18,1,2,0,6
37,Malcolm Brown,1,10,40.0,4.0,23.0,2.3,17,1.7,0,1,-3.0,0,1,0,0,0,0,11,2,2,1,7
38,Cam Akers,1,9,35.0,3.9,12.0,1.3,23,2.6,1,0,0.0,0,1,0,0,0,0,10,1,1,0,9
39,Jeremy McNichols,1,4,49.0,12.3,22.0,5.5,27,6.8,1,0,0.0,0,2,0,0,0,0,17,0,1,1,0
40,Melvin Gordon III,1,8,26.0,3.3,10.0,1.3,16,2.0,0,2,-3.0,0,1,0,0,0,0,10,6,7,0,5
41,Devontae Booker,1,5,29.0,5.8,17.0,3.4,12,2.4,0,1,-2.0,0,1,0,0,0,0,11,1,1,0,2
42,Le'Veon Bell,1,6,7.0,1.2,0.0,0.0,7,1.2,0,1,-3.0,0,0,0,0,0,0,4,3,3,0,8
43,AJ Dillon,1,5,21.0,4.2,10.0,2.0,11,2.2,0,0,0.0,0,0,0,0,0,0,8,1,1,0,4
44,D'Onta Foreman,1,5,37.0,7.4,24.0,4.8,13,2.6,1,0,0.0,0,2,0,0,0,0,15,0,0,0,0
45,James White,1,2,0.0,0.0,-2.0,-1.0,2,1.0,0,1,-2.0,0,0,0,0,0,0,2,2,4,1,27
46,La'Mical Perine,1,8,27.0,3.4,11.0,1.4,16,2.0,0,0,0.0,0,0,0,0,0,0,9,2,2,0,1
47,Latavius Murray,1,8,17.0,2.1,5.0,0.6,12,1.5,0,1,-1.0,0,0,0,0,0,0,4,3,3,1,5
48,Clyde Edwards-Helaire,1,6,21.0,3.5,11.0,1.8,10,1.7,0,0,0.0,0,0,0,0,0,0,4,3,3,1,4
49,Jonathan Taylor,1,11,22.0,2.0,8.0,0.7,14,1.3,0,1,-1.0,0,0,0,0,0,0,6,2,2,0,0
50,Rex Burkhead,1,6,26.0,4.3,8.0,1.3,18,3.0,2,1,-2.0,0,1,0,0,0,0,10,1,1,0,3
51,Frank Gore,1,10,30.0,3.0,10.0,1.0,20,2.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
52,Corey Clement,1,5,24.0,4.8,16.0,3.2,8,1.6,0,0,0.0,0,0,0,0,0,0,7,1,2,0,1
53,Alfred Morris,1,8,28.0,3.5,15.0,1.9,13,1.6,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0
54,Ronald Jones II,1,7,23.0,3.3,10.0,1.4,13,1.9,0,0,0.0,0,0,0,0,0,0,5,4,4,0,3
55,Darrel Williams,1,3,19.0,6.3,13.0,4.3,6,2.0,0,0,0.0,0,1,0,0,0,0,11,1,1,0,4
56,Joshua Kelley,1,7,32.0,4.6,28.0,4.0,4,0.6,2,1,-1.0,0,1,1,0,0,0,22,1,1,1,0
57,D'Andre Swift,1,6,1.0,0.2,-6.0,-1.0,7,1.2,0,3,-8.0,0,0,0,0,0,0,5,3,4,1,0
58,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,1
59,Ty Johnson,1,3,15.0,5.0,3.0,1.0,12,4.0,0,0,0.0,0,0,0,0,0,0,8,1,1,0,3
60,Tevin Coleman,1,3,20.0,6.7,8.0,2.7,12,4.0,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0
61,Jalen Richard,1,1,6.0,6.0,3.0,3.0,3,3.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,3
62,Matt Breida,1,4,13.0,3.3,8.0,2.0,5,1.3,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
63,Adrian Peterson,1,5,7.0,1.4,4.0,0.8,3,0.6,0,1,-3.0,0,0,0,0,0,0,7,1,1,0,1
64,D'Ernest Johnson,1,2,6.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0
65,Elijhaa Penny,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
66,Alexander Mattison,1,3,8.0,2.7,4.0,1.3,4,1.3,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
67,Tyler Ervin,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,3,0,0
68,Khari Blasingame,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
69,Travis Homer,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
70,Qadree Ollison,1,1,3.0,3.0,0.0,0.0,3,3.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
71,Alec Ingold,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
72,Darwin Thompson,1,4,3.0,0.8,-2.0,-0.5,5,1.3,0,1,-2.0,0,0,0,0,0,0,2,0,1,0,0
73,C.J. Ham,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
74,Ryan Nall,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
75,Michael Burton,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
76,Anthony McFarland Jr.,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
77,Dwayne Washington,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Xavier Jones,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Justice Hill,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Trayveon Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Jeremy Cox,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Trey Edmunds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Brandin Bryant,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Dontrell Hilliard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Reggie Gilliam,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Jason Huntley,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Antonio Gibson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
95,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Patrick Laird,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Trenton Cannon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Alex Armah Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Miles Sanders,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Ke'Shawn Vaughn,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Royce Freeman,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Jaylen Samuels,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0
105,Benny Snell Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Rico Dowdle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Chase Edmonds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Joe Mixon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Aaron Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Mike Boone,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Andy Janovich,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
116,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Cordarrelle Patterson,0,0,0.0,,1.0,1.0,3,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2
