,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
25,James Robinson,1,16,62.0,3.9,23.0,1.4,39,2.4,1,2,-3.0,0,2,0,0,0,0,12,1,1,0,22
26,Jonathan Taylor,1,9,22.0,2.4,19.0,2.1,3,0.3,0,0,0.0,0,0,0,0,0,0,9,6,6,1,11
27,Zack Moss,1,9,11.0,1.2,-3.0,-0.3,14,1.6,2,2,-5.0,0,0,0,0,0,0,7,3,4,2,3
28,Austin Ekeler,1,19,84.0,4.4,49.0,2.6,35,1.8,1,1,-1.0,0,2,0,0,0,0,13,1,1,0,0
29,Carlos Hyde,1,7,23.0,3.3,13.0,1.9,10,1.4,0,0,0.0,1,0,0,0,0,0,9,0,0,0,0
30,D'Andre Swift,1,3,8.0,2.7,5.0,1.7,3,1.0,0,0,0.0,1,0,0,0,0,0,6,3,5,1,6
31,Ronald Jones II,1,17,66.0,3.9,53.0,3.1,13,0.8,0,1,-1.0,0,2,1,0,0,0,21,2,3,0,5
32,Josh Adams,1,2,8.0,4.0,2.0,1.0,6,3.0,0,0,0.0,2,0,0,0,0,0,6,2,2,0,5
33,Kareem Hunt,1,13,72.0,5.5,25.0,1.9,47,3.6,2,0,0.0,0,2,1,0,0,0,22,4,6,0,7
34,Alexander Mattison,1,6,50.0,8.3,34.0,5.7,16,2.7,0,1,-1.0,0,1,1,0,0,0,21,4,4,0,11
35,David Montgomery,1,13,64.0,4.9,23.0,1.8,41,3.2,5,0,0.0,0,1,0,0,0,0,10,1,3,1,0
36,Jordan Howard,1,8,7.0,0.9,0.0,0.0,7,0.9,0,2,-4.0,1,0,0,0,0,0,4,0,0,0,0
37,Saquon Barkley,1,15,6.0,0.4,-4.0,-0.3,10,0.7,0,8,-21.0,0,0,0,0,0,0,7,6,9,2,15
38,Myles Gaskin,1,9,40.0,4.4,16.0,1.8,24,2.7,1,0,0.0,0,1,0,0,0,0,10,4,4,0,3
39,Marlon Mack,1,4,26.0,6.5,14.0,3.5,12,3.0,0,1,-3.0,0,1,0,0,0,0,18,3,3,0,0
40,Boston Scott,1,9,35.0,3.9,13.0,1.4,22,2.4,2,2,-8.0,0,2,0,0,0,0,13,2,2,0,10
41,Devin Singletary,1,9,30.0,3.3,8.0,0.9,22,2.4,0,2,-3.0,0,1,0,0,0,0,12,5,7,2,8
42,Devontae Booker,1,4,29.0,7.3,21.0,5.3,8,2.0,0,0,0.0,0,1,0,0,0,0,15,3,3,1,12
43,James White,1,5,22.0,4.4,13.0,2.6,9,1.8,0,0,0.0,0,0,0,0,0,0,7,3,3,0,6
44,Joe Mixon,1,19,69.0,3.6,45.0,2.4,24,1.3,1,3,-4.0,0,1,0,0,0,0,14,1,2,0,2
45,Latavius Murray,1,15,48.0,3.2,26.0,1.7,22,1.5,1,1,-3.0,0,0,0,0,0,0,8,0,1,1,0
46,Kyle Juszczyk,1,1,7.0,7.0,0.0,0.0,7,7.0,0,0,0.0,0,0,0,0,0,0,7,1,2,0,10
47,Tarik Cohen,1,7,41.0,5.9,34.0,4.9,7,1.0,1,0,0.0,0,1,0,0,0,0,16,2,2,1,5
48,Le'Veon Bell,1,6,14.0,2.3,1.0,0.2,13,2.2,0,2,-6.0,0,0,0,0,0,0,7,2,2,0,7
49,Nick Chubb,1,10,60.0,6.0,26.0,2.6,34,3.4,1,0,0.0,0,3,1,0,0,0,29,1,1,0,0
50,Antonio Gibson,1,9,36.0,4.0,23.0,2.6,13,1.4,2,2,-4.0,0,1,1,0,0,0,20,2,2,0,2
51,Tyler Ervin,1,3,38.0,12.7,30.0,10.0,8,2.7,0,0,0.0,0,2,1,0,0,0,21,1,1,0,2
52,Cam Akers,1,14,39.0,2.8,14.0,1.0,25,1.8,1,0,0.0,0,0,0,0,0,0,6,1,1,0,0
53,Jamaal Williams,1,7,21.0,3.0,8.0,1.1,13,1.9,1,0,0.0,0,0,0,0,0,0,5,4,4,1,18
54,Phillip Lindsay,1,7,24.0,3.4,19.0,2.7,5,0.7,0,0,0.0,0,1,0,0,0,0,10,1,1,1,2
55,Tony Pollard,1,2,10.0,5.0,2.0,1.0,8,4.0,0,0,0.0,0,0,0,0,0,0,6,2,3,0,13
56,Rex Burkhead,1,7,32.0,4.6,22.0,3.1,10,1.4,0,2,-2.0,0,1,0,0,0,0,15,0,0,0,0
57,J.J. Taylor,1,4,28.0,7.0,15.0,3.8,13,3.3,0,0,0.0,0,1,0,0,0,0,11,1,1,0,1
58,Darrel Williams,1,7,23.0,3.3,10.0,1.4,13,1.9,0,0,0.0,0,0,0,0,0,0,7,2,2,0,5
59,Mark Ingram II,1,10,29.0,2.9,14.0,1.4,15,1.5,0,1,-2.0,0,0,0,0,0,0,8,0,0,0,0
60,Giovani Bernard,1,1,7.0,7.0,2.0,2.0,5,5.0,1,0,0.0,0,0,0,0,0,0,7,4,5,1,2
61,Frank Gore,1,6,24.0,4.0,7.0,1.2,17,2.8,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
62,Tevin Coleman,1,4,18.0,4.5,9.0,2.3,9,2.3,1,0,0.0,0,1,0,0,0,0,10,1,2,0,0
63,Matt Breida,1,5,22.0,4.4,13.0,2.6,9,1.8,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
64,Corey Clement,1,6,19.0,3.2,10.0,1.7,9,1.5,0,0,0.0,0,0,0,0,0,0,7,2,2,0,1
65,Brian Hill,1,3,12.0,4.0,5.0,1.7,7,2.3,0,1,-2.0,0,1,0,0,0,0,10,2,2,0,1
66,Leonard Fournette,1,5,5.0,1.0,1.0,0.2,4,0.8,0,1,-4.0,0,0,0,0,0,0,6,1,1,0,7
67,Gus Edwards,1,4,17.0,4.3,4.0,1.0,13,3.3,0,1,-2.0,0,1,0,0,0,0,13,0,0,0,0
68,James Conner,1,6,9.0,1.5,1.0,0.2,8,1.3,1,1,-1.0,0,0,0,0,0,0,3,2,4,0,2
69,Jalen Richard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
70,AJ Dillon,1,2,14.0,7.0,9.0,4.5,5,2.5,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
71,Wayne Gallman Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4
72,Kerryon Johnson,1,7,14.0,2.0,12.0,1.7,2,0.3,0,2,-3.0,0,0,0,0,0,0,5,0,0,0,0
73,Duke Johnson Jr.,1,5,14.0,2.8,5.0,1.0,9,1.8,0,0,0.0,0,0,0,0,0,0,7,0,1,0,0
74,Royce Freeman,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,4
75,Patrick Laird,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,3
76,Ito Smith,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,3,3,1,1
77,Darrell Henderson Jr.,1,3,6.0,2.0,2.0,0.7,4,1.3,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
78,Chris Thompson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
79,D'Ernest Johnson,1,1,5.0,5.0,3.0,3.0,2,2.0,1,0,0.0,0,0,0,0,0,0,5,0,0,0,0
80,Khari Blasingame,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4
81,Justin Jackson,1,2,4.0,2.0,2.0,1.0,2,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
82,Jaylen Samuels,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,1
83,Travis Homer,1,3,-1.0,-0.3,-5.0,-1.7,4,1.3,0,1,-2.0,0,0,0,0,0,0,1,2,2,0,1
84,Anthony Sherman,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
85,LeSean McCoy,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
86,Dion Lewis,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
87,Alex Armah Jr.,1,2,1.0,0.5,0.0,0.0,1,0.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
88,Jason Huntley,1,1,1.0,1.0,0.0,0.0,1,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0
89,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Darwin Thompson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Alec Ingold,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Gabe Nabers,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Xavier Jones,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Justice Hill,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Mike Davis,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Nathan Cottrell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Rico Dowdle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Buddy Howell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,D.J. Foster,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Jeff Wilson Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Samaje Perine,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Ryan Nall,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Ty Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Elijhaa Penny,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Mike Boone,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Andy Janovich,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Chandler Cox,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Jordan Wilkins,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,DeeJay Dallas,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Trenton Cannon,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Derek Watt,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,J.D. McKissic,1,3,-2.0,-0.7,-4.0,-1.3,2,0.7,0,1,-3.0,0,0,0,0,0,0,1,1,5,0,0
122,Ty Montgomery II,1,1,-4.0,-4.0,0.0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,0,0,0,0,0
123,Patrick Ricard,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,1,1,0,3
124,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Scottie Phillips,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Miles Sanders,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Jeremy McNichols,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
133,Senorise Perry,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Cordarrelle Patterson,0,0,0.0,,17.0,4.3,2,0.5,0,1,-2.0,0,1,0,0,0,0,0,0,0,0,3
