,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
17,Nick Chubb,1,11,28,2.5,9.0,0.8,19,1.7,0,2,-2.0,1,1,0,0,0,0,16,5,5,1,17
18,Leonard Fournette,1,9,34,3.8,29.0,3.2,5,0.6,0,0,0.0,4,0,0,0,0,0,8,3,3,1,0
19,James Conner,1,5,21,4.2,17.0,3.4,4,0.8,0,0,0.0,1,1,0,0,0,0,12,5,5,0,6
20,Gus Edwards,1,15,85,5.7,50.0,3.3,35,2.3,3,0,0.0,0,1,1,1,0,0,32,2,2,0,19
21,Zack Moss,1,12,57,4.8,28.0,2.3,29,2.4,0,0,0.0,5,2,0,0,0,0,12,1,1,0,0
22,Kareem Hunt,1,4,11,2.8,2.0,0.5,9,2.3,0,1,-2.0,4,0,0,0,0,0,6,3,5,1,9
23,Kenyan Drake,1,18,45,2.5,24.0,1.3,21,1.2,1,3,-5.0,1,1,0,0,0,0,10,2,2,0,0
24,Aaron Jones,1,10,94,9.4,9.0,0.9,85,8.5,2,2,-4.0,0,3,1,1,1,1,59,2,3,0,2
25,Derrick Henry,1,23,98,4.3,34.0,1.5,64,2.8,4,1,-2.0,0,2,0,0,0,0,10,0,0,0,0
26,Latavius Murray,1,12,72,6.0,31.0,2.6,41,3.4,0,0,0.0,0,2,1,0,0,0,21,3,3,1,8
27,Mike Davis,1,14,28,2.0,6.0,0.4,22,1.6,3,2,-4.0,1,0,0,0,0,0,7,0,0,0,0
28,Artavis Pierce,1,2,26,13.0,12.0,6.0,14,7.0,1,0,0.0,3,1,1,0,0,0,23,0,0,0,0
29,Melvin Gordon III,1,16,79,4.9,44.0,2.8,35,2.2,0,1,-1.0,0,2,0,0,0,0,17,0,0,0,0
30,Chris Carson,1,16,69,4.3,53.0,3.3,16,1.0,0,0,0.0,0,3,0,0,0,0,15,3,3,0,2
31,Dare Ogunbowale,1,14,71,5.1,37.0,2.6,34,2.4,2,1,-2.0,0,3,1,0,0,0,25,3,5,0,0
32,Darrel Williams,1,10,46,4.6,24.0,2.4,22,2.2,0,0,0.0,0,2,0,0,0,0,11,4,6,0,4
33,Josh Jacobs,1,13,69,5.3,40.0,3.1,29,2.2,1,1,-1.0,0,3,0,0,0,0,15,0,2,1,0
34,Ke'Shawn Vaughn,1,15,62,4.1,44.0,2.9,18,1.2,1,2,-5.0,0,2,0,0,0,0,14,1,2,0,0
35,Antonio Gibson,1,10,61,6.1,31.0,3.1,30,3.0,2,1,-6.0,0,2,1,0,0,0,22,3,4,0,4
36,Sony Michel,1,10,69,6.9,16.0,1.6,53,5.3,3,2,-5.0,0,2,2,0,0,0,29,0,0,0,0
37,Mike Boone,1,1,4,4.0,2.0,2.0,2,2.0,0,0,0.0,4,0,0,0,0,0,4,0,0,0,0
38,Nyheim Hines,1,8,44,5.5,28.0,3.5,16,2.0,2,0,0.0,0,2,0,0,0,0,11,4,4,0,7
39,Darrell Henderson Jr.,1,12,62,5.2,44.0,3.7,18,1.5,0,1,-2.0,0,2,1,0,0,0,23,0,0,0,0
40,Brian Hill,1,7,36,5.1,18.0,2.6,18,2.6,0,0,0.0,0,1,0,0,0,0,17,3,3,0,2
41,Frank Gore,1,14,48,3.4,23.0,1.6,25,1.8,0,1,-2.0,0,0,0,0,0,0,7,1,1,0,0
42,Wayne Gallman Jr.,1,6,27,4.5,8.0,1.3,19,3.2,1,0,0.0,0,0,0,0,0,0,9,2,2,0,0
43,Devin Singletary,1,10,36,3.6,12.0,1.2,24,2.4,1,1,-1.0,0,1,0,0,0,0,11,2,2,1,3
44,Ito Smith,1,10,46,4.6,33.0,3.3,13,1.3,0,0,0.0,0,1,0,0,0,0,14,1,1,0,2
45,Todd Gurley II,1,4,16,4.0,10.0,2.5,6,1.5,0,0,0.0,0,0,0,0,0,0,6,3,3,0,1
46,D'Andre Swift,1,10,45,4.5,39.0,3.9,6,0.6,0,0,0.0,0,2,0,0,0,0,14,4,5,0,1
47,La'Mical Perine,1,9,30,3.3,20.0,2.2,10,1.1,0,1,-1.0,0,0,0,0,0,0,9,1,2,0,2
48,Le'Veon Bell,1,7,30,4.3,12.0,1.7,18,2.6,1,1,-3.0,0,2,0,0,0,0,11,1,3,1,5
49,J.J. Taylor,1,6,38,6.3,12.0,2.0,26,4.3,1,0,0.0,0,1,1,0,0,0,28,0,0,0,0
50,Rodney Smith,1,7,23,3.3,6.0,0.9,17,2.4,2,1,-2.0,0,0,0,0,0,0,7,2,2,0,9
51,James White,1,4,14,3.5,8.0,2.0,6,1.5,0,0,0.0,0,0,0,0,0,0,8,3,3,0,3
52,Malcolm Brown,1,7,27,3.9,17.0,2.4,10,1.4,0,2,-3.0,0,1,0,0,0,0,12,1,3,0,2
53,Jerick McKinnon,1,1,4,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,3,4,1,15
54,Carlos Hyde,1,2,8,4.0,3.0,1.5,5,2.5,0,0,0.0,0,0,0,0,0,0,6,1,1,0,2
55,Kalen Ballage,1,4,14,3.5,4.0,1.0,10,2.5,1,0,0.0,0,0,0,0,0,0,5,2,3,0,6
56,Royce Freeman,1,2,16,8.0,9.0,4.5,7,3.5,0,0,0.0,0,1,0,0,0,0,10,2,2,0,1
57,Jalen Richard,1,2,19,9.5,15.0,7.5,4,2.0,0,0,0.0,0,1,0,0,0,0,18,1,1,0,0
58,Tony Pollard,1,9,12,1.3,7.0,0.8,5,0.6,0,3,-3.0,0,0,0,0,0,0,7,1,2,1,1
59,Devontae Booker,1,6,11,1.8,3.0,0.5,8,1.3,0,0,0.0,0,0,0,0,0,0,3,2,2,0,2
60,Kerryon Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,1
61,Boston Scott,1,2,17,8.5,13.0,6.5,4,2.0,0,0,0.0,0,1,0,0,0,0,12,0,0,0,0
62,LeVante Bellamy,1,3,11,3.7,8.0,2.7,3,1.0,0,0,0.0,0,0,0,0,0,0,8,1,1,0,2
63,Dion Lewis,1,1,15,15.0,6.0,6.0,9,9.0,1,0,0.0,0,1,0,0,0,0,15,0,0,0,0
64,Keith Smith,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,5
65,Michael Burton,1,2,10,5.0,5.0,2.5,5,2.5,0,0,0.0,0,0,0,0,0,0,7,1,1,1,1
66,Ameer Abdullah,1,1,13,13.0,9.0,9.0,4,4.0,0,0,0.0,0,1,0,0,0,0,13,0,1,1,0
67,Ty Johnson,1,2,13,6.5,9.0,4.5,4,2.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
68,Alfred Morris,1,3,4,1.3,2.0,0.7,2,0.7,0,0,0.0,0,0,0,0,0,0,2,1,1,0,3
69,Adrian Peterson,1,4,10,2.5,7.0,1.8,3,0.8,0,1,-4.0,0,0,0,0,0,0,9,0,0,0,0
70,Peyton Barber,1,1,10,10.0,3.0,3.0,7,7.0,1,0,0.0,0,1,0,0,0,0,10,0,0,0,0
71,Rashaad Penny,1,3,9,3.0,7.0,2.3,2,0.7,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
72,Jordan Howard,1,3,8,2.7,3.0,1.0,5,1.7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
73,Chase Edmonds,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,1,0
74,Craig Reynolds,1,1,4,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
75,Jeremy McNichols,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1
76,Trayveon Williams,1,2,6,3.0,0.0,0.0,6,3.0,2,0,0.0,0,0,0,0,0,0,6,0,0,0,0
77,LeSean McCoy,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
78,Devine Ozigbo,1,1,1,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,0
79,Justin Jackson,1,2,4,2.0,3.0,1.5,1,0.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
80,Alex Armah Jr.,1,1,3,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
81,Salvon Ahmed,1,6,2,0.3,-2.0,-0.3,4,0.7,0,3,-6.0,0,0,0,0,0,0,5,1,1,0,1
82,Tevin Coleman,1,2,3,1.5,1.0,0.5,2,1.0,0,0,0.0,0,0,0,0,0,0,3,1,1,1,0
83,Darrynton Evans,1,1,3,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,2,0,0
84,Gabe Nabers,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Kenjon Barner,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Jonathan Ward,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,DeeJay Dallas,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Dwayne Washington,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Dontrell Hilliard,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Justice Hill,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Alec Ingold,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Sewo Olonilua,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,JaMycal Hasty,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Dexter Williams,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Cam Akers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,D'Onta Foreman,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Xavier Jones,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Clyde Edwards-Helaire,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Taiwan Jones,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
100,Patrick Laird,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Matt Breida,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Jakob Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Corey Clement,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Travis Homer,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Josh Adams,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Reggie Gilliam,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Trenton Cannon,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Patrick Ricard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Christian McCaffrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Jordan Wilkins,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Nathan Cottrell,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Buddy Howell,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Scottie Phillips,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Darwin Thompson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Anthony Sherman,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,D'Ernest Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Saquon Barkley,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Khari Blasingame,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Derek Watt,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Jaylen Samuels,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Benny Snell Jr.,1,6,0,0.0,-2.0,-0.3,2,0.3,0,3,-4.0,0,0,0,0,0,0,2,0,0,0,0
122,Rico Dowdle,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Andy Janovich,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
124,D.J. Foster,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Raheem Mostert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Ty Montgomery II,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
127,Joe Mixon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Ryan Nall,1,2,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Jamaal Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,C.J. Ham,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Alexander Mattison,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Cordarrelle Patterson,0,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
