,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
19,Darrell Henderson Jr.,1,14,88.0,6.3,52.0,3.7,36,2.6,0,1,-1.0,0,4,0,0,0,0,18,0,0,0,1
20,Giovani Bernard,1,8,15.0,1.9,4.0,0.5,11,1.4,0,1,-6.0,2,0,0,0,0,0,9,3,3,0,2
21,Gus Edwards,1,14,26.0,1.9,11.0,0.8,15,1.1,0,4,-9.0,7,0,0,0,0,0,7,0,0,0,0
22,J.D. McKissic,1,8,41.0,5.1,19.0,2.4,22,2.8,1,0,0.0,0,2,0,0,0,0,14,6,6,0,4
23,Benny Snell Jr.,1,6,17.0,2.8,7.0,1.2,10,1.7,0,0,0.0,1,0,0,0,0,0,5,1,1,0,4
24,Raheem Mostert,1,17,65.0,3.8,42.0,2.5,23,1.4,0,0,0.0,0,1,0,0,0,0,15,2,2,0,8
25,James White,1,4,8.0,2.0,4.0,1.0,4,1.0,0,0,0.0,0,0,0,0,0,0,3,8,9,0,9
26,Frank Gore,1,11,46.0,4.2,12.0,1.1,34,3.1,1,3,-6.0,0,2,0,0,0,0,14,4,4,0,8
27,Todd Gurley II,1,20,47.0,2.4,19.0,1.0,28,1.4,0,6,-13.0,0,0,0,0,0,0,9,3,4,0,8
28,Jeremy McNichols,1,5,51.0,10.2,27.0,5.4,24,4.8,2,0,0.0,0,3,1,0,0,0,20,2,3,2,1
29,Devonta Freeman,1,18,61.0,3.4,31.0,1.7,30,1.7,0,3,-5.0,0,1,0,0,0,0,14,1,2,1,0
30,Kareem Hunt,1,13,40.0,3.1,13.0,1.0,27,2.1,1,2,-2.0,0,1,0,0,0,0,10,2,3,1,9
31,Antonio Gibson,1,9,30.0,3.3,16.0,1.8,14,1.6,0,1,-1.0,0,0,0,0,0,0,8,4,5,1,6
32,Devin Singletary,1,10,32.0,3.2,10.0,1.0,22,2.2,0,2,-7.0,0,1,0,0,0,0,10,1,2,0,6
33,Ty Johnson,1,3,42.0,14.0,36.0,12.0,6,2.0,0,0,0.0,0,1,1,1,0,0,34,0,1,0,0
34,Ke'Shawn Vaughn,1,5,42.0,8.4,19.0,3.8,23,4.6,1,0,0.0,0,2,0,0,0,0,19,0,1,0,0
35,Ezekiel Elliott,1,12,49.0,4.1,37.0,3.1,12,1.0,1,1,-1.0,0,2,0,0,0,0,11,8,10,1,0
36,Tony Pollard,1,10,31.0,3.1,12.0,1.2,19,1.9,0,1,-2.0,0,1,0,0,0,0,12,2,4,1,0
37,JaMycal Hasty,1,9,37.0,4.1,22.0,2.4,15,1.7,0,0,0.0,0,1,0,0,0,0,10,0,1,0,0
38,La'Mical Perine,1,7,27.0,3.9,15.0,2.1,12,1.7,0,0,0.0,0,1,0,0,0,0,13,2,3,1,6
39,Jamaal Williams,1,4,34.0,8.5,18.0,4.5,16,4.0,1,0,0.0,0,1,1,0,0,0,25,0,1,0,0
40,Damien Harris,1,6,19.0,3.2,8.0,1.3,11,1.8,0,0,0.0,0,0,0,0,0,0,6,1,1,0,8
41,AJ Dillon,1,5,31.0,6.2,22.0,4.4,9,1.8,0,0,0.0,0,1,1,0,0,0,20,0,0,0,0
42,Alexander Mattison,1,10,26.0,2.6,9.0,0.9,17,1.7,1,3,-8.0,0,1,0,0,0,0,16,1,2,0,0
43,Royce Freeman,1,8,26.0,3.3,14.0,1.8,12,1.5,0,0,0.0,0,1,0,0,0,0,11,1,1,0,1
44,Dontrell Hilliard,1,4,29.0,7.3,16.0,4.0,13,3.3,0,0,0.0,0,1,0,0,0,0,19,0,0,0,0
45,Chase Edmonds,1,5,23.0,4.6,6.0,1.2,17,3.4,1,0,0.0,0,0,0,0,0,0,9,1,2,0,2
46,J.K. Dobbins,1,9,28.0,3.1,13.0,1.4,15,1.7,0,2,-4.0,0,1,0,0,0,0,16,2,4,0,2
47,Jerick McKinnon,1,6,18.0,3.0,15.0,2.5,3,0.5,0,0,0.0,0,0,0,0,0,0,5,2,3,0,0
48,Nyheim Hines,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5,6,0,1
49,Trenton Cannon,1,3,12.0,4.0,1.0,0.3,11,3.7,1,0,0.0,0,1,0,0,0,0,10,2,2,0,0
50,Ito Smith,1,2,8.0,4.0,5.0,2.5,3,1.5,0,0,0.0,0,0,0,0,0,0,4,1,1,0,7
51,Malcolm Brown,1,2,4.0,2.0,3.0,1.5,1,0.5,0,0,0.0,0,0,0,0,0,0,3,3,4,0,2
52,Matt Breida,1,6,15.0,2.5,6.0,1.0,9,1.5,0,1,-1.0,0,0,0,0,0,0,5,2,2,0,2
53,Mark Ingram II,1,5,20.0,4.0,12.0,2.4,8,1.6,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
54,Kerryon Johnson,1,4,9.0,2.3,6.0,1.5,3,0.8,0,1,-2.0,0,0,0,0,0,0,9,1,2,1,0
55,Darwin Thompson,1,3,17.0,5.7,9.0,3.0,8,2.7,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0
56,Chris Thompson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4,1,3
57,Rex Burkhead,1,5,14.0,2.8,5.0,1.0,9,1.8,0,1,-1.0,0,0,0,0,0,0,7,0,0,0,0
58,Brian Hill,1,10,28.0,2.8,15.0,1.5,13,1.3,0,1,-2.0,0,0,0,0,0,0,9,2,2,0,1
59,Rico Dowdle,1,3,13.0,4.3,8.0,2.7,5,1.7,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
60,Duke Johnson Jr.,1,4,9.0,2.3,-4.0,-1.0,13,3.3,0,2,-4.0,0,1,0,0,0,0,10,1,2,1,2
61,Peyton Barber,1,4,6.0,1.5,2.0,0.5,4,1.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
62,Dion Lewis,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
63,Zack Moss,1,5,10.0,2.0,2.0,0.4,8,1.6,2,0,0.0,0,0,0,0,0,0,4,0,0,0,0
64,Boston Scott,1,2,4.0,2.0,2.0,1.0,2,1.0,0,1,-1.0,0,0,0,0,0,0,5,2,4,2,1
65,Anthony McFarland Jr.,1,3,2.0,0.7,-1.0,-0.3,3,1.0,0,1,-3.0,0,0,0,0,0,0,3,1,1,0,2
66,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,1
67,Ameer Abdullah,1,2,7.0,3.5,3.0,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,1
68,LeSean McCoy,1,4,1.0,0.3,0.0,0.0,1,0.3,0,1,-3.0,0,0,0,0,0,0,2,1,1,1,2
69,Mike Boone,1,1,-1.0,-1.0,-2.0,-2.0,1,1.0,1,1,-1.0,0,0,0,0,0,0,0,1,1,0,3
70,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
71,Patrick Laird,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
72,D'Ernest Johnson,1,4,1.0,0.3,-2.0,-0.5,3,0.8,0,1,-2.0,0,0,0,0,0,0,6,0,1,0,0
73,Justice Hill,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Josh Jacobs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Jeremy Cox,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,Artavis Pierce,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Jordan Wilkins,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,1,0,0
80,DeeJay Dallas,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Xavier Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Cam Akers,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Corey Clement,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Andy Janovich,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
92,Chandler Cox,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Jason Huntley,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Taiwan Jones,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Alex Armah Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
100,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Jaylen Samuels,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Cullen Gillaspia,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,C.J. Prosise,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Khari Blasingame,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
108,Derek Watt,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Elijhaa Penny,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Ryan Nall,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Wayne Gallman Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Michael Burton,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Alvin Kamara,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Samaje Perine,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Cordarrelle Patterson,0,0,0.0,,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2
