,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
12,Josh Jacobs,1,17,55.0,3.2,36.0,2.1,19,1.1,0,1,-3.0,2,2,0,0,0,0,13,1,1,0,2
13,Tony Pollard,1,5,60.0,12.0,22.0,4.4,38,7.6,0,0,0.0,42,1,1,1,1,0,42,0,0,0,0
14,Kenyan Drake,1,11,29.0,2.6,9.0,0.8,20,1.8,2,1,-3.0,2,1,0,0,0,0,12,4,5,1,11
15,Nick Chubb,1,20,114.0,5.7,41.0,2.1,73,3.7,4,3,-5.0,0,3,1,1,1,1,54,0,0,0,0
16,Damien Harris,1,11,43.0,3.9,28.0,2.5,15,1.4,1,2,-5.0,9,0,0,0,0,0,9,1,2,0,1
17,Jonathan Taylor,1,22,90.0,4.1,54.0,2.5,36,1.6,1,1,-2.0,0,2,0,0,0,0,18,4,4,0,10
18,Chase Edmonds,1,2,13.0,6.5,8.0,4.0,5,2.5,0,0,0.0,0,1,0,0,0,0,11,4,4,2,4
19,Alvin Kamara,1,13,45.0,3.5,24.0,1.8,21,1.6,2,1,-5.0,3,1,0,0,0,0,12,0,1,0,0
20,James Conner,1,13,89.0,6.8,44.0,3.4,45,3.5,2,1,-1.0,0,4,1,0,0,0,25,3,3,0,14
21,Le'Veon Bell,1,7,25.0,3.6,11.0,1.6,14,2.0,0,1,-2.0,6,1,0,0,0,0,11,1,1,0,7
22,James Robinson,1,17,73.0,4.3,37.0,2.2,36,2.1,0,0,0.0,0,3,0,0,0,0,18,2,2,0,12
23,La'Mical Perine,1,8,33.0,4.1,24.0,3.0,9,1.1,0,0,0.0,5,1,0,0,0,0,11,0,1,0,0
24,Leonard Fournette,1,7,17.0,2.4,8.0,1.1,9,1.3,0,0,0.0,2,0,0,0,0,0,6,1,4,0,3
25,Latavius Murray,1,12,49.0,4.1,33.0,2.8,16,1.3,0,0,0.0,0,1,0,0,0,0,11,2,2,0,4
26,James White,1,5,19.0,3.8,12.0,2.4,7,1.4,1,0,0.0,0,0,0,0,0,0,8,6,9,0,3
27,Phillip Lindsay,1,16,82.0,5.1,69.0,4.3,13,0.8,1,2,-4.0,0,3,2,0,0,0,20,0,0,0,0
28,Kareem Hunt,1,13,11.0,0.8,0.0,0.0,11,0.8,2,3,-11.0,5,0,0,0,0,0,6,1,1,0,2
29,Cam Akers,1,5,15.0,3.0,7.0,1.4,8,1.6,0,2,-2.0,0,1,0,0,0,0,11,1,1,1,0
30,Jamaal Williams,1,5,12.0,2.4,7.0,1.4,5,1.0,1,0,0.0,0,0,0,0,0,0,4,1,2,1,0
31,Benny Snell Jr.,1,7,15.0,2.1,0.0,0.0,15,2.1,0,0,0.0,1,0,0,0,0,0,5,0,0,0,0
32,Salvon Ahmed,1,12,43.0,3.6,42.0,3.5,1,0.1,0,1,-3.0,0,1,0,0,0,0,14,5,6,0,5
33,Kalen Ballage,1,16,44.0,2.8,17.0,1.1,27,1.7,0,3,-10.0,0,1,0,0,0,0,17,7,9,3,12
34,J.D. McKissic,1,6,43.0,7.2,28.0,4.7,15,2.5,1,0,0.0,0,2,0,0,0,0,14,3,4,0,0
35,Miles Sanders,1,16,66.0,4.1,41.0,2.6,25,1.6,1,2,-2.0,0,3,0,0,0,0,11,3,5,0,7
36,Giovani Bernard,1,9,18.0,2.0,4.0,0.4,14,1.6,0,1,-5.0,0,0,0,0,0,0,7,4,5,0,13
37,Nyheim Hines,1,6,2.0,0.3,-3.0,-0.5,5,0.8,0,2,-4.0,0,0,0,0,0,0,4,3,4,1,6
38,Boston Scott,1,5,24.0,4.8,19.0,3.8,5,1.0,0,0,0.0,0,0,0,0,0,0,9,3,3,0,1
39,Kerryon Johnson,1,6,17.0,2.8,8.0,1.3,9,1.5,0,1,-1.0,0,0,0,0,0,0,8,2,5,0,5
40,Jordan Wilkins,1,4,21.0,5.3,15.0,3.8,6,1.5,1,0,0.0,0,0,0,0,0,0,8,1,1,0,2
41,Duke Johnson Jr.,1,10,15.0,1.5,10.0,1.0,5,0.5,1,1,-2.0,0,0,0,0,0,0,3,3,5,1,6
42,DeeJay Dallas,1,1,13.0,13.0,0.0,0.0,13,13.0,2,0,0.0,0,1,0,0,0,0,13,2,2,0,6
43,Bo Scarbrough,1,6,31.0,5.2,17.0,2.8,14,2.3,1,0,0.0,0,1,0,0,0,0,12,0,0,0,0
44,Todd Gurley II,1,8,26.0,3.3,15.0,1.9,11,1.4,1,0,0.0,0,0,0,0,0,0,7,1,2,0,0
45,Rodney Smith,1,8,29.0,3.6,16.0,2.0,13,1.6,0,1,-1.0,0,0,0,0,0,0,9,0,0,0,0
46,Malcolm Brown,1,3,20.0,6.7,16.0,5.3,4,1.3,0,0,0.0,0,1,0,0,0,0,14,1,1,0,1
47,Peyton Barber,1,8,28.0,3.5,16.0,2.0,12,1.5,1,0,0.0,0,1,0,0,0,0,11,0,0,0,0
48,Ronald Jones II,1,10,24.0,2.4,18.0,1.8,6,0.6,0,1,-1.0,0,0,0,0,0,0,6,0,1,0,0
49,Darrel Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,0
50,Samaje Perine,1,5,19.0,3.8,9.0,1.8,10,2.0,0,0,0.0,0,0,0,0,0,0,8,1,2,0,2
51,Devontae Booker,1,5,16.0,3.2,8.0,1.6,8,1.6,0,0,0.0,0,0,0,0,0,0,6,1,1,0,0
52,Brian Hill,1,4,18.0,4.5,8.0,2.0,10,2.5,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
53,Adrian Peterson,1,7,18.0,2.6,6.0,0.9,12,1.7,0,0,0.0,0,0,0,0,0,0,4,0,1,0,0
54,Ty Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,6,0,7
55,Troymaine Pope,1,3,4.0,1.3,1.0,0.3,3,1.0,0,1,-1.0,0,0,0,0,0,0,5,2,2,1,0
56,Rex Burkhead,1,4,7.0,1.8,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,4,2,3,1,1
57,C.J. Prosise,1,3,4.0,1.3,0.0,0.0,4,1.3,0,1,-1.0,0,0,0,0,0,0,3,2,2,0,5
58,Alec Ingold,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,3,0,0
59,Darrell Henderson Jr.,1,8,5.0,0.6,-3.0,-0.4,8,1.0,0,2,-5.0,0,0,0,0,0,0,4,2,3,0,5
60,Patrick Laird,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0
61,Gus Edwards,1,3,6.0,2.0,1.0,0.3,5,1.7,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
62,Alexander Mattison,1,1,6.0,6.0,4.0,4.0,2,2.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
63,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,3
64,Ito Smith,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
65,Devine Ozigbo,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,3
66,Matt Breida,1,2,4.0,2.0,3.0,1.5,1,0.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
67,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,2
68,Anthony McFarland Jr.,1,3,3.0,1.0,0.0,0.0,3,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
69,Mark Ingram II,1,2,2.0,1.0,0.0,0.0,2,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
70,Jeremy McNichols,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
71,Joshua Kelley,1,4,-2.0,-0.5,-3.0,-0.8,1,0.3,0,2,-7.0,0,0,0,0,0,0,4,2,2,0,1
72,D'Onta Foreman,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
73,Justice Hill,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Jonathan Ward,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,Gabe Nabers,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Kenjon Barner,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,Anthony Sherman,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Xavier Jones,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Elijah Holyfield,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Johnny Stanton IV,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Jeremy Cox,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Jonathan Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Trayveon Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Buddy Howell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Mike Boone,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
92,D'Ernest Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Myles Gaskin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,AJ Dillon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Nathan Cottrell,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Devin Singletary,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Zack Moss,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Trenton Cannon,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Alex Armah Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
104,D'Andre Swift,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Dare Ogunbowale,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0
107,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Senorise Perry,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Darwin Thompson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Royce Freeman,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Derek Watt,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Rico Dowdle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,David Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Scottie Phillips,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,D.J. Foster,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Kyle Juszczyk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Ty Montgomery II,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Joe Mixon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
