,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
22,Miles Sanders,1,18,95,5.3,51.0,2.8,44,2.4,2,1,-3.0,0,3,0,0,0,0,19,4,8,0,2
23,David Johnson,1,13,23,1.8,9.0,0.7,14,1.1,2,2,-3.0,2,0,0,0,0,0,5,2,3,0,0
24,Antonio Gibson,1,9,49,5.4,24.0,2.7,25,2.8,2,0,0.0,2,1,0,0,0,0,13,3,3,0,2
25,Myles Gaskin,1,22,66,3.0,22.0,1.0,44,2.0,1,2,-7.0,0,1,0,0,0,0,15,5,5,0,8
26,Adrian Peterson,1,22,75,3.4,46.0,2.1,29,1.3,1,2,-4.0,0,1,1,0,0,0,27,1,1,0,0
27,Kenyan Drake,1,18,73,4.1,67.0,3.7,6,0.3,2,1,-1.0,0,3,0,0,0,0,15,1,1,0,3
28,Chris Carson,1,14,64,4.6,37.0,2.6,27,1.9,3,1,-1.0,0,2,1,0,0,0,23,3,3,0,6
29,Ronald Jones II,1,13,53,4.1,31.0,2.4,22,1.7,0,1,-1.0,0,1,0,0,0,0,13,2,4,2,0
30,Latavius Murray,1,12,58,4.8,18.0,1.5,40,3.3,1,0,0.0,0,1,0,0,0,0,10,1,1,0,2
31,Joe Mixon,1,17,49,2.9,30.0,1.8,19,1.1,0,2,-6.0,0,1,0,0,0,0,11,2,3,0,3
32,Anthony Sherman,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
33,Josh Jacobs,1,16,71,4.4,39.0,2.4,32,2.0,0,2,-2.0,0,2,0,0,0,0,13,3,4,0,4
34,Frank Gore,1,15,57,3.8,28.0,1.9,29,1.9,0,2,-2.0,0,1,0,0,0,0,10,1,1,0,0
35,Nyheim Hines,1,7,21,3.0,18.0,2.6,3,0.4,0,0,0.0,0,1,0,0,0,0,11,4,5,1,5
36,Jordan Howard,1,3,1,0.3,-2.0,-0.7,3,1.0,0,1,-1.0,1,0,0,0,0,0,1,0,0,0,0
37,Giovani Bernard,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,1,10
38,David Montgomery,1,14,45,3.2,19.0,1.4,26,1.9,2,4,-16.0,0,2,0,0,0,0,11,2,3,1,6
39,Kalen Ballage,1,2,8,4.0,6.0,3.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,5,5,0,7
40,J.D. McKissic,1,5,15,3.0,0.0,0.0,15,3.0,1,1,-5.0,0,0,0,0,0,0,7,3,4,0,17
41,Anthony McFarland Jr.,1,6,42,7.0,40.0,6.7,2,0.3,0,0,0.0,0,2,1,0,0,0,20,1,2,0,5
42,Jordan Wilkins,1,9,39,4.3,16.0,1.8,23,2.6,2,0,0.0,0,1,1,0,0,0,22,1,1,0,0
43,J.K. Dobbins,1,1,6,6.0,1.0,1.0,5,5.0,1,0,0.0,0,0,0,0,0,0,6,4,4,0,7
44,J.J. Taylor,1,11,43,3.9,23.0,2.1,20,1.8,0,2,-2.0,0,0,0,0,0,0,9,0,1,1,0
45,Tarik Cohen,1,2,21,10.5,13.0,6.5,8,4.0,0,0,0.0,0,1,0,0,0,0,17,3,6,1,4
46,Gus Edwards,1,4,39,9.8,14.0,3.5,25,6.3,1,0,0.0,0,1,1,0,0,0,24,0,0,0,0
47,Chris Thompson,1,2,3,1.5,-3.0,-1.5,6,3.0,0,1,-1.0,0,0,0,0,0,0,4,5,6,0,11
48,Melvin Gordon III,1,8,26,3.3,11.0,1.4,15,1.9,0,1,-1.0,0,0,0,0,0,0,9,4,6,0,4
49,Royce Freeman,1,2,4,2.0,1.0,0.5,3,1.5,0,0,0.0,0,0,0,0,0,0,2,2,2,1,6
50,Chase Edmonds,1,3,13,4.3,13.0,4.3,0,0.0,0,0,0.0,0,0,0,0,0,0,5,2,2,1,0
51,Joshua Kelley,1,8,43,5.4,21.0,2.6,22,2.8,1,1,-1.0,0,1,0,0,0,0,16,2,2,0,3
52,Devontae Booker,1,3,31,10.3,13.0,4.3,18,6.0,1,0,0.0,0,1,1,0,0,0,23,0,0,0,0
53,Kerryon Johnson,1,3,16,5.3,10.0,3.3,6,2.0,1,0,0.0,0,0,0,0,0,0,9,1,1,0,0
54,Mark Ingram II,1,7,30,4.3,22.0,3.1,8,1.1,1,0,0.0,0,1,0,0,0,0,11,0,1,0,0
55,Alexander Mattison,1,8,27,3.4,10.0,1.3,17,2.1,0,1,-2.0,0,1,0,0,0,0,15,0,0,0,0
56,LeSean McCoy,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,4,0,2
57,La'Mical Perine,1,7,24,3.4,18.0,2.6,6,0.9,1,1,-2.0,0,1,0,0,0,0,11,2,2,0,0
58,Carlos Hyde,1,4,12,3.0,6.0,1.5,6,1.5,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
59,Jalen Richard,1,1,14,14.0,5.0,5.0,9,9.0,1,0,0.0,0,1,0,0,0,0,14,3,3,2,2
60,Leonard Fournette,1,7,15,2.1,7.0,1.0,8,1.1,0,1,-3.0,0,0,0,0,0,0,6,2,2,0,2
61,Malcolm Brown,1,7,19,2.7,6.0,0.9,13,1.9,0,0,0.0,0,0,0,0,0,0,6,0,2,0,0
62,D'Andre Swift,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0
63,Travis Homer,1,2,19,9.5,14.0,7.0,5,2.5,1,0,0.0,0,1,0,0,0,0,12,0,1,0,0
64,T.J. Yeldon,1,3,18,6.0,10.0,3.3,8,2.7,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
65,JaMycal Hasty,1,2,9,4.5,7.0,3.5,2,1.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,1
66,Jamaal Williams,1,6,14,2.3,3.0,0.5,11,1.8,0,1,-3.0,0,0,0,0,0,0,6,1,1,0,1
67,Reggie Bonnafon,1,2,16,8.0,13.0,6.5,3,1.5,0,0,0.0,0,1,0,0,0,0,13,0,0,0,0
68,Wayne Gallman Jr.,1,4,7,1.8,1.0,0.3,6,1.5,0,0,0.0,0,0,0,0,0,0,4,2,3,0,0
69,Andy Janovich,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,7
70,Tyler Ervin,1,1,5,5.0,2.0,2.0,3,3.0,0,0,0.0,0,0,0,0,0,0,5,2,2,0,8
71,Benny Snell Jr.,1,7,11,1.6,6.0,0.9,5,0.7,1,1,-1.0,0,0,0,0,0,0,4,0,0,0,0
72,Alec Ingold,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4
73,C.J. Ham,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,3
74,Dion Lewis,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,3,0,1
75,Devonta Freeman,1,5,10,2.0,3.0,0.6,7,1.4,0,1,-3.0,0,0,0,0,0,0,6,0,0,0,0
76,Darrynton Evans,1,3,9,3.0,2.0,0.7,7,2.3,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
77,Corey Clement,1,3,8,2.7,6.0,2.0,2,0.7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
78,Kyle Juszczyk,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
79,Darrel Williams,1,2,6,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,2,2,0,5
80,Cullen Gillaspia,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
81,Jakob Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
82,Peyton Barber,1,3,6,2.0,4.0,1.3,2,0.7,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
83,Jeremy McNichols,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1
84,Boston Scott,1,3,5,1.7,1.0,0.3,4,1.3,1,0,0.0,0,0,0,0,0,0,4,0,1,0,0
85,Matt Breida,1,3,4,1.3,3.0,1.0,1,0.3,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
86,Keith Smith,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
87,C.J. Prosise,1,1,1,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
88,Jaylen Samuels,1,1,1,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
89,Cam Akers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Trayveon Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Xavier Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Raymond Calais,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Gabe Nabers,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Darius Bradwell,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Justice Hill,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Craig Reynolds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,D'Onta Foreman,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Derek Watt,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Dwayne Washington,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Samaje Perine,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Ryan Nall,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Ty Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,AJ Dillon,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Christian McCaffrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Ameer Abdullah,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Mike Boone,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Alex Armah Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,D'Ernest Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Zack Moss,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,DeeJay Dallas,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Patrick Ricard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Chandler Cox,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Patrick Laird,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Taiwan Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Reggie Gilliam,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Michael Burton,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Khari Blasingame,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Jonathan Ward,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Kenjon Barner,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Qadree Ollison,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,LeVante Bellamy,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Dare Ogunbowale,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Tony Pollard,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
124,Darwin Thompson,1,2,11,5.5,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,10,0,2,0,0
125,Ke'Shawn Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Raheem Mostert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Ito Smith,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0
128,Buddy Howell,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Elijhaa Penny,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Saquon Barkley,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Rico Dowdle,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Cordarrelle Patterson,0,0,0,,11.0,2.8,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
