,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
33,Duke Johnson Jr.,1,14,54,3.9,43.0,3.1,11,0.8,1,1,-1.0,0,2,1,0,0,0,23,0,1,0,0
34,James Conner,1,13,36,2.8,14.0,1.1,22,1.7,1,2,-11.0,0,2,0,0,0,0,16,2,2,1,2
35,Giovani Bernard,1,8,30,3.8,13.0,1.6,17,2.1,0,0,0.0,0,1,0,0,0,0,11,4,7,2,7
36,Melvin Gordon III,1,11,46,4.2,16.0,1.5,30,2.7,6,1,-3.0,0,1,0,0,0,0,11,0,2,1,0
37,Jerick McKinnon,1,18,33,1.8,14.0,0.8,19,1.1,0,5,-13.0,0,0,0,0,0,0,9,1,3,0,3
38,Mike Davis,1,7,32,4.6,9.0,1.3,23,3.3,1,0,0.0,0,0,0,0,0,0,7,4,5,0,3
39,Cam Akers,1,10,38,3.8,15.0,1.5,23,2.3,2,3,-6.0,0,1,0,0,0,0,17,0,0,0,0
40,Jonathan Taylor,1,7,12,1.7,1.0,0.1,11,1.6,0,0,0.0,0,0,0,0,0,0,4,2,2,0,9
41,Jeremy McNichols,1,3,26,8.7,12.0,4.0,14,4.7,0,0,0.0,0,1,0,0,0,0,16,1,1,0,1
42,Alfred Morris,1,8,34,4.3,22.0,2.8,12,1.5,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
43,DeeJay Dallas,1,2,8,4.0,3.0,1.5,5,2.5,0,0,0.0,0,0,0,0,0,0,5,2,3,0,13
44,Austin Walter,1,1,3,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,27
45,Leonard Fournette,1,8,19,2.4,1.0,0.1,18,2.3,0,2,-4.0,0,1,0,0,0,0,14,2,3,1,5
46,Adrian Peterson,1,4,21,5.3,3.0,0.8,18,4.5,0,0,0.0,0,1,0,0,0,0,13,1,1,0,1
47,Mark Ingram II,1,5,5,1.0,1.0,0.2,4,0.8,0,2,-3.0,0,0,0,0,0,0,5,2,2,0,7
48,Jordan Wilkins,1,8,28,3.5,14.0,1.8,14,1.8,1,1,-2.0,0,1,0,0,0,0,18,0,1,1,0
49,Royce Freeman,1,2,11,5.5,6.0,3.0,5,2.5,0,0,0.0,0,0,0,0,0,0,9,2,2,0,4
50,Trayveon Williams,1,5,22,4.4,8.0,1.6,14,2.8,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
51,Joshua Kelley,1,7,21,3.0,12.0,1.7,9,1.3,0,2,-3.0,0,0,0,0,0,0,8,0,0,0,0
52,Jakob Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
53,Patrick Laird,1,2,19,9.5,15.0,7.5,4,2.0,1,0,0.0,0,1,0,0,0,0,17,0,0,0,0
54,Travis Homer,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,1
55,Ryan Nall,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,6
56,Zack Moss,1,7,20,2.9,0.0,0.0,20,2.9,1,2,-6.0,0,1,0,0,0,0,14,1,2,0,0
57,Dion Lewis,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,1,0
58,Rodney Smith,1,3,13,4.3,10.0,3.3,3,1.0,0,1,-3.0,0,1,0,0,0,0,10,1,1,0,1
59,J.K. Dobbins,1,5,13,2.6,11.0,2.2,2,0.4,0,0,0.0,0,0,0,0,0,0,4,1,2,0,0
60,Peyton Barber,1,2,7,3.5,5.0,2.5,2,1.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,1
61,Khari Blasingame,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
62,Benny Snell Jr.,1,3,12,4.0,4.0,1.3,8,2.7,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0
63,Devin Singletary,1,4,15,3.8,11.0,2.8,4,1.0,0,1,-1.0,0,1,0,0,0,0,13,1,3,0,0
64,JaMycal Hasty,1,3,13,4.3,6.0,2.0,7,2.3,0,0,0.0,0,0,0,0,0,0,8,2,2,0,0
65,Gabe Nabers,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
66,Artavis Pierce,1,3,9,3.0,3.0,1.0,6,2.0,0,1,-2.0,0,0,0,0,0,0,6,0,0,0,0
67,C.J. Ham,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
68,James White,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
69,Lamar Miller,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
70,Kyle Juszczyk,1,1,5,5.0,2.0,2.0,3,3.0,0,0,0.0,0,0,0,0,0,0,5,0,1,0,0
71,Dare Ogunbowale,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0
72,Alexander Mattison,1,2,4,2.0,2.0,1.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
73,Kerryon Johnson,1,1,3,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
74,Tyler Ervin,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
75,Justice Hill,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
76,DeAndre Washington,1,2,2,1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,3,0,0,0,0
77,Patrick Ricard,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
78,Phillip Lindsay,1,4,2,0.5,-1.0,-0.3,3,0.8,1,1,-4.0,0,0,0,0,0,0,4,0,1,0,0
79,C.J. Prosise,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
80,Alex Armah Jr.,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
81,Xavier Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Austin Ekeler,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Jonathan Ward,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Troymaine Pope,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Jalen Richard,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Alec Ingold,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Darrynton Evans,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Craig Reynolds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Jonathan Williams,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Jeremy Cox,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Trey Edmunds,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Clyde Edwards-Helaire,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Myles Gaskin,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,J.J. Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Reggie Gilliam,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Trenton Cannon,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Christian McCaffrey,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Chris Thompson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Buddy Howell,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,D'Ernest Johnson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Cullen Gillaspia,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,La'Mical Perine,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Ke'Shawn Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Derek Watt,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Jaylen Samuels,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Elijhaa Penny,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Saquon Barkley,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Rico Dowdle,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Tony Pollard,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Ezekiel Elliott,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,D.J. Foster,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Jeff Wilson Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Andy Janovich,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Raheem Mostert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,LeSean McCoy,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Ty Montgomery II,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Michael Burton,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Joe Mixon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,David Montgomery,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Ty Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,AJ Dillon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Ameer Abdullah,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Mike Boone,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Cordarrelle Patterson,0,0,0,,18.0,1.5,12,1.0,2,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
