,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
25,Kenyan Drake,1,20,86.0,4.3,54.0,2.7,32,1.6,1,1,-2.0,0,2,0,0,0,0,16,2,2,0,1
26,Kerryon Johnson,1,8,32.0,4.0,18.0,2.3,14,1.8,0,0,0.0,1,0,0,0,0,0,8,0,1,0,0
27,Ronald Jones II,1,7,23.0,3.3,5.0,0.7,18,2.6,1,0,0.0,7,0,0,0,0,0,7,2,2,0,1
28,Chris Thompson,1,2,7.0,3.5,3.0,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,5,3,4,2,0
29,Joe Mixon,1,16,46.0,2.9,16.0,1.0,30,1.9,1,3,-7.0,0,0,0,0,0,0,9,4,4,0,24
30,Jalen Richard,1,2,26.0,13.0,22.0,11.0,4,2.0,0,0,0.0,20,1,1,0,0,0,20,0,0,0,0
31,Derrick Henry,1,25,84.0,3.4,37.0,1.5,47,1.9,2,3,-12.0,0,2,0,0,0,0,14,0,2,0,0
32,Jamaal Williams,1,8,63.0,7.9,40.0,5.0,23,2.9,0,0,0.0,0,3,0,0,0,0,18,0,0,0,0
33,Myles Gaskin,1,7,46.0,6.6,19.0,2.7,27,3.9,1,0,0.0,0,1,0,0,0,0,14,6,7,0,7
34,Devin Singletary,1,10,56.0,5.6,8.0,0.8,48,4.8,2,0,0.0,0,3,0,0,0,0,18,2,3,0,6
35,Mike Davis,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,8,8,1,37
36,Gus Edwards,1,10,73.0,7.3,27.0,2.7,46,4.6,1,0,0.0,0,3,1,0,0,0,22,0,0,0,0
37,D'Andre Swift,1,5,12.0,2.4,3.0,0.6,9,1.8,0,0,0.0,0,0,0,0,0,0,5,5,5,0,15
38,Clyde Edwards-Helaire,1,10,38.0,3.8,17.0,1.7,21,2.1,5,1,-1.0,0,1,0,0,0,0,17,6,8,0,6
39,Alec Ingold,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,1,0
40,Jordan Howard,1,5,4.0,0.8,-2.0,-0.4,6,1.2,0,0,0.0,2,0,0,0,0,0,2,0,0,0,0
41,Frank Gore,1,21,63.0,3.0,13.0,0.6,50,2.4,0,3,-5.0,0,1,0,0,0,0,13,0,2,0,0
42,J.K. Dobbins,1,2,48.0,24.0,39.0,19.5,9,4.5,0,0,0.0,0,1,1,1,1,0,44,1,1,0,11
43,Reggie Gilliam,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
44,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
45,Todd Gurley II,1,21,61.0,2.9,34.0,1.6,27,1.3,0,3,-6.0,0,0,0,0,0,0,8,0,0,0,0
46,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
47,J.D. McKissic,1,8,53.0,6.6,32.0,4.0,21,2.6,3,1,-1.0,0,2,0,0,0,0,13,0,0,0,0
48,David Johnson,1,11,34.0,3.1,20.0,1.8,14,1.3,0,1,-2.0,0,0,0,0,0,0,9,2,4,1,0
49,Rex Burkhead,1,6,2.0,0.3,0.0,0.0,2,0.3,0,1,-4.0,0,0,0,0,0,0,3,4,6,1,0
50,Malcolm Brown,1,11,47.0,4.3,32.0,2.9,15,1.4,1,3,-3.0,0,1,0,0,0,0,19,0,0,0,0
51,Boston Scott,1,4,19.0,4.8,10.0,2.5,9,2.3,1,0,0.0,0,0,0,0,0,0,9,3,3,0,0
52,Adrian Peterson,1,7,41.0,5.9,30.0,4.3,11,1.6,0,0,0.0,0,1,1,0,0,0,25,0,0,0,0
53,Jordan Wilkins,1,9,40.0,4.4,15.0,1.7,25,2.8,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
54,Tevin Coleman,1,14,12.0,0.9,-10.0,-0.7,22,1.6,2,5,-12.0,0,0,0,0,0,0,6,2,2,1,7
55,Matt Breida,1,7,37.0,5.3,15.0,2.1,22,3.1,0,0,0.0,0,1,0,0,0,0,11,1,2,0,2
56,Carlos Hyde,1,5,22.0,4.4,21.0,4.2,1,0.2,0,0,0.0,0,0,0,0,0,0,9,2,2,0,4
57,Zack Moss,1,8,37.0,4.6,19.0,2.4,18,2.3,0,0,0.0,0,1,0,0,0,0,14,0,0,0,0
58,Latavius Murray,1,3,14.0,4.7,6.0,2.0,8,2.7,0,0,0.0,0,0,0,0,0,0,8,2,2,0,0
59,Saquon Barkley,1,4,28.0,7.0,2.0,0.5,26,6.5,1,1,-1.0,0,1,0,0,0,0,18,0,0,0,0
60,Tarik Cohen,1,5,12.0,2.4,5.0,1.0,7,1.4,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
61,Ty Montgomery II,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0
62,Giovani Bernard,1,1,3.0,3.0,0.0,0.0,3,3.0,0,0,0.0,0,0,0,0,0,0,3,5,7,1,9
63,Brian Hill,1,3,14.0,4.7,11.0,3.7,3,1.0,0,0,0.0,0,1,0,0,0,0,10,2,2,0,0
64,Travis Homer,1,3,21.0,7.0,18.0,6.0,3,1.0,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
65,LeSean McCoy,1,1,-5.0,-5.0,0.0,0.0,0,0.0,0,1,-5.0,0,0,0,0,0,0,0,5,7,1,12
66,Darwin Thompson,1,4,21.0,5.3,14.0,3.5,7,1.8,0,0,0.0,0,1,0,0,0,0,14,0,1,0,0
67,Royce Freeman,1,3,20.0,6.7,9.0,3.0,11,3.7,1,0,0.0,0,1,0,0,0,0,13,0,0,0,0
68,Ito Smith,1,5,20.0,4.0,15.0,3.0,5,1.0,0,1,-2.0,0,0,0,0,0,0,9,0,0,0,0
69,Sony Michel,1,7,19.0,2.7,17.0,2.4,2,0.3,0,0,0.0,0,0,0,0,0,0,5,0,1,0,0
70,AJ Dillon,1,5,17.0,3.4,4.0,0.8,13,2.6,2,1,-1.0,0,1,0,0,0,0,12,0,0,0,0
71,Kalen Ballage,1,1,5.0,5.0,1.0,1.0,4,4.0,0,0,0.0,0,0,0,0,0,0,5,2,2,0,6
72,La'Mical Perine,1,3,17.0,5.7,10.0,3.3,7,2.3,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
73,Alexander Mattison,1,3,13.0,4.3,0.0,0.0,0,0.0,0,1,-2.0,0,1,0,0,0,0,11,1,2,0,0
74,Alex Armah Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,2
75,Chase Edmonds,1,3,4.0,1.3,-2.0,-0.7,6,2.0,0,1,-3.0,0,0,0,0,0,0,5,3,4,0,0
76,Cam Akers,1,3,13.0,4.3,3.0,1.0,10,3.3,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
77,Darrel Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
78,Tony Pollard,1,2,6.0,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,3,1,1,0,3
79,Senorise Perry,1,2,9.0,4.5,2.0,1.0,7,3.5,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
80,Jeremy McNichols,1,2,7.0,3.5,5.0,2.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
81,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,4
82,Devontae Booker,1,3,-1.0,-0.3,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,1,1,1,0,3
83,C.J. Ham,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
84,Nyheim Hines,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
85,Jaylen Samuels,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,2
86,Tyler Ervin,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
87,Jeff Wilson Jr.,1,2,3.0,1.5,0.0,0.0,3,1.5,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
88,Keith Smith,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,0
89,Ryan Nall,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
90,Peyton Barber,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
91,J.J. Taylor,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
92,Benny Snell Jr.,1,3,5.0,1.7,3.0,1.0,2,0.7,0,0,0.0,0,0,0,0,0,0,3,1,1,0,0
93,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Anthony Sherman,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Darius Bradwell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Gabe Nabers,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Xavier Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Samaje Perine,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Elijhaa Penny,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Rico Dowdle,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,D.J. Foster,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Trenton Cannon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Josh Adams,1,1,0.0,0.0,-2.0,-2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Derek Watt,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Ty Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
110,Ameer Abdullah,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Mike Boone,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Andy Janovich,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
113,D'Ernest Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Chandler Cox,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Patrick Laird,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Corey Clement,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Justice Hill,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,DeeJay Dallas,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Cullen Gillaspia,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,C.J. Prosise,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,LeVante Bellamy,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Dare Ogunbowale,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Buddy Howell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Ke'Shawn Vaughn,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Cordarrelle Patterson,0,0,0.0,,3.0,0.4,22,3.1,2,1,-1.0,0,1,0,0,0,0,0,0,0,0,5
