,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
11,Carlos Hyde,1,15,68.0,4.5,60.0,4.0,8,0.5,0,1,-6.0,24,2,1,0,0,0,24,3,4,0,4
12,Derrick Henry,1,20,75.0,3.8,41.0,2.1,34,1.7,2,2,-6.0,1,2,0,0,0,0,17,2,2,0,0
13,David Johnson,1,14,42.0,3.0,26.0,1.9,16,1.1,1,1,-1.0,0,1,0,0,0,0,13,4,4,2,6
14,Clyde Edwards-Helaire,1,8,46.0,5.8,28.0,3.5,18,2.3,4,0,0.0,11,2,1,0,0,0,27,1,4,2,3
15,Malcolm Brown,1,10,57.0,5.7,33.0,3.3,24,2.4,4,1,-3.0,1,2,0,0,0,0,13,0,1,0,0
16,La'Mical Perine,1,11,40.0,3.6,22.0,2.0,18,1.6,0,3,-5.0,5,1,1,0,0,0,20,2,3,0,0
17,Wayne Gallman Jr.,1,10,34.0,3.4,1.0,0.1,33,3.3,0,1,-2.0,1,2,0,0,0,0,14,5,5,1,7
18,James Conner,1,20,82.0,4.1,56.0,2.8,26,1.3,1,3,-14.0,0,1,1,0,0,0,24,3,5,1,1
19,D'Andre Swift,1,9,27.0,3.0,7.0,0.8,20,2.2,2,2,-7.0,3,1,0,0,0,0,13,4,5,1,0
20,Melvin Gordon III,1,17,68.0,4.0,35.0,2.1,33,1.9,1,1,-1.0,3,2,0,0,0,0,11,2,4,0,1
21,Leonard Fournette,1,11,50.0,4.5,39.0,3.5,11,1.0,0,2,-2.0,0,1,1,0,0,0,24,6,7,1,7
22,Ronald Jones II,1,13,34.0,2.6,17.0,1.3,17,1.3,0,5,-9.0,1,1,0,0,0,0,13,1,2,0,0
23,Kyle Juszczyk,1,4,18.0,4.5,13.0,3.3,5,1.3,0,0,0.0,4,1,0,0,0,0,10,1,2,0,0
24,Phillip Lindsay,1,9,79.0,8.8,68.0,7.6,11,1.2,0,1,-1.0,0,3,1,0,0,0,20,0,0,0,0
25,Darrell Henderson Jr.,1,15,63.0,4.2,28.0,1.9,35,2.3,3,3,-4.0,0,3,0,0,0,0,11,2,2,1,0
26,JaMycal Hasty,1,9,57.0,6.3,53.0,5.9,4,0.4,0,0,0.0,0,1,1,0,0,0,20,1,1,0,0
27,Zack Moss,1,7,47.0,6.7,30.0,4.3,17,2.4,0,0,0.0,0,1,1,0,0,0,26,3,3,0,15
28,Damien Harris,1,10,58.0,5.8,51.0,5.1,7,0.7,0,0,0.0,0,2,0,0,0,0,12,1,1,0,0
29,David Montgomery,1,14,48.0,3.4,20.0,1.4,28,2.0,3,0,0.0,0,1,0,0,0,0,11,5,5,0,2
30,Benny Snell Jr.,1,2,2.0,1.0,1.0,0.5,1,0.5,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0
31,Frank Gore,1,11,60.0,5.5,30.0,2.7,30,2.7,2,1,-1.0,0,2,0,0,0,0,13,0,0,0,0
32,Latavius Murray,1,11,47.0,4.3,27.0,2.5,20,1.8,0,0,0.0,0,1,1,0,0,0,25,1,1,0,2
33,Justin Jackson,1,5,12.0,2.4,8.0,1.6,4,0.8,0,2,-4.0,0,1,0,0,0,0,11,5,6,0,16
34,Joshua Kelley,1,12,29.0,2.4,13.0,1.1,16,1.3,0,1,-2.0,0,0,0,0,0,0,9,5,5,1,9
35,Ezekiel Elliott,1,12,45.0,3.8,16.0,1.3,29,2.4,0,0,0.0,0,1,0,0,0,0,12,1,2,1,0
36,J.D. McKissic,1,5,35.0,7.0,23.0,4.6,12,2.4,0,0,0.0,0,2,0,0,0,0,12,2,2,0,0
37,Devin Singletary,1,8,29.0,3.6,15.0,1.9,14,1.8,0,1,-2.0,0,1,0,0,0,0,12,2,5,1,4
38,Rex Burkhead,1,4,12.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,3,4,0,0
39,Duke Johnson Jr.,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,5,5,2,6
40,Kenyan Drake,1,14,34.0,2.4,19.0,1.4,15,1.1,0,1,-1.0,0,0,0,0,0,0,9,1,2,0,0
41,Chris Carson,1,5,34.0,6.8,14.0,2.8,20,4.0,0,0,0.0,0,1,0,0,0,0,10,1,2,1,2
42,Le'Veon Bell,1,6,39.0,6.5,26.0,4.3,13,2.2,2,0,0.0,0,2,0,0,0,0,16,0,0,0,0
43,Mike Davis,1,7,12.0,1.7,2.0,0.3,10,1.4,0,2,-5.0,0,0,0,0,0,0,7,5,5,1,11
44,Peyton Barber,1,10,34.0,3.4,15.0,1.5,19,1.9,0,2,-4.0,0,1,0,0,0,0,11,0,0,0,0
45,Josh Jacobs,1,10,17.0,1.7,6.0,0.6,11,1.1,0,2,-2.0,0,0,0,0,0,0,5,3,4,0,10
46,Brian Hill,1,2,3.0,1.5,0.0,0.0,3,1.5,0,0,0.0,0,0,0,0,0,0,2,3,3,0,2
47,Adrian Peterson,1,11,29.0,2.6,15.0,1.4,14,1.3,1,1,-1.0,0,0,0,0,0,0,7,1,1,0,0
48,Jalen Richard,1,7,24.0,3.4,8.0,1.1,16,2.3,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
49,Tony Pollard,1,8,16.0,2.0,3.0,0.4,13,1.6,0,0,0.0,0,0,0,0,0,0,6,1,1,0,4
50,Corey Clement,1,2,9.0,4.5,4.0,2.0,5,2.5,0,0,0.0,0,0,0,0,0,0,7,1,1,0,8
51,Alec Ingold,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
52,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,3
53,Royce Freeman,1,3,12.0,4.0,8.0,2.7,4,1.3,0,0,0.0,0,0,0,0,0,0,6,1,2,1,3
54,Reggie Gilliam,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
55,Devontae Booker,1,3,5.0,1.7,1.0,0.3,4,1.3,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0
56,Jason Huntley,1,2,13.0,6.5,7.0,3.5,6,3.0,0,0,0.0,0,1,0,0,0,0,10,0,1,0,0
57,AJ Dillon,1,5,11.0,2.2,6.0,1.2,5,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
58,Travis Homer,1,3,10.0,3.3,8.0,2.7,2,0.7,1,1,-1.0,0,0,0,0,0,0,6,0,0,0,0
59,Devonta Freeman,1,3,8.0,2.7,5.0,1.7,3,1.0,0,1,-1.0,0,0,0,0,0,0,7,0,1,0,0
60,Trenton Cannon,1,1,7.0,7.0,5.0,5.0,2,2.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
61,DeAndre Washington,1,3,5.0,1.7,3.0,1.0,2,0.7,0,0,0.0,0,0,0,0,0,0,3,1,1,1,0
62,Anthony McFarland Jr.,1,1,6.0,6.0,4.0,4.0,2,2.0,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0
63,Samaje Perine,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,1,1,1,3
64,Troymaine Pope,1,1,6.0,6.0,1.0,1.0,5,5.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
65,Jaylen Samuels,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
66,James White,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
67,D'Ernest Johnson,1,1,3.0,3.0,2.0,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
68,Dion Lewis,1,3,23.0,7.7,13.0,4.3,10,3.3,0,0,0.0,0,1,0,0,0,0,19,0,0,0,0
69,Jeremy McNichols,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
70,Alex Armah Jr.,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0
71,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
72,Ty Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
73,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Devine Ozigbo,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,Dexter Williams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Jerick McKinnon,1,3,-1.0,-0.3,-2.0,-0.7,1,0.3,0,2,-2.0,0,0,0,0,0,0,1,0,0,0,0
77,Trayveon Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Jeremy Cox,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Trey Edmunds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Dontrell Hilliard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Justice Hill,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Dwayne Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Myles Gaskin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Gabe Nabers,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
85,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Raymond Calais,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Buddy Howell,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Rico Dowdle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Alexander Mattison,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Darrel Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,C.J. Ham,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Raheem Mostert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Andy Janovich,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Ameer Abdullah,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Ito Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
103,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Aaron Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Joe Mixon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Kerryon Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Nyheim Hines,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Cullen Gillaspia,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,C.J. Prosise,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Dare Ogunbowale,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Miles Sanders,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Elijhaa Penny,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Ke'Shawn Vaughn,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Jonathan Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Gus Edwards,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Patrick Ricard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Cordarrelle Patterson,0,0,0.0,,-1.0,-0.3,2,0.7,0,1,-2.0,0,0,0,0,0,0,0,0,0,0,0
