,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
18,Le'Veon Bell,1,15,62.0,4.1,37.0,2.5,25,1.7,1,0,0.0,12,1,0,0,0,0,12,1,1,0,2
19,David Johnson,1,8,27.0,3.4,22.0,2.8,5,0.6,0,0,0.0,0,0,0,0,0,0,8,11,11,2,34
20,Nick Chubb,1,15,50.0,3.3,32.0,2.1,18,1.2,1,3,-4.0,1,1,0,0,0,0,15,2,2,1,6
21,Chase Edmonds,1,11,47.0,4.3,20.0,1.8,27,2.5,4,2,-2.0,0,2,0,0,0,0,16,3,5,1,1
22,Frank Gore,1,23,59.0,2.6,14.0,0.6,45,2.0,0,1,-4.0,1,0,0,0,0,0,8,1,1,0,1
23,Carlos Hyde,1,2,55.0,27.5,1.0,0.5,54,27.0,0,0,0.0,50,1,1,1,1,1,50,2,3,0,2
24,Jeff Wilson Jr.,1,16,60.0,3.8,36.0,2.3,24,1.5,1,2,-2.0,1,2,0,0,0,0,12,0,4,0,0
25,Darrynton Evans,1,8,30.0,3.8,15.0,1.9,15,1.9,0,2,-2.0,0,0,0,0,0,0,9,2,2,1,8
26,Ty Johnson,1,3,16.0,5.3,7.0,2.3,9,3.0,0,0,0.0,0,0,0,0,0,0,7,6,6,1,16
27,James Robinson,1,16,35.0,2.2,9.0,0.6,26,1.6,1,2,-2.0,0,1,0,0,0,0,11,3,3,1,5
28,Miles Sanders,1,17,64.0,3.8,28.0,1.6,36,2.1,0,1,-3.0,0,1,0,0,0,0,10,1,2,0,6
29,Latavius Murray,1,4,3.0,0.8,0.0,0.0,3,0.8,0,1,-4.0,0,0,0,0,0,0,3,2,3,0,3
30,Matt Breida,1,12,86.0,7.2,76.0,6.3,10,0.8,1,0,0.0,0,2,1,0,0,0,24,0,0,0,0
31,Clyde Edwards-Helaire,1,14,79.0,5.6,36.0,2.6,43,3.1,1,0,0.0,0,2,0,0,0,0,16,1,2,0,0
32,Sony Michel,1,10,74.0,7.4,46.0,4.6,28,2.8,1,1,-1.0,0,4,0,0,0,0,17,1,1,0,0
33,Zack Moss,1,13,81.0,6.2,53.0,4.1,28,2.2,3,0,0.0,0,2,1,0,0,0,26,0,0,0,0
34,Austin Ekeler,1,13,60.0,4.6,28.0,2.2,32,2.5,0,0,0.0,0,1,1,0,0,0,27,4,4,0,8
35,Gus Edwards,1,9,42.0,4.7,14.0,1.6,28,3.1,1,0,0.0,0,0,0,0,0,0,7,2,2,1,4
36,Kalen Ballage,1,8,11.0,1.4,-2.0,-0.3,13,1.6,0,2,-8.0,1,0,0,0,0,0,9,0,0,0,0
37,Chris Carson,1,15,63.0,4.2,24.0,1.6,39,2.6,4,2,-7.0,0,3,0,0,0,0,13,2,3,0,2
38,Raheem Mostert,1,14,68.0,4.9,42.0,3.0,26,1.9,1,1,-3.0,0,2,0,0,0,0,17,0,0,0,0
39,Peyton Barber,1,4,5.0,1.3,0.0,0.0,5,1.3,0,1,-1.0,1,0,0,0,0,0,4,0,1,0,0
40,Cam Akers,1,15,63.0,4.2,23.0,1.5,40,2.7,0,0,0.0,0,1,0,0,0,0,11,1,3,0,0
41,Mike Davis,1,14,59.0,4.2,42.0,3.0,17,1.2,0,0,0.0,0,1,0,0,0,0,12,2,2,0,1
42,James White,1,2,3.0,1.5,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,4,4,4,0,3
43,Nyheim Hines,1,5,43.0,8.6,22.0,4.4,21,4.2,1,1,-1.0,0,2,1,0,0,0,23,2,3,0,4
44,Rodney Smith,1,4,23.0,5.8,18.0,4.5,5,1.3,0,0,0.0,0,1,0,0,0,0,12,3,4,1,1
45,Phillip Lindsay,1,11,38.0,3.5,23.0,2.1,15,1.4,1,0,0.0,0,1,0,0,0,0,10,3,3,0,4
46,Kenyan Drake,1,10,26.0,2.6,12.0,1.2,14,1.4,0,2,-2.0,0,0,0,0,0,0,8,2,2,0,5
47,Alfred Morris,1,7,39.0,5.6,32.0,4.6,7,1.0,0,0,0.0,0,2,0,0,0,0,14,0,0,0,0
48,Ito Smith,1,6,24.0,4.0,15.0,2.5,9,1.5,1,0,0.0,0,0,0,0,0,0,7,2,3,0,0
49,Keith Smith,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,0
50,Patrick Laird,1,2,20.0,10.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,12,2,2,0,0
51,LeSean McCoy,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,5
52,Wayne Gallman Jr.,1,9,29.0,3.2,24.0,2.7,5,0.6,0,1,-3.0,0,0,0,0,0,0,9,0,0,0,0
53,Kyle Juszczyk,1,2,4.0,2.0,2.0,1.0,2,1.0,0,0,0.0,0,0,0,0,0,0,3,1,2,1,0
54,Kareem Hunt,1,7,21.0,3.0,14.0,2.0,7,1.0,0,1,-2.0,0,1,0,0,0,0,14,3,3,0,0
55,Dare Ogunbowale,1,2,17.0,8.5,6.0,3.0,11,5.5,0,0,0.0,0,1,0,0,0,0,17,1,1,0,8
56,D'Ernest Johnson,1,4,24.0,6.0,20.0,5.0,4,1.0,0,1,-1.0,0,1,1,0,0,0,21,0,0,0,0
57,Adrian Peterson,1,6,23.0,3.8,16.0,2.7,7,1.2,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0
58,Buddy Howell,1,5,22.0,4.4,15.0,3.0,7,1.4,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
59,Jerick McKinnon,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,5
60,Jamaal Williams,1,1,6.0,6.0,5.0,5.0,1,1.0,0,0,0.0,0,0,0,0,0,0,6,2,2,0,7
61,AJ Dillon,1,1,18.0,18.0,10.0,10.0,8,8.0,1,0,0.0,0,1,0,0,0,0,18,0,0,0,0
62,Dion Lewis,1,1,4.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,2,2,0,3
63,Scottie Phillips,1,2,9.0,4.5,5.0,2.5,4,2.0,0,0,0.0,0,0,0,0,0,0,5,1,1,1,0
64,Jaylen Samuels,1,1,4.0,4.0,0.0,0.0,4,4.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
65,Alexander Mattison,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,1,1,0,2
66,Todd Gurley II,1,1,-1.0,-1.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,0,2,2,0,8
67,Samaje Perine,1,4,14.0,3.5,5.0,1.3,9,2.3,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0
68,Anthony McFarland Jr.,1,1,5.0,5.0,2.0,2.0,3,3.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,2
69,Devontae Booker,1,3,12.0,4.0,6.0,2.0,6,2.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
70,Elijhaa Penny,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,0
71,Rico Dowdle,1,4,11.0,2.8,5.0,1.3,6,1.5,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
72,Tevin Coleman,1,3,11.0,3.7,6.0,2.0,5,1.7,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
73,Malcolm Brown,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,4
74,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,7
75,Michael Burton,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
76,Alex Armah Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
77,Justice Hill,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
78,Joshua Kelley,1,2,8.0,4.0,3.0,1.5,5,2.5,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
79,Trayveon Williams,1,2,8.0,4.0,2.0,1.0,6,3.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
80,Boston Scott,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,5
81,Jalen Richard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
82,Brian Hill,1,5,-2.0,-0.4,-3.0,-0.6,1,0.2,1,2,-6.0,0,0,0,0,0,0,3,2,2,0,1
83,Rashaad Penny,1,2,6.0,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
84,Jeremy McNichols,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2
85,Darrel Williams,1,3,5.0,1.7,1.0,0.3,4,1.3,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
86,Devine Ozigbo,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,3
87,Ke'Shawn Vaughn,1,2,4.0,2.0,1.0,0.5,3,1.5,0,0,0.0,0,0,0,0,0,0,3,0,1,0,0
88,Royce Freeman,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
89,Darrell Henderson Jr.,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,1,1,0,0
90,J.J. Taylor,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
91,Alec Ingold,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,1,1,0
92,Gabe Nabers,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
93,Sewo Olonilua,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Michael Warren II,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Anthony Sherman,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Theo Riddick,1,1,-5.0,-5.0,0.0,0.0,0,0.0,0,1,-5.0,0,0,0,0,0,0,0,0,0,0,0
97,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Dwayne Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Corey Clement,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Josh Adams,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Joe Mixon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Ryan Nall,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Antonio Gibson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Kerryon Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,D.J. Foster,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Mike Boone,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Andy Janovich,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
113,Myles Gaskin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Ezekiel Elliott,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Kenjon Barner,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Taiwan Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Nathan Cottrell,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Senorise Perry,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Jordan Wilkins,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Derek Watt,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,James Conner,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Trenton Cannon,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Cordarrelle Patterson,0,0,0.0,,2.0,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2
