,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
33,Latavius Murray,1,8,34.0,4.3,22.0,2.8,12,1.5,0,0,0.0,0,0,0,0,0,0,8,2,2,0,11
34,J.K. Dobbins,1,1,34.0,34.0,23.0,23.0,11,11.0,1,0,0.0,0,1,1,1,0,0,34,3,3,0,2
35,Brian Hill,1,6,39.0,6.5,11.0,1.8,28,4.7,2,0,0.0,0,1,0,0,0,0,11,2,2,0,8
36,Antonio Gibson,1,11,27.0,2.5,14.0,1.3,13,1.2,1,1,-2.0,0,0,0,0,0,0,6,5,5,0,13
37,James Robinson,1,13,48.0,3.7,22.0,1.7,26,2.0,1,2,-6.0,0,2,0,0,0,0,14,5,7,0,8
38,J.D. McKissic,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,6,8,0,9
39,Chris Thompson,1,2,7.0,3.5,4.0,2.0,3,1.5,0,0,0.0,0,0,0,0,0,0,4,3,3,0,8
40,Darrel Williams,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,1,5,1,1
41,Joshua Kelley,1,11,29.0,2.6,17.0,1.5,12,1.1,1,1,-5.0,0,0,0,0,0,0,9,1,1,0,0
42,D'Ernest Johnson,1,8,32.0,4.0,19.0,2.4,13,1.6,0,1,-2.0,0,1,1,0,0,0,28,1,1,0,1
43,Devin Singletary,1,11,25.0,2.3,3.0,0.3,22,2.0,0,2,-5.0,0,0,0,0,0,0,6,1,1,0,0
44,Tony Pollard,1,6,30.0,5.0,9.0,1.5,21,3.5,0,1,-1.0,0,1,0,0,0,0,13,2,3,0,0
45,Jeremy McNichols,1,9,28.0,3.1,16.0,1.8,12,1.3,1,1,-1.0,0,0,0,0,0,0,7,1,1,0,1
46,Nyheim Hines,1,3,8.0,2.7,5.0,1.7,3,1.0,0,0,0.0,0,0,0,0,0,0,5,2,4,2,3
47,Jalen Richard,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,4,5,0,9
48,Frank Gore,1,9,30.0,3.3,11.0,1.2,19,2.1,0,1,-1.0,0,1,0,0,0,0,11,0,0,0,0
49,Jeff Wilson Jr.,1,4,27.0,6.8,13.0,3.3,14,3.5,1,0,0.0,0,0,0,0,0,0,9,0,1,0,0
50,Gus Edwards,1,7,25.0,3.6,16.0,2.3,9,1.3,0,0,0.0,0,0,0,0,0,0,6,0,3,0,0
51,Alec Ingold,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,4,0,3
52,Malcolm Brown,1,8,30.0,3.8,23.0,2.9,7,0.9,2,1,-2.0,0,1,0,0,0,0,12,1,2,1,0
53,Wayne Gallman Jr.,1,5,24.0,4.8,14.0,2.8,10,2.0,0,0,0.0,0,1,0,0,0,0,13,2,2,1,2
54,Benny Snell Jr.,1,7,19.0,2.7,10.0,1.4,9,1.3,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0
55,Mike Boone,1,2,19.0,9.5,6.0,3.0,13,6.5,2,0,0.0,0,1,0,0,0,0,12,0,0,0,0
56,Duke Johnson Jr.,1,3,8.0,2.7,3.0,1.0,5,1.7,0,0,0.0,0,0,0,0,0,0,3,1,1,0,4
57,Travis Homer,1,3,14.0,4.7,5.0,1.7,9,3.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
58,Darrynton Evans,1,2,12.0,6.0,11.0,5.5,1,0.5,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
59,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0
60,Ito Smith,1,2,6.0,3.0,0.0,0.0,6,2.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
61,Anthony McFarland Jr.,1,3,6.0,2.0,3.0,1.0,3,1.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
62,Chandler Cox,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1
63,Jerick McKinnon,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,4,0,0
64,Giovani Bernard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0
65,Andy Janovich,1,2,4.0,2.0,3.0,1.5,1,0.5,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
66,Boston Scott,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
67,Elijhaa Penny,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
68,Alex Armah Jr.,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
69,Michael Burton,1,2,2.0,1.0,1.0,0.5,1,0.5,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
70,Keith Smith,1,1,1.0,1.0,0.0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
71,Jordan Wilkins,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
72,Dion Lewis,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,4,0,0
73,Dwayne Washington,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
74,Xavier Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,Darwin Thompson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Gabe Nabers,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,DeeJay Dallas,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Jonathan Ward,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Dontrell Hilliard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,JaMycal Hasty,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Troymaine Pope,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Trey Edmunds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Anthony Sherman,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Trenton Cannon,1,2,-1.0,-0.5,-3.0,-1.5,2,1.0,0,1,-3.0,0,0,0,0,0,0,2,0,0,0,0
85,Ke'Shawn Vaughn,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,1
86,Justice Hill,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,D'Andre Swift,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,AJ Dillon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Jamaal Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Aaron Jones,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,0
98,Taiwan Jones,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
99,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Patrick Laird,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Zack Moss,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Jakob Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Corey Clement,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Peyton Barber,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Cullen Gillaspia,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,C.J. Prosise,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Dare Ogunbowale,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,La'Mical Perine,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Jaylen Samuels,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Ryan Nall,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Rico Dowdle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Leonard Fournette,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Christian McCaffrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Samaje Perine,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Cordarrelle Patterson,0,0,0.0,,1.0,0.3,6,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,11
