RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
11,Najee Harris,1,15,99,6.6,27.0,1.8,72,4.8,2,1,-1.0,5,3,2,0,0,0,22,0,0,0,0,1.0,0.0,0.0,0.0,0.0,15.9
12,Chuba Hubbard,1,14,45,3.2,19.0,1.4,26,1.9,0,2,-5.0,5,1,0,0,0,0,15,5,5,0,8,1.0,47.0,9.4,0.0,0.0,15.2
13,David Montgomery,1,15,71,4.7,44.0,2.9,27,1.8,1,0,0.0,6,1,0,0,0,0,15,0,1,0,0,1.0,0.0,0.0,0.0,0.0,15.1
14,Royce Freeman,1,13,77,5.9,41.0,3.2,36,2.8,2,1,-2.0,23,2,1,0,0,0,23,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.7
15,Samaje Perine,1,7,55,7.9,31.0,4.4,24,3.4,1,1,-3.0,3,2,1,0,0,0,24,1,1,0,0,1.0,11.0,11.0,0.0,0.0,12.6
16,Alvin Kamara,1,15,69,4.6,31.0,2.1,38,2.5,0,2,-3.0,0,1,0,0,0,0,16,4,5,1,24,0.0,50.0,12.5,0.0,0.0,11.9
17,Rachaad White,1,15,100,6.7,62.0,4.1,38,2.5,0,1,-2.0,0,3,1,1,0,0,38,2,2,0,4,0.0,10.0,5.0,0.0,0.0,11.0
18,James Cook,1,16,43,2.7,40.0,2.5,3,0.2,0,2,-7.0,0,2,0,0,0,0,11,6,7,0,0,0.0,57.0,9.5,0.0,0.0,10.0
19,Keaton Mitchell,1,9,64,7.1,27.0,3.0,37,4.1,3,1,-1.0,0,2,1,0,0,0,29,2,2,0,0,0.0,25.0,12.5,0.0,0.0,8.9
20,Travis Etienne Jr.,1,20,56,2.8,38.0,1.9,18,0.9,4,4,-9.0,0,1,1,0,0,0,20,4,6,0,11,0.0,30.0,7.5,0.0,0.0,8.6
21,Rico Dowdle,1,3,11,3.7,9.0,3.0,2,0.7,0,0,0.0,0,0,0,0,0,0,7,1,1,1,0,0.0,15.0,15.0,1.0,0.0,8.6
22,D'Andre Swift,1,14,80,5.7,70.0,5.0,10,0.7,0,1,-4.0,0,2,1,1,0,0,36,1,1,0,0,0.0,4.0,4.0,0.0,0.0,8.4
23,AJ Dillon,1,14,43,3.1,32.0,2.3,11,0.8,0,2,-2.0,0,1,0,0,0,0,17,3,3,0,13,0.0,38.0,12.7,0.0,0.0,8.1
24,Jerome Ford,1,9,65,7.2,52.0,5.8,13,1.4,0,0,0.0,0,3,0,0,0,0,19,4,7,1,11,0.0,14.0,3.5,0.0,0.0,7.9
25,Roschon Johnson,1,10,35,3.5,28.0,2.8,7,0.7,1,1,-2.0,0,0,0,0,0,0,7,5,5,1,7,0.0,40.0,8.0,0.0,0.0,7.5
26,Jahmyr Gibbs,1,11,54,4.9,45.0,4.1,9,0.8,0,0,0.0,0,1,1,0,0,0,23,4,8,0,0,0.0,19.0,4.8,0.0,0.0,7.3
27,Jeff Wilson Jr.,1,11,56,5.1,27.0,2.5,29,2.6,0,0,0.0,0,1,0,0,0,0,14,3,3,0,5,0.0,17.0,5.7,0.0,0.0,7.3
28,Devin Singletary,1,6,18,3.0,10.0,1.7,8,1.3,1,1,-2.0,0,1,0,0,0,0,14,6,7,1,15,0.0,54.0,9.0,0.0,0.0,7.2
29,Javonte Williams,1,18,65,3.6,45.0,2.5,20,1.1,1,3,-6.0,0,3,0,0,0,0,15,3,6,0,2,0.0,6.0,2.0,0.0,0.0,7.1
30,Zack Moss,1,8,55,6.9,28.0,3.5,27,3.4,0,0,0.0,0,2,0,0,0,0,16,2,3,0,3,0.0,15.0,7.5,0.0,0.0,7.0
31,Brian Robinson Jr.,1,15,53,3.5,38.0,2.5,15,1.0,0,1,-2.0,0,2,0,0,0,0,14,2,3,1,0,0.0,11.0,5.5,0.0,0.0,6.4
32,Tyler Allgeier,1,10,64,6.4,37.0,3.7,27,2.7,0,0,0.0,0,3,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.4
33,Alexander Mattison,1,10,52,5.2,40.0,4.0,12,1.2,1,1,-2.0,0,2,1,0,0,0,21,2,2,0,3,0.0,11.0,5.5,0.0,0.0,6.3
34,D'Ernest Johnson,1,7,19,2.7,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,7,1,2,0,0,0.0,42.0,42.0,0.0,0.0,6.1
35,Joe Mixon,1,8,16,2.0,6.0,0.8,10,1.3,0,0,0.0,0,0,0,0,0,0,4,2,2,1,25,0.0,44.0,22.0,0.0,0.0,6.0
36,Zach Charbonnet,1,14,47,3.4,20.0,1.4,27,1.9,1,1,-1.0,0,1,0,0,0,0,10,4,4,0,3,0.0,11.0,2.8,0.0,0.0,5.8
37,Ezekiel Elliott,1,9,46,5.1,29.0,3.2,17,1.9,0,1,-1.0,0,1,0,0,0,0,13,2,2,0,3,0.0,6.0,3.0,0.0,0.0,5.2
38,Saquon Barkley,1,12,46,3.8,33.0,2.8,13,1.1,0,2,-3.0,0,2,0,0,0,0,19,1,3,0,1,0.0,6.0,6.0,0.0,0.0,5.2
39,Breece Hall,1,7,25,3.6,4.0,0.6,21,3.0,1,1,-2.0,0,1,0,0,0,0,11,7,9,1,10,0.0,24.0,3.4,0.0,0.0,4.9
40,Latavius Murray,1,9,30,3.3,22.0,2.4,8,0.9,0,0,0.0,0,1,0,0,0,0,13,3,5,0,0,0.0,18.0,6.0,0.0,0.0,4.8
41,Austin Ekeler,1,10,32,3.2,29.0,2.9,3,0.3,2,1,-1.0,0,0,0,0,0,0,6,5,6,2,0,0.0,32.0,6.4,0.0,1.0,4.4
42,Cordarrelle Patterson,1,8,43,5.4,22.0,2.8,21,2.6,0,0,0.0,0,2,0,0,0,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.3
43,Jaylen Warren,1,13,49,3.8,30.0,2.3,19,1.5,3,0,0.0,0,0,0,0,0,0,9,3,3,0,2,0.0,13.0,4.3,0.0,1.0,4.2
44,Khalil Herbert,1,6,24,4.0,19.0,3.2,5,0.8,0,0,0.0,0,0,0,0,0,0,8,2,2,0,1,0.0,14.0,7.0,0.0,0.0,3.8
45,Gus Edwards,1,8,26,3.3,22.0,2.8,4,0.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,11.0,11.0,0.0,0.0,3.7
46,Antonio Gibson,1,6,21,3.5,9.0,1.5,12,2.0,0,0,0.0,0,0,0,0,0,0,6,3,4,0,3,0.0,16.0,5.3,0.0,0.0,3.7
47,Elijah Mitchell,1,7,39,5.6,27.0,3.9,12,1.7,0,0,0.0,0,1,0,0,0,0,13,1,1,0,0,0.0,-3.0,-3.0,0.0,0.0,3.6
48,Kenneth Gainwell,1,2,26,13.0,8.0,4.0,18,9.0,0,0,0.0,0,1,1,0,0,0,23,2,3,0,0,0.0,10.0,5.0,0.0,0.0,3.6
49,Michael Carter,1,4,19,4.8,15.0,3.8,4,1.0,0,0,0.0,0,0,0,0,0,0,7,4,4,0,1,0.0,15.0,3.8,0.0,0.0,3.4
50,James Conner,1,6,27,4.5,8.0,1.3,19,3.2,2,0,0.0,0,1,0,0,0,0,14,4,5,1,1,0.0,5.0,1.3,0.0,0.0,3.2
51,Justice Hill,1,5,31,6.2,0.0,0.0,0,0.0,1,0,0.0,0,1,0,0,0,0,18,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.1
52,Miles Sanders,1,15,28,1.9,0.0,0.0,28,1.9,2,4,-17.0,0,1,0,0,0,0,15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.8
53,Kareem Hunt,1,7,22,3.1,15.0,2.1,7,1.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2
54,Dalvin Cook,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,2,3,0,8,0.0,19.0,9.5,0.0,0.0,2.1
55,Chris Rodriguez Jr.,1,4,21,5.3,11.0,2.8,10,2.5,1,0,0.0,0,1,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1
56,Ty Johnson,1,6,19,3.2,4.0,0.7,15,2.5,0,1,-5.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
57,Dameon Pierce,1,5,14,2.8,10.0,2.0,4,0.8,1,0,0.0,0,0,0,0,0,0,4,1,1,0,0,0.0,4.0,4.0,0.0,0.0,1.8
58,Darrynton Evans,1,2,16,8.0,12.0,6.0,4,2.0,0,0,0.0,0,1,0,0,0,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6
59,Matt Breida,1,2,6,3.0,4.0,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,6,1,1,0,1,0.0,10.0,10.0,0.0,0.0,1.6
60,Emari Demercado,1,3,15,5.0,13.0,4.3,2,0.7,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
61,Patrick Taylor Jr.,1,3,11,3.7,7.0,2.3,4,1.3,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,4.0,4.0,0.0,0.0,1.5
62,Joshua Kelley,1,3,8,2.7,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,2,2,1,0,0.0,6.0,3.0,0.0,0.0,1.4
63,Boston Scott,1,2,14,7.0,7.0,3.5,7,3.5,0,0,0.0,0,1,0,0,0,0,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.4
64,Ameer Abdullah,1,1,11,11.0,10.0,10.0,1,1.0,0,0,0.0,0,1,0,0,0,0,11,1,1,0,2,0.0,2.0,2.0,0.0,0.0,1.3
65,Chase Edmonds,1,1,11,11.0,9.0,9.0,2,2.0,0,0,0.0,0,1,0,0,0,0,11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.1
66,Ty Chandler,1,4,8,2.0,6.0,1.5,2,0.5,0,0,0.0,0,0,0,0,0,0,6,1,2,0,0,0.0,3.0,3.0,0.0,0.0,1.1
67,Jamaal Williams,1,2,6,3.0,1.0,0.5,5,2.5,0,0,0.0,0,0,0,0,0,0,3,2,2,0,2,0.0,4.0,2.0,0.0,0.0,1.0
68,Tyjae Spears,1,2,6,3.0,-1.0,-0.5,7,3.5,1,1,-2.0,0,0,0,0,0,0,8,1,3,0,1,0.0,1.0,1.0,0.0,0.0,0.7
69,Zach Evans,1,3,6,2.0,2.0,0.7,4,1.3,1,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
70,Keith Smith,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,6.0,6.0,0.0,0.0,0.6
71,Nick Bawden,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,6.0,6.0,0.0,0.0,0.6
72,Tank Bigsby,1,1,6,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6
73,Clyde Edwards-Helaire,1,3,5,1.7,3.0,1.0,2,0.7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
74,Jaleel McLaughlin,1,2,4,2.0,2.0,1.0,2,1.0,0,1,-2.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
75,C.J. Ham,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0,0.0,3.0,1.5,0.0,0.0,0.3
76,DeeJay Dallas,1,2,10,5.0,7.0,3.5,3,1.5,1,0,0.0,0,0,0,0,0,0,7,1,1,0,0,0.0,5.0,5.0,0.0,1.0,-0.5
77,JaMycal Hasty,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,Kene Nwangwu,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,Chris Evans,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,Jeremy McNichols,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,Kyle Juszczyk,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,Chris Brooks,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,Patrick Ricard,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,Ke'Shawn Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,Raheem Blackshear,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,Jonathan Ward,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Malik Davis,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,La'Mical Perine,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Israel Abanikanda,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Tyrion Davis-Price,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,J.K. Dobbins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Henry Pearson,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,Jordan Mims,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,Kevin Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Tyler Goodson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,Kenneth Walker III,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,Zamir White,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Michael Burton,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Aaron Jones Sr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,Travis Homer,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,Khari Blasingame,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,D'Onta Foreman,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,Ty Montgomery II,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,Ronnie Rivers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,Cam Akers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,Salvon Ahmed,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,Gary Brightwell,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,Alec Ingold,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Evan Hull,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Sean Tucker,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Adam Prentice,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,Keaontay Ingram,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Eric Gray,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,Trey Sermon,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Jordan Mason,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Kendre Miller,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Zonovan Knight,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Pierre Strong Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Nick Chubb,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,De'Von Achane,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,Hunter Luepke,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,Craig Reynolds,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,Deuce Vaughn,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125,Dare Ogunbowale,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126,Elijah Dotson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127,Julius Chestnut,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128,Chase Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,Trayveon Williams,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130,Reggie Gilliam,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,Emanuel Wilson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
