RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
24,Pierre Strong Jr.,1,10,41.0,4.1,33.0,3.3,8,0.8,0,2,-2.0,0,1,0,0,0,0,12,1,1,0,0,0.0,41.0,0.0,0.0,8.2
25,Emari Demercado,1,20,78.0,3.9,53.0,2.7,25,1.3,0,2,-2.0,0,1,0,0,0,0,13,1,1,0,0,0.0,1.0,0.0,0.0,7.9
26,Brian Robinson Jr.,1,10,59.0,5.9,39.0,3.9,20,2.0,0,2,-2.0,0,2,1,0,0,0,29,2,2,0,8,0.0,10.0,0.0,0.0,7.9
27,James Cook,1,14,67.0,4.8,44.0,3.1,23,1.6,0,1,-2.0,0,1,0,0,0,0,18,1,1,0,1,0.0,6.0,0.0,0.0,7.3
28,Kenneth Walker III,1,8,66.0,8.3,57.0,7.1,9,1.1,0,0,0.0,0,1,1,1,1,0,45,1,2,0,4,0.0,4.0,0.0,0.0,7.0
29,Craig Reynolds,1,14,74.0,5.3,43.0,3.1,31,2.2,0,0,0.0,0,3,0,0,0,0,13,1,1,0,3,0.0,12.0,0.0,1.0,6.6
30,Zach Charbonnet,1,5,53.0,10.6,27.0,5.4,26,5.2,1,1,-1.0,0,3,2,0,0,0,21,2,2,0,0,0.0,5.5,0.0,0.0,6.4
31,Justice Hill,1,4,15.0,3.8,11.0,2.8,4,1.0,0,0,0.0,0,0,0,0,0,0,7,4,4,0,3,0.0,10.0,0.0,0.0,5.5
32,Tony Pollard,1,12,53.0,4.4,33.0,2.8,20,1.7,0,1,-1.0,0,1,0,0,0,0,13,1,1,1,1,0.0,2.0,0.0,0.0,5.5
33,Najee Harris,1,7,13.0,1.9,5.0,0.7,8,1.1,0,0,0.0,0,0,0,0,0,0,3,5,5,0,6,0.0,8.4,0.0,0.0,5.5
34,Chuba Hubbard,1,15,28.0,1.9,10.0,0.7,18,1.2,2,3,-6.0,0,0,0,0,0,0,8,2,2,0,6,0.0,13.0,0.0,0.0,5.4
35,AJ Dillon,1,6,11.0,1.8,9.0,1.5,2,0.3,0,0,0.0,0,0,0,0,0,0,7,5,5,0,4,0.0,8.2,0.0,0.0,5.2
36,Rhamondre Stevenson,1,10,39.0,3.9,21.0,2.1,18,1.8,1,0,0.0,0,1,0,0,0,0,11,2,4,1,2,0.0,5.5,0.0,0.0,5.0
37,Dameon Pierce,1,12,46.0,3.8,12.0,1.0,34,2.8,1,0,0.0,0,1,0,0,0,0,16,0,0,0,0,0.0,0.0,0.0,0.0,4.6
38,Aaron Jones Sr.,1,7,29.0,4.1,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,7,4,5,2,6,0.0,4.3,0.0,0.0,4.6
39,Devin Singletary,1,10,30.0,3.0,6.0,0.6,24,2.4,4,1,-7.0,0,0,0,0,0,0,9,2,2,0,3,0.0,6.5,0.0,0.0,4.3
40,Antonio Gibson,1,2,14.0,7.0,5.0,2.5,9,4.5,1,0,0.0,0,0,0,0,0,0,8,5,5,1,3,0.0,5.6,0.0,0.0,4.2
41,Jerome Ford,1,9,37.0,4.1,28.0,3.1,9,1.0,0,1,-1.0,0,1,0,0,0,0,12,1,2,0,0,0.0,2.0,0.0,0.0,3.9
42,Jaleel McLaughlin,1,4,33.0,8.3,25.0,6.3,8,2.0,1,0,0.0,0,1,0,0,0,0,13,2,2,1,0,0.0,3.0,0.0,0.0,3.9
43,Jaylen Warren,1,5,19.0,3.8,11.0,2.2,8,1.6,0,0,0.0,0,0,0,0,0,0,8,4,5,0,9,0.0,4.8,0.0,0.0,3.8
44,Jamaal Williams,1,6,30.0,5.0,17.0,2.8,13,2.2,1,0,0.0,0,1,0,0,0,0,10,1,1,0,2,0.0,8.0,0.0,0.0,3.8
45,Jeff Wilson Jr.,1,5,23.0,4.6,20.0,4.0,3,0.6,0,0,0.0,0,1,0,0,0,0,11,2,2,0,0,0.0,7.0,0.0,0.0,3.7
46,Isiah Pacheco,1,8,40.0,5.0,25.0,3.1,15,1.9,1,0,0.0,0,1,0,0,0,0,19,3,4,0,0,0.0,-1.0,0.0,0.0,3.7
47,D'Onta Foreman,1,9,34.0,3.8,22.0,2.4,12,1.3,0,0,0.0,0,1,0,0,0,0,12,1,2,0,0,0.0,2.0,0.0,0.0,3.6
48,Tyjae Spears,1,3,27.0,9.0,14.0,4.7,13,4.3,0,0,0.0,0,1,1,0,0,0,23,3,4,0,4,0.0,3.0,0.0,0.0,3.6
49,Ezekiel Elliott,1,7,36.0,5.1,18.0,2.6,18,2.6,0,0,0.0,0,1,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,3.6
50,Alexander Mattison,1,16,31.0,1.9,0.0,0.0,0,0.0,2,2,-8.0,0,1,0,0,0,0,10,1,1,1,0,0.0,2.0,0.0,0.0,3.3
51,Raheem Blackshear,1,3,5.0,1.7,-1.0,-0.3,6,2.0,1,1,-1.0,0,0,0,0,0,0,6,2,2,0,11,0.0,13.0,0.0,0.0,3.1
52,Tyler Allgeier,1,8,31.0,3.9,20.0,2.5,11,1.4,0,1,-2.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,3.1
53,Roschon Johnson,1,6,21.0,3.5,14.0,2.3,7,1.2,0,0,0.0,0,1,0,0,0,0,11,3,4,1,2,0.0,3.3,0.0,0.0,3.1
54,Rico Dowdle,1,5,18.0,3.6,8.0,1.6,10,2.0,0,0,0.0,0,0,0,0,0,0,7,2,2,0,5,0.0,3.5,0.0,0.0,2.5
55,Chase Edmonds,1,3,5.0,1.7,4.0,1.3,1,0.3,0,0,0.0,0,0,0,0,0,0,2,2,3,0,3,0.0,8.0,0.0,0.0,2.1
56,Joshua Kelley,1,6,21.0,3.5,11.0,1.8,10,1.7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,2.1
57,Samaje Perine,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,2,3,0,2,0.0,8.0,0.0,0.0,2.1
58,Kendre Miller,1,3,10.0,3.3,7.0,2.3,3,1.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,0,0.0,9.0,0.0,0.0,1.9
59,Ameer Abdullah,1,1,7.0,7.0,5.0,5.0,2,2.0,0,0,0.0,0,0,0,0,0,0,7,1,1,0,1,0.0,12.0,0.0,0.0,1.9
60,Matt Breida,1,5,13.0,2.6,7.0,1.4,6,1.2,0,0,0.0,0,0,0,0,0,0,6,1,1,0,2,0.0,4.0,0.0,0.0,1.7
61,Salvon Ahmed,1,2,1.0,0.5,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,2,4,4,2,16,0.0,4.0,0.0,0.0,1.7
62,Mike Boone,1,1,5.0,5.0,4.0,4.0,1,1.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,5,0.0,11.0,0.0,0.0,1.6
63,Keaontay Ingram,1,2,9.0,4.5,-3.0,-1.5,12,6.0,0,1,-5.0,0,1,0,0,0,0,14,1,1,0,3,0.0,7.0,0.0,0.0,1.6
64,Latavius Murray,1,5,7.0,1.4,3.0,0.6,4,0.8,0,1,-1.0,0,0,0,0,0,0,5,1,1,0,3,0.0,4.0,0.0,0.0,1.1
65,Damien Williams,1,2,5.0,2.5,-1.0,-0.5,6,3.0,0,1,-2.0,0,0,0,0,0,0,7,1,1,0,2,0.0,4.0,0.0,0.0,0.9
66,Isaiah Spiller,1,3,3.0,1.0,0.0,0.0,3,1.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,1,0.0,5.0,0.0,0.0,0.8
67,Jerick McKinnon,1,2,-2.0,-1.0,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,1,1,2,0,0,0.0,10.0,0.0,0.0,0.8
68,D'Ernest Johnson,1,2,8.0,4.0,3.0,1.5,5,2.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.8
69,Cordarrelle Patterson,1,2,7.0,3.5,3.0,1.5,4,2.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.7
70,Kenneth Gainwell,1,2,-4.0,-2.0,0.0,0.0,0,0.0,0,1,-4.0,0,0,0,0,0,0,0,5,5,0,12,0.0,6.0,0.0,1.0,0.6
71,Trayveon Williams,1,2,6.0,3.0,2.0,1.0,4,2.0,0,1,-1.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.6
72,Dalvin Cook,1,2,5.0,2.5,4.0,2.0,1,0.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.5
73,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,0,0.0,5.0,0.0,0.0,0.5
74,Clyde Edwards-Helaire,1,1,4.0,4.0,2.0,2.0,2,2.0,1,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.4
75,Boston Scott,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3,0.0,4.0,0.0,0.0,0.4
76,Michael Carter,1,2,2.0,1.0,1.0,0.5,1,0.5,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.2
77,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,2.0,0.0,0.0,0.2
78,Elijah Mitchell,1,3,2.0,0.7,0.0,0.0,2,0.7,0,1,-4.0,0,0,0,0,0,0,5,0,1,1,0,0.0,0.0,0.0,0.0,0.2
79,Ke'Shawn Vaughn,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1
80,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,-2.0,0.0,0.0,-0.2
81,Jordan Mims,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Ty Chandler,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Tank Bigsby,1,3,9.0,3.0,6.0,2.0,3,1.0,0,1,-1.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,1.0,-1.1
85,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,Godwin Igwebuike,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Devine Ozigbo,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,James Conner,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Tyler Goodson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Alex Armah Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
96,Jonathan Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Jashaun Corbin,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Dwayne Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Israel Abanikanda,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,SaRodorick Thompson Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Keaton Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Zamir White,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Travis Homer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Elijah Dotson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,David Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Chase Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Eric Gray,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Emanuel Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Deuce Vaughn,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
123,Khalil Herbert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Kyle Juszczyk,1,2,0.0,0.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
128,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
129,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Zonovan Knight,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
131,Jordan Mason,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
132,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
133,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
134,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
135,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
136,Miles Sanders,1,2,0.0,0.0,-4.0,-2.0,4,2.0,0,1,-4.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
137,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
138,De'Von Achane,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
139,Ty Montgomery II,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
