RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
11,Tyjae Spears,1,7,34.0,4.9,19.0,2.7,15,2.1,1,1,-1.0,19,1,0,0,0,0,19,4,5,1,6,1.0,35.0,8.8,0.0,0.0,12.9
12,Jordan Mason,1,10,69.0,6.9,52.0,5.2,17,1.7,0,1,-4.0,26,1,1,0,0,0,26,0,1,0,0,1.0,0.0,0.0,0.0,0.0,12.9
13,Isiah Pacheco,1,16,55.0,3.4,24.0,1.5,31,1.9,1,0,0.0,1,1,0,0,0,0,11,1,1,0,4,1.0,9.0,9.0,0.0,0.0,12.4
14,Christian McCaffrey,1,19,51.0,2.7,45.0,2.4,6,0.3,0,2,-7.0,1,0,0,0,0,0,8,2,3,0,3,1.0,27.0,13.5,0.0,1.0,11.8
15,Emari Demercado,1,10,45.0,4.5,21.0,2.1,24,2.4,2,1,-1.0,11,1,0,0,0,0,11,1,3,0,0,1.0,12.0,12.0,0.0,0.0,11.7
16,Craig Reynolds,1,7,52.0,7.4,25.0,3.6,27,3.9,0,0,0.0,5,2,0,0,0,0,19,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.2
17,D'Andre Swift,1,17,70.0,4.1,52.0,3.1,18,1.1,0,3,-4.0,0,1,0,0,0,0,17,6,6,1,5,0.0,38.0,6.3,0.0,0.0,10.8
18,Alexander Mattison,1,8,26.0,3.3,15.0,1.9,11,1.4,0,1,-3.0,0,0,0,0,0,0,7,2,3,2,3,0.0,20.0,10.0,1.0,0.0,10.6
19,Bijan Robinson,1,14,46.0,3.3,14.0,1.0,32,2.3,3,4,-7.0,0,2,0,0,0,0,13,2,2,1,0,0.0,12.0,6.0,1.0,1.0,9.8
20,Joe Mixon,1,25,81.0,3.2,59.0,2.4,22,0.9,0,3,-5.0,0,1,0,0,0,0,10,4,4,2,4,0.0,13.0,3.3,0.0,0.0,9.4
21,Kendre Miller,1,12,37.0,3.1,15.0,1.3,22,1.8,1,0,0.0,0,0,0,0,0,0,8,4,4,0,0,0.0,53.0,13.3,0.0,0.0,9.0
22,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,4,3,0,0.0,26.0,6.5,1.0,0.0,8.6
23,Justice Hill,1,7,32.0,4.6,0.0,0.0,0,0.0,0,0,0.0,14,1,0,0,0,0,14,4,4,1,3,1.0,13.0,3.3,0.0,1.0,8.5
24,Dameon Pierce,1,20,66.0,3.3,31.0,1.6,35,1.8,2,3,-10.0,0,2,0,0,0,0,15,1,1,0,2,0.0,16.0,16.0,0.0,0.0,8.2
25,Jaylen Warren,1,9,40.0,4.4,0.0,0.0,0,0.0,3,2,-3.0,0,2,0,0,0,0,16,3,3,0,10,0.0,39.0,13.0,0.0,0.0,7.9
26,Khalil Herbert,1,10,76.0,7.6,33.0,3.3,43,4.3,0,0,0.0,0,2,1,1,0,0,34,0,3,0,0,0.0,0.0,0.0,0.0,0.0,7.6
27,Samaje Perine,1,6,22.0,3.7,10.0,1.7,12,2.0,0,2,-11.0,0,0,0,0,0,0,8,4,5,0,31,0.0,73.0,18.3,0.0,1.0,7.5
28,Antonio Gibson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,6,0,12,0.0,64.0,16.0,0.0,0.0,6.4
29,Derrick Henry,1,13,43.0,3.3,19.0,1.5,24,1.8,0,0,0.0,0,0,0,0,0,0,8,3,3,1,10,0.0,19.0,6.3,0.0,0.0,6.2
30,Tyler Allgeier,1,17,40.0,2.4,13.0,0.8,27,1.6,0,2,-3.0,0,1,0,0,0,0,12,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
31,Kyren Williams,1,13,53.0,4.1,34.0,2.6,19,1.5,0,1,-1.0,0,1,0,0,0,0,11,2,2,0,0,0.0,4.0,2.0,0.0,0.0,5.7
32,Gus Edwards,1,12,48.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.8
33,James Conner,1,6,46.0,7.7,30.0,5.0,16,2.7,1,0,0.0,0,1,1,1,0,0,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.6
34,Tony Pollard,1,8,29.0,3.6,27.0,3.4,2,0.3,0,1,-1.0,0,1,0,0,0,0,10,4,5,0,0,0.0,35.0,8.8,0.0,1.0,4.4
35,Brian Robinson Jr.,1,6,10.0,1.7,5.0,0.8,5,0.8,0,1,-1.0,0,0,0,0,0,0,5,4,4,0,28,0.0,33.0,8.3,0.0,0.0,4.3
36,Najee Harris,1,14,37.0,2.6,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,8,1,1,0,0,0.0,3.0,3.0,0.0,0.0,4.0
37,Ezekiel Elliott,1,8,21.0,2.6,19.0,2.4,2,0.3,0,1,-4.0,0,0,0,0,0,0,8,4,4,0,4,0.0,17.0,4.3,0.0,0.0,3.8
38,Chuba Hubbard,1,9,35.0,3.9,19.0,2.1,16,1.8,0,0,0.0,0,0,0,0,0,0,6,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3.5
39,Jonathan Taylor,1,6,18.0,3.0,5.0,0.8,13,2.2,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0,0.0,16.0,16.0,0.0,0.0,3.4
40,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,0.0,28.0,28.0,0.0,0.0,2.8
41,Khari Blasingame,1,8,26.0,3.3,11.0,1.4,15,1.9,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6
42,Eric Gray,1,12,25.0,2.1,14.0,1.2,11,0.9,1,3,-3.0,0,0,0,0,0,0,8,1,1,0,1,0.0,1.0,1.0,0.0,0.0,2.6
43,Jerick McKinnon,1,1,7.0,7.0,6.0,6.0,1,1.0,0,0,0.0,0,0,0,0,0,0,7,2,3,0,13,0.0,18.0,9.0,0.0,0.0,2.5
44,Rhamondre Stevenson,1,8,24.0,3.0,10.0,1.3,14,1.8,0,1,-5.0,0,0,0,0,0,0,8,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2.4
45,Kenneth Gainwell,1,7,17.0,2.4,13.0,1.9,4,0.6,0,0,0.0,0,0,0,0,0,0,4,1,2,0,4,0.0,7.0,7.0,0.0,0.0,2.4
46,Matt Breida,1,9,21.0,2.3,12.0,1.3,9,1.0,0,1,-2.0,0,0,0,0,0,0,8,1,1,0,0,0.0,3.0,3.0,0.0,0.0,2.4
47,Dalvin Cook,1,6,23.0,3.8,8.0,1.3,15,2.5,2,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3
48,Michael Carter,1,1,8.0,8.0,4.0,4.0,4,4.0,0,0,0.0,0,0,0,0,0,0,8,3,3,0,6,0.0,14.0,4.7,0.0,0.0,2.2
49,Tyrion Davis-Price,1,6,21.0,3.5,2.0,0.3,19,3.2,0,1,-4.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1
50,James Cook,1,5,-4.0,-0.8,0.0,0.0,0,0.0,0,3,-9.0,0,0,0,0,0,0,5,3,4,0,0,0.0,25.0,8.3,0.0,0.0,2.1
51,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
52,Roschon Johnson,1,3,19.0,6.3,14.0,4.7,5,1.7,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9
53,Cam Akers,1,5,15.0,3.0,9.0,1.8,6,1.2,0,0,0.0,0,0,0,0,0,0,6,2,2,0,0,0.0,3.0,1.5,0.0,0.0,1.8
54,Ty Chandler,1,1,15.0,15.0,14.0,14.0,1,1.0,0,0,0.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
55,Rico Dowdle,1,5,15.0,3.0,8.0,1.6,7,1.4,0,1,-1.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.5
56,Ameer Abdullah,1,1,4.0,4.0,3.0,3.0,1,1.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,4,0.0,11.0,11.0,0.0,0.0,1.5
57,Damien Harris,1,3,13.0,4.3,11.0,3.7,2,0.7,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
58,Miles Sanders,1,7,32.0,4.6,13.0,1.9,19,2.7,0,0,0.0,0,0,0,0,0,0,9,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.2
59,Deuce Vaughn,1,3,7.0,2.3,5.0,1.7,2,0.7,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.8
60,Zonovan Knight,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,0.0,8.0,8.0,0.0,0.0,0.8
61,Tank Bigsby,1,3,8.0,2.7,5.0,1.7,3,1.0,1,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
62,Patrick Taylor Jr.,1,2,2.0,1.0,-1.0,-0.5,3,1.5,0,1,-3.0,0,0,0,0,0,0,5,2,5,0,0,0.0,5.0,2.5,0.0,0.0,0.7
63,Latavius Murray,1,2,6.0,3.0,4.0,2.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.7
64,Cordarrelle Patterson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,0.0,7.0,7.0,0.0,0.0,0.7
65,Ty Montgomery II,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,4,0,0,0.0,5.0,5.0,0.0,0.0,0.5
66,Trayveon Williams,1,1,5.0,5.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5
67,Clyde Edwards-Helaire,1,3,4.0,1.3,2.0,0.7,2,0.7,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4
68,Chase Brown,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,2.0,2.0,0.0,0.0,0.2
69,Ronnie Rivers,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1
70,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Raheem Blackshear,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
72,Corey Clement,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,Jordan Mims,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
75,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
76,Chris Evans,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
78,Derrick Gore,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
79,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,JaMycal Hasty,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
82,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,Tyler Goodson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,Israel Abanikanda,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Jamaal Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Jeff Wilson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Keaton Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,Chris Brooks,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,Kenneth Walker III,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,Elijah Dotson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Chris Rodriguez Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,Austin Ekeler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,Joshua Kelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
103,Salvon Ahmed,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,Emanuel Wilson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,DeeJay Dallas,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,D'Ernest Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,Zach Charbonnet,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,Saquon Barkley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
111,Zamir White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
112,Javonte Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Aaron Jones Sr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,Devin Singletary,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,Kareem Hunt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
118,Trey Sermon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119,Kenyan Drake,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Mike Boone,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,Jerome Ford,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
124,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
126,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127,Rachaad White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
128,Hunter Luepke,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130,Chase Edmonds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,Jahmyr Gibbs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
