RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
32,Cordarrelle Patterson,1,5,-2.0,-0.4,-3.0,-0.6,1,0.2,0,1,-5.0,0,0,0,0,0,0,3,1,3,2,0,0.0,2.0,1.0,0.0,6.0
33,Travis Etienne Jr.,1,10,31.0,3.1,13.0,1.3,18,1.8,2,1,-2.0,0,0,0,0,0,0,7,4,6,0,9,0.0,7.0,0.0,0.0,5.9
34,Ty Johnson,1,9,54.0,6.0,34.0,3.8,20,2.2,0,0,0.0,0,1,0,0,0,0,11,1,1,0,0,0.0,4.0,0.0,0.0,5.8
35,Tony Pollard,1,11,52.0,4.7,32.0,2.9,20,1.8,0,1,-3.0,0,1,0,0,0,0,11,2,3,0,1,0.0,2.5,0.0,0.0,5.7
36,Chase Brown,1,7,23.0,3.3,14.0,2.0,9,1.3,1,1,-1.0,0,0,0,0,0,0,6,3,3,0,9,0.0,9.3,0.0,0.0,5.1
37,Tyler Allgeier,1,14,45.0,3.2,15.0,1.1,30,2.1,0,2,-3.0,0,0,0,0,0,0,8,1,1,0,5,0.0,6.0,0.0,0.0,5.1
38,Isaiah Spiller,1,16,50.0,3.1,18.0,1.1,32,2.0,2,1,-3.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,5.0
39,Samaje Perine,1,6,37.0,6.2,9.0,1.5,28,4.7,1,0,0.0,0,1,0,0,0,0,12,1,1,0,2,0.0,11.0,0.0,0.0,4.8
40,Ezekiel Elliott,1,11,25.0,2.3,10.0,0.9,15,1.4,0,1,-1.0,0,0,0,0,0,0,5,5,6,1,6,0.0,4.2,0.0,0.0,4.6
41,Ameer Abdullah,1,6,32.0,5.3,11.0,1.8,21,3.5,1,0,0.0,0,0,0,0,0,0,9,2,2,0,0,0.0,6.5,0.0,0.0,4.5
42,Austin Ekeler,1,5,9.0,1.8,0.0,0.0,9,1.8,0,0,0.0,0,0,0,0,0,0,6,4,6,0,19,0.0,7.3,0.0,0.0,3.8
43,Michael Carter,1,3,27.0,9.0,24.0,8.0,3,1.0,0,0,0.0,0,1,0,0,0,0,19,3,3,1,2,0.0,3.3,0.0,0.0,3.7
44,Saquon Barkley,1,9,14.0,1.6,4.0,0.4,10,1.1,0,1,-2.0,0,0,0,0,0,0,4,2,2,0,1,0.0,11.5,0.0,0.0,3.7
45,Tyjae Spears,1,9,30.0,3.3,14.0,1.6,16,1.8,0,1,-5.0,0,0,0,0,0,0,9,1,1,0,2,0.0,7.0,0.0,0.0,3.7
46,Chris Rodriguez Jr.,1,10,35.0,3.5,18.0,1.8,17,1.7,0,1,-2.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,3.5
47,Antonio Gibson,1,4,15.0,3.8,8.0,2.0,7,1.8,0,0,0.0,0,0,0,0,0,0,8,5,5,0,4,0.0,4.0,0.0,0.0,3.5
48,Jerome Ford,1,8,20.0,2.5,4.0,0.5,16,2.0,2,2,-4.0,0,0,0,0,0,0,9,4,5,1,5,0.0,2.8,0.0,0.0,3.1
49,Kyle Juszczyk,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,2,0.0,13.0,0.0,0.0,2.6
50,Jamaal Williams,1,8,24.0,3.0,13.0,1.6,11,1.4,0,0,0.0,0,0,0,0,0,0,8,1,1,0,0,0.0,2.0,0.0,0.0,2.6
51,Justice Hill,1,5,23.0,4.6,21.0,4.2,2,0.4,2,0,0.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,2.3
52,Matt Breida,1,3,10.0,3.3,7.0,2.3,3,1.0,0,0,0.0,0,0,0,0,0,0,5,2,3,0,1,0.0,5.5,0.0,0.0,2.1
53,Kenneth Gainwell,1,6,21.0,3.5,12.0,2.0,9,1.5,0,0,0.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,2.1
54,Kareem Hunt,1,7,8.0,1.1,5.0,0.7,3,0.4,0,2,-2.0,0,0,0,0,0,0,3,1,1,0,2,0.0,12.0,0.0,0.0,2.0
55,Jordan Mason,1,5,20.0,4.0,4.0,0.8,16,3.2,0,1,-6.0,0,1,0,0,0,0,17,0,0,0,0,0.0,0.0,0.0,0.0,2.0
56,Javonte Williams,1,12,27.0,2.3,10.0,0.8,17,1.4,0,1,-3.0,0,0,0,0,0,0,8,2,2,0,0,0.0,-3.5,0.0,0.0,2.0
57,Israel Abanikanda,1,4,8.0,2.0,3.0,0.8,5,1.3,0,0,0.0,0,0,0,0,0,0,6,2,2,0,2,0.0,5.5,0.0,0.0,1.9
58,Jaleel McLaughlin,1,2,2.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,3,1,9,0.0,8.0,0.0,0.0,1.8
59,Breece Hall,1,6,12.0,2.0,5.0,0.8,7,1.2,0,1,-1.0,0,0,0,0,0,0,5,1,2,0,0,0.0,6.0,0.0,0.0,1.8
60,Dare Ogunbowale,1,1,17.0,17.0,9.0,9.0,8,8.0,0,0,0.0,0,1,0,0,0,0,17,0,1,0,0,0.0,0.0,0.0,0.0,1.7
61,Zach Charbonnet,1,4,16.0,4.0,6.0,1.5,10,2.5,0,0,0.0,0,0,0,0,0,0,6,0,1,0,0,0.0,0.0,0.0,0.0,1.6
62,Royce Freeman,1,6,16.0,2.7,14.0,2.3,2,0.3,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1.6
63,Najee Harris,1,12,33.0,2.8,16.0,1.3,17,1.4,1,2,-4.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,1.0,1.3
64,Chase Edmonds,1,3,13.0,4.3,11.0,3.7,2,0.7,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,1.3
65,Miles Sanders,1,6,2.0,0.3,-4.0,-0.7,6,1.0,1,2,-5.0,0,0,0,0,0,0,3,2,2,1,6,0.0,5.5,0.0,0.0,1.3
66,Rico Dowdle,1,3,4.0,1.3,0.0,0.0,4,1.3,0,1,-2.0,0,0,0,0,0,0,5,2,3,0,0,0.0,4.0,0.0,0.0,1.2
67,Trayveon Williams,1,1,10.0,10.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,10,1,1,0,1,0.0,2.0,0.0,0.0,1.2
68,Khalil Herbert,1,6,8.0,1.3,3.0,0.5,5,0.8,0,2,-6.0,0,0,0,0,0,0,7,1,1,0,0,0.0,4.0,0.0,0.0,1.2
69,Pierre Strong Jr.,1,2,2.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0,0.0,4.5,0.0,0.0,1.1
70,Dalvin Cook,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0,0.0,6.0,0.0,0.0,1.0
71,Derrick Henry,1,16,9.0,0.6,-6.0,-0.4,15,0.9,1,4,-15.0,0,0,0,0,0,0,6,4,4,0,1,0.0,0.3,0.0,0.0,1.0
72,Joshua Kelley,1,5,22.0,4.4,10.0,2.0,12,2.4,1,0,0.0,0,1,0,0,0,0,11,1,1,0,1,0.0,6.0,0.0,1.0,0.8
73,Jeff Wilson Jr.,1,2,5.0,2.5,4.0,2.0,1,0.5,0,0,0.0,0,0,0,0,0,0,5,1,2,1,1,0.0,1.0,0.0,0.0,0.6
74,Eric Gray,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4,0,1,0.0,2.0,0.0,0.0,0.6
75,D'Ernest Johnson,1,2,5.0,2.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.5
76,Hunter Luepke,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
77,Dameon Pierce,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
78,Patrick Taylor Jr.,1,1,6.0,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,2,2,2,0,0.0,-2.0,0.0,0.0,0.2
79,Kene Nwangwu,1,1,1.0,1.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1
80,Malik Davis,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
81,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Godwin Igwebuike,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Patrick Ricard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,Jonathan Williams,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,-0.2
86,Tank Bigsby,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2
87,Bijan Robinson,1,7,11.0,1.6,1.0,0.1,10,1.4,1,3,-4.0,0,0,0,0,0,0,9,1,3,0,0,0.0,3.0,0.0,1.0,-0.6
88,D'Onta Foreman,1,6,-6.0,-1.0,-10.0,-1.7,4,0.7,0,3,-10.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,-0.6
89,Jeremy McNichols,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,JaMycal Hasty,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Alex Armah Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Raheem Blackshear,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Jonathan Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Jordan Mims,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Brian Robinson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Chris Brooks,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Khari Blasingame,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Boston Scott,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Rhamondre Stevenson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,DeeJay Dallas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Salvon Ahmed,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Evan Hull,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,AJ Dillon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Sean Tucker,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,C.J. Ham,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Alexander Mattison,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Adam Prentice,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Travis Homer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Craig Reynolds,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Kenyan Drake,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Kendre Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,Zonovan Knight,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Nick Bawden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Nick Chubb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Elijah Dotson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
128,Josh Jacobs,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
129,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Isiah Pacheco,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
131,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
132,Emanuel Wilson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
133,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
134,Deuce Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
135,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
