RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
15,Tony Pollard,1,23,122,5.3,56,2.4,66,2.9,1,1,-2.0,0,1,1,1,0,0,31,3,3,0,0,0.0,-0.3,0.0,0.0,12.1
16,Dameon Pierce,1,14,31,2.2,18,1.3,13,0.9,1,3,-7.0,1,1,0,0,0,0,10,3,3,0,6,1.0,9.3,0.0,0.0,11.9
17,Clyde Edwards-Helaire,1,15,55,3.7,34,2.3,21,1.4,0,1,-1.0,1,2,0,0,0,0,16,1,1,0,2,1.0,2.0,0.0,0.0,11.7
18,James Cook,1,15,98,6.5,81,5.4,17,1.1,1,0,0.0,0,3,1,1,0,0,34,2,3,0,0,0.0,7.0,0.0,0.0,11.2
19,Rico Dowdle,1,4,21,5.3,10,2.5,11,2.8,0,0,0.0,0,1,0,0,0,0,10,3,3,1,12,0.0,8.3,1.0,0.0,10.6
20,Ezekiel Elliott,1,16,80,5.0,50,3.1,30,1.9,0,1,-1.0,0,3,0,0,0,0,14,1,1,0,1,0.0,7.0,0.0,0.0,8.7
21,Jahmyr Gibbs,1,17,80,4.7,46,2.7,34,2.0,0,2,-2.0,0,3,1,0,0,0,21,1,2,0,0,0.0,2.0,0.0,0.0,8.2
22,Latavius Murray,1,5,15,3.0,0,0.0,0,0.0,0,0,0.0,2,0,0,0,0,0,7,1,1,1,1,1.0,6.0,0.0,0.0,8.1
23,Josh Jacobs,1,17,62,3.6,39,2.3,23,1.4,0,1,-1.0,0,1,0,0,0,0,10,3,5,1,3,0.0,6.0,0.0,0.0,8.0
24,Matt Breida,1,4,17,4.3,12,3.0,5,1.3,1,0,0.0,8,0,0,0,0,0,8,3,3,0,0,1.0,0.3,0.0,0.0,7.8
25,Brian Robinson Jr.,1,10,70,7.0,53,5.3,17,1.7,2,1,-1.0,0,3,1,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0.0,7.0
26,Tank Bigsby,1,2,10,5.0,7,3.5,3,1.5,0,0,0.0,1,0,0,0,0,0,9,0,1,0,0,1.0,0.0,0.0,0.0,7.0
27,Chris Brooks,1,9,66,7.3,21,2.3,45,5.0,1,2,-4.0,0,1,1,1,1,1,52,0,0,0,0,0.0,0.0,0.0,0.0,6.6
28,Najee Harris,1,19,65,3.4,37,1.9,28,1.5,2,2,-7.0,0,1,0,0,0,0,17,0,1,0,0,0.0,0.0,0.0,0.0,6.5
29,Javonte Williams,1,11,42,3.8,31,2.8,11,1.0,0,2,-5.0,0,1,0,0,0,0,16,2,3,0,14,0.0,11.5,0.0,0.0,6.5
30,Kyren Williams,1,10,38,3.8,19,1.9,19,1.9,1,1,-3.0,0,0,0,0,0,0,9,2,7,4,7,0.0,13.5,0.0,0.0,6.5
31,Rhamondre Stevenson,1,19,59,3.1,31,1.6,28,1.5,0,1,-1.0,0,1,0,0,0,0,10,1,4,0,0,0.0,3.0,0.0,0.0,6.2
32,Nick Bawden,1,1,1,1.0,0,0.0,1,1.0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,6.1
33,Bijan Robinson,1,10,33,3.3,17,1.7,16,1.6,1,1,-2.0,0,1,0,0,0,0,11,4,6,0,0,0.0,6.8,0.0,0.0,6.0
34,Melvin Gordon III,1,10,32,3.2,6,0.6,26,2.6,0,1,-2.0,0,1,0,0,0,0,15,2,2,0,4,0.0,11.5,0.0,0.0,5.5
35,Jaylen Warren,1,8,29,3.6,21,2.6,8,1.0,0,2,-3.0,0,1,0,0,0,0,11,3,4,0,0,0.0,7.7,0.0,0.0,5.2
36,Tony Jones Jr.,1,8,31,3.9,30,3.8,1,0.1,0,0,0.0,0,1,0,0,0,0,19,4,4,0,0,0.0,5.3,0.0,0.0,5.2
37,Gus Edwards,1,11,51,4.6,27,2.5,24,2.2,0,2,-3.0,0,2,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,5.1
38,Roschon Johnson,1,8,38,4.8,23,2.9,15,1.9,0,0,0.0,0,1,0,0,0,0,11,2,2,0,2,0.0,5.5,0.0,0.0,4.9
39,Kenneth Gainwell,1,14,43,3.1,22,1.6,21,1.5,0,2,-4.0,0,0,0,0,0,0,8,1,2,0,0,0.0,5.0,0.0,0.0,4.8
40,Devin Singletary,1,9,41,4.6,27,3.0,14,1.6,0,1,-1.0,0,1,0,0,0,0,14,2,2,0,2,0.0,2.0,0.0,0.0,4.5
41,Zach Charbonnet,1,9,46,5.1,29,3.2,17,1.9,1,1,-3.0,0,3,0,0,0,0,12,1,2,0,0,0.0,-1.0,0.0,0.0,4.5
42,Elijah Mitchell,1,11,42,3.8,25,2.3,17,1.5,2,1,-2.0,0,1,0,0,0,0,18,3,3,0,0,0.0,0.7,0.0,0.0,4.4
43,Rachaad White,1,14,38,2.7,23,1.6,15,1.1,0,2,-3.0,0,1,0,0,0,0,12,3,3,0,14,0.0,8.0,0.0,1.0,4.2
44,Gary Brightwell,1,4,5,1.3,3,0.8,2,0.5,1,1,-1.0,0,0,0,0,0,0,2,2,3,0,0,0.0,15.5,0.0,0.0,3.6
45,Kareem Hunt,1,5,13,2.6,3,0.6,10,2.0,1,1,-1.0,0,0,0,0,0,0,5,2,3,0,6,0.0,11.0,0.0,0.0,3.5
46,Kendre Miller,1,9,34,3.8,24,2.7,10,1.1,0,0,0.0,0,1,0,0,0,0,10,1,1,0,0,0.0,0.0,0.0,0.0,3.4
47,AJ Dillon,1,11,33,3.0,16,1.5,17,1.5,1,2,-8.0,0,1,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0.0,3.3
48,Ty Chandler,1,3,27,9.0,21,7.0,6,2.0,0,0,0.0,0,1,0,0,0,0,12,1,2,0,0,0.0,4.0,0.0,0.0,3.1
49,Patrick Taylor Jr.,1,3,6,2.0,5,1.7,1,0.3,0,0,0.0,0,0,0,0,0,0,4,3,4,1,1,0.0,7.7,0.0,0.0,2.9
50,Tyler Allgeier,1,7,12,1.7,5,0.7,7,1.0,2,2,-4.0,0,0,0,0,0,0,5,2,3,0,13,0.0,8.5,0.0,0.0,2.9
51,Dalvin Cook,1,8,18,2.3,8,1.0,10,1.3,1,1,-1.0,0,0,0,0,0,0,5,3,3,0,3,0.0,3.7,0.0,0.0,2.9
52,Pierre Strong Jr.,1,6,27,4.5,6,1.0,21,3.5,1,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.7
53,Breece Hall,1,12,18,1.5,3,0.3,15,1.3,0,3,-11.0,0,0,0,0,0,0,7,1,2,0,3,0.0,9.0,0.0,0.0,2.7
54,Samaje Perine,1,3,9,3.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,2,3,1,3,0.0,7.5,0.0,0.0,2.4
55,Keaontay Ingram,1,5,13,2.6,9,1.8,4,0.8,0,2,-3.0,0,0,0,0,0,0,8,1,1,0,1,0.0,8.0,0.0,0.0,2.1
56,Hunter Luepke,1,1,9,9.0,5,5.0,4,4.0,0,0,0.0,0,0,0,0,0,0,9,1,1,0,4,0.0,12.0,0.0,0.0,2.1
57,Trey Sermon,1,5,17,3.4,8,1.6,9,1.8,0,0,0.0,0,0,0,0,0,0,5,1,2,0,2,0.0,4.0,0.0,0.0,2.1
58,Derrick Henry,1,11,20,1.8,1,0.1,19,1.7,3,3,-9.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,2.0
59,Joshua Kelley,1,11,12,1.1,7,0.6,5,0.5,0,2,-5.0,0,0,0,0,0,0,4,1,1,0,0,0.0,5.0,0.0,0.0,1.7
60,Ameer Abdullah,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,0,0.0,8.0,0.0,0.0,1.6
61,Craig Reynolds,1,4,15,3.8,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1.5
62,Jaleel McLaughlin,1,5,15,3.0,0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,1.5
63,Khalil Herbert,1,7,31,4.4,17,2.4,14,2.0,0,0,0.0,0,1,0,0,0,0,11,2,2,0,0,0.0,2.0,0.0,1.0,1.5
64,Damien Harris,1,5,15,3.0,13,2.6,2,0.4,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,1.5
65,Zonovan Knight,1,3,13,4.3,7,2.3,6,2.0,0,0,0.0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1.3
66,Emanuel Wilson,1,2,6,3.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,1,0.0,6.0,0.0,0.0,1.2
67,D'Ernest Johnson,1,3,6,2.0,3,1.0,3,1.0,0,0,0.0,0,0,0,0,0,0,3,2,2,0,0,0.0,3.0,0.0,0.0,1.2
68,Kenyan Drake,1,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,10,0.0,15.5,0.0,1.0,1.1
69,Jordan Mason,1,3,11,3.7,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1.1
70,Tyjae Spears,1,4,6,1.5,1,0.3,5,1.3,0,1,-1.0,0,0,0,0,0,0,5,4,4,1,0,0.0,0.8,0.0,0.0,0.9
71,Isaiah Spiller,1,2,7,3.5,1,0.5,6,3.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.7
72,C.J. Ham,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,7.0,0.0,0.0,0.7
73,DeeJay Dallas,1,2,7,3.5,0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,8,1,1,0,0,0.0,-2.0,0.0,0.0,0.5
74,Trayveon Williams,1,1,4,4.0,1,1.0,3,3.0,0,0,0.0,0,0,0,0,0,0,4,0,2,0,0,0.0,0.0,0.0,0.0,0.4
75,Chuba Hubbard,1,1,2,2.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,3,0,2,0.0,1.0,0.0,0.0,0.4
76,Antonio Gibson,1,2,17,8.5,0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,13,3,5,0,2,0.0,2.3,0.0,1.0,0.4
77,Kyle Juszczyk,1,1,3,3.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
78,Michael Carter,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,3.0,0.0,0.0,0.3
79,Emari Demercado,1,2,2,1.0,1,0.5,1,0.5,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
80,Sean Tucker,1,2,1,0.5,0,0.0,1,0.5,0,1,-1.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.1
81,Darrynton Evans,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82,Malik Davis,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Jordan Mims,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Raheem Blackshear,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,Tyrion Davis-Price,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,Cordarrelle Patterson,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Jonathan Taylor,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88,J.K. Dobbins,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89,Chris Evans,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Ty Johnson,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Keaton Mitchell,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,Israel Abanikanda,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Jeremy McNichols,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Kevin Harris,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Tyler Goodson,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Jonathan Ward,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Kene Nwangwu,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Jeff Wilson Jr.,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Patrick Ricard,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Elijah Dotson,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Saquon Barkley,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,David Montgomery,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Adam Prentice,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,Dare Ogunbowale,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Eric Gray,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Julius Chestnut,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Alec Ingold,1,2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Chris Rodriguez Jr.,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Justice Hill,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Chase Edmonds,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Chase Brown,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Reggie Gilliam,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Deuce Vaughn,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Keith Smith,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Jamaal Williams,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Zamir White,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
117,Ke'Shawn Vaughn,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Ty Montgomery II,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Alvin Kamara,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,JaMycal Hasty,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Salvon Ahmed,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Austin Ekeler,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,Royce Freeman,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Jakob Johnson,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Cam Akers,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Ronnie Rivers,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Evan Hull,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
128,D'Onta Foreman,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
129,Mike Boone,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Khari Blasingame,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
131,Travis Homer,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
132,Nick Chubb,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
133,Aaron Jones Sr.,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
134,Michael Burton,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
