RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Noah Fant,1,6,92,15.3,31.0,5.2,0,0.0,61,10.2,0,0.0,0,7,0.259,6,0,1,4,1,1,0,0,1.0,0.0,0.0,0.0,0.0,15.2
2,Rob Gronkowski,1,7,115,16.4,53.0,7.6,0,0.0,62,8.9,32,4.6,2,10,0.204,7,0,1,6,3,0,0,0,0.0,0.0,0.0,0.0,0.0,11.5
3,Mark Andrews,1,6,89,14.8,59.0,9.8,0,0.0,30,5.0,12,2.0,0,6,0.207,6,0,0,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,8.9
4,David Njoku,1,4,28,7.0,22.0,5.5,0,0.0,6,1.5,0,0.0,0,4,0.111,4,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.8
5,Travis Kelce,1,5,25,5.0,11.0,2.2,0,0.0,14,2.8,3,0.6,0,7,0.20600000000000002,5,0,2,0,0,0,0,0,1.0,1.0,-1.0,0.0,0.0,8.4
6,Anthony Firkser,1,3,24,8.0,21.0,7.0,0,0.0,3,1.0,2,0.7,0,3,0.16699999999999998,3,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.4
7,Dallas Goedert,1,6,71,11.8,56.0,9.3,0,0.0,15,2.5,4,0.7,0,7,0.28,6,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.1
8,Kyle Pitts,1,2,69,34.5,15.0,7.5,0,0.0,54,27.0,47,23.5,1,4,0.2,3,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,6.9
9,Tyler Higbee,1,6,69,11.5,39.0,6.5,0,0.0,30,5.0,2,0.3,0,9,0.257,6,0,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.9
10,Geoff Swaim,1,3,9,3.0,-1.0,-0.3,0,0.0,10,3.3,3,1.0,0,3,0.16699999999999998,3,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.9
11,Cameron Brate,1,2,5,2.5,4.0,2.0,0,0.0,1,0.5,0,0.0,0,3,0.061,2,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.5
12,Harrison Bryant,1,1,1,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,0.027999999999999997,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
13,Dalton Schultz,1,6,54,9.0,23.0,3.8,0,0.0,31,5.2,14,2.3,0,10,0.263,7,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4
14,Mike Gesicki,1,4,51,12.8,43.0,10.8,0,0.0,8,2.0,4,1.0,0,7,0.184,6,1,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.1
15,Tyler Conklin,1,5,47,9.4,14.0,2.8,0,0.0,33,6.6,6,1.2,0,9,0.243,5,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.7
16,Zach Ertz,1,7,41,5.9,23.0,3.3,0,0.0,18,2.6,8,1.1,0,9,0.243,7,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.1
17,Blake Bell,1,3,35,11.7,13.0,4.3,0,0.0,22,7.3,5,1.7,0,3,0.08800000000000001,3,0,1,1,1,0,0,0,0.0,1.0,2.0,0.0,0.0,3.7
18,Hunter Henry,1,3,37,12.3,27.0,9.0,0,0.0,10,3.3,1,0.3,0,5,0.152,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.7
19,Durham Smythe,1,3,37,12.3,14.0,4.7,0,0.0,23,7.7,9,3.0,0,3,0.079,3,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.7
20,Gerald Everett,1,3,36,12.0,23.0,7.7,0,0.0,13,4.3,9,3.0,1,5,0.179,4,1,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.6
21,Kenny Yeboah,1,2,36,18.0,33.0,16.5,0,0.0,3,1.5,0,0.0,0,2,0.067,2,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.6
22,John Bates,1,3,35,11.7,19.0,6.3,0,0.0,16,5.3,3,1.0,0,4,0.11800000000000001,3,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.5
23,George Kittle,1,1,29,29.0,27.0,27.0,0,0.0,2,2.0,0,0.0,0,2,0.087,1,0,0,1,1,0,0,0,0.0,1.0,6.0,0.0,0.0,3.5
24,Ian Thomas,1,3,33,11.0,13.0,4.3,0,0.0,20,6.7,0,0.0,0,3,0.125,3,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3
25,C.J. Uzomah,1,4,32,8.0,12.0,3.0,0,0.0,20,5.0,10,2.5,0,6,0.158,4,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.2
26,Parker Hesse,1,3,31,10.3,13.0,4.3,0,0.0,18,6.0,5,1.7,0,3,0.15,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.1
27,Daniel Brown,1,2,29,14.5,7.0,3.5,0,0.0,22,11.0,3,1.5,0,2,0.067,2,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.9
28,Austin Hooper,1,2,28,14.0,10.0,5.0,0,0.0,18,9.0,1,0.5,0,5,0.139,5,3,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8
29,Mo Alie-Cox,1,3,28,9.3,22.0,7.3,0,0.0,6,2.0,1,0.3,0,5,0.20800000000000002,3,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8
30,Cole Kmet,1,3,25,8.3,5.0,1.7,0,0.0,20,6.7,4,1.3,0,5,0.152,3,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
31,Jonnu Smith,1,1,20,20.0,-3.0,-3.0,0,0.0,23,23.0,4,4.0,0,1,0.03,1,0,0,1,1,0,0,0,0.0,1.0,5.0,0.0,0.0,2.5
32,Tre' McKitty,1,3,22,7.3,7.0,2.3,0,0.0,15,5.0,4,1.3,0,3,0.1,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2
33,Pat Freiermuth,1,5,22,4.4,0.0,0.0,0,0.0,22,4.4,13,2.6,1,6,0.13,5,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2
34,Evan Engram,1,1,12,12.0,-1.0,-1.0,0,0.0,13,13.0,0,0.0,0,2,0.182,2,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
