RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Mark Andrews,1,8,125.0,15.6,79.0,9.9,0,0.0,46,5.8,17,2.1,1,10,0.27,9,0,1,7,2,0,0,0,1.0,0.0,0.0,0.0,0.0,18.5
2,Dalton Schultz,1,8,82.0,10.3,48.0,6.0,0,0.0,34,4.3,2,0.3,0,9,0.22,8,0,2,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,14.2
3,Gerald Everett,1,4,68.0,17.0,39.0,9.8,0,0.0,29,7.3,1,0.3,0,5,0.185,4,0,0,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,12.8
4,John Bates,1,2,45.0,22.5,13.0,6.5,0,0.0,32,16.0,19,9.5,2,3,0.1,2,0,1,2,1,1,0,0,1.0,0.0,0.0,0.0,0.0,10.5
5,Kyle Pitts,1,6,102.0,17.0,77.0,12.8,0,0.0,25,4.2,11,1.8,0,6,0.273,6,0,1,4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,10.2
6,Jimmy Graham,1,2,30.0,15.0,21.0,10.5,0,0.0,9,4.5,4,2.0,0,2,0.057,2,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.0
7,Hayden Hurst,1,2,21.0,10.5,17.0,8.5,0,0.0,4,2.0,2,1.0,0,2,0.091,2,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.1
8,Evan Engram,1,4,17.0,4.3,15.0,3.8,0,0.0,2,0.5,0,0.0,0,5,0.122,4,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.7
9,Cameron Brate,1,2,11.0,5.5,8.0,4.0,0,0.0,3,1.5,0,0.0,0,4,0.138,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.1
10,Dawson Knox,1,2,11.0,5.5,5.0,2.5,0,0.0,6,3.0,2,1.0,0,3,0.07,2,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.1
11,Foster Moreau,1,4,67.0,16.8,36.0,9.0,0,0.0,31,7.8,17,4.3,0,4,0.16,4,0,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,6.7
12,Jared Cook,1,3,44.0,14.7,18.0,6.0,0,0.0,26,8.7,17,5.7,0,5,0.147,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.4
13,Harrison Bryant,1,1,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,0.027999999999999997,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
