RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,C.J. Uzomah,1,5,95,19.0,29.0,5.8,0,0.0,66.0,13.2,9,1.8,1,6,0.188,5,0,0,3,3,1,0,0,2.0,0.0,0.0,0.0,0.0,21.5
2,Mo Alie-Cox,1,3,42,14.0,32.0,10.7,0,0.0,10.0,3.3,0,0.0,0,5,0.156,3,0,3,2,1,0,0,0,2.0,0.0,0.0,0.0,0.0,16.2
3,Dawson Knox,1,5,37,7.4,9.0,1.8,0,0.0,28.0,5.6,8,1.6,0,8,0.258,5,0,4,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,15.7
4,Jared Cook,1,6,70,11.7,49.0,8.2,0,0.0,21.0,3.5,7,1.2,0,7,0.184,7,0,1,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,13.0
5,Maxx Williams,1,5,66,13.2,19.0,3.8,0,0.0,47.0,9.4,7,1.4,0,5,0.172,5,0,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,12.6
6,Dalton Schultz,1,6,58,9.7,13.0,2.2,0,0.0,45.0,7.5,7,1.2,0,8,0.364,6,0,2,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,11.8
7,Mike Gesicki,1,5,57,11.4,47.0,9.4,0,0.0,10.0,2.0,0,0.0,0,6,0.2,5,0,1,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,11.7
8,Dallas Goedert,1,5,56,11.2,30.0,6.0,0,0.0,26.0,5.2,6,1.2,0,5,0.114,5,0,1,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.6
9,Darren Waller,1,4,50,12.5,40.0,10.0,0,0.0,10.0,2.5,1,0.3,0,7,0.21899999999999997,5,1,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.0
10,Noah Fant,1,6,46,7.7,23.0,3.8,0,0.0,23.0,3.8,3,0.5,0,10,0.27,6,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.6
11,Hunter Henry,1,4,32,8.0,25.0,6.3,0,0.0,7.0,1.8,4,1.0,1,5,0.11900000000000001,4,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.2
12,Ross Dwelley,1,1,21,21.0,21.0,21.0,0,0.0,0.0,0.0,0,0.0,0,1,0.026000000000000002,1,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,8.1
13,Juwan Johnson,1,2,20,10.0,20.0,10.0,0,0.0,0.0,0.0,0,0.0,0,3,0.115,2,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.0
