RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Pat Freiermuth,1,5,43.0,8.6,23.0,4.6,0,0.0,20.0,4.0,7,1.4,0,6,0.222,5,0,2,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,16.3
2,George Kittle,1,6,101.0,16.8,83.0,13.8,0,0.0,18.0,3.0,3,0.5,0,8,0.205,7,0,1,5,1,0,0,0,1.0,0.0,0.0,0.0,1.0,14.1
3,Travis Kelce,1,5,68.0,13.6,48.0,9.6,0,0.0,20.0,4.0,6,1.2,0,8,0.222,7,2,1,3,2,0,0,0,1.0,0.0,0.0,0.0,0.0,12.8
4,Stephen Anderson,1,4,39.0,9.8,-3.0,-0.8,0,0.0,42.0,10.5,9,2.3,0,4,0.10800000000000001,4,0,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,9.9
5,Donald Parham Jr.,1,3,39.0,13.0,20.0,6.7,0,0.0,19.0,6.3,9,3.0,1,3,0.081,3,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.9
6,Evan Engram,1,3,38.0,12.7,34.0,11.3,0,0.0,4.0,1.3,3,1.0,0,3,0.16699999999999998,3,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,9.8
7,Darren Waller,1,7,92.0,13.1,68.0,9.7,0,0.0,24.0,3.4,6,0.9,0,11,0.239,7,0,3,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,9.2
8,Geoff Swaim,1,4,29.0,7.3,4.0,1.0,0,0.0,25.0,6.3,8,2.0,0,4,0.154,4,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.9
9,Ryan Griffin,1,4,28.0,7.0,15.0,3.8,0,0.0,13.0,3.3,0,0.0,0,7,0.135,5,1,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.8
10,Cole Kmet,1,6,87.0,14.5,83.0,13.8,0,0.0,4.0,0.7,0,0.0,0,8,0.276,6,0,1,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8.7
11,Hunter Henry,1,2,19.0,9.5,15.0,7.5,0,0.0,4.0,2.0,2,1.0,0,3,0.16699999999999998,2,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.9
12,David Njoku,1,1,18.0,18.0,18.0,18.0,0,0.0,0.0,0.0,0,0.0,0,3,0.158,1,0,3,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.8
13,Jared Cook,1,4,48.0,12.0,13.0,3.3,0,0.0,35.0,8.8,5,1.3,0,4,0.10800000000000001,4,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.8
14,Kyle Pitts,1,3,62.0,20.7,38.0,12.7,0,0.0,24.0,8.0,3,1.0,0,7,0.233,4,1,1,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,6.2
15,Jack Doyle,1,1,1.0,1.0,-1.0,-1.0,0,0.0,2.0,2.0,0,0.0,0,2,0.069,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,6.1
16,Dan Arnold,1,4,60.0,15.0,38.0,9.5,0,0.0,22.0,5.5,6,1.5,0,7,0.259,4,0,1,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
17,Dalton Schultz,1,4,54.0,13.5,33.0,8.3,0,0.0,21.0,5.3,2,0.5,0,5,0.128,4,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4
18,Mike Gesicki,1,4,54.0,13.5,51.0,12.8,0,0.0,3.0,0.8,0,0.0,0,8,0.205,4,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4
19,Tyler Higbee,1,5,51.0,10.2,19.0,3.8,0,0.0,32.0,6.4,6,1.2,0,10,0.213,5,0,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,5.1
