RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Pat Freiermuth,1,4,44,11.0,12.0,3.0,0,0.0,32,8.0,24,6.0,0,7,0.2,4,0,2,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.4
2,Brevin Jordan,1,3,41,13.7,26.0,8.7,0,0.0,15,5.0,4,1.3,0,4,0.111,3,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,10.1
3,Jesse James,1,3,38,12.7,31.0,10.3,0,0.0,7,2.3,0,0.0,0,3,0.111,3,0,1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,9.8
4,T.J. Hockenson,1,10,89,8.9,62.0,6.2,0,0.0,27,2.7,9,0.9,1,11,0.344,10,0,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.9
5,Geoff Swaim,1,4,23,5.8,14.0,3.5,0,0.0,9,2.3,3,0.8,0,5,0.156,4,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.3
6,Tyler Kroft,1,2,20,10.0,19.0,9.5,0,0.0,1,0.5,0,0.0,0,2,0.040999999999999995,2,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.0
7,Evan Engram,1,3,15,5.0,2.0,0.7,0,0.0,13,4.3,3,1.0,0,4,0.121,3,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.5
8,Jack Doyle,1,2,12,6.0,6.0,3.0,0,0.0,6,3.0,1,0.5,0,2,0.042,2,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.2
9,Kyle Rudolph,1,2,12,6.0,1.0,0.5,0,0.0,11,5.5,1,0.5,0,3,0.091,2,0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,7.2
10,Dallas Goedert,1,6,72,12.0,39.0,6.5,0,0.0,33,5.5,0,0.0,0,7,0.43799999999999994,6,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.2
11,Dan Arnold,1,8,68,8.5,37.0,4.6,0,0.0,31,3.9,16,2.0,0,10,0.192,8,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.8
12,Mike Gesicki,1,3,48,16.0,34.0,11.3,0,0.0,14,4.7,6,2.0,0,4,0.111,3,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,6.8
13,Tyler Conklin,1,5,57,11.4,36.0,7.2,0,0.0,21,4.2,9,1.8,0,7,0.212,5,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,5.7
14,Jordan Akins,1,5,53,10.6,27.0,5.4,0,0.0,26,5.2,8,1.6,0,5,0.139,5,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,5.3
15,Robert Tonyan,1,3,49,16.3,26.0,8.7,0,0.0,23,7.7,1,0.3,0,4,0.114,3,0,1,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.9
16,Zach Ertz,1,4,42,10.5,19.0,4.8,0,0.0,23,5.8,7,1.8,0,4,0.129,4,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2
17,David Njoku,1,3,39,13.0,24.0,8.0,0,0.0,15,5.0,5,1.7,0,3,0.09699999999999999,3,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.9
18,Zach Gentry,1,3,39,13.0,9.0,3.0,0,0.0,30,10.0,2,0.7,0,5,0.14300000000000002,3,0,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.9
19,Albert Okwuegbunam Jr.,1,3,34,11.3,16.0,5.3,0,0.0,18,6.0,2,0.7,0,3,0.12,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.4
20,Harrison Bryant,1,2,33,16.5,19.0,9.5,0,0.0,14,7.0,1,0.5,0,2,0.065,2,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3
21,Hunter Henry,1,1,33,33.0,18.0,18.0,0,0.0,15,15.0,2,2.0,0,3,0.08800000000000001,1,0,2,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.3
22,C.J. Uzomah,1,4,33,8.3,7.0,1.8,0,0.0,26,6.5,9,2.3,0,4,0.11800000000000001,4,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3
23,Tommy Sweeney,1,3,30,10.0,20.0,6.7,0,0.0,10,3.3,3,1.0,0,4,0.098,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
24,Garrett Griffin,1,3,30,10.0,9.0,3.0,0,0.0,21,7.0,12,4.0,0,3,0.086,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
25,Austin Hooper,1,4,26,6.5,14.0,3.5,0,0.0,12,3.0,3,0.8,0,6,0.19399999999999998,5,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6
26,Tyler Higbee,1,3,25,8.3,1.0,0.3,0,0.0,24,8.0,16,5.3,0,3,0.08800000000000001,3,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
27,Jared Cook,1,2,25,12.5,14.0,7.0,0,0.0,11,5.5,1,0.5,0,5,0.147,2,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5
28,Cole Kmet,1,3,24,8.0,11.0,3.7,0,0.0,13,4.3,3,1.0,0,6,0.222,4,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.4
29,MyCole Pruitt,1,2,22,11.0,10.0,5.0,0,0.0,12,6.0,0,0.0,0,2,0.063,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2
30,Josiah Deguara,1,2,20,10.0,-6.0,-3.0,0,0.0,26,13.0,8,4.0,0,2,0.057,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
31,Tommy Tremble,1,3,18,6.0,15.0,5.0,0,0.0,3,1.0,0,0.0,0,4,0.16699999999999998,4,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.8
32,O.J. Howard,1,2,16,8.0,4.0,2.0,0,0.0,12,6.0,9,4.5,0,3,0.073,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6
33,Cameron Brate,1,2,15,7.5,9.0,4.5,0,0.0,6,3.0,0,0.0,0,4,0.098,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5
34,Kyle Pitts,1,2,13,6.5,8.0,4.0,0,0.0,5,2.5,4,2.0,0,6,0.222,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
35,Jonnu Smith,1,2,13,6.5,-3.0,-1.5,0,0.0,16,8.0,11,5.5,1,2,0.059000000000000004,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3
36,Ricky Seals-Jones,1,2,12,6.0,10.0,5.0,0,0.0,2,1.0,0,0.0,0,4,0.10800000000000001,2,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2
37,Dalton Schultz,1,2,11,5.5,5.0,2.5,0,0.0,6,3.0,1,0.5,0,7,0.171,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1
38,Ian Thomas,1,1,10,10.0,5.0,5.0,0,0.0,5,5.0,2,2.0,0,1,0.042,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
39,Jack Stoll,1,1,9,9.0,-6.0,-6.0,0,0.0,15,15.0,4,4.0,0,1,0.063,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9
40,Anthony Firkser,1,1,8,8.0,4.0,4.0,0,0.0,4,4.0,2,2.0,0,2,0.063,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
41,Noah Fant,1,2,8,4.0,-2.0,-1.0,0,0.0,10,5.0,0,0.0,0,4,0.16,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
42,Adam Shaheen,1,1,8,8.0,6.0,6.0,0,0.0,2,2.0,1,1.0,0,1,0.027999999999999997,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8
43,Charlie Woerner,1,1,7,7.0,5.0,5.0,0,0.0,2,2.0,0,0.0,0,2,0.07400000000000001,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7
