RANK,PLAYER,GAMES,RECEIVING_REC,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_YBC,RECEIVING_YBC/R,RECEIVING_AIR,RECEIVING_AIR/R,RECEIVING_YAC,RECEIVING_YACON,RECEIVING_YACON/R,RECEIVING_BRKTKL,TARGETS_TGT,TARGETS_%_TM,TARGETS_CATCHABLE,TARGETS_DROP,TARGETS_RZ_TGT,BIG_PLAYS_10+_YDS,BIG_PLAYS_20+_YDS,BIG_PLAYS_30+_YDS,BIG_PLAYS_40+_YDS,BIG_PLAYS_50+_YDS,BIG_PLAYS_LNG,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_FPTS
1,Dalton Schultz,1,6,80.0,13.3,38.0,6.3,0,0.0,42.0,7.0,14,2.3,0,7,0.28,6,0,1,4,1,0,0,0,2.0,0.0,0.0,0.0,0.0,20.0
2,Tyler Conklin,1,7,70.0,10.0,38.0,5.4,0,0.0,32.0,4.6,7,1.0,0,8,0.21100000000000002,7,0,3,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.0
3,Zach Ertz,1,4,53.0,13.3,21.0,5.3,0,0.0,32.0,8.0,5,1.3,0,7,0.184,5,1,1,2,1,0,0,0,1.0,0.0,0.0,0.0,0.0,11.3
4,Dawson Knox,1,4,49.0,12.3,40.0,10.0,0,0.0,9.0,2.3,5,1.3,1,5,0.11599999999999999,5,1,1,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.9
5,Mark Andrews,1,5,109.0,21.8,75.0,15.0,0,0.0,34.0,6.8,0,0.0,0,7,0.259,5,0,0,4,3,1,1,1,0.0,0.0,0.0,0.0,0.0,10.9
6,Travis Kelce,1,7,104.0,14.9,71.0,10.1,0,0.0,33.0,4.7,19,2.7,0,11,0.275,8,1,0,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,10.4
7,George Kittle,1,7,92.0,13.1,33.0,4.7,0,0.0,59.0,8.4,40,5.7,1,9,0.237,7,0,0,4,1,1,0,0,0.0,1.0,9.0,0.0,0.0,10.1
8,Tyler Higbee,1,5,40.0,8.0,3.0,0.6,0,0.0,37.0,7.4,6,1.2,0,5,0.132,5,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,10.0
9,Tommy Tremble,1,1,30.0,30.0,25.0,25.0,0,0.0,5.0,5.0,1,1.0,0,1,0.03,1,0,0,1,1,1,0,0,0.0,1.0,7.0,1.0,0.0,9.7
10,Mike Gesicki,1,10,86.0,8.6,67.0,6.7,0,0.0,19.0,1.9,2,0.2,0,12,0.255,10,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8.6
