,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
22,Antonio Gibson,1,12,38.0,3.2,9.0,0.8,29,2.4,1,2,-13.0,1,1,0,0,0,0,11,1,1,0,2
23,Clyde Edwards-Helaire,1,7,0.0,0.0,-6.0,-0.9,6,0.9,1,2,-6.0,1,0,0,0,0,0,4,5,5,1,2
24,Josh Jacobs,1,13,66.0,5.1,41.0,3.2,25,1.9,0,0,0.0,0,3,0,0,0,0,13,5,5,0,6
25,Breece Hall,1,8,39.0,4.9,28.0,3.5,11,1.4,1,1,-1.0,0,1,0,0,0,0,16,6,11,1,12
26,Jonathan Taylor,1,21,71.0,3.4,48.0,2.3,23,1.1,2,1,-3.0,0,1,0,0,0,0,13,3,5,0,0
27,Jeff Wilson Jr.,1,12,75.0,6.3,56.0,4.7,19,1.6,0,1,-1.0,0,2,1,1,0,0,37,3,3,0,2
28,Mark Ingram II,1,5,18.0,3.6,8.0,1.6,10,2.0,0,1,-2.0,5,0,0,0,0,0,7,0,0,0,0
29,Travis Etienne Jr.,1,13,45.0,3.5,16.0,1.2,29,2.2,1,4,-8.0,0,0,0,0,0,0,9,3,3,0,11
30,Leonard Fournette,1,12,35.0,2.9,15.0,1.3,20,1.7,0,0,0.0,0,0,0,0,0,0,6,5,6,0,6
31,Rashaad Penny,1,14,66.0,4.7,44.0,3.1,22,1.6,0,1,-3.0,0,3,0,0,0,0,14,1,1,0,0
32,Kareem Hunt,1,12,47.0,3.9,24.0,2.0,23,1.9,0,0,0.0,0,1,0,0,0,0,11,3,4,1,8
33,Justice Hill,1,6,60.0,10.0,53.0,8.8,7,1.2,1,0,0.0,0,2,1,1,0,0,34,0,0,0,0
34,Javonte Williams,1,15,58.0,3.9,33.0,2.2,25,1.7,2,0,0.0,0,1,0,0,0,0,16,3,5,0,1
35,James Conner,1,13,39.0,3.0,30.0,2.3,9,0.7,1,2,-3.0,0,1,0,0,0,0,10,3,5,1,5
36,Austin Ekeler,1,4,5.0,1.3,2.0,0.5,3,0.8,0,0,0.0,0,0,0,0,0,0,3,8,8,0,18
37,Alvin Kamara,1,15,61.0,4.1,35.0,2.3,26,1.7,1,3,-5.0,0,1,1,0,0,0,27,2,7,2,1
38,Zack Moss,1,4,46.0,11.5,0.0,0.0,0,0.0,0,0,0.0,0,1,1,1,1,0,43,1,1,0,6
39,D'Andre Swift,1,7,31.0,4.4,25.0,3.6,6,0.9,0,0,0.0,0,0,0,0,0,0,9,3,4,0,0
40,Michael Carter,1,11,39.0,3.5,35.0,3.2,4,0.4,0,1,-2.0,0,0,0,0,0,0,9,1,2,0,0
41,Miles Sanders,1,15,46.0,3.1,29.0,1.9,17,1.1,1,2,-2.0,0,1,0,0,0,0,13,1,1,0,0
42,Dontrell Hilliard,1,2,14.0,7.0,9.0,4.5,5,2.5,0,0,0.0,0,1,0,0,0,0,10,1,1,0,3
43,J.D. McKissic,1,3,8.0,2.7,5.0,1.7,3,1.0,0,0,0.0,0,0,0,0,0,0,6,6,9,0,9
44,James Cook,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,4,5,2,2
45,J.K. Dobbins,1,7,23.0,3.3,12.0,1.7,11,1.6,1,0,0.0,0,0,0,0,0,0,5,2,2,0,2
46,DeeJay Dallas,1,3,21.0,7.0,18.0,6.0,3,1.0,0,0,0.0,0,1,0,0,0,0,16,2,2,0,7
47,AJ Dillon,1,12,32.0,2.7,11.0,0.9,21,1.8,0,0,0.0,0,0,0,0,0,0,7,2,3,0,3
48,Joe Mixon,1,12,24.0,2.0,19.0,1.6,5,0.4,0,2,-6.0,0,0,0,0,0,0,9,3,7,2,2
49,Jaylen Warren,1,4,30.0,7.5,23.0,5.8,7,1.8,0,0,0.0,0,1,0,0,0,0,10,1,1,0,3
50,Kenneth Walker III,1,3,19.0,6.3,4.0,1.3,15,5.0,0,1,-2.0,0,1,1,0,0,0,21,3,3,0,0
51,Sony Michel,1,5,22.0,4.4,12.0,2.4,10,2.0,0,0,0.0,0,0,0,0,0,0,8,1,2,0,0
52,Nyheim Hines,1,3,7.0,2.3,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,7,5,6,0,7
53,Rex Burkhead,1,3,9.0,3.0,7.0,2.3,2,0.7,0,0,0.0,0,0,0,0,0,0,4,4,5,1,0
54,Tyler Allgeier,1,6,25.0,4.2,18.0,3.0,7,1.2,0,0,0.0,0,0,0,0,0,0,7,1,1,0,0
55,Aaron Jones,1,12,36.0,3.0,11.0,0.9,25,2.1,1,3,-5.0,0,1,0,0,0,0,10,3,4,1,1
56,Chuba Hubbard,1,3,25.0,8.3,10.0,3.3,15,5.0,1,0,0.0,0,1,0,0,0,0,14,0,0,0,0
57,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
58,Eno Benjamin,1,5,16.0,3.2,15.0,3.0,1,0.2,0,1,-1.0,0,0,0,0,0,0,9,2,4,2,4
59,Trestan Ebner,1,7,23.0,3.3,15.0,2.1,8,1.1,0,1,-1.0,0,0,0,0,0,0,7,0,1,0,0
60,Reggie Gilliam,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,1,2
61,Brandon Bolden,1,3,17.0,5.7,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,12,2,2,0,1
62,Jerick McKinnon,1,7,20.0,2.9,16.0,2.3,4,0.6,0,1,-1.0,0,0,0,0,0,0,6,0,1,1,0
63,Craig Reynolds,1,6,13.0,2.2,11.0,1.8,2,0.3,0,1,-1.0,0,0,0,0,0,0,5,1,1,0,0
64,Darrell Henderson Jr.,1,4,17.0,4.3,14.0,3.5,3,0.8,0,0,0.0,0,0,0,0,0,0,7,0,1,0,0
65,C.J. Ham,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,1,5
66,Patrick Ricard,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,5
67,David Montgomery,1,3,11.0,3.7,8.0,2.7,3,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
68,Raheem Mostert,1,8,11.0,1.4,3.0,0.4,8,1.0,0,2,-7.0,0,0,0,0,0,0,9,0,2,0,0
69,Avery Williams,1,1,9.0,9.0,2.0,2.0,7,7.0,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
70,Isiah Pacheco,1,3,9.0,3.0,7.0,2.3,2,0.7,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
71,Darrel Williams,1,1,7.0,7.0,4.0,4.0,3,3.0,0,0,0.0,0,0,0,0,0,0,7,0,1,0,0
72,Travis Homer,1,1,7.0,7.0,1.0,1.0,6,6.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
73,Jordan Mason,1,1,7.0,7.0,4.0,4.0,3,3.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
74,Kenneth Gainwell,1,3,6.0,2.0,2.0,0.7,4,1.3,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
75,Jonathan Williams,1,1,6.0,6.0,1.0,1.0,5,5.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
76,Chris Evans,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
77,Joshua Kelley,1,1,-3.0,-3.0,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,0,2,2,1,0
78,Matt Breida,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
79,Michael Burton,1,1,2.0,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
80,Gus Edwards,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Raheem Blackshear,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Myles Gaskin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Brian Robinson Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Ty Chandler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Khari Blasingame,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,D'Onta Foreman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Mike Boone,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
103,Alec Ingold,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
104,Rachaad White,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Rico Dowdle,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,D'Ernest Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Jerome Ford,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Boston Scott,1,2,0.0,0.0,-1.0,-0.5,1,0.5,0,1,-1.0,0,0,0,0,0,0,1,0,0,0,0
113,Zander Horvath,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
114,Kene Nwangwu,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Dwayne Washington,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Zamir White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,JaMycal Hasty,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
122,Jakob Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Hassan Haskins,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Dare Ogunbowale,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Tyrion Davis-Price,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Justin Jackson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Ty Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
