,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
36,Leonard Fournette,1,10,44,4.4,32.0,3.2,12,1.2,0,0,0.0,0,0,0,0,0,0,8,4,4,0,13
37,Devin Singletary,1,13,42,3.2,16.0,1.2,26,2.0,0,1,-3.0,0,0,0,0,0,0,8,3,4,0,1
38,Nyheim Hines,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0
39,Chuba Hubbard,1,4,10,2.5,7.0,1.8,3,0.8,0,0,0.0,0,0,0,0,0,0,3,3,3,0,40
40,C.J. Ham,1,2,1,0.5,0.0,0.0,1,0.5,0,0,0.0,1,0,0,0,0,0,1,1,1,1,1
41,Jordan Mason,1,4,64,16.0,11.0,2.8,53,13.3,1,0,0.0,0,1,1,1,1,1,55,0,0,0,0
42,Royce Freeman,1,11,51,4.6,44.0,4.0,7,0.6,1,0,0.0,0,1,0,0,0,0,11,1,1,0,0
43,Gus Edwards,1,7,55,7.9,32.0,4.6,23,3.3,0,0,0.0,0,2,1,0,0,0,25,0,0,0,0
44,Joe Mixon,1,11,21,1.9,11.0,1.0,10,0.9,0,0,0.0,0,0,0,0,0,0,5,5,6,1,10
45,Rachaad White,1,11,38,3.5,31.0,2.8,7,0.6,0,0,0.0,0,0,0,0,0,0,7,1,2,0,2
46,Pierre Strong Jr.,1,4,25,6.3,20.0,5.0,5,1.3,0,0,0.0,0,1,0,0,0,0,14,3,3,0,0
47,Jamaal Williams,1,13,33,2.5,20.0,1.5,13,1.0,1,3,-4.0,0,1,0,0,0,0,10,0,0,0,0
48,Michael Carter,1,4,15,3.8,10.0,2.5,5,1.3,1,0,0.0,0,0,0,0,0,0,6,1,1,0,0
49,Justin Jackson,1,6,16,2.7,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,1,2,0,0
50,Kareem Hunt,1,4,24,6.0,18.0,4.5,6,1.5,0,0,0.0,0,0,0,0,0,0,9,1,1,0,0
51,Antonio Gibson,1,5,21,4.2,15.0,3.0,6,1.2,0,0,0.0,0,1,0,0,0,0,10,2,4,0,0
52,Samaje Perine,1,7,24,3.4,18.0,2.6,6,0.9,0,0,0.0,0,0,0,0,0,0,9,1,1,0,0
53,Zonovan Knight,1,13,23,1.8,16.0,1.2,7,0.5,0,3,-4.0,0,0,0,0,0,0,5,0,0,0,0
54,Kevin Harris,1,5,19,3.8,15.0,3.0,4,0.8,2,0,0.0,0,1,0,0,0,0,11,0,0,0,0
55,Justice Hill,1,1,3,3.0,2.0,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,3
56,Rex Burkhead,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,4,1,0
57,JaMycal Hasty,1,1,13,13.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,13,1,1,0,0
58,Patrick Taylor Jr.,1,4,15,3.8,5.0,1.3,10,2.5,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
59,Hassan Haskins,1,1,8,8.0,4.0,4.0,4,4.0,0,0,0.0,0,0,0,0,0,0,8,2,2,0,6
60,Ameer Abdullah,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
61,Kenneth Gainwell,1,3,5,1.7,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,2,2,0,3
62,Dare Ogunbowale,1,8,14,1.8,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
63,Jonathan Taylor,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
64,Matt Breida,1,2,6,3.0,0.0,0.0,6,3.0,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
65,Avery Williams,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
66,Travis Homer,1,1,5,5.0,2.0,2.0,3,3.0,0,0,0.0,0,0,0,0,0,0,5,4,4,0,4
67,Miles Sanders,1,11,42,3.8,40.0,3.6,2,0.2,0,1,-1.0,0,1,0,0,0,0,18,1,1,0,0
68,Darrynton Evans,1,2,9,4.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
69,Alec Ingold,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,1,2,0,2
70,D'Onta Foreman,1,10,9,0.9,4.0,0.4,5,0.5,1,4,-5.0,0,0,0,0,0,0,5,0,0,0,0
71,Kyren Williams,1,2,7,3.5,2.0,1.0,5,2.5,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
72,Ronald Jones II,1,1,6,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
73,Demetric Felton Jr.,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
74,Zamir White,1,1,4,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
75,Adam Prentice,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
76,Snoop Conner,1,1,3,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
77,Caleb Huntley,1,1,2,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
78,Devine Ozigbo,1,2,2,1.0,-1.0,-0.5,3,1.5,0,1,-2.0,0,0,0,0,0,0,4,0,0,0,0
79,Derek Watt,1,1,2,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
80,Alexander Mattison,1,2,1,0.5,0.0,0.0,1,0.5,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0
81,David Johnson,1,4,12,3.0,4.0,1.0,8,2.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
82,Ty Chandler,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Jaret Patterson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Trey Sermon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Jake Funk,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Tyler Badie,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Ke'Shawn Vaughn,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Godwin Igwebuike,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Myles Gaskin,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Brittain Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,J.J. Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Trayveon Williams,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Raheem Blackshear,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Malik Davis,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Ronnie Rivers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Malcolm Brown,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
97,Keaontay Ingram,1,1,0,0.0,-1.0,-1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Julius Chestnut,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Tevin Coleman,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,La'Mical Perine,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Chris Evans,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Boston Scott,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Jermar Jefferson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Dameon Pierce,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Jerome Ford,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,D'Ernest Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Kyle Juszczyk,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Jeff Wilson Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Elijah Mitchell,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Trestan Ebner,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
111,Khalil Herbert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,J.D. McKissic,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Chase Edmonds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Patrick Ricard,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Breece Hall,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Taiwan Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Brandon Bolden,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Khari Blasingame,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Javonte Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Reggie Gilliam,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Tyrion Davis-Price,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Craig Reynolds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Ty Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Giovani Bernard,1,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,DeeJay Dallas,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Jakob Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Rico Dowdle,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Michael Burton,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Clyde Edwards-Helaire,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Jonathan Ward,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Gary Brightwell,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,Kene Nwangwu,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Troy Hairston II,0,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
