,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
12,Joe Mixon,1,17,58.0,3.4,51.0,3.0,7,0.4,0,1,-2.0,1,1,0,0,0,0,11,3,3,1,0
13,Khalil Herbert,1,12,62.0,5.2,32.0,2.7,30,2.5,1,0,0.0,0,2,0,0,0,0,13,1,2,0,0
14,D'Onta Foreman,1,15,118.0,7.9,61.0,4.1,57,3.8,1,1,-1.0,0,2,2,1,1,1,60,2,2,0,14
15,Derrick Henry,1,30,128.0,4.3,46.0,1.5,82,2.7,2,3,-6.0,0,3,2,0,0,0,23,3,3,0,5
16,Antonio Gibson,1,10,59.0,5.9,32.0,3.2,27,2.7,1,0,0.0,0,2,1,0,0,0,20,3,4,2,2
17,Saquon Barkley,1,24,110.0,4.6,54.0,2.3,56,2.3,1,4,-9.0,0,4,1,0,0,0,20,4,4,0,7
18,Chuba Hubbard,1,9,63.0,7.0,50.0,5.6,13,1.4,0,0,0.0,17,2,0,0,0,0,17,2,3,0,4
19,Breece Hall,1,4,72.0,18.0,67.0,16.8,5,1.3,0,0,0.0,62,1,1,1,1,1,62,0,0,0,0
20,David Montgomery,1,15,62.0,4.1,18.0,1.2,44,2.9,2,1,-2.0,1,1,0,0,0,0,12,0,0,0,0
21,Dameon Pierce,1,20,92.0,4.6,44.0,2.2,48,2.4,0,2,-6.0,0,3,1,0,0,0,22,4,4,1,8
22,Tyler Allgeier,1,16,50.0,3.1,35.0,2.2,15,0.9,0,2,-4.0,1,0,0,0,0,0,9,0,0,0,0
23,Tony Pollard,1,12,83.0,6.9,24.0,2.0,59,4.9,1,1,-1.0,0,2,2,0,0,0,28,2,2,0,0
24,Alvin Kamara,1,11,49.0,4.5,22.0,2.0,27,2.5,0,3,-5.0,0,3,0,0,0,0,17,7,9,0,12
25,Keaontay Ingram,1,9,14.0,1.6,-2.0,-0.2,16,1.8,0,1,-3.0,2,1,0,0,0,0,11,2,2,1,21
26,Clyde Edwards-Helaire,1,6,32.0,5.3,21.0,3.5,11,1.8,1,0,0.0,16,1,0,0,0,0,16,0,1,0,0
27,Brian Robinson Jr.,1,20,73.0,3.7,30.0,1.5,43,2.2,0,2,-2.0,0,1,1,0,0,0,24,2,2,0,5
28,Jonathan Taylor,1,10,58.0,5.8,21.0,2.1,37,3.7,1,0,0.0,0,2,0,0,0,0,14,7,8,0,9
29,Latavius Murray,1,8,24.0,3.0,14.0,1.8,10,1.3,0,0,0.0,2,0,0,0,0,0,5,2,3,0,0
30,Najee Harris,1,17,65.0,3.8,46.0,2.7,19,1.1,2,2,-4.0,0,2,0,0,0,0,16,3,4,0,8
31,Michael Carter,1,13,29.0,2.2,19.0,1.5,10,0.8,0,0,0.0,0,0,0,0,0,0,5,2,2,0,1
32,Kareem Hunt,1,5,4.0,0.8,-1.0,-0.2,5,1.0,1,2,-9.0,2,0,0,0,0,0,6,1,2,0,4
33,Jamaal Williams,1,15,79.0,5.3,43.0,2.9,36,2.4,0,0,0.0,0,2,1,0,0,0,20,1,1,0,1
34,Dare Ogunbowale,1,1,8.0,8.0,5.0,5.0,3,3.0,0,0,0.0,0,0,0,0,0,0,8,5,7,1,2
35,Christian McCaffrey,1,8,38.0,4.8,28.0,3.5,10,1.3,1,1,-1.0,0,2,0,0,0,0,12,2,2,0,6
36,Jeff Wilson Jr.,1,7,54.0,7.7,40.0,5.7,14,2.0,1,1,-1.0,0,3,0,0,0,0,15,0,1,1,0
37,Melvin Gordon III,1,11,33.0,3.0,27.0,2.5,6,0.5,0,0,0.0,0,0,0,0,0,0,7,2,4,0,1
38,Jerick McKinnon,1,2,12.0,6.0,9.0,4.5,3,1.5,0,0,0.0,0,0,0,0,0,0,9,2,3,0,3
39,Nyheim Hines,1,4,2.0,0.5,1.0,0.3,1,0.3,0,1,-2.0,0,0,0,0,0,0,2,5,5,2,14
40,Isiah Pacheco,1,8,43.0,5.4,32.0,4.0,11,1.4,0,0,0.0,0,1,0,0,0,0,17,0,0,0,0
41,DeeJay Dallas,1,6,35.0,5.8,30.0,5.0,5,0.8,0,0,0.0,0,1,0,0,0,0,11,2,2,0,1
42,Kyle Juszczyk,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,4,0,17
43,Matt Breida,1,4,19.0,4.8,14.0,3.5,5,1.3,1,0,0.0,0,0,0,0,0,0,6,1,1,0,7
44,Rachaad White,1,6,24.0,4.0,10.0,1.7,14,2.3,0,1,-6.0,0,1,0,0,0,0,11,1,2,0,2
45,Craig Reynolds,1,4,12.0,3.0,7.0,1.8,5,1.3,0,1,-1.0,0,0,0,0,0,0,8,3,3,0,7
46,Leonard Fournette,1,8,19.0,2.4,8.0,1.0,11,1.4,0,1,-1.0,0,0,0,0,0,0,9,2,3,0,0
47,Jaylen Warren,1,2,7.0,3.5,5.0,2.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,2,2,0,7
48,Mike Boone,1,4,23.0,5.8,20.0,5.0,3,0.8,0,0,0.0,0,1,0,0,0,0,15,0,0,0,0
49,Mark Ingram II,1,4,6.0,1.5,3.0,0.8,3,0.8,0,1,-1.0,0,0,0,0,0,0,5,3,3,1,4
50,Caleb Huntley,1,6,22.0,3.7,9.0,1.5,13,2.2,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0
51,Patrick Ricard,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,4
52,Rex Burkhead,1,2,8.0,4.0,3.0,1.5,5,2.5,0,0,0.0,0,0,0,0,0,0,4,5,6,1,0
53,Chase Edmonds,1,7,17.0,2.4,15.0,2.1,2,0.3,0,1,-1.0,0,0,0,0,0,0,9,0,2,0,0
54,AJ Dillon,1,4,15.0,3.8,5.0,1.3,10,2.5,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
55,Sony Michel,1,2,5.0,2.5,3.0,1.5,2,1.0,0,0,0.0,0,0,0,0,0,0,4,1,3,0,7
56,Damien Harris,1,3,8.0,2.7,3.0,1.0,5,1.7,0,0,0.0,0,0,0,0,0,0,4,1,2,0,0
57,Ty Johnson,1,1,3.0,3.0,1.0,1.0,2,2.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,0
58,Samaje Perine,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,2
59,Trestan Ebner,1,3,8.0,2.7,4.0,1.3,4,1.3,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
60,Ameer Abdullah,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,0
61,JaMycal Hasty,1,1,6.0,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
62,Justice Hill,1,5,26.0,5.2,14.0,2.8,12,2.4,3,0,0.0,0,0,0,0,0,0,9,0,0,0,0
63,Kenyan Drake,1,11,5.0,0.5,2.0,0.2,3,0.3,0,4,-6.0,0,0,0,0,0,0,4,0,1,1,0
64,Hassan Haskins,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,3
65,Avery Williams,1,1,4.0,4.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,4,0,1,0,0
66,J.D. McKissic,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,2,1,0
67,Tyrion Davis-Price,1,2,4.0,2.0,0.0,0.0,4,2.0,1,0,0.0,0,0,0,0,0,0,3,0,2,0,0
68,Dontrell Hilliard,1,1,4.0,4.0,2.0,2.0,2,2.0,0,0,0.0,0,0,0,0,0,0,4,0,2,2,0
69,Deon Jackson,1,2,3.0,1.5,0.0,0.0,3,1.5,0,1,-1.0,0,0,0,0,0,0,4,0,0,0,0
70,Zamir White,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
71,Justin Jackson,1,3,2.0,0.7,0.0,0.0,0,0.0,0,2,-3.0,0,0,0,0,0,0,5,0,0,0,0
72,Isaiah Spiller,1,1,-5.0,-5.0,0.0,0.0,0,0.0,0,1,-5.0,0,0,0,0,0,0,0,0,0,0,0
73,Raheem Blackshear,1,2,-5.0,-2.5,0.0,0.0,0,0.0,0,2,-5.0,0,0,0,0,0,0,0,0,0,0,0
74,Myles Gaskin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
75,Ty Chandler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
76,Jake Funk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
77,Jaret Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
78,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
79,Ke'Shawn Vaughn,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
80,Patrick Taylor Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
81,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
82,Julius Chestnut,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Kyren Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,La'Mical Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Trayveon Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Malik Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Brittain Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Chris Evans,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Kenneth Gainwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Miles Sanders,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,D'Andre Swift,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Jerome Ford,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,D'Ernest Johnson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Jordan Mason,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,James Robinson,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0
102,Jakob Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Alec Ingold,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Benny Snell Jr.,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Cordarrelle Patterson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,James Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Zack Moss,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Devin Singletary,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Brandon Bolden,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Dalvin Cook,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Javonte Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,J.K. Dobbins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Reggie Gilliam,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Adam Prentice,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Dwayne Washington,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,Pierre Strong Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Derek Watt,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Alexander Mattison,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Cam Akers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Rico Dowdle,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Michael Burton,1,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Jonathan Ward,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,James Conner,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Gary Brightwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Kene Nwangwu,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,C.J. Ham,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Troy Hairston II,0,0,0.0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
