,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
21,Kareem Hunt,1,11,47.0,4.3,18,1.6,29,2.6,0,1,-4.0,2,2,0,0,0,0,17,3,3,1,1
22,Travis Etienne Jr.,1,10,71.0,7.1,53,5.3,18,1.8,0,2,-4.0,0,2,1,1,0,0,30,3,5,0,0
23,Eno Benjamin,1,8,25.0,3.1,20,2.5,5,0.6,0,2,-5.0,11,1,0,0,0,0,11,3,4,1,4
24,Melvin Gordon III,1,15,54.0,3.6,25,1.7,29,1.9,1,2,-3.0,0,1,0,0,0,0,17,3,3,0,3
25,Craig Reynolds,1,6,24.0,4.0,9,1.5,15,2.5,0,1,-7.0,0,1,0,0,0,0,19,3,3,0,8
26,Deon Jackson,1,13,62.0,4.8,42,3.2,20,1.5,0,2,-2.0,0,3,0,0,0,0,17,4,4,1,17
27,James Cook,1,4,31.0,7.8,17,4.3,14,3.5,0,1,-1.0,24,1,1,0,0,0,24,0,0,0,0
28,Joe Mixon,1,14,78.0,5.6,55,3.9,23,1.6,2,1,-2.0,0,3,0,0,0,0,12,3,3,1,0
29,Mike Boone,1,7,38.0,5.4,27,3.9,11,1.6,0,0,0.0,0,1,0,0,0,0,18,3,3,0,4
30,Dontrell Hilliard,1,1,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,5,1,3
31,Avery Williams,1,3,11.0,3.7,7,2.3,4,1.3,0,0,0.0,8,0,0,0,0,0,8,2,2,0,2
32,Aaron Jones,1,13,63.0,4.8,42,3.2,21,1.6,0,0,0.0,0,1,0,0,0,0,11,2,3,0,0
33,Ezekiel Elliott,1,22,78.0,3.5,48,2.2,30,1.4,0,3,-5.0,0,1,0,0,0,0,12,0,0,0,0
34,Jerick McKinnon,1,8,53.0,6.6,15,1.9,38,4.8,3,1,-2.0,0,1,1,1,0,0,30,2,3,0,8
35,Gary Brightwell,1,2,5.0,2.5,3,1.5,2,1.0,0,0,0.0,2,0,0,0,0,0,3,0,0,0,0
36,Miles Sanders,1,15,58.0,3.9,45,3.0,13,0.9,1,0,0.0,0,1,0,0,0,0,12,2,3,0,0
37,Jaylen Warren,1,5,24.0,4.8,13,2.6,11,2.2,0,0,0.0,0,2,0,0,0,0,12,4,5,0,18
38,James Conner,1,9,55.0,6.1,31,3.4,24,2.7,0,1,-1.0,0,2,0,0,0,0,17,1,1,0,2
39,Jamaal Williams,1,15,56.0,3.7,40,2.7,16,1.1,1,0,0.0,0,1,0,0,0,0,13,0,0,0,0
40,Samaje Perine,1,3,17.0,5.7,10,3.3,7,2.3,0,0,0.0,0,0,0,0,0,0,9,4,4,0,16
41,Rashaad Penny,1,8,54.0,6.8,48,6.0,6,0.8,0,0,0.0,0,1,1,1,0,0,32,0,0,0,0
42,Phillip Lindsay,1,11,40.0,3.6,24,2.2,16,1.5,0,1,-2.0,0,1,0,0,0,0,15,3,4,0,0
43,Devin Singletary,1,6,42.0,7.0,31,5.2,11,1.8,0,0,0.0,0,1,1,0,0,0,23,1,2,0,0
44,Tyler Allgeier,1,13,45.0,3.5,22,1.7,23,1.8,0,1,-4.0,0,1,0,0,0,0,17,0,0,0,0
45,J.K. Dobbins,1,8,44.0,5.5,22,2.8,22,2.8,2,1,-1.0,0,2,0,0,0,0,17,0,0,0,0
46,Rachaad White,1,5,14.0,2.8,5,1.0,9,1.8,0,0,0.0,0,0,0,0,0,0,7,3,4,0,4
47,Alexander Mattison,1,9,19.0,2.1,14,1.6,5,0.6,0,2,-5.0,0,0,0,0,0,0,7,3,4,1,6
48,Antonio Gibson,1,3,6.0,2.0,3,1.0,3,1.0,0,0,0.0,0,0,0,0,0,0,3,3,4,0,0
49,James Robinson,1,10,27.0,2.7,17,1.7,10,1.0,0,1,-2.0,0,0,0,0,0,0,9,2,2,0,3
50,J.D. McKissic,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5,7,2,0
51,Najee Harris,1,11,20.0,1.8,13,1.2,7,0.6,0,2,-3.0,0,0,0,0,0,0,6,3,4,0,0
52,Mark Ingram II,1,9,16.0,1.8,11,1.2,5,0.6,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
53,Clyde Edwards-Helaire,1,9,15.0,1.7,3,0.3,12,1.3,0,1,-4.0,0,0,0,0,0,0,8,3,4,2,7
54,AJ Dillon,1,6,34.0,5.7,31,5.2,3,0.5,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0
55,Caleb Huntley,1,8,34.0,4.3,23,2.9,11,1.4,0,3,-3.0,0,1,1,0,0,0,22,0,0,0,0
56,Brandon Bolden,1,1,5.0,5.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,5,3,3,0,10
57,Cam Akers,1,13,33.0,2.5,12,0.9,21,1.6,1,3,-10.0,0,1,0,0,0,0,13,0,1,0,0
58,Myles Gaskin,1,4,9.0,2.3,2,0.5,7,1.8,0,0,0.0,0,0,0,0,0,0,6,3,5,3,10
59,Darrell Henderson Jr.,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,5,0,8
60,Rex Burkhead,1,3,15.0,5.0,5,1.7,10,3.3,1,0,0.0,0,0,0,0,0,0,9,2,3,0,5
61,Kenyan Drake,1,4,26.0,6.5,24,6.0,2,0.5,0,0,0.0,0,1,0,0,0,0,14,1,1,0,0
62,Matt Breida,1,4,14.0,3.5,5,1.3,9,2.3,0,1,-1.0,0,1,0,0,0,0,10,2,2,0,0
63,Kyle Juszczyk,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,18
64,Brian Robinson Jr.,1,9,22.0,2.4,19,2.1,3,0.3,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
65,Kenneth Gainwell,1,3,20.0,6.7,12,4.0,8,2.7,1,0,0.0,0,1,0,0,0,0,11,0,0,0,0
66,Justin Jackson,1,3,14.0,4.7,6,2.0,8,2.7,1,1,-1.0,0,1,0,0,0,0,11,0,1,0,0
67,Damien Harris,1,4,11.0,2.8,9,2.3,2,0.5,0,0,0.0,0,0,0,0,0,0,9,1,1,0,0
68,Khalil Herbert,1,4,11.0,2.8,7,1.8,4,1.0,0,1,-1.0,0,0,0,0,0,0,7,0,0,0,0
69,DeeJay Dallas,1,1,4.0,4.0,0,0.0,4,4.0,0,0,0.0,0,0,0,0,0,0,4,1,1,0,0
70,Darrel Williams,1,3,9.0,3.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
71,Nyheim Hines,1,1,3.0,3.0,2,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,1,2,0,2
72,Zack Moss,1,1,7.0,7.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
73,JaMycal Hasty,1,1,6.0,6.0,2,2.0,4,4.0,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
74,Jakob Johnson,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,4
75,Mike Davis,1,1,3.0,3.0,2,2.0,1,1.0,1,0,0.0,0,0,0,0,0,0,3,0,0,0,0
76,Zander Horvath,1,2,3.0,1.5,2,1.0,1,0.5,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
77,D'Onta Foreman,1,2,2.0,1.0,0,0.0,2,1.0,0,1,-3.0,0,0,0,0,0,0,5,0,0,0,0
78,Devine Ozigbo,1,1,2.0,2.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
79,Chase Edmonds,1,1,1.0,1.0,0,0.0,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,2,0,0
80,Derek Watt,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
81,Zamir White,1,1,-7.0,-7.0,0,0.0,0,0.0,0,1,-7.0,0,0,0,0,0,0,0,0,0,0,0
82,Gus Edwards,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
83,Ronnie Rivers,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
84,Keaontay Ingram,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
85,Julius Chestnut,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
86,Kevin Harris,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
87,Jaret Patterson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
88,Raheem Blackshear,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Taiwan Jones,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Cullen Gillaspia,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Tyler Badie,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Ty Chandler,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Cordarrelle Patterson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Brittain Brown,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Darrynton Evans,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Kyren Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,J.J. Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,La'Mical Perine,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Trayveon Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,Malik Davis,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,Jake Funk,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Ke'Shawn Vaughn,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Chuba Hubbard,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
104,Jonathan Williams,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Rico Dowdle,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,Elijah Mitchell,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Michael Burton,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Isiah Pacheco,1,1,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
109,Jordan Mason,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Jonathan Ward,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Javonte Williams,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,D'Ernest Johnson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Jerome Ford,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,Jonathan Taylor,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Kene Nwangwu,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,C.J. Ham,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
117,D'Andre Swift,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Jermar Jefferson,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Ameer Abdullah,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Travis Homer,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Patrick Taylor Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Justice Hill,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Trey Sermon,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Keith Smith,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Chris Evans,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Khari Blasingame,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Hassan Haskins,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Sony Michel,1,1,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Reggie Gilliam,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Dare Ogunbowale,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Patrick Ricard,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
132,Alec Ingold,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
133,Tyrion Davis-Price,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
134,Ty Johnson,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
135,Adam Prentice,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
136,Dwayne Washington,1,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
137,Pierre Strong Jr.,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
138,Troy Hairston II,0,0,0.0,,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
