,,GAMES,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,BIG RUSH PLAYS,RECEIVING,RECEIVING,RECEIVING,RECEIVING
23,Jeff Wilson Jr.,1,13,39,3.0,31.0,2.4,8,0.6,2,1,-1.0,3,0,0,0,0,0,9,1,3,0,0
24,Rhamondre Stevenson,1,7,36,5.1,22.0,3.1,14,2.0,0,0,0.0,0,1,0,0,0,0,14,9,10,0,2
25,Rachaad White,1,14,64,4.6,58.0,4.1,6,0.4,0,3,-6.0,0,2,1,1,0,0,35,9,9,1,0
26,Jamaal Williams,1,18,66,3.7,61.0,3.4,5,0.3,1,2,-7.0,2,1,1,0,0,0,27,0,0,0,0
27,Kenneth Gainwell,1,8,39,4.9,31.0,3.9,8,1.0,0,0,0.0,4,1,0,0,0,0,10,1,1,0,0
28,Zonovan Knight,1,14,69,4.9,48.0,3.4,21,1.5,2,1,-3.0,0,1,0,0,0,0,19,3,3,0,8
29,Najee Harris,1,10,35,3.5,9.0,0.9,26,2.6,1,1,-1.0,6,0,0,0,0,0,8,1,1,0,4
30,Latavius Murray,1,13,92,7.1,38.0,2.9,54,4.2,0,1,-3.0,0,2,1,1,1,1,52,1,1,0,0
31,Gus Edwards,1,16,52,3.3,25.0,1.6,27,1.7,0,3,-3.0,1,1,0,0,0,0,16,0,1,0,0
32,Devin Singletary,1,14,72,5.1,66.0,4.7,6,0.4,1,0,0.0,0,2,0,0,0,0,19,1,1,0,0
33,Dare Ogunbowale,1,4,14,3.5,12.0,3.0,2,0.5,0,0,0.0,3,0,0,0,0,0,9,1,2,0,2
34,Cordarrelle Patterson,1,11,52,4.7,25.0,2.3,27,2.5,0,1,-2.0,0,2,1,0,0,0,21,3,5,1,0
35,Darrynton Evans,1,9,34,3.8,25.0,2.8,9,1.0,0,0,0.0,0,0,0,0,0,0,8,1,1,0,12
36,Chuba Hubbard,1,17,65,3.8,52.0,3.1,13,0.8,1,1,-1.0,0,1,0,0,0,0,12,0,0,0,0
37,D'Andre Swift,1,5,19,3.8,16.0,3.2,3,0.6,2,0,0.0,0,0,0,0,0,0,7,4,8,3,0
38,Tony Pollard,1,18,60,3.3,25.0,1.4,35,1.9,0,3,-9.0,0,3,0,0,0,0,13,2,2,0,0
39,Kyren Williams,1,11,35,3.2,20.0,1.8,15,1.4,0,3,-5.0,0,0,0,0,0,0,9,3,3,0,7
40,Kene Nwangwu,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
41,Dalvin Cook,1,22,42,1.9,37.0,1.7,5,0.2,0,3,-5.0,0,0,0,0,0,0,6,4,5,1,0
42,Antonio Gibson,1,9,32,3.6,27.0,3.0,5,0.6,0,1,-2.0,0,1,0,0,0,0,10,3,3,0,1
43,Tyler Allgeier,1,11,54,4.9,34.0,3.1,20,1.8,0,1,-1.0,0,1,0,0,0,0,15,0,0,0,0
44,Christian McCaffrey,1,11,32,2.9,14.0,1.3,18,1.6,0,1,-1.0,0,0,0,0,0,0,9,4,6,0,3
45,Gary Brightwell,1,5,31,6.2,30.0,6.0,1,0.2,0,0,0.0,0,2,0,0,0,0,15,2,2,1,2
46,Elijah Mitchell,1,7,35,5.0,8.0,1.1,27,3.9,0,0,0.0,0,2,0,0,0,0,12,2,2,0,2
47,Trayveon Williams,1,2,18,9.0,3.0,1.5,15,7.5,1,0,0.0,0,1,0,0,0,0,16,1,1,0,3
48,Anthony McFarland Jr.,1,6,30,5.0,16.0,2.7,14,2.3,1,1,-1.0,0,1,0,0,0,0,14,2,2,0,3
49,Cam Akers,1,8,37,4.6,8.0,1.0,29,3.6,1,0,0.0,0,1,0,0,0,0,15,0,0,0,0
50,Michael Carter,1,6,21,3.5,14.0,2.3,7,1.2,1,1,-1.0,0,0,0,0,0,0,6,2,2,0,2
51,Ronald Jones II,1,4,12,3.0,6.0,1.5,6,1.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,3
52,Zamir White,1,2,28,14.0,20.0,10.0,8,4.0,0,0,0.0,0,2,0,0,0,0,17,0,0,0,0
53,Jerick McKinnon,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,6,2,16
54,Jordan Mason,1,5,25,5.0,11.0,2.2,14,2.8,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
55,Boston Scott,1,3,24,8.0,19.0,6.3,5,1.7,0,0,0.0,0,1,0,0,0,0,19,0,0,0,0
56,Jonathan Williams,1,4,22,5.5,11.0,2.8,11,2.8,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0
57,Kareem Hunt,1,5,15,3.0,10.0,2.0,5,1.0,0,0,0.0,0,0,0,0,0,0,9,1,2,1,0
58,Myles Gaskin,1,6,17,2.8,12.0,2.0,5,0.8,0,1,-2.0,0,1,0,0,0,0,10,1,1,0,0
59,Joshua Kelley,1,2,4,2.0,2.0,1.0,2,1.0,0,0,0.0,0,0,0,0,0,0,4,2,3,0,3
60,Dontrell Hilliard,1,2,16,8.0,15.0,7.5,1,0.5,0,0,0.0,0,1,0,0,0,0,11,3,3,1,0
61,Justin Jackson,1,4,4,1.0,-7.0,-1.8,11,2.8,1,2,-9.0,0,1,0,0,0,0,11,1,2,0,1
62,James Cook,1,2,4,2.0,0.0,0.0,0,0.0,0,1,-1.0,0,0,0,0,0,0,5,2,5,0,0
63,Dameon Pierce,1,5,8,1.6,5.0,1.0,3,0.6,1,1,-1.0,0,0,0,0,0,0,4,3,6,0,2
64,Damien Harris,1,5,16,3.2,12.0,2.4,4,0.8,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0
65,Ke'Shawn Vaughn,1,4,15,3.8,10.0,2.5,5,1.3,0,0,0.0,0,0,0,0,0,0,6,0,0,0,0
66,DeeJay Dallas,1,1,2,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,2,2,0,0
67,Matt Breida,1,2,6,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,5,1,1,0,0
68,Patrick Ricard,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,3,0,8
69,Caleb Huntley,1,1,12,12.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,12,1,1,0,0
70,Marlon Mack,1,2,7,3.5,3.0,1.5,4,2.0,1,0,0.0,0,0,0,0,0,0,7,1,1,0,0
71,Alexander Mattison,1,3,11,3.7,9.0,3.0,2,0.7,0,1,-1.0,0,0,0,0,0,0,8,0,0,0,0
72,Snoop Conner,1,3,11,3.7,8.0,2.7,3,1.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0
73,Mark Ingram II,1,4,10,2.5,8.0,2.0,2,0.5,0,0,0.0,0,0,0,0,0,0,5,0,1,1,0
74,Alvin Kamara,1,7,13,1.9,6.0,0.9,7,1.0,0,1,-3.0,0,0,0,0,0,0,6,6,7,1,7
75,Corey Clement,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
76,Derek Watt,1,1,4,4.0,1.0,1.0,3,3.0,0,0,0.0,0,0,0,0,0,0,4,1,1,1,0
77,Keaontay Ingram,1,2,5,2.5,2.0,1.0,3,1.5,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0
78,Isaiah Spiller,1,2,3,1.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,1,1,0,0
79,Rex Burkhead,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,1,0
80,Nyheim Hines,1,1,3,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
81,Justice Hill,1,1,3,3.0,2.0,2.0,1,1.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
82,Travis Etienne Jr.,1,2,3,1.5,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0
83,Devine Ozigbo,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
84,Zack Moss,1,1,2,2.0,1.0,1.0,1,1.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
85,Kenyan Drake,1,2,2,1.0,-3.0,-1.5,5,2.5,0,1,-4.0,0,0,0,0,0,0,6,0,1,0,0
86,Kyle Juszczyk,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,1,0
87,Raheem Blackshear,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,0,4
88,Patrick Taylor Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
89,Kevin Harris,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
90,Jake Funk,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
91,Ty Chandler,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
92,Ronnie Rivers,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
93,Tyler Badie,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
94,Jaret Patterson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
95,Julius Chestnut,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
96,Royce Freeman,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
97,Jashaun Corbin,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
98,Brittain Brown,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
99,Trey Sermon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
100,J.J. Taylor,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
101,La'Mical Perine,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
102,Malik Davis,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
103,Jakob Johnson,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
104,Jermar Jefferson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
105,Jerome Ford,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
106,D'Ernest Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
107,Khalil Herbert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
108,Alec Ingold,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0
109,Raheem Mostert,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
110,Chase Edmonds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
111,Jaylen Warren,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
112,Joe Mixon,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
113,Breece Hall,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
114,C.J. Ham,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
115,Chris Evans,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
116,Khari Blasingame,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
117,J.K. Dobbins,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
118,Hassan Haskins,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
119,Reggie Gilliam,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
120,Avery Williams,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
121,Tyrion Davis-Price,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
122,Craig Reynolds,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
123,Adam Prentice,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
124,Jonathan Ward,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
125,Dwayne Washington,1,0,0,,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
126,Pierre Strong Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
127,Mike Boone,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
128,Javonte Williams,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
129,Rico Dowdle,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
130,Michael Burton,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
131,Clyde Edwards-Helaire,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
