,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
28,KaVontae Turpin,1,1,34.0,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,0,1,1,1,0,0
29,Drake London,1,5,91.0,18.2,59.0,11.8,72.0,14.4,32.0,6.4,20,4.0,0,7,35.0%,5,0,0,4,2,0,0,0
30,Christian Kirk,1,4,89.0,22.3,50.0,12.5,88.0,22.0,39.0,9.8,0,0.0,0,7,18.9%,5,1,0,2,1,1,1,1
31,Olamide Zaccheaus,1,1,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0,0.0,0,1,3.6%,1,0,0,1,1,0,0,0
32,Marquise Brown,1,6,88.0,14.7,59.0,9.8,189.0,31.5,29.0,4.8,7,1.2,0,12,27.3%,6,0,0,4,1,1,0,0
33,Greg Dortch,1,3,27.0,9.0,23.0,7.7,100.0,33.3,4.0,1.3,0,0.0,0,9,20.5%,3,0,1,1,0,0,0,0
34,Keenan Allen,1,14,106.0,7.6,72.0,5.1,105.0,7.5,34.0,2.4,4,0.3,0,16,39.0%,15,1,0,4,1,0,0,0
35,Ja'Marr Chase,1,4,81.0,20.3,51.0,12.8,60.0,15.0,30.0,7.5,21,5.3,1,6,24.0%,4,0,1,4,2,1,0,0
36,Tutu Atwell,1,3,76.0,25.3,69.0,23.0,69.0,23.0,7.0,2.3,6,2.0,0,3,9.7%,3,0,0,3,2,1,1,1
37,Josh Reynolds,1,2,15.0,7.5,15.0,7.5,13.0,6.5,0.0,0.0,0,0.0,0,4,9.5%,3,1,1,1,0,0,0,0
38,Davante Adams,1,5,73.0,14.6,43.0,8.6,77.0,15.4,30.0,6.0,14,2.8,0,7,21.9%,5,0,1,3,1,1,0,0
39,Isaiah Hodgins,1,1,12.0,12.0,4.0,4.0,4.0,4.0,8.0,8.0,7,7.0,1,1,4.2%,1,0,1,1,0,0,0,0
40,Justin Watson,1,1,3.0,3.0,3.0,3.0,37.0,37.0,0.0,0.0,0,0.0,0,3,9.4%,1,0,1,0,0,0,0,0
41,Courtland Sutton,1,3,61.0,20.3,46.0,15.3,83.0,27.7,15.0,5.0,1,0.3,0,6,28.6%,5,2,1,2,2,1,0,0
42,Jonathan Mingo,1,4,60.0,15.0,47.0,11.8,64.0,16.0,13.0,3.3,2,0.5,0,6,25.0%,5,1,0,2,2,0,0,0
43,George Pickens,1,3,58.0,19.3,43.0,14.3,81.0,27.0,15.0,5.0,8,2.7,0,5,15.6%,3,0,0,2,1,1,1,1
44,Cedric Tillman,1,4,55.0,13.8,39.0,9.8,41.0,10.3,16.0,4.0,7,1.8,0,5,12.8%,4,0,0,3,1,0,0,0
45,Jahan Dotson,1,5,52.0,10.4,44.0,8.8,50.0,10.0,8.0,1.6,0,0.0,0,6,13.6%,5,0,0,3,0,0,0,0
46,Jameson Williams,1,2,51.0,25.5,14.0,7.0,50.0,25.0,37.0,18.5,14,7.0,1,3,7.1%,2,0,0,2,1,1,0,0
47,Diontae Johnson,1,4,50.0,12.5,41.0,10.3,83.0,20.8,9.0,2.3,6,1.5,1,8,25.0%,5,0,2,2,1,1,0,0
48,Terry McLaurin,1,4,50.0,12.5,40.0,10.0,149.0,37.3,10.0,2.5,2,0.5,0,11,25.0%,5,1,0,2,1,0,0,0
49,DeAndre Hopkins,1,3,49.0,16.3,38.0,12.7,68.0,22.7,11.0,3.7,6,2.0,0,5,18.5%,3,0,0,3,0,0,0,0
50,Jalen Tolbert,1,2,49.0,24.5,48.0,24.0,84.0,42.0,1.0,0.5,0,0.0,0,3,9.4%,2,0,0,2,1,1,0,0
51,DeMario Douglas,1,6,49.0,8.2,-8.0,-1.3,33.0,5.5,57.0,9.5,8,1.3,0,9,25.7%,6,0,0,2,0,0,0,0
52,Khalil Shakir,1,3,47.0,15.7,37.0,12.3,37.0,12.3,10.0,3.3,0,0.0,0,5,10.2%,3,0,0,2,1,1,0,0
53,Brandon Powell,1,3,45.0,15.0,28.0,9.3,28.0,9.3,17.0,5.7,0,0.0,0,3,10.0%,3,0,0,2,1,0,0,0
54,Malik Heath,1,4,46.0,11.5,41.0,10.3,41.0,10.3,5.0,1.3,3,0.8,0,4,13.3%,4,0,0,3,0,0,0,0
55,Chris Godwin,1,3,45.0,15.0,20.0,6.7,41.0,13.7,25.0,8.3,5,1.7,1,7,23.3%,5,2,1,2,1,0,0,0
56,Josh Downs,1,5,43.0,8.6,10.0,2.0,51.0,10.2,33.0,6.6,7,1.4,0,13,32.5%,7,2,3,1,0,0,0,0
57,Chris Moore,1,3,41.0,13.7,36.0,12.0,66.0,22.0,5.0,1.7,2,0.7,0,4,14.8%,3,0,0,2,1,0,0,0
58,DeVante Parker,1,3,42.0,14.0,6.0,2.0,21.0,7.0,36.0,12.0,5,1.7,0,5,14.3%,4,1,0,2,0,0,0,0
59,Nick Westbrook-Ikhine,1,4,41.0,10.3,41.0,10.3,48.0,12.0,0.0,0.0,0,0.0,0,5,18.5%,5,1,0,1,0,0,0,0
60,Jaxon Smith-Njigba,1,2,41.0,20.5,28.0,14.0,35.0,17.5,13.0,6.5,0,0.0,0,3,11.1%,2,0,1,1,1,1,0,0
61,Lynn Bowden Jr.,1,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0,2,5.4%,0,0,0,0,0,0,0,0
62,Robert Woods,1,2,40.0,20.0,38.0,19.0,48.0,24.0,2.0,1.0,0,0.0,0,3,8.3%,2,0,0,2,1,0,0,0
63,Jordan Addison,1,6,39.0,6.5,39.0,6.5,163.0,27.2,0.0,0.0,0,0.0,0,10,33.3%,7,1,0,1,0,0,0,0
64,Hunter Renfrow,1,4,38.0,9.5,19.0,4.8,19.0,4.8,19.0,4.8,6,1.5,0,4,12.5%,4,0,0,1,0,0,0,0
65,Romeo Doubs,1,3,37.0,12.3,35.0,11.7,38.0,12.7,2.0,0.7,2,0.7,0,4,13.3%,4,1,0,2,0,0,0,0
66,Rondale Moore,1,2,35.0,17.5,23.0,11.5,28.0,14.0,12.0,6.0,0,0.0,0,3,6.8%,2,0,0,2,1,0,0,0
67,Marvin Mims Jr.,1,2,24.0,12.0,14.0,7.0,30.0,15.0,10.0,5.0,2,1.0,0,3,14.3%,2,0,0,1,0,0,0,0
68,K.J. Osborn,1,3,34.0,2.7,9.0,3.0,34.0,11.3,-1.0,-0.3,0,0.0,0,4,13.3%,3,0,0,1,0,0,0,0
69,DJ Chark Jr.,1,3,34.0,11.3,29.0,9.7,36.0,12.0,5.0,1.7,3,1.0,0,4,16.7%,3,0,0,2,0,0,0,0
70,Xavier Hutchinson,1,1,34.0,34.0,25.0,25.0,25.0,25.0,9.0,9.0,0,0.0,0,1,2.8%,1,0,0,1,1,1,0,0
71,Skyy Moore,1,3,34.0,11.3,0.0,0.0,0.0,0.0,34.0,11.3,19,6.3,0,3,9.4%,3,0,1,2,0,0,0,0
72,Odell Beckham Jr.,1,3,34.0,11.3,23.0,7.7,56.0,18.7,11.0,3.7,0,0.0,1,5,16.7%,3,0,0,2,0,0,0,0
73,DK Metcalf,1,3,32.0,10.7,18.0,6.0,161.0,53.7,14.0,4.7,3,1.0,0,9,33.3%,4,1,0,1,0,0,0,0
74,Tyler Lockett,1,3,30.0,10.0,28.0,9.3,58.0,19.3,2.0,0.7,0,0.0,0,5,18.5%,3,0,0,2,0,0,0,0
75,Byron Pringle,1,2,27.0,13.5,27.0,13.5,27.0,13.5,0.0,0.0,0,0.0,0,2,4.5%,2,0,0,2,0,0,0,0
76,Alec Pierce,1,4,27.0,6.8,24.0,6.0,58.0,14.5,3.0,0.8,2,0.5,0,6,15.0%,4,0,1,0,0,0,0,0
77,Puka Nacua,1,4,27.0,6.8,10.0,2.5,74.0,18.5,17.0,4.3,15,3.8,2,8,25.8%,4,0,1,1,0,0,0,0
78,Wan'Dale Robinson,1,4,26.0,6.5,10.0,2.5,13.0,3.3,16.0,4.0,9,2.3,0,5,20.8%,5,1,1,1,0,0,0,0
79,Trenton Irwin,1,1,25.0,25.0,11.0,11.0,11.0,11.0,14.0,14.0,4,4.0,0,1,4.0%,1,0,0,1,1,0,0,0
80,Elijah Moore,1,3,44.0,14.7,38.0,12.7,128.0,42.7,6.0,2.0,2,0.7,0,9,23.1%,4,1,2,1,1,0,0,0
81,Jalen Brooks,1,1,24.0,24.0,21.0,21.0,21.0,21.0,3.0,3.0,4,4.0,0,1,3.1%,1,0,0,1,1,0,0,0
82,Tyler Boyd,1,3,23.0,7.7,20.0,6.7,24.0,8.0,3.0,1.0,3,1.0,1,5,20.0%,3,0,0,1,0,0,0,0
83,Ray-Ray McCloud III,1,1,23.0,23.0,11.0,11.0,11.0,11.0,12.0,12.0,0,0.0,0,1,3.3%,1,0,0,1,1,0,0,0
84,Tyquan Thornton,1,2,19.0,9.5,0.0,0.0,11.0,5.5,19.0,9.5,2,1.0,0,5,14.3%,3,1,0,1,0,0,0,0
85,Rashod Bateman,1,2,21.0,10.5,15.0,7.5,47.0,23.5,6.0,3.0,0,0.0,0,5,16.7%,3,0,0,1,0,0,0,0
86,Nelson Agholor,1,1,21.0,21.0,16.0,16.0,29.0,29.0,5.0,5.0,0,0.0,0,2,6.7%,2,1,0,1,1,0,0,0
87,Keith Kirkwood,1,2,20.0,10.0,19.0,9.5,37.0,18.5,1.0,0.5,0,0.0,0,3,8.1%,2,0,0,1,0,0,0,0
88,Jason Brownlee,1,2,20.0,10.0,12.0,6.0,12.0,6.0,8.0,4.0,5,2.5,0,2,5.6%,2,0,0,1,0,0,0,0
89,Cooper Kupp,1,3,18.0,6.0,6.0,2.0,30.0,10.0,12.0,4.0,0,0.0,0,5,16.1%,3,0,1,0,0,0,0,0
90,Alex Erickson,1,1,17.0,17.0,16.0,16.0,43.0,43.0,1.0,1.0,0,0.0,0,3,7.3%,1,0,0,1,0,0,0,0
91,Trey Palmer,1,4,17.0,4.3,13.0,3.3,28.0,7.0,4.0,1.0,0,0.0,0,5,16.7%,5,1,0,0,0,0,0,0
92,Amari Cooper,1,2,16.0,8.0,16.0,8.0,45.0,22.5,0.0,0.0,0,0.0,0,6,15.4%,2,0,0,1,0,0,0,0
93,Darius Slayton,1,2,16.0,8.0,9.0,4.5,26.0,13.0,7.0,3.5,2,1.0,0,3,12.5%,2,0,0,0,0,0,0,0
94,Andrei Iosivas,1,1,16.0,16.0,3.0,3.0,27.0,27.0,13.0,13.0,2,2.0,0,2,8.0%,1,0,0,1,0,0,0,0
95,Xavier Gipson,1,2,15.0,7.5,8.0,4.0,8.0,4.0,7.0,3.5,1,0.5,0,2,5.6%,2,0,1,0,0,0,0,0
96,Ihmir Smith-Marsette,1,1,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,0,0.0,0,1,4.2%,1,0,0,1,0,0,0,0
97,Van Jefferson,1,1,13.0,13.0,15.0,15.0,34.0,34.0,-2.0,-2.0,0,0.0,0,2,10.0%,1,0,0,1,0,0,0,0
98,Michael Gallup,1,1,13.0,13.0,12.0,12.0,12.0,12.0,1.0,1.0,0,0.0,0,1,3.1%,1,0,0,1,0,0,0,0
99,Lil'Jordan Humphrey,1,1,13.0,13.0,4.0,4.0,4.0,4.0,9.0,9.0,3,3.0,0,1,4.8%,1,0,0,1,0,0,0,0
100,Demarcus Robinson,1,2,13.0,6.5,7.0,3.5,7.0,3.5,6.0,3.0,0,0.0,0,2,6.5%,2,0,0,0,0,0,0,0
101,Jerry Jeudy,1,2,11.0,5.5,1.0,0.5,8.0,4.0,10.0,5.0,0,0.0,0,3,14.3%,2,0,1,0,0,0,0,0
102,Allen Robinson II,1,1,11.0,11.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,5,5.0,0,1,3.1%,1,0,0,1,0,0,0,0
103,JuJu Smith-Schuster,1,2,10.0,5.0,9.0,4.5,31.0,15.5,1.0,0.5,1,0.5,0,4,11.4%,2,0,0,0,0,0,0,0
104,Zay Jones,1,1,10.0,10.0,10.0,10.0,61.0,61.0,0.0,0.0,0,0.0,0,3,8.1%,1,0,0,1,0,0,0,0
105,Dee Eskridge,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
106,Rashid Shaheed,1,2,9.0,4.5,5.0,2.5,20.0,10.0,4.0,2.0,2,1.0,0,5,13.5%,3,1,2,0,0,0,0,0
107,Laviska Shenault Jr.,1,1,8.0,8.0,5.0,5.0,5.0,5.0,3.0,3.0,2,2.0,0,1,4.2%,1,0,0,0,0,0,0,0
108,Kayshon Boutte,1,1,8.0,8.0,0.0,0.0,32.0,32.0,8.0,8.0,2,2.0,0,2,5.7%,1,0,0,0,0,0,0,0
109,Quentin Johnston,1,1,7.0,7.0,4.0,4.0,21.0,21.0,3.0,3.0,0,0.0,0,3,7.3%,1,0,0,0,0,0,0,0
110,Jauan Jennings,1,1,7.0,7.0,4.0,4.0,38.0,38.0,3.0,3.0,3,3.0,0,2,6.7%,1,0,0,0,0,0,0,0
111,A.T. Perry,1,1,7.0,7.0,7.0,7.0,14.0,14.0,0.0,0.0,0,0.0,0,2,5.4%,1,0,1,0,0,0,0,0
112,Sterling Shepard,1,1,6.0,6.0,6.0,6.0,29.0,29.0,0.0,0.0,0,0.0,0,3,12.5%,2,1,0,0,0,0,0,0
113,Jake Bobo,1,1,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
114,Darnell Mooney,1,2,6.0,3.0,3.0,1.5,29.0,14.5,3.0,1.5,0,0.0,0,3,9.4%,2,0,0,1,0,0,0,0
115,John Metchie III,1,1,6.0,6.0,-4.0,-4.0,1.0,1.0,10.0,10.0,0,0.0,0,2,5.6%,1,0,0,0,0,0,0,0
116,Calvin Austin III,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
117,Scotty Miller,1,1,4.0,4.0,-5.0,-5.0,2.0,2.0,9.0,9.0,0,0.0,0,2,10.0%,1,0,1,0,0,0,0,0
118,Jalen Guyton,1,1,4.0,4.0,1.0,1.0,73.0,73.0,3.0,3.0,0,0.0,0,5,12.2%,2,1,1,0,0,0,0,0
119,Isaiah McKenzie,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
120,Adam Thielen,1,1,2.0,2.0,2.0,2.0,30.0,30.0,0.0,0.0,0,0.0,0,3,12.5%,1,0,0,0,0,0,0,0
121,Derius Davis,1,1,2.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
122,Dylan Drummond,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Bo Melton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Simi Fehoko,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Equanimeous St. Brown,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
127,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Chris Blair,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
129,D.J. Montgomery,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
130,David Moore,1,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0,1,3.3%,0,0,0,0,0,0,0,0
131,Colton Dowell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
132,Noah Brown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Jaelon Darden,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Ryan Miller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Lucky Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Malik Taylor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Jalen Virgil,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Chris Conley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Andre Baccellia,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
141,Julio Jones,1,1,0.0,0.0,-3.0,-3.0,9.0,9.0,3.0,3.0,0,0.0,0,3,10.7%,1,0,0,0,0,0,0,0
142,DJ Turner,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Tylan Wallace,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
144,James Proche II,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
145,Collin Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Jalen Reagor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Trishton Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Tay Martin,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Elijah Cooks,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Dareke Young,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,David Sills V,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
152,Steven Sims Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
153,N'Keal Harry,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
154,Irvin Charles,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Michael Bandy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Tyler Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Cedrick Wilson Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
158,Richie James Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Parker Washington,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Tyler Scott,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
161,Braxton Berrios,1,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0,1,3.6%,0,0,0,0,0,0,0,0
162,Erik Ezukanma,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Kendrick Bourne,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Quez Watkins,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
165,River Cracraft,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
166,Britain Covey,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Trent Taylor,1,0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
168,Samori Toure,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
169,Marquez Valdes-Scantling,1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,1,0,0,0,0,0
170,Ben Skowronek,1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
171,Parris Campbell,1,1,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,1.0,1.0,0,0.0,0,1,4.2%,1,0,0,0,0,0,0,0
172,Kyle Philips,1,1,-3.0,-3.0,-4.0,-4.0,13.0,13.0,1.0,1.0,0,0.0,1,2,7.4%,1,0,0,0,0,0,0,0
173,Dontayvion Wicks,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Brandon Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
