,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
32,Tyler Lockett,1,8,81.0,10.1,59.0,7.4,105.0,13.1,22.0,2.8,0,0.0,0,11,30.6%,8,0,0,3,1,0,0,0
33,A.J. Brown,1,6,80.0,13.3,67.0,11.2,104.0,17.3,13.0,2.2,14,2.3,2,11,30.6%,7,1,1,4,1,1,0,0
34,Chris Godwin,1,6,78.0,13.0,70.0,11.7,94.0,15.7,8.0,1.3,4,0.7,0,10,28.6%,7,1,2,4,1,0,0,0
35,DeMario Douglas,1,5,74.0,14.8,60.0,12.0,83.0,16.6,14.0,2.8,0,0.0,0,8,25.8%,6,1,1,3,1,1,1,1
36,Ronnie Bell,1,1,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0,0.0,0,1,2.3%,1,0,1,1,0,0,0,0
37,Nelson Agholor,1,3,10.0,3.3,3.0,1.0,13.0,4.3,7.0,2.3,0,0.0,0,4,11.8%,3,0,2,0,0,0,0,0
38,Jason Brownlee,1,1,8.0,8.0,3.0,3.0,10.0,10.0,5.0,5.0,0,0.0,0,3,6.7%,1,0,2,0,0,0,0,0
39,Garrett Wilson,1,9,76.0,8.4,27.0,3.0,59.0,6.6,49.0,5.4,27,3.0,0,15,33.3%,9,0,3,3,0,0,0,0
40,Calvin Austin III,1,0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0,0.0,0,2,8.0%,0,0,0,0,0,0,0,0
41,DeVante Parker,1,4,65.0,16.3,51.0,12.8,71.0,17.8,14.0,3.5,7,1.8,0,5,16.1%,4,0,0,2,2,1,0,0
42,Jaxon Smith-Njigba,1,6,61.0,10.2,29.0,4.8,39.0,6.5,32.0,5.3,6,1.0,0,7,19.4%,6,0,1,3,1,0,0,0
43,Tyler Boyd,1,5,59.0,11.8,27.0,5.4,48.0,9.6,32.0,6.4,16,3.2,1,7,17.5%,5,0,0,2,1,0,0,0
44,Rashee Rice,1,6,57.0,9.5,19.0,3.2,88.0,14.7,38.0,6.3,13,2.2,0,12,29.3%,6,0,2,2,0,0,0,0
45,Richie James Jr.,1,3,54.0,18.0,22.0,7.3,22.0,7.3,32.0,10.7,9,3.0,0,3,7.3%,3,0,0,1,1,1,1,1
46,Deebo Samuel Sr.,1,4,47.0,11.8,32.0,8.0,68.0,17.0,15.0,3.8,6,1.5,1,12,27.3%,5,1,1,2,1,0,0,0
47,Brandon Powell,1,3,53.0,17.7,40.0,13.3,38.0,12.7,13.0,4.3,2,0.7,0,4,11.4%,3,0,0,2,2,0,0,0
48,Jaylen Waddle,1,1,50.0,50.0,43.0,43.0,69.0,69.0,7.0,7.0,0,0.0,0,4,11.1%,1,0,0,1,1,1,1,1
49,Bo Melton,1,4,44.0,11.0,36.0,9.0,73.0,18.3,8.0,2.0,5,1.3,0,6,23.1%,4,0,0,3,0,0,0,0
50,Jalen Tolbert,1,2,51.0,25.5,51.0,25.5,51.0,25.5,0.0,0.0,0,0.0,0,2,6.3%,2,0,0,1,1,1,1,1
51,Terry McLaurin,1,3,50.0,16.7,9.0,3.0,15.0,5.0,41.0,13.7,18,6.0,0,5,15.6%,3,0,0,2,1,0,0,0
52,Cooper Kupp,1,6,52.0,8.7,19.0,3.2,59.0,9.8,33.0,5.5,15,2.5,0,12,37.5%,8,2,4,3,0,0,0,0
53,Joshua Palmer,1,5,47.0,9.4,39.0,7.8,54.0,10.8,8.0,1.6,0,0.0,0,8,25.0%,5,0,1,2,0,0,0,0
54,Khalil Shakir,1,3,45.0,15.0,18.0,6.0,18.0,6.0,27.0,9.0,2,0.7,0,3,14.3%,3,0,0,3,0,0,0,0
55,Jerry Jeudy,1,3,44.0,14.7,30.0,10.0,110.0,36.7,14.0,4.7,8,2.7,0,5,14.3%,3,0,1,3,0,0,0,0
56,Jameson Williams,1,5,43.0,8.6,23.0,4.6,33.0,6.6,20.0,4.0,12,2.4,2,6,15.4%,6,1,2,2,0,0,0,0
57,Marvin Mims Jr.,1,3,63.0,21.0,51.0,17.0,63.0,21.0,12.0,4.0,4,1.3,0,4,11.4%,3,0,0,1,1,1,1,1
58,Cedrick Wilson Jr.,1,3,42.0,14.0,31.0,10.3,47.0,15.7,11.0,3.7,6,2.0,0,5,13.9%,3,0,2,2,0,0,0,0
59,Jakobi Meyers,1,3,42.0,14.0,16.0,5.3,66.0,22.0,26.0,8.7,3,1.0,0,5,26.3%,3,0,0,2,1,0,0,0
60,Trey Palmer,1,4,42.0,10.5,21.0,5.3,33.0,8.3,21.0,5.3,16,4.0,0,6,17.1%,4,0,0,2,0,0,0,0
61,Drake London,1,3,39.0,13.0,36.0,12.0,43.0,14.3,3.0,1.0,8,2.7,1,4,12.5%,3,0,1,2,0,0,0,0
62,Josh Downs,1,6,39.0,6.5,18.0,3.0,76.0,12.7,21.0,3.5,2,0.3,0,9,25.7%,8,2,0,2,0,0,0,0
63,Elijah Cooks,1,3,38.0,12.7,30.0,10.0,30.0,10.0,8.0,2.7,1,0.3,0,3,6.8%,3,0,0,2,1,0,0,0
64,Noah Brown,1,3,38.0,12.7,27.0,9.0,92.0,30.7,11.0,3.7,4,1.3,0,7,14.6%,4,1,1,3,0,0,0,0
65,Kalif Raymond,1,2,29.0,14.5,24.0,12.0,24.0,12.0,5.0,2.5,0,0.0,0,2,5.1%,2,0,0,2,0,0,0,0
66,Trenton Irwin,1,4,37.0,9.3,22.0,5.5,22.0,5.5,15.0,3.8,0,0.0,0,4,10.0%,4,0,2,1,1,0,0,0
67,Andrei Iosivas,1,4,36.0,9.0,35.0,8.8,82.0,20.5,1.0,0.3,0,0.0,0,8,20.0%,4,0,1,2,0,0,0,0
68,Rondale Moore,1,2,30.0,15.0,26.0,13.0,48.0,24.0,4.0,2.0,1,0.5,0,3,8.1%,2,0,0,1,1,0,0,0
69,Allen Robinson II,1,4,36.0,9.0,29.0,7.3,29.0,7.3,7.0,1.8,2,0.5,0,4,16.0%,4,0,1,3,0,0,0,0
70,Jalen Reagor,1,2,33.0,16.5,27.0,13.5,27.0,13.5,6.0,3.0,6,3.0,0,2,6.5%,2,0,0,1,1,0,0,0
71,Tim Jones,1,3,32.0,10.7,27.0,9.0,76.0,25.3,5.0,1.7,2,0.7,0,5,11.4%,3,0,0,2,0,0,0,0
72,Alex Erickson,1,2,31.0,15.5,24.0,12.0,34.0,17.0,7.0,3.5,0,0.0,0,2,6.3%,2,0,0,1,1,0,0,0
73,Jahan Dotson,1,2,31.0,15.5,22.0,11.0,58.0,29.0,9.0,4.5,1,0.5,0,4,12.5%,2,0,1,2,1,0,0,0
74,Alec Pierce,1,3,30.0,10.0,28.0,9.3,114.0,38.0,2.0,0.7,3,1.0,0,7,20.0%,4,1,0,1,0,0,0,0
75,Quentin Johnston,1,2,29.0,14.5,22.0,11.0,106.0,53.0,7.0,3.5,0,0.0,0,5,15.6%,2,0,0,1,1,0,0,0
76,Stefon Diggs,1,5,29.0,5.8,23.0,4.6,114.0,22.8,6.0,1.2,0,0.0,0,8,38.1%,5,0,0,1,0,0,0,0
77,Treylon Burks,1,2,25.0,12.5,15.0,7.5,19.0,9.5,10.0,5.0,0,0.0,0,3,12.0%,2,0,0,2,0,0,0,0
78,Robert Woods,1,2,14.0,7.0,6.0,3.0,66.0,33.0,8.0,4.0,5,2.5,1,6,12.5%,2,0,1,1,0,0,0,0
79,Tyquan Thornton,1,1,11.0,11.0,-2.0,-2.0,-2.0,-2.0,13.0,13.0,5,5.0,0,1,3.2%,1,0,0,1,0,0,0,0
80,Curtis Samuel,1,1,16.0,16.0,-3.0,-3.0,1.0,1.0,19.0,19.0,4,4.0,0,6,18.8%,2,1,0,1,0,0,0,0
81,DeAndre Hopkins,1,2,20.0,10.0,18.0,9.0,40.0,20.0,2.0,1.0,1,0.5,0,4,16.0%,2,0,0,1,0,0,0,0
82,Elijah Moore,1,2,19.0,9.5,4.0,2.0,35.0,17.5,15.0,7.5,1,0.5,1,4,9.3%,3,1,2,1,0,0,0,0
83,Parker Washington,1,2,19.0,9.5,7.0,3.5,29.0,14.5,12.0,6.0,10,5.0,1,4,9.1%,2,0,0,1,0,0,0,0
84,Robbie Chosen,1,1,19.0,19.0,18.0,18.0,18.0,18.0,1.0,1.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
85,Xavier Hutchinson,1,1,18.0,18.0,18.0,18.0,26.0,26.0,0.0,0.0,0,0.0,0,2,4.2%,1,0,0,1,0,0,0,0
86,DJ Moore,1,3,18.0,6.0,15.0,5.0,67.0,22.3,3.0,1.0,1,0.3,0,6,26.1%,4,1,0,0,0,0,0,0
87,Xavier Gipson,1,1,1.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1,1.0,0,2,4.4%,1,0,1,0,0,0,0,0
88,Wan'Dale Robinson,1,3,16.0,5.3,-8.0,-2.7,67.0,22.3,24.0,8.0,7,2.3,1,7,25.9%,4,1,0,0,0,0,0,0
89,Josh Reynolds,1,1,16.0,16.0,14.0,14.0,40.0,40.0,2.0,2.0,1,1.0,0,4,10.3%,1,0,1,1,0,0,0,0
90,Scotty Miller,1,1,15.0,15.0,11.0,11.0,11.0,11.0,4.0,4.0,2,2.0,0,1,3.1%,1,0,0,1,0,0,0,0
91,Diontae Johnson,1,2,15.0,7.5,13.0,6.5,63.0,31.5,2.0,1.0,0,0.0,0,5,20.0%,2,0,1,1,0,0,0,0
92,Derius Davis,1,1,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1.0,0,1,3.1%,1,0,0,0,0,0,0,0
93,Rashod Bateman,1,1,14.0,14.0,10.0,10.0,20.0,20.0,4.0,4.0,0,0.0,0,4,11.8%,2,1,0,1,0,0,0,0
94,Odell Beckham Jr.,1,2,13.0,6.5,9.0,4.5,19.0,9.5,4.0,2.0,0,0.0,0,3,8.8%,2,0,2,0,0,0,0,0
95,Van Jefferson,1,1,13.0,13.0,7.0,7.0,40.0,40.0,6.0,6.0,2,2.0,0,3,9.4%,2,1,0,1,0,0,0,0
96,Cedric Tillman,1,2,13.0,6.5,9.0,4.5,9.0,4.5,4.0,2.0,0,0.0,0,2,4.7%,2,0,0,0,0,0,0,0
97,Jamal Agnew,1,1,12.0,12.0,12.0,12.0,75.0,75.0,0.0,0.0,0,0.0,0,5,11.4%,1,0,1,1,0,0,0,0
98,Jalen Guyton,1,1,12.0,12.0,12.0,12.0,21.0,21.0,0.0,0.0,0,0.0,0,2,6.3%,2,1,0,1,0,0,0,0
99,Donovan Peoples-Jones,1,1,11.0,11.0,5.0,5.0,5.0,5.0,6.0,6.0,2,2.0,0,1,2.6%,1,0,0,1,0,0,0,0
100,Chris Moore,1,1,9.0,9.0,9.0,9.0,20.0,20.0,0.0,0.0,0,0.0,0,2,8.0%,2,0,0,0,0,0,0,0
101,Keith Kirkwood,1,1,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0,0.0,0,1,2.5%,1,0,0,0,0,0,0,0
102,Jonathan Mingo,1,1,9.0,9.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,9,9.0,0,1,3.1%,1,0,0,0,0,0,0,0
103,KaVontae Turpin,1,1,4.0,4.0,-3.0,-3.0,-3.0,-3.0,7.0,7.0,4,4.0,1,1,3.1%,1,0,0,0,0,0,0,0
104,Jake Bobo,1,1,8.0,8.0,2.0,2.0,17.0,17.0,6.0,6.0,2,2.0,0,3,8.3%,1,0,0,0,0,0,0,0
105,D.J. Montgomery,1,1,8.0,8.0,8.0,8.0,70.0,70.0,0.0,0.0,0,0.0,0,4,11.4%,1,0,0,0,0,0,0,0
106,Britain Covey,1,1,7.0,7.0,-3.0,-3.0,-3.0,-3.0,10.0,10.0,2,2.0,0,1,2.8%,1,0,0,0,0,0,0,0
107,David Moore,1,1,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
108,Mason Kinsey,1,1,6.0,6.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
109,Miles Boykin,1,1,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
110,David Bell,1,1,6.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,0,0.0,0,2,4.7%,1,0,1,0,0,0,0,0
111,KhaDarel Hodge,1,1,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
112,Willie Snead IV,1,1,5.0,5.0,5.0,5.0,12.0,12.0,0.0,0.0,0,0.0,0,2,4.5%,1,0,1,0,0,0,0,0
113,Darnell Mooney,1,2,5.0,2.5,4.0,2.0,15.0,7.5,1.0,0.5,0,0.0,0,4,17.4%,2,0,1,0,0,0,0,0
114,Julio Jones,1,1,5.0,5.0,0.0,0.0,28.0,28.0,5.0,5.0,1,1.0,0,4,11.1%,1,0,1,0,0,0,0,0
115,Davante Adams,1,1,4.0,4.0,4.0,4.0,82.0,82.0,0.0,0.0,0,0.0,0,6,31.6%,3,2,1,0,0,0,0,0
116,Velus Jones Jr.,1,0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0,0.0,0,1,4.3%,0,0,0,0,0,0,0,0
117,Michael Gallup,1,2,4.0,2.0,6.0,3.0,6.0,3.0,-2.0,-1.0,0,0.0,0,2,6.3%,2,0,0,0,0,0,0,0
118,Colton Dowell,1,1,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
119,Justyn Ross,1,1,2.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,2,2.0,0,1,2.4%,1,0,0,0,0,0,0,0
120,Jordan Addison,1,1,2.0,2.0,2.0,2.0,65.0,65.0,0.0,0.0,0,0.0,0,4,11.4%,1,0,1,0,0,0,0,0
121,Tre Tucker,1,1,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,0.0,0,0.0,0,1,5.3%,1,0,1,0,0,0,0,0
122,DJ Turner,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
123,Ethan Fernea,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
124,Kyle Philips,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Dyami Brown,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
126,Chris Blair,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Dan Chisena,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
128,Tylan Wallace,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,Ryan Miller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Chase Cota,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
132,Dylan Drummond,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Lucky Jackson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
134,Simi Fehoko,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Equanimeous St. Brown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,James Proche II,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
137,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Collin Johnson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
139,Tay Martin,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Michael Bandy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Kearis Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Tyler Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Nick Westbrook-Ikhine,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Dareke Young,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
145,Jalen Virgil,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Dee Eskridge,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Michael Wilson,1,0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0,0.0,0,4,10.8%,0,0,0,0,0,0,0,0
148,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Malik Taylor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Zach Pascal,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
151,Chris Conley,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
152,Andre Baccellia,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Jalen Brooks,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,David Sills V,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,Trishton Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Tre'Quan Smith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Jaelon Darden,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,Steven Sims Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,N'Keal Harry,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Marquise Brown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Irvin Charles,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,Trent Sherfield Sr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
163,Jalen Nailor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Mack Hollins,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
165,Tank Dell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Ben Skowronek,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,Marquez Valdes-Scantling,1,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
168,Kendrick Bourne,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,JuJu Smith-Schuster,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,Kadarius Toney,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Skyy Moore,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Kayshon Boutte,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
173,Devin Duvernay,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Quez Watkins,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
