,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
56,Chris Moore,1,1,44.0,44.0,38.0,38.0,78.0,78.0,6,6.0,0,0.0,0,3,11.5%,2,1,0,1,1,1,1,1
57,Mike Evans,1,3,40.0,13.3,40.0,13.3,40.0,13.3,0,0.0,0,0.0,0,3,10.0%,3,0,0,2,0,0,0,0
58,Kalif Raymond,1,1,-2.0,-2.0,-4.0,-4.0,-4.0,-4.0,2,2.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
59,Alec Pierce,1,1,38.0,38.0,35.0,35.0,42.0,42.0,3,3.0,1,1.0,0,2,8.3%,1,0,0,1,1,1,0,0
60,Kendrick Bourne,1,2,36.0,18.0,23.0,11.5,25.0,12.5,13,6.5,8,4.0,0,3,10.3%,2,0,0,2,1,0,0,0
61,Michael Pittman Jr.,1,1,15.0,15.0,14.0,14.0,81.0,81.0,1,1.0,0,0.0,0,5,20.8%,1,0,1,1,0,0,0,0
62,Samori Toure,1,1,35.0,35.0,35.0,35.0,35.0,35.0,0,0.0,0,0.0,0,1,2.9%,1,0,0,1,1,1,0,0
63,Josh Downs,1,2,34.0,17.0,30.0,15.0,53.0,26.5,4,2.0,0,0.0,0,3,12.5%,2,0,0,1,1,1,0,0
64,Rashid Shaheed,1,3,33.0,11.0,6.0,2.0,88.0,29.3,27,9.0,0,0.0,0,7,18.4%,3,0,0,3,0,0,0,0
65,Jakobi Meyers,1,2,33.0,16.5,24.0,12.0,40.0,20.0,9,4.5,3,1.5,1,4,10.5%,2,0,1,1,1,0,0,0
66,DeVante Parker,1,2,33.0,16.5,31.0,15.5,42.0,21.0,2,1.0,0,0.0,0,4,13.8%,2,0,0,2,1,0,0,0
67,Rashee Rice,1,3,32.0,10.7,12.0,4.0,17.0,5.7,20,6.7,9,3.0,1,5,17.2%,4,1,3,1,0,0,0,0
68,Van Jefferson,1,2,29.0,14.5,28.0,14.0,44.0,22.0,1,0.5,0,0.0,0,3,7.7%,2,0,0,2,0,0,0,0
69,Calvin Austin III,1,3,24.0,8.0,17.0,5.7,77.0,25.7,7,2.3,2,0.7,0,5,18.5%,3,0,0,1,0,0,0,0
70,Tank Dell,1,1,16.0,16.0,3.0,3.0,31.0,31.0,13,13.0,2,2.0,0,3,11.1%,1,0,0,1,0,0,0,0
71,DJ Chark Jr.,1,2,28.0,14.0,27.0,13.5,48.0,24.0,1,0.5,0,0.0,0,3,9.7%,2,0,0,2,0,0,0,0
72,Brandin Cooks,1,4,27.0,6.8,19.0,4.8,19.0,4.8,8,2.0,4,1.0,0,4,11.1%,4,0,0,1,0,0,0,0
73,Tyler Boyd,1,4,26.0,6.5,23.0,5.8,71.0,17.8,3,0.8,1,0.3,0,7,25.9%,4,0,0,0,0,0,0,0
74,Robert Woods,1,3,26.0,8.7,26.0,8.7,51.0,17.0,0,0.0,0,0.0,0,6,22.2%,3,0,1,1,0,0,0,0
75,George Pickens,1,3,25.0,8.3,22.0,7.3,62.0,20.7,3,1.0,1,0.3,0,7,25.9%,3,0,1,1,0,0,0,0
76,Tutu Atwell,1,5,24.0,4.8,21.0,4.2,50.0,10.0,3,0.6,0,0.0,0,9,23.1%,5,0,0,1,0,0,0,0
77,Isaiah Hodgins,1,3,24.0,8.0,18.0,6.0,18.0,6.0,6,2.0,3,1.0,0,3,9.4%,3,0,0,1,0,0,0,0
78,Darius Slayton,1,2,23.0,11.5,12.0,6.0,18.0,9.0,11,5.5,5,2.5,1,3,9.4%,2,0,0,2,0,0,0,0
79,Ray-Ray McCloud III,1,2,22.0,11.0,17.0,8.5,17.0,8.5,5,2.5,0,0.0,0,2,9.5%,2,0,1,1,0,0,0,0
80,Kadarius Toney,1,2,22.0,11.0,10.0,5.0,10.0,5.0,12,6.0,5,2.5,1,2,6.9%,2,0,0,1,0,0,0,0
81,John Metchie III,1,1,22.0,22.0,13.0,13.0,30.0,30.0,9,9.0,8,8.0,1,2,7.4%,2,1,0,1,1,0,0,0
82,Equanimeous St. Brown,1,1,21.0,21.0,19.0,19.0,19.0,19.0,2,2.0,0,0.0,0,1,3.1%,1,0,0,1,1,0,0,0
83,KhaDarel Hodge,1,2,19.0,9.5,16.0,8.0,16.0,8.0,3,1.5,0,0.0,0,2,6.7%,2,0,0,1,0,0,0,0
84,Tee Higgins,1,2,19.0,9.5,6.0,3.0,25.0,12.5,13,6.5,3,1.5,0,4,14.8%,3,1,1,1,0,0,0,0
85,Skyy Moore,1,0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0,0.0,0,2,6.9%,0,0,1,0,0,0,0,0
86,Laviska Shenault Jr.,1,1,12.0,12.0,-5.0,-5.0,-5.0,-5.0,17,17.0,3,3.0,0,1,3.2%,1,0,0,1,0,0,0,0
87,Tyler Scott,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
88,Trent Sherfield Sr.,1,2,18.0,9.0,-1.0,-0.5,19.0,9.5,19,9.5,4,2.0,1,3,12.0%,2,0,0,0,0,0,0,0
89,Quentin Johnston,1,1,18.0,18.0,18.0,18.0,53.0,53.0,0,0.0,0,0.0,0,3,12.5%,1,0,1,1,0,0,0,0
90,Xavier Gipson,1,1,4.0,4.0,0.0,0.0,0.0,0.0,4,4.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
91,Trenton Irwin,1,1,17.0,17.0,7.0,7.0,7.0,7.0,10,10.0,5,5.0,0,1,3.7%,1,0,0,1,0,0,0,0
92,Cedrick Wilson Jr.,1,1,16.0,16.0,10.0,10.0,15.0,15.0,6,6.0,0,0.0,0,2,5.9%,1,0,0,1,0,0,0,0
93,K.J. Osborn,1,1,16.0,16.0,16.0,16.0,20.0,20.0,0,0.0,0,0.0,0,2,11.1%,1,0,1,1,0,0,0,0
94,Amari Cooper,1,1,16.0,16.0,16.0,16.0,127.0,127.0,0,0.0,0,0.0,0,6,17.6%,1,0,0,1,0,0,0,0
95,Byron Pringle,1,1,15.0,15.0,15.0,15.0,53.0,53.0,0,0.0,0,0.0,0,2,5.1%,1,0,0,1,0,0,0,0
96,Parris Campbell,1,3,15.0,5.0,1.0,0.3,25.0,8.3,14,4.7,3,1.0,1,5,15.6%,3,0,1,0,0,0,0,0
97,JuJu Smith-Schuster,1,1,14.0,14.0,14.0,14.0,47.0,47.0,0,0.0,0,0.0,0,5,17.2%,1,0,0,1,0,0,0,0
98,Hunter Renfrow,1,2,12.0,6.0,7.0,3.5,35.0,17.5,5,2.5,0,0.0,0,4,10.5%,2,0,0,1,0,0,0,0
99,Olamide Zaccheaus,1,1,11.0,11.0,11.0,11.0,21.0,21.0,0,0.0,0,0.0,0,2,5.9%,1,0,0,1,0,0,0,0
100,Lil'Jordan Humphrey,1,1,11.0,11.0,5.0,5.0,5.0,5.0,6,6.0,3,3.0,0,1,3.8%,1,0,0,1,0,0,0,0
101,Jalin Hyatt,1,2,10.0,5.0,9.0,4.5,9.0,4.5,1,0.5,0,0.0,0,2,6.3%,2,0,0,0,0,0,0,0
102,Cody Thompson,1,1,10.0,10.0,6.0,6.0,6.0,6.0,4,4.0,1,1.0,0,1,3.8%,1,0,0,1,0,0,0,0
103,Deonte Harty,1,2,10.0,5.0,0.0,0.0,0.0,0.0,10,5.0,3,1.5,0,2,8.0%,2,0,0,0,0,0,0,0
104,Zach Pascal,1,3,10.0,3.3,10.0,3.3,25.0,8.3,0,0.0,0,0.0,0,4,9.8%,4,1,2,0,0,0,0,0
105,Velus Jones Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
106,Willie Snead IV,1,1,9.0,9.0,6.0,6.0,6.0,6.0,3,3.0,0,0.0,0,1,4.8%,1,0,0,0,0,0,0,0
107,Allen Robinson II,1,1,8.0,8.0,7.0,7.0,11.0,11.0,1,1.0,0,0.0,0,2,7.4%,1,0,1,0,0,0,0,0
108,Devin Duvernay,1,2,8.0,4.0,4.0,2.0,4.0,2.0,4,2.0,0,0.0,0,2,11.1%,2,0,0,1,0,0,0,0
109,Randall Cobb,1,2,8.0,4.0,7.0,3.5,24.0,12.0,1,0.5,0,0.0,0,4,10.3%,2,0,0,0,0,0,0,0
110,Ronnie Bell,1,1,7.0,7.0,-2.0,-2.0,-2.0,-2.0,9,9.0,0,0.0,0,1,4.8%,1,0,0,0,0,0,0,0
111,Donovan Peoples-Jones,1,1,7.0,7.0,5.0,5.0,49.0,49.0,2,2.0,0,0.0,0,4,11.8%,1,0,0,0,0,0,0,0
112,Marquez Valdes-Scantling,1,1,6.0,6.0,5.0,5.0,50.0,50.0,1,1.0,0,0.0,0,2,6.9%,1,0,0,0,0,0,0,0
113,Isaiah McKenzie,1,1,6.0,6.0,-2.0,-2.0,13.0,13.0,8,8.0,2,2.0,0,3,12.5%,2,1,0,0,0,0,0,0
114,Deebo Samuel Sr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
115,Sterling Shepard,1,1,6.0,6.0,5.0,5.0,5.0,5.0,1,1.0,1,1.0,0,1,3.1%,1,0,0,0,0,0,0,0
116,Cedric Tillman,1,1,5.0,5.0,4.0,4.0,40.0,40.0,1,1.0,0,0.0,0,3,8.8%,1,0,2,0,0,0,0,0
117,Justin Watson,1,1,5.0,5.0,3.0,3.0,3.0,3.0,2,2.0,0,0.0,0,1,3.4%,1,0,0,0,0,0,0,0
118,Jaxon Smith-Njigba,1,3,5.0,1.7,-9.0,-3.0,26.0,8.7,14,4.7,2,0.7,0,6,23.1%,4,1,0,0,0,0,0,0
119,Nelson Agholor,1,1,4.0,4.0,3.0,3.0,10.0,10.0,1,1.0,0,0.0,0,2,11.1%,1,0,1,0,0,0,0,0
120,Chris Olave,1,1,4.0,4.0,-3.0,-3.0,146.0,146.0,7,7.0,0,0.0,0,6,15.8%,1,0,0,0,0,0,0,0
121,Rakim Jarrett,1,1,3.0,3.0,-4.0,-4.0,-4.0,-4.0,7,7.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
122,Trishton Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Tay Martin,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Tyquan Thornton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Jalen Reagor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Elijah Cooks,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Jaelon Darden,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Isaiah Winstead,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,N'Keal Harry,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Matthew Slater,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
131,Tim Jones,1,1,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1,1.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
132,Irvin Charles,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Dylan Drummond,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Collin Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Jameson Williams,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Kyle Philips,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Amari Rodgers,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
138,Noah Brown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Michael Bandy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Diontae Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Tyler Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Cooper Kupp,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Jalen Guyton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Lucky Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Andre Baccellia,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,DJ Turner,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Bo Melton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Steven Sims Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Dee Eskridge,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Tylan Wallace,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,David Sills V,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Dareke Young,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Demarcus Robinson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
154,Jalen Virgil,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,Chris Blair,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Jason Brownlee,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Keelan Doss,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
158,Jalen Brooks,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,Chris Conley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Ryan Miller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,D.J. Montgomery,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Malik Taylor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,David Moore,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
165,A.T. Perry,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Simi Fehoko,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Laquon Treadwell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
168,River Cracraft,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Lawrence Cager,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
170,DeAndre Carter,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
171,Malik Heath,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Dontayvion Wicks,1,0,0.0,0.0,0.0,0.0,13.0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
173,Trent Taylor,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
174,Britain Covey,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
175,Quez Watkins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Kayshon Boutte,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,Ben Skowronek,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
178,Erik Ezukanma,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
179,Mike Williams,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
