,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,DeAndre Hopkins,1,4,128.0,32.0,95.0,23.8,134.0,33.5,33.0,8.3,1,0.3,0,6,23.1%,4,0,1,3,2,2,2,2
2,CeeDee Lamb,1,12,158.0,13.2,94.0,7.8,144.0,12.0,64.0,5.3,29,2.4,3,14,41.2%,12,0,2,7,4,0,0,0
3,A.J. Brown,1,8,130.0,16.3,104.0,13.0,104.0,13.0,26.0,3.3,15,1.9,2,8,22.9%,8,0,1,7,3,0,0,0
4,Rashid Shaheed,1,3,153.0,51.0,125.0,41.7,125.0,41.7,28.0,9.3,0,0.0,0,3,10.3%,3,0,0,3,3,3,3,3
5,Jaylen Waddle,1,7,121.0,17.3,79.0,11.3,132.0,18.9,42.0,6.0,0,0.0,0,12,27.3%,9,2,1,6,2,1,0,0
6,Tyreek Hill,1,8,112.0,14.0,81.0,10.1,112.0,14.0,31.0,3.9,2,0.3,0,13,29.5%,9,1,4,4,2,1,1,1
7,Jahan Dotson,1,8,108.0,13.5,83.0,10.4,99.0,12.4,25.0,3.1,5,0.6,0,10,19.6%,8,1,0,5,2,0,0,0
8,DeVonta Smith,1,7,99.0,14.1,61.0,8.7,61.0,8.7,38.0,5.4,11,1.6,1,7,20.0%,7,0,0,4,1,1,0,0
9,Jamison Crowder,1,7,95.0,13.6,55.0,7.9,55.0,7.9,40.0,5.7,13,1.9,2,7,13.7%,7,0,0,4,1,0,0,0
10,Ja'Marr Chase,1,10,100.0,10.0,61.0,6.1,72.0,7.2,39.0,3.9,9,0.9,0,12,37.5%,11,1,2,3,1,0,0,0
11,Gabe Davis,1,9,87.0,9.7,44.0,4.9,80.0,8.9,43.0,4.8,10,1.1,0,12,30.8%,9,0,2,4,0,0,0,0
12,Jordan Addison,1,7,82.0,11.7,52.0,7.4,64.0,9.1,30.0,4.3,0,0.0,1,8,23.5%,7,0,2,5,2,0,0,0
13,Tyler Lockett,1,8,81.0,10.1,63.0,7.9,90.0,11.3,18.0,2.3,0,0.0,0,9,25.0%,8,0,2,5,0,0,0,0
14,Chris Godwin,1,5,54.0,10.8,27.0,5.4,42.0,8.4,27.0,5.4,2,0.4,0,7,17.9%,5,0,1,1,1,1,0,0
15,Terry McLaurin,1,5,63.0,12.6,55.0,11.0,126.0,25.2,8.0,1.6,1,0.2,0,12,23.5%,8,3,1,2,1,0,0,0
16,Brandin Cooks,1,3,49.0,16.3,44.0,14.7,60.0,20.0,5.0,1.7,2,0.7,0,4,11.8%,3,0,0,2,1,0,0,0
17,Jerry Jeudy,1,2,50.0,25.0,48.0,24.0,126.0,63.0,2.0,1.0,0,0.0,0,6,33.3%,2,0,1,2,1,1,0,0
18,Brandon Aiyuk,1,5,109.0,21.8,87.0,17.4,139.0,27.8,22.0,4.4,0,0.0,0,9,30.0%,6,1,0,5,3,1,0,0
19,Amon-Ra St. Brown,1,6,108.0,18.0,55.0,9.2,67.0,11.2,53.0,8.8,4,0.7,0,9,26.5%,6,0,0,4,2,1,1,1
20,Garrett Wilson,1,7,100.0,14.3,81.0,11.6,164.0,23.4,19.0,2.7,11,1.6,1,13,38.2%,7,0,0,5,1,0,0,0
21,Tyler Boyd,1,3,40.0,13.3,32.0,10.7,32.0,10.7,8.0,2.7,4,1.3,0,3,9.4%,3,0,1,2,1,0,0,0
22,Michael Pittman Jr.,1,8,40.0,5.0,20.0,2.5,76.0,9.5,20.0,2.5,1,0.1,0,13,34.2%,8,0,4,1,0,0,0,0
23,K.J. Osborn,1,8,99.0,12.4,49.0,6.1,56.0,7.0,50.0,6.3,4,0.5,1,10,29.4%,9,1,1,4,2,1,0,0
24,Mike Evans,1,3,39.0,13.0,39.0,13.0,98.0,32.7,0.0,0.0,0,0.0,0,6,15.4%,3,0,0,1,1,0,0,0
25,Kendrick Bourne,1,3,36.0,12.0,23.0,7.7,35.0,11.7,13.0,4.3,0,0.0,0,4,14.3%,3,0,0,1,1,0,0,0
26,Jaxon Smith-Njigba,1,3,36.0,12.0,-2.0,-0.7,0.0,0.0,38.0,12.7,0,0.0,0,4,11.1%,3,0,1,1,0,0,0,0
27,Marquise Brown,1,6,33.0,5.5,14.0,2.3,29.0,4.8,19.0,3.2,9,1.5,0,9,25.0%,6,0,2,0,0,0,0,0
28,Nick Westbrook-Ikhine,1,1,33.0,33.0,33.0,33.0,73.0,73.0,0.0,0.0,0,0.0,0,2,7.7%,1,0,0,1,1,1,0,0
29,Khalil Shakir,1,6,92.0,15.3,53.0,8.8,53.0,8.8,39.0,6.5,22,3.7,0,6,15.4%,6,0,0,4,2,1,0,0
30,Amari Cooper,1,6,89.0,14.8,76.0,12.7,125.0,20.8,13.0,2.2,0,0.0,0,11,36.7%,7,1,2,4,3,0,0,0
31,Courtland Sutton,1,2,29.0,14.5,29.0,14.5,33.0,16.5,0.0,0.0,0,0.0,0,3,16.7%,2,0,1,1,1,0,0,0
32,Jake Bobo,1,2,23.0,11.5,7.0,3.5,7.0,3.5,16.0,8.0,0,0.0,0,2,5.6%,2,0,0,1,0,0,0,0
33,Diontae Johnson,1,8,85.0,10.6,76.0,9.5,188.0,23.5,9.0,1.1,2,0.3,0,14,35.0%,9,1,2,5,0,0,0,0
34,Calvin Ridley,1,6,83.0,13.8,71.0,11.8,134.0,22.3,12.0,2.0,2,0.3,0,10,31.3%,7,1,1,3,2,0,0,0
35,Jayden Reed,1,4,83.0,20.8,60.0,15.0,97.0,24.3,23.0,5.8,2,0.5,1,6,15.0%,4,0,0,3,2,2,0,0
36,George Pickens,1,1,22.0,22.0,7.0,7.0,81.0,81.0,15.0,15.0,7,7.0,1,5,12.5%,1,0,0,1,1,0,0,0
37,Ben Skowronek,1,1,20.0,20.0,15.0,15.0,15.0,15.0,5.0,5.0,2,2.0,0,1,3.1%,1,0,0,1,1,0,0,0
38,Romeo Doubs,1,4,18.0,4.5,6.0,1.5,100.0,25.0,12.0,3.0,0,0.0,0,9,22.5%,4,0,2,1,0,0,0,0
