,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Tyreek Hill,1,11,215,19.5,163.0,14.8,227.0,20.6,52.0,4.7,13,1.2,3,15,34.1%,12,1,4,7,5,3,1,1
2,Brandon Aiyuk,1,8,129,16.1,109.0,13.6,109.0,13.6,20.0,2.5,5,0.6,0,8,28.6%,8,0,2,7,2,0,0,0
3,Jakobi Meyers,1,9,81,9.0,64.0,7.1,69.0,7.7,17.0,1.9,4,0.4,0,10,38.5%,9,0,3,3,1,0,0,0
4,Kendrick Bourne,1,6,64,10.7,42.0,7.0,129.0,21.5,22.0,3.7,0,0.0,0,11,20.4%,7,1,2,3,0,0,0,0
5,Stefon Diggs,1,10,102,10.2,74.0,7.4,135.0,13.5,28.0,2.8,19,1.9,1,13,33.3%,10,0,2,5,0,0,0,0
6,Calvin Ridley,1,8,101,12.6,65.0,8.1,100.0,12.5,36.0,4.5,6,0.8,0,11,34.4%,8,0,2,3,2,0,0,0
7,Michael Pittman Jr.,1,8,97,12.1,49.0,6.1,73.0,9.1,48.0,6.0,8,1.0,0,11,28.2%,8,0,2,2,1,1,0,0
8,Justin Jefferson,1,9,150,16.7,83.0,9.2,115.0,12.8,67.0,7.4,12,1.3,0,12,27.3%,9,0,0,4,4,2,1,1
9,Romeo Doubs,1,4,26,6.5,18.0,4.5,27.0,6.8,8.0,2.0,1,0.3,0,5,18.5%,4,0,2,1,0,0,0,0
10,Rashid Shaheed,1,5,89,17.8,84.0,16.8,98.0,19.6,5.0,1.0,0,0.0,0,6,18.2%,5,0,2,3,2,1,1,1
