,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
27,Jahan Dotson,1,3,23.0,7.7,17.0,5.7,45.0,15.0,6.0,2.0,0,0.0,0,4,9.5%,3,0,1,1,0,0,0,0
28,Christian Watson,1,2,21.0,10.5,15.0,7.5,57.0,28.5,6.0,3.0,1,0.5,0,4,10.5%,2,0,2,2,0,0,0,0
29,Greg Dortch,1,6,76.0,12.7,26.0,4.3,45.0,7.5,50.0,8.3,31,5.2,1,8,27.6%,6,0,1,4,1,1,0,0
30,Adam Thielen,1,8,74.0,9.3,50.0,6.3,68.0,8.5,24.0,3.0,0,0.0,0,11,42.3%,8,0,1,3,0,0,0,0
31,Ja'Marr Chase,1,2,12.0,6.0,-3.0,-1.5,95.0,47.5,15.0,7.5,0,0.0,0,7,22.6%,2,0,1,1,0,0,0,0
32,Rashod Bateman,1,1,10.0,10.0,10.0,10.0,52.0,52.0,0.0,0.0,0,0.0,0,2,8.7%,1,0,1,1,0,0,0,0
33,Nico Collins,1,7,65.0,9.3,50.0,7.1,88.0,12.6,15.0,2.1,7,1.0,0,11,28.9%,7,0,4,2,1,0,0,0
34,Deebo Samuel Sr.,1,3,63.0,21.0,37.0,12.3,40.0,13.3,26.0,8.7,9,3.0,0,4,16.0%,3,0,0,2,1,1,1,1
35,Elijah Moore,1,6,60.0,10.0,40.0,6.7,49.0,8.2,20.0,3.3,0,0.0,0,7,17.1%,7,1,1,4,0,0,0,0
36,Jerry Jeudy,1,5,58.0,11.6,14.0,2.8,58.0,11.6,44.0,8.8,7,1.4,0,7,21.9%,5,0,2,2,0,0,0,0
37,Jaylen Waddle,1,4,55.0,13.8,20.0,5.0,91.0,22.8,35.0,8.8,10,2.5,0,8,22.2%,4,0,0,3,0,0,0,0
38,Tyler Lockett,1,5,51.0,10.2,33.0,6.6,76.0,15.2,18.0,3.6,4,0.8,0,7,18.4%,5,0,0,3,0,0,0,0
39,Zay Flowers,1,3,43.0,14.3,0.0,0.0,29.0,9.7,43.0,14.3,0,0.0,0,4,17.4%,3,0,0,1,1,1,0,0
40,Jakobi Meyers,1,4,49.0,12.3,33.0,8.3,64.0,16.0,16.0,4.0,6,1.5,0,5,13.2%,4,0,0,2,1,0,0,0
41,Christian Kirk,1,3,48.0,16.0,43.0,14.3,81.0,27.0,5.0,1.7,0,0.0,0,6,19.4%,3,0,1,3,1,0,0,0
42,Robert Woods,1,5,44.0,8.8,29.0,5.8,80.0,16.0,15.0,3.0,3,0.6,0,8,21.1%,6,1,1,2,0,0,0,0
43,Jordan Addison,1,3,44.0,14.7,44.0,14.7,86.0,28.7,0.0,0.0,0,0.0,0,6,20.7%,3,0,1,2,0,0,0,0
44,Terry McLaurin,1,5,43.0,8.6,31.0,6.2,77.0,15.4,12.0,2.4,5,1.0,0,7,16.7%,5,0,1,2,0,0,0,0
45,Hunter Renfrow,1,5,42.0,8.4,15.0,3.0,15.0,3.0,27.0,5.4,21,4.2,2,5,13.2%,5,0,1,1,1,1,0,0
46,Rashee Rice,1,4,42.0,10.5,14.0,3.5,19.0,4.8,28.0,7.0,10,2.5,1,5,12.8%,4,0,0,2,0,0,0,0
47,Brandin Cooks,1,3,42.0,14.0,30.0,10.0,41.0,13.7,12.0,4.0,0,0.0,0,4,10.0%,4,1,0,2,1,0,0,0
48,Rakim Jarrett,1,1,41.0,41.0,21.0,21.0,46.0,46.0,20.0,20.0,0,0.0,0,2,4.7%,1,0,0,1,1,1,1,1
49,Jaxon Smith-Njigba,1,3,40.0,13.3,38.0,12.7,119.0,39.7,2.0,0.7,0,0.0,0,6,15.8%,3,1,0,1,1,1,0,0
50,Robbie Chosen,1,2,39.0,19.5,36.0,18.0,36.0,18.0,3.0,1.5,0,0.0,0,2,5.6%,2,0,0,1,1,1,0,0
51,Chris Godwin,1,6,39.0,6.5,37.0,6.2,46.0,7.7,2.0,0.3,0,0.0,0,7,16.3%,6,0,1,1,0,0,0,0
52,Wan'Dale Robinson,1,3,35.0,11.7,18.0,6.0,19.0,6.3,17.0,5.7,15,5.0,1,4,15.4%,3,0,0,2,1,0,0,0
53,George Pickens,1,4,38.0,9.5,39.0,9.8,74.0,18.5,-1.0,-0.3,0,0.0,0,6,24.0%,4,0,0,2,0,0,0,0
54,Trenton Irwin,1,3,36.0,12.0,28.0,9.3,41.0,13.7,8.0,2.7,3,1.0,0,5,16.1%,3,1,2,3,0,0,0,0
55,Amari Cooper,1,4,34.0,8.5,23.0,5.8,61.0,15.3,11.0,2.8,0,0.0,0,8,19.5%,5,1,1,1,0,0,0,0
56,Brandon Powell,1,3,32.0,10.7,12.0,4.0,15.0,5.0,20.0,6.7,2,0.7,0,4,13.8%,3,0,0,1,1,0,0,0
57,Michael Gallup,1,3,31.0,10.3,23.0,7.7,37.0,12.3,8.0,2.7,0,0.0,0,5,12.5%,3,0,1,1,0,0,0,0
58,Tre Tucker,1,2,36.0,18.0,34.0,17.0,120.0,60.0,2.0,1.0,1,0.5,0,7,18.4%,2,1,0,2,0,0,0,0
59,Trey Palmer,1,4,22.0,5.5,19.0,4.8,47.0,11.8,3.0,0.8,0,0.0,0,6,14.0%,5,1,0,1,0,0,0,0
60,Stefon Diggs,1,4,27.0,6.8,6.0,1.5,36.0,9.0,21.0,5.3,6,1.5,0,8,27.6%,6,2,1,2,0,0,0,0
61,Kadarius Toney,1,2,12.0,6.0,12.0,6.0,12.0,6.0,0.0,0.0,0,0.0,0,2,5.1%,2,0,0,0,0,0,0,0
62,Steven Sims Jr.,1,2,25.0,12.5,0.0,0.0,0.0,0.0,25.0,12.5,1,0.5,0,2,5.3%,2,0,0,1,1,0,0,0
63,Darnell Mooney,1,1,24.0,24.0,16.0,16.0,16.0,16.0,8.0,8.0,1,1.0,0,1,4.5%,1,0,0,1,1,0,0,0
64,Demarcus Robinson,1,2,24.0,12.0,13.0,6.5,13.0,6.5,11.0,5.5,0,0.0,0,2,6.9%,2,0,1,1,1,0,0,0
65,KaVontae Turpin,1,2,10.0,5.0,1.0,0.5,37.0,18.5,9.0,4.5,0,0.0,0,3,7.5%,2,0,0,1,0,0,0,0
66,Cedrick Wilson Jr.,1,3,23.0,7.7,21.0,7.0,42.0,14.0,2.0,0.7,1,0.3,0,4,11.1%,3,0,0,1,0,0,0,0
67,Austin Trammell,1,3,23.0,7.7,-11.0,-3.7,20.0,6.7,34.0,11.3,0,0.0,0,6,20.7%,3,0,0,2,0,0,0,0
68,Tyler Boyd,1,3,22.0,7.3,8.0,2.7,35.0,11.7,14.0,4.7,0,0.0,0,6,19.4%,3,0,0,1,0,0,0,0
69,Isaiah Hodgins,1,2,22.0,11.0,14.0,7.0,18.0,9.0,8.0,4.0,6,3.0,0,3,11.5%,2,0,0,1,0,0,0,0
70,Quentin Johnston,1,2,21.0,10.5,4.0,2.0,90.0,45.0,17.0,8.5,4,2.0,0,6,16.7%,3,1,1,1,0,0,0,0
71,Zay Jones,1,4,20.0,5.0,17.0,4.3,17.0,4.3,3.0,0.8,0,0.0,0,4,12.9%,4,0,0,0,0,0,0,0
72,Allen Robinson II,1,3,20.0,6.7,20.0,6.7,18.0,6.0,0.0,0.0,0,0.0,0,4,16.0%,3,0,0,1,0,0,0,0
73,Equanimeous St. Brown,1,2,19.0,9.5,18.0,9.0,18.0,9.0,1.0,0.5,0,0.0,0,2,9.1%,2,0,0,1,0,0,0,0
74,Deven Thompkins,1,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0,1,2.3%,0,0,1,0,0,0,0,0
75,Tutu Atwell,1,1,17.0,17.0,11.0,11.0,25.0,25.0,6.0,6.0,0,0.0,0,3,10.3%,3,2,1,1,0,0,0,0
76,Diontae Johnson,1,2,16.0,8.0,4.0,2.0,113.0,56.5,12.0,6.0,0,0.0,0,8,32.0%,2,0,0,0,0,0,0,0
77,Mecole Hardman Jr.,1,2,12.0,6.0,-4.0,-2.0,-4.0,-2.0,16.0,8.0,3,1.5,0,2,5.1%,2,0,0,0,0,0,0,0
78,Jalen Tolbert,1,2,12.0,6.0,11.0,5.5,39.0,19.5,1.0,0.5,0,0.0,0,5,12.5%,3,1,0,0,0,0,0,0
79,Marvin Mims Jr.,1,2,12.0,6.0,0.0,0.0,43.0,21.5,12.0,6.0,0,0.0,0,3,9.4%,2,0,0,0,0,0,0,0
80,Marquise Brown,1,2,18.0,9.0,16.0,8.0,91.0,45.5,2.0,1.0,0,0.0,0,5,17.2%,2,0,0,1,0,0,0,0
81,Jamison Crowder,1,2,12.0,6.0,-2.0,-1.0,-2.0,-1.0,14.0,7.0,6,3.0,0,2,4.8%,2,0,0,0,0,0,0,0
82,John Metchie III,1,1,12.0,12.0,7.0,7.0,7.0,7.0,5.0,5.0,4,4.0,0,1,2.6%,1,0,0,1,0,0,0,0
83,Alex Erickson,1,1,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
84,Josh Reynolds,1,1,11.0,11.0,11.0,11.0,18.0,18.0,0.0,0.0,0,0.0,0,2,6.3%,1,0,0,1,0,0,0,0
85,Cooper Kupp,1,1,11.0,11.0,5.0,5.0,5.0,5.0,6.0,6.0,5,5.0,1,1,3.4%,1,0,0,1,0,0,0,0
86,Cedric Tillman,1,1,2.0,2.0,0.0,0.0,5.0,5.0,2.0,2.0,0,0.0,0,2,4.9%,1,0,0,0,0,0,0,0
87,Kyle Philips,1,1,10.0,10.0,-4.0,-4.0,-4.0,-4.0,14.0,14.0,2,2.0,0,1,5.9%,1,0,0,1,0,0,0,0
88,Laviska Shenault Jr.,1,2,9.0,4.5,-5.0,-2.5,-5.0,-2.5,14.0,7.0,0,0.0,0,2,7.7%,2,0,0,0,0,0,0,0
89,A.J. Brown,1,1,8.0,8.0,6.0,6.0,64.0,64.0,2.0,2.0,1,1.0,0,4,19.0%,1,0,1,0,0,0,0,0
90,Jake Bobo,1,1,8.0,8.0,-4.0,-4.0,0.0,0.0,12.0,12.0,0,0.0,0,2,5.3%,1,0,0,0,0,0,0,0
91,K.J. Osborn,1,1,7.0,7.0,3.0,3.0,36.0,36.0,4.0,4.0,0,0.0,0,2,6.9%,1,0,0,0,0,0,0,0
92,Jalin Hyatt,1,1,7.0,7.0,7.0,7.0,40.0,40.0,0.0,0.0,0,0.0,0,2,7.7%,1,0,0,0,0,0,0,0
93,Nick Westbrook-Ikhine,1,1,7.0,7.0,5.0,5.0,5.0,5.0,2.0,2.0,0,0.0,0,1,5.9%,1,0,0,0,0,0,0,0
94,Malik Heath,1,1,7.0,7.0,1.0,1.0,1.0,1.0,6.0,6.0,3,3.0,0,1,2.6%,1,0,0,0,0,0,0,0
95,Dyami Brown,1,1,7.0,7.0,-2.0,-2.0,59.0,59.0,9.0,9.0,2,2.0,0,3,7.1%,2,1,0,0,0,0,0,0
96,Jonathan Mingo,1,1,6.0,6.0,0.0,0.0,74.0,74.0,6.0,6.0,0,0.0,0,6,23.1%,2,1,0,0,0,0,0,0
97,Kalif Raymond,1,1,5.0,5.0,5.0,5.0,11.0,11.0,0.0,0.0,0,0.0,0,2,6.3%,1,0,0,0,0,0,0,0
98,Curtis Samuel,1,1,5.0,5.0,5.0,5.0,6.0,6.0,0.0,0.0,0,0.0,0,2,4.8%,1,0,1,0,0,0,0,0
99,Julio Jones,1,2,5.0,2.5,-4.0,-2.0,-4.0,-2.0,9.0,4.5,3,1.5,0,2,9.5%,2,0,0,0,0,0,0,0
100,Sterling Shepard,1,1,5.0,5.0,-1.0,-1.0,35.0,35.0,6.0,6.0,0,0.0,0,3,11.5%,1,0,1,0,0,0,0,0
101,Skyy Moore,1,1,4.0,4.0,1.0,1.0,14.0,14.0,3.0,3.0,2,2.0,0,2,5.1%,1,0,0,0,0,0,0,0
102,Byron Pringle,1,3,22.0,7.3,8.0,2.7,8.0,2.7,14.0,4.7,3,1.0,0,3,7.1%,3,0,0,2,0,0,0,0
103,Chris Blair,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Simi Fehoko,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
105,D.J. Montgomery,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
106,Bo Melton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Terrell Bynum,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
108,Dax Milne,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
109,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,David Sills V,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
111,Noah Brown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
112,David Moore,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
113,Shedrick Jackson,1,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0.0,0,1,3.2%,0,0,0,0,0,0,0,0
114,Laquon Treadwell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Ryan Miller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Andrei Iosivas,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Lucky Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Colton Dowell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,Collin Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Parker Washington,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
121,Tay Martin,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Michael Bandy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Tyler Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Dareke Young,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Mike Strachan,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
126,Deonte Harty,1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0,1,3.4%,0,0,0,0,0,0,0,0
127,Xavier Gipson,1,1,7.0,7.0,3.0,3.0,13.0,13.0,4.0,4.0,2,2.0,0,2,7.1%,1,0,0,0,0,0,0,0
128,Chris Conley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Olamide Zaccheaus,1,0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0,0.0,0,1,4.8%,0,0,0,0,0,0,0,0
130,Derius Davis,1,1,-3.0,-3.0,-5.0,-5.0,-5.0,-5.0,2.0,2.0,0,0.0,0,1,2.8%,1,0,1,0,0,0,0,0
131,Garrett Wilson,1,2,9.0,4.5,9.0,4.5,103.0,51.5,0.0,0.0,0,0.0,0,8,28.6%,3,1,0,0,0,0,0,0
132,N'Keal Harry,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
133,Tyler Scott,1,1,4.0,4.0,4.0,4.0,50.0,50.0,0.0,0.0,0,0.0,0,2,9.1%,1,0,0,0,0,0,0,0
134,Jaelon Darden,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Jalen Brooks,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
136,Jalen Reagor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Elijah Cooks,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Trishton Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Irvin Charles,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
140,Tyquan Thornton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Jason Brownlee,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
142,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,A.T. Perry,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Dylan Drummond,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Dee Eskridge,1,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
146,Jalen Virgil,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Andre Baccellia,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
148,DJ Turner,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
149,Tylan Wallace,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
150,James Proche II,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Jalen Guyton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Malik Taylor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Justyn Ross,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,DeMario Douglas,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,River Cracraft,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Braxton Berrios,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Erik Ezukanma,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,Van Jefferson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,Ben Skowronek,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Kendrick Bourne,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,JuJu Smith-Schuster,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Mike Williams,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Kayshon Boutte,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Quez Watkins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
165,Britain Covey,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
166,Trent Taylor,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Samori Toure,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,Lil'Jordan Humphrey,1,0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
169,Joshua Palmer,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
170,Tre'Quan Smith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,Michael Wilson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Zach Pascal,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Rashid Shaheed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Chris Olave,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
