,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
37,Sammy Watkins,1,4,96.0,24.0,63.0,15.8,0,0.0,33.0,8.3,10,2.5,0,8,26.7%,6,2,0,3,2,1,1,1
38,DJ Moore,1,6,80.0,13.3,63.0,10.5,0,0.0,17.0,2.8,8,1.3,0,8,24.2%,7,1,0,4,2,0,0,0
39,Robert Woods,1,3,27.0,9.0,19.0,6.3,0,0.0,8.0,2.7,3,1.0,0,4,15.4%,3,0,2,1,0,0,0,0
40,Danny Amendola,1,5,34.0,6.8,20.0,4.0,0,0.0,14.0,2.8,2,0.4,0,5,15.6%,5,0,1,0,0,0,0,0
41,Quintez Cephus,1,3,12.0,4.0,11.0,3.7,0,0.0,1.0,0.3,0,0.0,0,6,10.5%,3,0,1,0,0,0,0,0
42,Anthony Schwartz,1,3,69.0,23.0,62.0,20.7,0,0.0,7.0,2.3,0,0.0,0,5,18.5%,3,0,0,2,1,1,1,1
43,Trent Sherfield Sr.,1,2,23.0,11.5,18.0,9.0,0,0.0,5.0,2.5,0,0.0,0,3,12.0%,2,0,1,1,0,0,0,0
44,DeVante Parker,1,4,81.0,20.3,51.0,12.8,0,0.0,30.0,7.5,10,2.5,0,7,25.9%,5,0,0,4,2,1,0,0
45,Bryan Edwards,1,4,81.0,20.3,69.0,17.3,0,0.0,12.0,3.0,5,1.3,0,5,9.3%,4,0,0,4,2,1,0,0
46,K.J. Osborn,1,7,76.0,10.9,50.0,7.1,0,0.0,26.0,3.7,18,2.6,1,9,19.1%,7,0,0,4,1,0,0,0
47,Justin Jefferson,1,5,71.0,14.2,37.0,7.4,0,0.0,34.0,6.8,19,3.8,1,9,19.1%,7,0,0,3,1,1,0,0
48,Jerry Jeudy,1,6,72.0,12.0,64.0,10.7,0,0.0,8.0,1.3,0,0.0,0,7,19.4%,6,0,0,4,1,0,0,0
49,Chris Hogan,1,1,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,0,0.0,0,1,5.0%,1,0,1,1,0,0,0,0
50,Chase Claypool,1,3,45.0,15.0,40.0,13.3,0,0.0,5.0,1.7,0,0.0,0,5,15.6%,3,0,0,2,1,0,0,0
51,Hunter Renfrow,1,6,70.0,11.7,26.0,4.3,0,0.0,44.0,7.3,31,5.2,1,9,16.7%,7,1,2,3,1,0,0,0
52,Stefon Diggs,1,9,69.0,7.7,47.0,5.2,0,0.0,22.0,2.4,7,0.8,0,13,26.0%,9,0,2,3,0,0,0,0
53,Rondale Moore,1,4,68.0,17.0,8.0,2.0,0,0.0,60.0,15.0,11,2.8,1,5,15.6%,4,0,1,3,1,0,0,0
54,Darius Slayton,1,3,65.0,21.7,61.0,20.3,0,0.0,4.0,1.3,3,1.0,0,7,19.4%,5,2,1,2,1,1,1,1
55,Kenny Golladay,1,4,64.0,16.0,63.0,15.8,0,0.0,1.0,0.3,1,0.3,0,6,16.7%,4,0,1,4,0,0,0,0
56,Terry McLaurin,1,4,62.0,15.5,43.0,10.8,0,0.0,19.0,4.8,6,1.5,0,4,19.0%,4,0,0,2,1,1,0,0
57,Chester Rogers,1,4,62.0,15.5,41.0,10.3,0,0.0,21.0,5.3,6,1.5,0,6,16.7%,4,0,0,2,1,1,0,0
58,Cole Beasley,1,8,60.0,7.5,35.0,4.4,0,0.0,25.0,3.1,2,0.3,0,13,26.0%,9,2,1,3,0,0,0,0
59,Laviska Shenault Jr.,1,7,50.0,7.1,12.0,1.7,0,0.0,38.0,5.4,14,2.0,1,10,20.0%,8,1,0,3,0,0,0,0
60,Kalif Raymond,1,3,50.0,16.7,46.0,15.3,0,0.0,4.0,1.3,0,0.0,0,4,7.0%,3,0,0,2,2,0,0,0
61,Davante Adams,1,5,56.0,11.2,44.0,8.8,0,0.0,12.0,2.4,6,1.2,1,7,21.2%,5,0,1,1,1,1,0,0
62,JuJu Smith-Schuster,1,4,52.0,13.0,28.0,7.0,0,0.0,24.0,6.0,9,2.3,1,8,25.0%,4,0,0,3,1,0,0,0
63,Emmanuel Sanders,1,4,52.0,13.0,47.0,11.8,0,0.0,5.0,1.3,0,0.0,0,8,16.0%,4,0,0,3,0,0,0,0
64,Calvin Ridley,1,5,51.0,10.2,45.0,9.0,0,0.0,6.0,1.2,3,0.6,0,8,24.2%,6,1,0,3,0,0,0,0
65,Braxton Berrios,1,5,51.0,10.2,33.0,6.6,0,0.0,18.0,3.6,3,0.6,0,7,19.4%,5,0,0,2,1,0,0,0
66,Jalen Guyton,1,3,49.0,16.3,13.0,4.3,0,0.0,36.0,12.0,12,4.0,1,5,10.6%,4,1,1,3,1,0,0,0
67,Henry Ruggs III,1,2,46.0,23.0,38.0,19.0,0,0.0,8.0,4.0,1,0.5,0,5,9.3%,3,1,1,1,1,1,0,0
68,Jakobi Meyers,1,6,44.0,7.3,24.0,4.0,0,0.0,20.0,3.3,4,0.7,0,9,23.1%,7,1,1,1,1,0,0,0
69,Marquise Goodwin,1,4,45.0,11.3,28.0,7.0,0,0.0,17.0,4.3,12,3.0,0,4,10.0%,4,0,1,2,0,0,0,0
70,KJ Hamler,1,3,41.0,13.7,37.0,12.3,0,0.0,4.0,1.3,0,0.0,0,4,11.1%,4,1,0,2,1,0,0,0
71,Denzel Mims,1,1,40.0,40.0,30.0,30.0,0,0.0,10.0,10.0,5,5.0,0,1,2.8%,1,0,0,1,1,1,1,1
72,Michael Gallup,1,4,36.0,9.0,10.0,2.5,0,0.0,26.0,6.5,10,2.5,1,7,12.3%,4,0,1,1,0,0,0,0
73,Allen Robinson II,1,6,35.0,5.8,25.0,4.2,0,0.0,10.0,1.7,4,0.7,0,11,27.5%,7,1,1,0,0,0,0,0
74,Randall Cobb,1,1,32.0,32.0,29.0,29.0,0,0.0,3.0,3.0,0,0.0,0,1,3.0%,1,0,0,1,1,1,0,0
75,Tyler Boyd,1,3,32.0,10.7,21.0,7.0,0,0.0,11.0,3.7,3,1.0,0,4,15.4%,4,0,0,1,0,0,0,0
76,KJ Hill Jr.,1,3,30.0,10.0,18.0,6.0,0,0.0,12.0,4.0,0,0.0,0,3,6.4%,3,0,0,1,0,0,0,0
77,Julio Jones,1,3,29.0,9.7,19.0,6.3,0,0.0,10.0,3.3,6,2.0,1,6,16.7%,3,0,1,2,0,0,0,0
78,Michael Pittman Jr.,1,3,29.0,9.7,15.0,5.0,0,0.0,14.0,4.7,3,1.0,0,4,10.5%,3,0,0,1,0,0,0,0
79,Dee Eskridge,1,1,6.0,6.0,6.0,6.0,0,0.0,0.0,0.0,0,0.0,0,1,4.3%,1,0,0,0,0,0,0,0
80,Chris Conley,1,2,27.0,13.5,20.0,10.0,0,0.0,7.0,3.5,1,0.5,1,2,6.3%,2,0,0,2,0,0,0,0
81,Terrace Marshall Jr.,1,3,26.0,8.7,13.0,4.3,0,0.0,13.0,4.3,4,1.3,0,6,18.2%,3,0,2,1,0,0,0,0
82,Darnell Mooney,1,5,26.0,5.2,22.0,4.4,0,0.0,4.0,0.8,3,0.6,0,7,17.5%,5,0,1,0,0,0,0,0
83,Mike Strachan,1,2,26.0,13.0,26.0,13.0,0,0.0,0.0,0.0,0,0.0,0,2,5.3%,2,0,0,2,0,0,0,0
84,A.J. Green,1,2,25.0,12.5,24.0,12.0,0,0.0,1.0,0.5,0,0.0,0,6,18.8%,3,1,1,1,1,0,0,0
85,Cedrick Wilson Jr.,1,3,24.0,8.0,24.0,8.0,0,0.0,0.0,0.0,0,0.0,0,3,5.3%,3,0,0,1,0,0,0,0
86,Parris Campbell,1,1,24.0,24.0,22.0,22.0,0,0.0,2.0,2.0,0,0.0,0,3,7.9%,1,0,0,1,1,0,0,0
87,Mike Evans,1,3,24.0,8.0,18.0,6.0,0,0.0,6.0,2.0,5,1.7,0,6,13.3%,3,0,0,1,0,0,0,0
88,Amon-Ra St. Brown,1,2,23.0,11.5,23.0,11.5,0,0.0,0.0,0.0,0,0.0,0,4,7.0%,2,0,0,1,1,0,0,0
89,Quez Watkins,1,3,23.0,7.7,-7.0,-2.3,0,0.0,30.0,10.0,0,0.0,0,3,9.4%,3,0,0,2,0,0,0,0
90,DeSean Jackson,1,2,21.0,10.5,16.0,8.0,0,0.0,5.0,2.5,2,1.0,0,2,7.7%,2,0,0,1,0,0,0,0
91,Trinity Benson,1,3,19.0,6.3,19.0,6.3,0,0.0,0.0,0.0,0,0.0,0,6,10.5%,3,0,0,1,0,0,0,0
92,Damiere Byrd,1,3,19.0,6.3,13.0,4.3,0,0.0,6.0,2.0,4,1.3,1,3,7.5%,3,0,0,1,0,0,0,0
93,Amari Rodgers,1,1,19.0,19.0,14.0,14.0,0,0.0,5.0,5.0,1,1.0,0,1,3.0%,1,0,0,1,0,0,0,0
94,Mecole Hardman Jr.,1,3,19.0,6.3,1.0,0.3,0,0.0,18.0,6.0,2,0.7,0,3,8.8%,3,0,0,0,0,0,0,0
95,Cam Sims,1,1,17.0,17.0,17.0,17.0,0,0.0,0.0,0.0,0,0.0,0,1,4.8%,1,0,0,1,0,0,0,0
96,Joshua Palmer,1,1,17.0,17.0,17.0,17.0,0,0.0,0.0,0.0,0,0.0,0,1,2.1%,1,0,0,1,0,0,0,0
97,Kendrick Bourne,1,1,17.0,17.0,6.0,6.0,0,0.0,11.0,11.0,5,5.0,0,3,7.7%,1,0,0,1,0,0,0,0
98,Marquez Valdes-Scantling,1,3,17.0,5.7,11.0,3.7,0,0.0,6.0,2.0,2,0.7,0,8,24.2%,3,0,0,1,0,0,0,0
99,Allen Lazard,1,2,16.0,8.0,14.0,7.0,0,0.0,2.0,1.0,3,1.5,0,4,12.1%,2,0,0,1,0,0,0,0
100,Malik Taylor,1,2,14.0,7.0,6.0,3.0,0,0.0,8.0,4.0,3,1.5,0,3,9.1%,2,0,2,0,0,0,0,0
101,Tyrell Williams,1,2,14.0,7.0,6.0,3.0,0,0.0,8.0,4.0,0,0.0,0,3,5.3%,2,0,1,0,0,0,0,0
102,Courtland Sutton,1,1,14.0,14.0,14.0,14.0,0,0.0,0.0,0.0,0,0.0,0,3,8.3%,1,0,0,1,0,0,0,0
103,Marquez Callaway,1,1,14.0,14.0,13.0,13.0,0,0.0,1.0,1.0,0,0.0,0,2,10.0%,1,0,0,1,0,0,0,0
104,Dede Westbrook,1,1,11.0,11.0,7.0,7.0,0,0.0,4.0,4.0,0,0.0,0,1,2.1%,1,0,0,1,0,0,0,0
105,James Washington,1,2,10.0,5.0,-5.0,-2.5,0,0.0,15.0,7.5,0,0.0,0,2,6.3%,2,0,0,0,0,0,0,0
106,Adam Humphries,1,2,10.0,5.0,11.0,5.5,0,0.0,-1.0,-0.5,0,0.0,0,2,9.5%,2,0,0,0,0,0,0,0
107,Nick Westbrook-Ikhine,1,1,10.0,10.0,7.0,7.0,0,0.0,3.0,3.0,0,0.0,0,2,5.6%,1,0,1,1,0,0,0,0
108,Demarcus Robinson,1,1,9.0,9.0,8.0,8.0,0,0.0,1.0,1.0,0,0.0,0,2,5.9%,1,0,1,0,0,0,0,0
109,Nico Collins,1,1,7.0,7.0,5.0,5.0,0,0.0,2.0,2.0,1,1.0,0,3,9.4%,1,0,1,0,0,0,0,0
110,Mohamed Sanu Sr.,1,1,7.0,7.0,5.0,5.0,0,0.0,2.0,2.0,0,0.0,0,1,4.0%,1,0,1,0,0,0,0,0
111,Byron Pringle,1,1,6.0,6.0,3.0,3.0,0,0.0,3.0,3.0,1,1.0,0,2,5.9%,1,0,0,0,0,0,0,0
112,C.J. Board,1,1,6.0,6.0,6.0,6.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,1,0,1,0,0,0,0,0
113,Devin Duvernay,1,1,6.0,6.0,-3.0,-3.0,0,0.0,9.0,9.0,3,3.0,0,2,6.7%,1,0,0,0,0,0,0,0
114,Tyron Billy-Johnson,1,1,6.0,6.0,-3.0,-3.0,0,0.0,9.0,9.0,0,0.0,0,1,2.0%,1,0,0,0,0,0,0,0
115,Mike Thomas,1,1,5.0,5.0,3.0,3.0,0,0.0,2.0,2.0,1,1.0,0,3,11.5%,1,0,0,0,0,0,0,0
116,Freddie Swain,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,4.3%,0,0,0,0,0,0,0,0
117,Donovan Peoples-Jones,1,1,4.0,4.0,3.0,3.0,0,0.0,1.0,1.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
118,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Tre'Quan Smith,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Seth Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Rashod Bateman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Tom Kennedy,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,Devin Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.0%,0,0,0,0,0,0,0,0
126,Miles Boykin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Jamal Agnew,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
128,Mason Kinsey,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,David Sills V,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Greg Dortch,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,DeAndre Carter,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
132,Dez Fitzpatrick,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,D.J. Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,River Cracraft,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Quinton Bell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Trent Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Brandon Powell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Michael Bandy,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Ihmir Smith-Marsette,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
142,Dyami Brown,1,1,-2.0,-2.0,-2.0,-2.0,0,0.0,0.0,0.0,0,0.0,0,4,19.0%,1,1,0,0,0,0,0,0
143,Kadarius Toney,1,2,-2.0,-1.0,-10.0,-5.0,0,0.0,8.0,4.0,1,0.5,0,2,5.6%,2,0,0,0,0,0,0,0
144,Isaiah McKenzie,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
145,Elijah Moore,1,1,-3.0,-3.0,-3.0,-3.0,0,0.0,0.0,0.0,0,0.0,0,4,11.1%,1,0,0,0,0,0,0,0
146,Josh Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Brandon Aiyuk,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
148,Jauan Jennings,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Nsimba Webster,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
150,Andre Roberts,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Equanimeous St. Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Jakeem Grant Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
153,Lil'Jordan Humphrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Alex Erickson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Olamide Zaccheaus,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Tyler Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.2%,0,0,0,0,0,0,0,0
157,Scotty Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,Jaydon Mickens,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Gunner Olszewski,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Russell Gage,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,6.1%,0,0,1,0,0,0,0,0
161,Ashton Dulin,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,Jeff Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
163,Willie Snead IV,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,1.9%,0,0,1,0,0,0,0,0
164,Ray-Ray McCloud III,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,Tutu Atwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,Anthony Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
167,Odell Beckham Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,Chris Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Brandon Smith,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,Penny Hart,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
171,Noah Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,John Ross,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,J.J. Arcega-Whiteside,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
175,Jamison Crowder,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Ben Skowronek,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,Curtis Samuel,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
178,Tylan Wallace,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
