,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
46,Allen Robinson II,1,3,63.0,21.0,55.0,18.3,0,0.0,8.0,2.7,1,0.3,0,3,17.6%,3,0,0,2,2,0,0,0
47,Antonio Brown,1,7,63.0,9.0,46.0,6.6,0,0.0,17.0,2.4,2,0.3,0,11,25.6%,9,1,1,1,1,0,0,0
48,Rashard Higgins,1,4,63.0,15.8,58.0,14.5,0,0.0,5.0,1.3,0,0.0,0,7,22.6%,4,0,1,4,1,0,0,0
49,Chester Rogers,1,5,63.0,12.6,48.0,9.6,0,0.0,15.0,3.0,7,1.4,0,6,12.2%,5,0,0,4,1,0,0,0
50,Cameron Batson,1,1,2.0,2.0,1.0,1.0,0,0.0,1.0,1.0,0,0.0,0,4,8.2%,1,0,2,0,0,0,0,0
51,Henry Ruggs III,1,3,60.0,20.0,56.0,18.7,0,0.0,4.0,1.3,4,1.3,0,6,18.8%,4,1,0,1,1,1,1,1
52,Nelson Agholor,1,3,55.0,18.3,37.0,12.3,0,0.0,18.0,6.0,7,2.3,1,5,11.9%,3,0,0,3,1,1,0,0
53,Michael Pittman Jr.,1,6,59.0,9.8,48.0,8.0,0,0.0,11.0,1.8,3,0.5,0,8,25.0%,6,0,2,2,1,0,0,0
54,Josh Reynolds,1,6,59.0,9.8,42.0,7.0,0,0.0,17.0,2.8,6,1.0,0,9,18.4%,6,0,1,3,0,0,0,0
55,Kendrick Bourne,1,5,58.0,11.6,45.0,9.0,0,0.0,13.0,2.6,0,0.0,0,5,11.9%,5,0,0,3,0,0,0,0
56,Chris Godwin,1,3,55.0,18.3,42.0,14.0,0,0.0,13.0,4.3,3,1.0,0,5,11.6%,3,0,0,2,2,0,0,0
57,Deonte Harty,1,5,52.0,10.4,-3.0,-0.6,0,0.0,55.0,11.0,3,0.6,0,8,30.8%,5,0,0,2,0,0,0,0
58,Robbie Chosen,1,5,46.0,9.2,29.0,5.8,0,0.0,17.0,3.4,7,1.4,0,11,28.2%,5,0,0,2,0,0,0,0
59,Sammy Watkins,1,4,49.0,12.3,38.0,9.5,0,0.0,11.0,2.8,0,0.0,0,7,20.0%,5,1,0,2,1,0,0,0
60,Courtland Sutton,1,3,47.0,15.7,31.0,10.3,0,0.0,16.0,5.3,0,0.0,0,8,21.6%,3,0,1,2,1,1,0,0
61,Brandin Cooks,1,5,47.0,9.4,38.0,7.6,0,0.0,9.0,1.8,1,0.2,0,7,35.0%,5,0,0,2,0,0,0,0
62,Adam Thielen,1,3,46.0,15.3,38.0,12.7,0,0.0,8.0,2.7,4,1.3,0,8,22.2%,3,0,0,2,1,0,0,0
63,Zach Pascal,1,4,44.0,11.0,22.0,5.5,0,0.0,22.0,5.5,6,1.5,1,5,15.6%,4,0,2,1,1,1,1,1
64,Mecole Hardman Jr.,1,2,16.0,8.0,-4.0,-2.0,0,0.0,20.0,10.0,10,5.0,2,3,10.0%,2,0,1,0,0,0,0,0
65,Tim Patrick,1,3,39.0,13.0,22.0,7.3,0,0.0,17.0,5.7,3,1.0,0,6,16.2%,3,0,0,2,0,0,0,0
66,Jamal Agnew,1,1,27.0,27.0,27.0,27.0,0,0.0,0.0,0.0,0,0.0,0,1,4.5%,1,0,0,1,1,0,0,0
67,Rondale Moore,1,3,28.0,9.3,-3.0,-1.0,0,0.0,31.0,10.3,6,2.0,0,3,10.3%,3,0,0,1,0,0,0,0
68,K.J. Osborn,1,3,26.0,8.7,26.0,8.7,0,0.0,0.0,0.0,0,0.0,0,7,19.4%,3,0,0,1,1,0,0,0
69,Keenan Allen,1,7,36.0,5.1,25.0,3.6,0,0.0,11.0,1.6,1,0.1,0,11,28.9%,8,1,0,0,0,0,0,0
70,Mohamed Sanu Sr.,1,4,35.0,8.8,21.0,5.3,0,0.0,14.0,3.5,2,0.5,0,5,12.8%,4,0,0,1,0,0,0,0
71,Quez Watkins,1,3,33.0,11.0,5.0,1.7,0,0.0,28.0,9.3,4,1.3,0,7,15.9%,3,0,1,2,0,0,0,0
72,Jaylen Waddle,1,3,33.0,11.0,13.0,4.3,0,0.0,20.0,6.7,10,3.3,2,4,13.3%,3,0,0,2,0,0,0,0
73,Allen Lazard,1,2,33.0,16.5,16.0,8.0,0,0.0,17.0,8.5,8,4.0,0,3,8.6%,2,0,1,1,1,0,0,0
74,Odell Beckham Jr.,1,2,27.0,13.5,16.0,8.0,0,0.0,11.0,5.5,4,2.0,0,7,22.6%,2,0,1,1,1,0,0,0
75,Devin Duvernay,1,3,31.0,10.3,18.0,6.0,0,0.0,13.0,4.3,0,0.0,0,6,17.1%,3,0,1,1,0,0,0,0
76,Jalen Guyton,1,1,9.0,9.0,10.0,10.0,0,0.0,-1.0,-1.0,0,0.0,0,2,5.3%,1,0,0,0,0,0,0,0
77,Nick Westbrook-Ikhine,1,3,29.0,9.7,16.0,5.3,0,0.0,13.0,4.3,7,2.3,0,8,16.3%,3,0,2,1,0,0,0,0
78,Trenton Irwin,1,1,25.0,25.0,0.0,0.0,0,0.0,25.0,25.0,0,0.0,0,1,3.1%,1,0,0,1,1,0,0,0
79,Marvin Jones Jr.,1,3,24.0,8.0,20.0,6.7,0,0.0,4.0,1.3,0,0.0,0,3,13.6%,3,0,0,1,0,0,0,0
80,Tyler Lockett,1,4,24.0,6.0,20.0,5.0,0,0.0,4.0,1.0,1,0.3,0,5,22.7%,4,0,1,1,0,0,0,0
81,Byron Pringle,1,2,23.0,11.5,19.0,9.5,0,0.0,4.0,2.0,0,0.0,0,2,6.7%,2,0,0,1,0,0,0,0
82,Parris Campbell,1,2,22.0,11.0,19.0,9.5,0,0.0,3.0,1.5,0,0.0,0,3,9.4%,2,0,0,2,0,0,0,0
83,Jalen Reagor,1,1,9.0,9.0,-2.0,-2.0,0,0.0,11.0,11.0,2,2.0,0,1,2.3%,1,0,0,0,0,0,0,0
84,Adam Humphries,1,1,19.0,19.0,11.0,11.0,0,0.0,8.0,8.0,0,0.0,0,1,3.0%,1,0,0,1,0,0,0,0
85,Dyami Brown,1,1,19.0,19.0,14.0,14.0,0,0.0,5.0,5.0,2,2.0,0,2,6.1%,1,0,1,1,0,0,0,0
86,Curtis Samuel,1,4,19.0,4.8,-5.0,-1.3,0,0.0,24.0,6.0,3,0.8,0,4,12.1%,4,0,0,1,0,0,0,0
87,Auden Tate,1,1,18.0,18.0,10.0,10.0,0,0.0,8.0,8.0,6,6.0,2,1,3.1%,1,0,0,1,0,0,0,0
88,Ashton Dulin,1,1,17.0,17.0,16.0,16.0,0,0.0,1.0,1.0,0,0.0,0,1,3.1%,1,0,0,1,0,0,0,0
89,Dede Westbrook,1,1,17.0,17.0,16.0,16.0,0,0.0,1.0,1.0,1,1.0,0,1,2.8%,1,0,0,1,0,0,0,0
90,Cole Beasley,1,2,16.0,8.0,3.0,1.5,0,0.0,13.0,6.5,5,2.5,0,2,6.5%,2,0,0,0,0,0,0,0
91,Tajae Sharpe,1,2,15.0,7.5,14.0,7.0,0,0.0,1.0,0.5,0,0.0,0,2,5.0%,2,0,0,0,0,0,0,0
92,Olamide Zaccheaus,1,1,15.0,15.0,14.0,14.0,0,0.0,1.0,1.0,0,0.0,0,3,7.5%,2,1,1,1,0,0,0,0
93,Brandon Aiyuk,1,1,15.0,15.0,8.0,8.0,0,0.0,7.0,7.0,2,2.0,0,3,7.7%,2,1,0,1,0,0,0,0
94,Chris Hogan,1,2,15.0,7.5,3.0,1.5,0,0.0,12.0,6.0,0,0.0,0,2,7.7%,2,0,1,0,0,0,0,0
95,Braxton Berrios,1,1,0.0,0.0,-6.0,-6.0,0,0.0,6.0,6.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
96,Willie Snead IV,1,1,15.0,15.0,15.0,15.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,0,1,0,0,0,0
97,Jauan Jennings,1,1,14.0,14.0,14.0,14.0,0,0.0,0.0,0.0,0,0.0,0,1,2.6%,1,0,0,1,0,0,0,0
98,Kendall Hinton,1,1,13.0,13.0,4.0,4.0,0,0.0,9.0,9.0,0,0.0,0,3,8.1%,2,1,1,1,0,0,0,0
99,CeeDee Lamb,1,2,13.0,6.5,12.0,6.0,0,0.0,1.0,0.5,0,0.0,0,5,22.7%,2,0,0,0,0,0,0,0
100,KhaDarel Hodge,1,1,13.0,13.0,13.0,13.0,0,0.0,0.0,0.0,0,0.0,0,1,2.7%,1,0,0,1,0,0,0,0
101,Trinity Benson,1,2,12.0,6.0,3.0,1.5,0,0.0,9.0,4.5,0,0.0,0,3,8.1%,2,0,1,0,0,0,0,0
102,Mike Williams,1,1,11.0,11.0,10.0,10.0,0,0.0,1.0,1.0,1,1.0,0,4,10.5%,1,0,0,1,0,0,0,0
103,Albert Wilson,1,1,11.0,11.0,7.0,7.0,0,0.0,4.0,4.0,3,3.0,1,2,6.7%,1,0,0,1,0,0,0,0
104,JuJu Smith-Schuster,1,2,11.0,5.5,9.0,4.5,0,0.0,2.0,1.0,1,0.5,0,8,20.5%,2,0,0,0,0,0,0,0
105,N'Keal Harry,1,1,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,0,0.0,0,1,2.4%,1,0,0,1,0,0,0,0
106,Tavon Austin,1,1,8.0,8.0,8.0,8.0,0,0.0,0.0,0.0,0,0.0,0,3,13.6%,1,0,0,0,0,0,0,0
107,William Fuller V,1,1,6.0,6.0,4.0,4.0,0,0.0,2.0,2.0,2,2.0,1,2,6.7%,1,0,0,0,0,0,0,0
108,DeSean Jackson,1,1,6.0,6.0,0.0,0.0,0,0.0,6.0,6.0,1,1.0,0,3,7.3%,1,0,0,0,0,0,0,0
109,Zay Jones,1,1,5.0,5.0,-5.0,-5.0,0,0.0,10.0,10.0,5,5.0,1,1,3.1%,1,0,0,0,0,0,0,0
110,Christian Kirk,1,1,5.0,5.0,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,1,3.4%,1,0,0,0,0,0,0,0
111,Bryan Edwards,1,1,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0,0.0,0,4,12.5%,1,0,0,0,0,0,0,0
112,Anthony Miller,1,1,3.0,3.0,-2.0,-2.0,0,0.0,5.0,5.0,3,3.0,0,5,25.0%,1,0,0,0,0,0,0,0
113,Terrace Marshall Jr.,1,1,2.0,2.0,1.0,1.0,0,0.0,1.0,1.0,0,0.0,0,3,7.7%,1,0,0,0,0,0,0,0
114,Ray-Ray McCloud III,1,1,2.0,2.0,-2.0,-2.0,0,0.0,4.0,4.0,2,2.0,0,1,2.6%,1,0,0,0,0,0,0,0
115,Marquise Goodwin,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,11.8%,0,0,0,0,0,0,0,0
116,Jakeem Grant Sr.,1,1,-7.0,-7.0,-4.0,-4.0,0,0.0,-3.0,-3.0,0,0.0,0,1,3.3%,1,0,0,0,0,0,0,0
117,Greg Dortch,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Miles Boykin,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Rashod Bateman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Jerry Jeudy,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Mason Kinsey,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,David Sills V,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Tre'Quan Smith,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Dez Fitzpatrick,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Quinton Bell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Trent Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Seth Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,River Cracraft,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Dee Eskridge,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Michael Bandy,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Brandon Powell,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,D.J. Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Tom Kennedy,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Darius Slayton,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Andre Roberts,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
141,Tee Higgins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Nsimba Webster,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
143,A.J. Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Chris Conley,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,5.0%,0,0,0,0,0,0,0,0
145,KJ Hill Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
146,Nico Collins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Donovan Peoples-Jones,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
148,Anthony Schwartz,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,3.2%,0,0,0,0,0,0,0,0
149,Demarcus Robinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Jake Kumerow,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Joshua Palmer,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Mack Hollins,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Matthew Slater,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
154,Gunner Olszewski,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Tutu Atwell,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
156,Lil'Jordan Humphrey,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Christian Blake,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,Ihmir Smith-Marsette,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,Alex Erickson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
160,Tyler Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,4.7%,0,0,1,0,0,0,0,0
161,Scotty Miller,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Jaydon Mickens,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
163,Trent Sherfield Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,5.1%,0,0,0,0,0,0,0,0
164,Isaiah McKenzie,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,Equanimeous St. Brown,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,2.9%,0,1,0,0,0,0,0,0
166,Brandon Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,C.J. Board,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
168,Noah Brown,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
169,Elijah Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,Sterling Shepard,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,J.J. Arcega-Whiteside,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
172,Tylan Wallace,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
173,Ben Skowronek,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,David Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Malik Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Jaelon Darden,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,Justin Hardee Sr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
178,Marquez Valdes-Scantling,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
