,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
46,Lil'Jordan Humphrey,1,3,47.0,15.7,33.0,11.0,0,0.0,14,4.7,3,1.0,0,5,17.9%,3,0,0,2,1,0,0,0
47,DeAndre Carter,1,4,42.0,10.5,31.0,7.8,0,0.0,11,2.8,6,1.5,0,5,14.7%,4,0,0,2,0,0,0,0
48,Cole Beasley,1,5,46.0,9.2,33.0,6.6,0,0.0,13,2.6,2,0.4,0,5,19.2%,5,0,0,2,0,0,0,0
49,Marvin Jones Jr.,1,4,43.0,10.8,43.0,10.8,0,0.0,0,0.0,0,0.0,0,7,17.1%,4,0,0,1,1,0,0,0
50,Damiere Byrd,1,4,42.0,10.5,38.0,9.5,0,0.0,4,1.0,0,0.0,0,5,13.5%,4,0,1,2,0,0,0,0
51,Mike Williams,1,4,39.0,9.8,29.0,7.3,0,0.0,10,2.5,8,2.0,0,8,18.2%,5,1,1,2,0,0,0,0
52,Ja'Marr Chase,1,3,39.0,13.0,7.0,2.3,0,0.0,32,10.7,15,5.0,1,3,12.5%,3,0,0,3,0,0,0,0
53,Laviska Shenault Jr.,1,5,33.0,6.6,0.0,0.0,0,0.0,33,6.6,6,1.2,0,9,22.0%,5,0,3,2,1,0,0,0
54,Rashod Bateman,1,4,31.0,7.8,25.0,6.3,0,0.0,6,1.5,2,0.5,0,4,12.5%,4,0,0,1,0,0,0,0
55,Jalen Reagor,1,2,31.0,15.5,29.0,14.5,0,0.0,2,1.0,1,0.5,0,7,24.1%,7,1,0,2,1,0,0,0
56,Tre'Quan Smith,1,4,31.0,7.8,25.0,6.3,0,0.0,6,1.5,3,0.8,0,5,17.9%,5,0,0,1,0,0,0,0
57,Nico Collins,1,2,28.0,14.0,13.0,6.5,0,0.0,15,7.5,3,1.5,0,5,19.2%,2,0,0,1,1,0,0,0
58,John Ross,1,2,28.0,14.0,14.0,7.0,0,0.0,14,7.0,5,2.5,0,2,6.9%,2,0,0,1,0,0,0,0
59,Emmanuel Sanders,1,3,28.0,9.3,19.0,6.3,0,0.0,9,3.0,5,1.7,0,3,11.5%,3,0,1,1,0,0,0,0
60,Darius Slayton,1,3,40.0,13.3,20.0,6.7,0,0.0,20,6.7,6,2.0,0,4,13.8%,3,0,0,2,0,0,0,0
61,Quez Watkins,1,2,23.0,11.5,23.0,11.5,0,0.0,0,0.0,0,0.0,0,5,17.2%,2,0,0,1,0,0,0,0
62,Tim Patrick,1,2,26.0,13.0,20.0,10.0,0,0.0,6,3.0,4,2.0,0,3,13.0%,2,0,1,1,0,0,0,0
63,Jerry Jeudy,1,2,25.0,12.5,16.0,8.0,0,0.0,9,4.5,6,3.0,0,3,13.0%,2,0,0,2,0,0,0,0
64,Joshua Palmer,1,2,25.0,12.5,12.0,6.0,0,0.0,13,6.5,0,0.0,0,2,4.5%,2,0,0,1,0,0,0,0
65,Jakeem Grant Sr.,1,2,25.0,12.5,-8.0,-4.0,0,0.0,33,16.5,19,9.5,2,4,10.8%,2,0,0,2,0,0,0,0
66,Keelan Cole Sr.,1,2,24.0,12.0,20.0,10.0,0,0.0,4,2.0,1,0.5,0,2,8.7%,2,0,0,2,0,0,0,0
67,Brandon Zylstra,1,1,24.0,24.0,22.0,22.0,0,0.0,2,2.0,0,0.0,0,2,6.5%,1,0,0,1,1,0,0,0
68,Marquez Callaway,1,2,24.0,12.0,18.0,9.0,0,0.0,6,3.0,3,1.5,0,4,14.3%,2,0,0,1,0,0,0,0
69,Jalen Guyton,1,2,23.0,11.5,7.0,3.5,0,0.0,16,8.0,13,6.5,0,3,6.8%,2,0,1,1,0,0,0,0
70,Danny Amendola,1,3,23.0,7.7,17.0,5.7,0,0.0,6,2.0,0,0.0,0,5,19.2%,3,0,0,1,0,0,0,0
71,Amon-Ra St. Brown,1,4,23.0,5.8,3.0,0.8,0,0.0,20,5.0,0,0.0,0,4,16.0%,4,0,0,1,0,0,0,0
72,Tajae Sharpe,1,2,22.0,11.0,19.0,9.5,0,0.0,3,1.5,2,1.0,0,3,10.7%,2,0,0,1,0,0,0,0
73,Cody Hollister,1,2,22.0,11.0,7.0,3.5,0,0.0,15,7.5,13,6.5,0,4,19.0%,2,0,2,1,0,0,0,0
74,DeVonta Smith,1,2,22.0,11.0,22.0,11.0,0,0.0,0,0.0,0,0.0,0,4,13.8%,2,0,0,1,0,0,0,0
75,Nelson Agholor,1,3,20.0,6.7,19.0,6.3,0,0.0,1,0.3,0,0.0,0,3,9.4%,3,0,0,1,0,0,0,0
76,Ja'Marcus Bradley,1,2,18.0,9.0,8.0,4.0,0,0.0,10,5.0,5,2.5,0,2,5.9%,2,0,0,1,0,0,0,0
77,Albert Wilson,1,5,17.0,3.4,-6.0,-1.2,0,0.0,23,4.6,1,0.2,1,6,19.4%,5,0,0,0,0,0,0,0
78,Courtland Sutton,1,2,17.0,8.5,16.0,8.0,0,0.0,1,0.5,0,0.0,0,3,13.0%,2,0,1,1,0,0,0,0
79,Kalif Raymond,1,3,16.0,5.3,2.0,0.7,0,0.0,14,4.7,0,0.0,1,4,16.0%,3,0,0,1,0,0,0,0
80,Mike Evans,1,3,16.0,5.3,8.0,2.7,0,0.0,8,2.7,2,0.7,0,6,17.6%,3,0,2,0,0,0,0,0
81,Robbie Chosen,1,1,15.0,15.0,15.0,15.0,0,0.0,0,0.0,0,0.0,0,4,12.9%,1,0,0,1,0,0,0,0
82,Devin Duvernay,1,1,2.0,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,2,6.3%,1,0,0,0,0,0,0,0
83,Dez Fitzpatrick,1,1,14.0,14.0,14.0,14.0,0,0.0,0,0.0,0,0.0,0,1,4.8%,1,0,0,1,0,0,0,0
84,Adam Humphries,1,2,14.0,7.0,10.0,5.0,0,0.0,4,2.0,1,0.5,0,2,5.9%,2,0,1,0,0,0,0,0
85,DK Metcalf,1,1,13.0,13.0,13.0,13.0,0,0.0,0,0.0,0,0.0,0,4,12.9%,1,0,0,1,0,0,0,0
86,Allen Lazard,1,2,13.0,6.5,6.0,3.0,0,0.0,7,3.5,2,1.0,0,6,13.6%,2,0,2,0,0,0,0,0
87,J.J. Arcega-Whiteside,1,1,13.0,13.0,2.0,2.0,0,0.0,11,11.0,0,0.0,0,1,3.4%,1,0,0,1,0,0,0,0
88,Curtis Samuel,1,1,9.0,9.0,-3.0,-3.0,0,0.0,12,12.0,1,1.0,0,1,2.9%,1,0,0,0,0,0,0,0
89,Alex Erickson,1,1,13.0,13.0,7.0,7.0,0,0.0,6,6.0,0,0.0,0,1,3.2%,1,0,0,1,0,0,0,0
90,Tyler Boyd,1,2,13.0,6.5,12.0,6.0,0,0.0,1,0.5,0,0.0,0,2,8.3%,2,0,0,0,0,0,0,0
91,Bryan Edwards,1,1,12.0,12.0,3.0,3.0,0,0.0,9,9.0,4,4.0,0,1,2.6%,1,0,0,1,0,0,0,0
92,Isaiah Ford,1,1,11.0,11.0,5.0,5.0,0,0.0,6,6.0,0,0.0,0,2,6.5%,1,0,1,1,0,0,0,0
93,Dee Eskridge,1,2,10.0,5.0,7.0,3.5,0,0.0,3,1.5,1,0.5,0,3,9.7%,2,0,0,0,0,0,0,0
94,Donovan Peoples-Jones,1,2,10.0,5.0,10.0,5.0,0,0.0,0,0.0,0,0.0,0,5,14.7%,2,0,0,0,0,0,0,0
95,Tyler Johnson,1,1,9.0,9.0,5.0,5.0,0,0.0,4,4.0,1,1.0,0,1,2.9%,1,0,0,0,0,0,0,0
96,Pharoh Cooper,1,1,6.0,6.0,3.0,3.0,0,0.0,3,3.0,1,1.0,0,2,6.9%,2,0,1,0,0,0,0,0
97,Deonte Harty,1,1,9.0,9.0,-2.0,-2.0,0,0.0,11,11.0,9,9.0,0,5,17.9%,2,0,0,0,0,0,0,0
98,Sammy Watkins,1,1,8.0,8.0,8.0,8.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
99,Equanimeous St. Brown,1,1,7.0,7.0,6.0,6.0,0,0.0,1,1.0,1,1.0,0,2,4.5%,1,0,0,0,0,0,0,0
100,Chris Godwin,1,4,24.0,6.0,9.0,2.3,0,0.0,15,3.8,1,0.3,0,5,14.7%,4,0,1,0,0,0,0,0
101,K.J. Osborn,1,1,5.0,5.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,2,6.3%,1,0,0,0,0,0,0,0
102,Olamide Zaccheaus,1,1,5.0,5.0,-2.0,-2.0,0,0.0,7,7.0,3,3.0,0,2,7.1%,1,0,1,0,0,0,0,0
103,Jamison Crowder,1,1,5.0,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,1,4.3%,1,0,0,0,0,0,0,0
104,Trent Sherfield Sr.,1,1,5.0,5.0,5.0,5.0,0,0.0,0,0.0,1,1.0,0,1,3.8%,1,0,0,0,0,0,0,0
105,Preston Williams,1,1,4.0,4.0,-3.0,-3.0,0,0.0,7,7.0,0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
106,James Washington,1,1,3.0,3.0,3.0,3.0,0,0.0,0,0.0,1,1.0,0,2,5.1%,1,0,0,0,0,0,0,0
107,Anthony Miller,1,1,2.0,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
108,Chester Rogers,1,1,2.0,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,3,14.3%,1,0,0,0,0,0,0,0
109,Chris Moore,1,1,-4.0,-4.0,-4.0,-4.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,1,0,0,0,0,0,0,0
110,Zach Pascal,1,2,12.0,6.0,8.0,4.0,0,0.0,4,2.0,0,0.0,0,7,16.3%,2,0,2,0,0,0,0,0
111,J.J. Koski,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
112,Miles Boykin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
113,John Brown,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
114,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Seth Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,David Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Tom Kennedy,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Malik Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Mason Kinsey,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Michael Bandy,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
122,Matt Cole,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
123,Greg Dortch,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Marquez Stevenson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
125,Isaiah Coulter,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.7%,0,0,0,0,0,0,0,0
126,Frank Darby,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
127,JoJo Natson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
128,N'Keal Harry,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,David Sills V,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Trent Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Quinton Bell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Keith Kirkwood,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Brandon Powell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,River Cracraft,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Juwann Winfree,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,D.J. Montgomery,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Tylan Wallace,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
139,JuJu Smith-Schuster,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Greg Ward,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.4%,0,1,1,0,0,0,0,0
141,Terrace Marshall Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Robert Woods,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Tutu Atwell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Ray-Ray McCloud III,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Nsimba Webster,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Gunner Olszewski,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
147,Rondale Moore,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,DeAndre Hopkins,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Stanley Morgan Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.2%,0,0,0,0,0,0,0,0
150,Marquise Goodwin,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.7%,0,0,0,0,0,0,0,0
151,Christian Kirk,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,KJ Hamler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Dyami Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Sterling Shepard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,DJ Chark Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Kendall Hinton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.3%,0,0,0,0,0,0,0,0
157,Diontae Spencer,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,Allen Robinson II,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,Mack Hollins,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.2%,0,0,1,0,0,0,0,0
160,Anthony Schwartz,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Andre Roberts,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,Chris Conley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Brandon Smith,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Collin Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
165,Cam Sims,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
166,Parris Campbell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
167,Cody White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,Mike Thomas,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.2%,0,0,0,0,0,0,0,0
169,Kadarius Toney,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,KhaDarel Hodge,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
171,Ben Skowronek,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Jaelon Darden,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
173,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Dede Westbrook,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
175,CeeDee Lamb,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Ihmir Smith-Marsette,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
177,Scotty Miller,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.9%,0,0,0,0,0,0,0,0
178,Jaydon Mickens,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
179,Calvin Ridley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
180,Amari Cooper,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
181,Quintez Cephus,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
182,A.J. Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
183,Demarcus Robinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
184,Mecole Hardman Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
