,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Cooper Kupp,1,9,136.0,15.1,90.0,10.0,0,0.0,46.0,5.1,10,1.1,1,13,44.8%,11,0,1,4,3,2,1,1
2,Brandin Cooks,1,7,102.0,14.6,27.0,3.9,0,0.0,75.0,10.7,7,1.0,1,10,33.3%,8,1,0,3,2,1,1,1
3,Tyreek Hill,1,12,148.0,12.3,101.0,8.4,0,0.0,47.0,3.9,7,0.6,0,13,28.9%,12,0,4,7,3,1,1,1
4,Gabe Davis,1,5,85.0,17.0,69.0,13.8,0,0.0,16.0,3.2,0,0.0,0,7,22.6%,5,0,1,5,2,0,0,0
5,Marquez Valdes-Scantling,1,5,98.0,19.6,71.0,14.2,0,0.0,27.0,5.4,9,1.8,0,7,22.6%,5,0,1,4,3,1,0,0
6,Tyler Boyd,1,5,96.0,19.2,54.0,10.8,0,0.0,42.0,8.4,2,0.4,0,6,28.6%,5,0,0,3,1,1,1,1
7,Amon-Ra St. Brown,1,8,90.0,11.3,49.0,6.1,0,0.0,41.0,5.1,1,0.1,0,11,42.3%,8,0,1,3,1,1,0,0
8,Christian Kirk,1,9,94.0,10.4,63.0,7.0,0,0.0,31.0,3.4,10,1.1,1,12,25.0%,11,1,2,2,2,0,0,0
9,Russell Gage,1,8,91.0,11.4,80.0,10.0,0,0.0,11.0,1.4,2,0.3,1,12,40.0%,9,1,2,5,2,0,0,0
10,Deebo Samuel Sr.,1,4,60.0,15.0,15.0,3.8,0,0.0,45.0,11.3,12,3.0,1,5,20.8%,4,0,0,2,2,1,0,0
11,Keenan Allen,1,6,78.0,13.0,66.0,11.0,0,0.0,12.0,2.0,2,0.3,0,10,27.0%,7,1,3,3,1,0,0,0
12,Josh Reynolds,1,6,68.0,11.3,57.0,9.5,0,0.0,11.0,1.8,2,0.3,0,6,23.1%,6,0,0,3,1,0,0,0
13,DeVante Parker,1,4,68.0,17.0,53.0,13.3,0,0.0,15.0,3.8,12,3.0,0,8,30.8%,7,0,2,3,1,1,0,0
14,Marquez Callaway,1,6,112.0,18.7,77.0,12.8,0,0.0,35.0,5.8,16,2.7,0,9,36.0%,6,0,0,3,2,2,1,1
15,Justin Jefferson,1,4,47.0,11.8,38.0,9.5,0,0.0,9.0,2.3,0,0.0,0,10,45.5%,4,0,1,3,0,0,0,0
16,Davante Adams,1,6,44.0,7.3,12.0,2.0,0,0.0,32.0,5.3,3,0.5,0,7,22.6%,6,0,2,3,0,0,0,0
17,Tim Patrick,1,3,42.0,14.0,42.0,14.0,0,0.0,0.0,0.0,0,0.0,0,5,15.6%,3,0,0,1,1,0,0,0
18,Braxton Berrios,1,1,26.0,26.0,17.0,17.0,0,0.0,9.0,9.0,1,1.0,0,1,4.5%,1,0,1,1,1,0,0,0
19,Stefon Diggs,1,4,35.0,8.8,27.0,6.8,0,0.0,8.0,2.0,2,0.5,0,7,22.6%,4,0,2,1,0,0,0,0
20,Greg Ward,1,2,28.0,14.0,16.0,8.0,0,0.0,12.0,6.0,4,2.0,0,3,11.5%,2,0,2,1,0,0,0,0
21,Jauan Jennings,1,3,28.0,9.3,12.0,4.0,0,0.0,16.0,5.3,4,1.3,1,6,25.0%,5,2,1,1,0,0,0,0
22,Jalen Guyton,1,2,10.0,5.0,10.0,5.0,0,0.0,0.0,0.0,0,0.0,0,2,5.4%,2,0,1,0,0,0,0,0
23,DJ Moore,1,6,48.0,8.0,24.0,4.0,0,0.0,24.0,4.0,6,1.0,0,11,30.6%,6,0,1,1,0,0,0,0
24,Bryan Edwards,1,3,8.0,2.7,12.0,4.0,0,0.0,-4.0,-1.3,2,0.7,1,4,11.1%,3,0,2,0,0,0,0,0
25,Zay Jones,1,6,67.0,11.2,56.0,9.3,0,0.0,11.0,1.8,4,0.7,0,9,25.0%,6,0,0,4,0,0,0,0
26,Ihmir Smith-Marsette,1,1,7.0,7.0,7.0,7.0,0,0.0,0.0,0.0,0,0.0,0,2,9.1%,1,0,1,0,0,0,0,0
27,Darnell Mooney,1,5,63.0,12.6,48.0,9.6,0,0.0,15.0,3.0,4,0.8,1,7,19.4%,5,0,3,2,1,0,0,0
28,A.J. Green,1,4,64.0,16.0,41.0,10.3,0,0.0,23.0,5.8,20,5.0,2,8,16.7%,5,1,2,3,1,0,0,0
29,Kendrick Bourne,1,3,44.0,14.7,41.0,13.7,0,0.0,3.0,1.0,3,1.0,0,3,6.8%,3,0,0,2,1,0,0,0
30,Robbie Chosen,1,3,29.0,9.7,24.0,8.0,0,0.0,5.0,1.7,1,0.3,0,8,22.2%,4,1,1,2,0,0,0,0
31,Laquon Treadwell,1,6,57.0,9.5,42.0,7.0,0,0.0,15.0,2.5,6,1.0,0,9,25.0%,7,1,0,2,1,0,0,0
32,Jalen Reagor,1,3,57.0,19.0,14.0,4.7,0,0.0,43.0,14.3,24,8.0,0,3,11.5%,3,0,1,2,1,1,0,0
33,Jakobi Meyers,1,6,44.0,7.3,32.0,5.3,0,0.0,12.0,2.0,6,1.0,0,12,27.3%,7,1,2,2,0,0,0,0
34,Kenny Golladay,1,3,53.0,17.7,49.0,16.3,0,0.0,4.0,1.3,4,1.3,0,8,22.2%,3,0,3,2,1,1,0,0
35,Olamide Zaccheaus,1,2,53.0,26.5,48.0,24.0,0,0.0,5.0,2.5,0,0.0,0,2,6.7%,2,0,1,1,1,1,1,1
36,N'Keal Harry,1,2,52.0,26.0,48.0,24.0,0,0.0,4.0,2.0,0,0.0,0,5,11.4%,2,0,1,1,1,1,1,1
37,DK Metcalf,1,6,52.0,8.7,27.0,4.5,0,0.0,25.0,4.2,3,0.5,0,12,42.9%,7,1,0,2,0,0,0,0
38,Terry McLaurin,1,2,51.0,25.5,48.0,24.0,0,0.0,3.0,1.5,3,1.5,0,4,13.3%,2,0,0,1,1,1,1,1
39,Isaiah Ford,1,3,51.0,17.0,40.0,13.3,0,0.0,11.0,3.7,9,3.0,0,3,11.5%,3,0,0,2,1,0,0,0
40,CeeDee Lamb,1,6,50.0,8.3,33.0,5.5,0,0.0,17.0,2.8,13,2.2,2,9,24.3%,9,3,1,2,0,0,0,0
41,Chris Godwin,1,6,49.0,8.2,34.0,5.7,0,0.0,15.0,2.5,6,1.0,0,7,14.6%,6,0,0,1,1,0,0,0
42,Laviska Shenault Jr.,1,4,39.0,9.8,8.0,2.0,0,0.0,31.0,7.8,21,5.3,3,7,19.4%,6,2,0,3,0,0,0,0
43,Mike Williams,1,3,49.0,16.3,39.0,13.0,0,0.0,10.0,3.3,1,0.3,0,9,24.3%,3,0,3,2,1,0,0,0
44,Diontae Johnson,1,5,38.0,7.6,8.0,1.6,0,0.0,30.0,6.0,8,1.6,1,5,20.0%,5,0,0,1,0,0,0,0
45,Donovan Peoples-Jones,1,4,48.0,12.0,38.0,9.5,0,0.0,10.0,2.5,3,0.8,0,8,27.6%,5,1,0,2,1,0,0,0
46,Phillip Dorsett II,1,2,43.0,21.5,29.0,14.5,0,0.0,14.0,7.0,4,2.0,0,3,10.0%,2,0,0,2,1,1,0,0
47,Marquise Brown,1,10,43.0,4.3,28.0,2.8,0,0.0,15.0,1.5,1,0.1,0,14,35.9%,11,0,4,0,0,0,0,0
48,Ben Skowronek,1,4,42.0,10.5,24.0,6.0,0,0.0,18.0,4.5,3,0.8,0,5,17.2%,5,1,0,3,0,0,0,0
49,Damiere Byrd,1,5,62.0,12.4,43.0,8.6,0,0.0,19.0,3.8,0,0.0,0,6,16.7%,6,1,1,5,0,0,0,0
50,Tyler Johnson,1,4,41.0,10.3,23.0,5.8,0,0.0,18.0,4.5,9,2.3,1,7,14.6%,6,2,0,2,0,0,0,0
