,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
32,Garrett Wilson,1,4,57.0,14.3,40.0,10.0,57.0,14.3,17,4.3,14,3.5,2,6,20.7%,5,1,0,2,1,0,0,0
33,Romeo Doubs,1,3,62.0,20.7,54.0,18.0,54.0,18.0,8,2.7,2,0.7,1,3,23.1%,3,0,0,2,1,1,0,0
34,Noah Brown,1,3,56.0,18.7,39.0,13.0,39.0,13.0,17,5.7,5,1.7,0,3,10.3%,3,0,0,2,1,1,0,0
35,Khalil Shakir,1,5,54.0,10.8,43.0,8.6,43.0,8.6,11,2.2,3,0.6,0,5,27.8%,5,0,0,3,1,0,0,0
36,DJ Moore,1,6,53.0,8.8,2.0,0.3,112.0,18.7,51,8.5,16,2.7,1,10,29.4%,6,0,0,3,0,0,0,0
37,Lil'Jordan Humphrey,1,4,50.0,12.5,14.0,3.5,25.0,6.3,36,9.0,7,1.8,0,5,15.2%,4,0,0,2,1,0,0,0
38,Demarcus Robinson,1,2,50.0,25.0,50.0,25.0,56.0,28.0,0,0.0,0,0.0,0,4,14.8%,2,0,1,1,1,1,1,1
39,Tutu Atwell,1,3,48.0,16.0,48.0,16.0,55.0,18.3,0,0.0,0,0.0,0,4,14.8%,4,1,0,3,1,0,0,0
40,Jermaine Burton,1,1,47.0,47.0,40.0,40.0,67.0,67.0,7,7.0,0,0.0,0,2,5.9%,1,0,0,1,1,1,1,1
41,Jayden Reed,1,2,9.0,4.5,-3.0,-1.5,-3.0,-1.5,12,6.0,0,0.0,0,2,15.4%,2,0,0,0,0,0,0,0
42,Jaylen Waddle,1,4,41.0,10.3,29.0,7.3,29.0,7.3,12,3.0,5,1.3,0,4,10.8%,4,0,1,2,1,0,0,0
43,Ray-Ray McCloud III,1,3,42.0,14.0,30.0,10.0,54.0,18.0,12,4.0,9,3.0,0,5,17.2%,3,0,1,3,0,0,0,0
44,Elijah Moore,1,6,44.0,7.3,27.0,4.5,40.0,6.7,17,2.8,6,1.0,1,8,24.2%,6,0,0,1,1,0,0,0
45,Gabe Davis,1,3,43.0,14.3,31.0,10.3,100.0,33.3,12,4.0,3,1.0,0,7,25.9%,3,0,2,3,1,0,0,0
46,Brandon Aiyuk,1,4,43.0,10.8,38.0,9.5,42.0,10.5,5,1.3,2,0.5,1,5,13.9%,4,0,2,2,1,0,0,0
47,Mike Evans,1,3,42.0,14.0,24.0,8.0,43.0,14.3,18,6.0,6,2.0,0,6,31.6%,4,1,0,3,0,0,0,0
48,Rashod Bateman,1,3,40.0,13.3,35.0,11.7,37.0,12.3,5,1.7,2,0.7,0,4,12.9%,3,0,0,2,0,0,0,0
49,Jauan Jennings,1,2,37.0,18.5,31.0,15.5,55.0,27.5,6,3.0,2,1.0,0,4,11.1%,2,0,1,2,1,0,0,0
50,Stefon Diggs,1,4,37.0,9.3,22.0,5.5,59.0,14.8,15,3.8,0,0.0,0,6,17.6%,4,0,0,1,1,0,0,0
51,Cooper Kupp,1,4,37.0,9.3,13.0,3.3,42.0,10.5,24,6.0,5,1.3,1,6,22.2%,4,0,0,1,1,0,0,0
52,Tyreek Hill,1,3,24.0,8.0,-1.0,-0.3,79.0,26.3,25,8.3,3,1.0,0,6,16.2%,3,0,0,1,0,0,0,0
53,Ja'Marr Chase,1,4,35.0,8.8,19.0,4.8,23.0,5.8,16,4.0,5,1.3,1,5,14.7%,4,0,1,2,0,0,0,0
54,Rome Odunze,1,2,33.0,16.5,18.0,9.0,63.0,31.5,15,7.5,14,7.0,1,5,14.7%,3,1,1,1,1,0,0,0
55,Darius Slayton,1,3,33.0,11.0,32.0,10.7,50.0,16.7,1,0.3,1,0.3,0,4,14.8%,3,0,0,2,0,0,0,0
56,DeAndre Carter,1,3,32.0,10.7,19.0,6.3,46.0,15.3,13,4.3,12,4.0,1,4,11.8%,3,0,0,2,0,0,0,0
57,Michael Wilson,1,2,31.0,15.5,24.0,12.0,24.0,12.0,7,3.5,2,1.0,0,2,9.5%,2,0,0,1,1,0,0,0
58,Adonai Mitchell,1,1,30.0,30.0,29.0,29.0,88.0,88.0,1,1.0,0,0.0,0,4,12.9%,2,1,0,1,1,1,0,0
59,George Pickens,1,2,29.0,14.5,23.0,11.5,48.0,24.0,6,3.0,0,0.0,0,4,22.2%,3,0,0,2,0,0,0,0
60,Jakobi Meyers,1,4,29.0,7.3,23.0,5.8,35.0,8.8,6,1.5,0,0.0,0,5,13.9%,4,0,1,1,0,0,0,0
61,Kalif Raymond,1,3,27.0,9.0,18.0,6.0,21.0,7.0,9,3.0,1,0.3,0,4,7.5%,3,0,0,1,0,0,0,0
62,David Bell,1,3,27.0,9.0,19.0,6.3,19.0,6.3,8,2.7,6,2.0,0,3,9.1%,3,0,1,1,0,0,0,0
63,Tyler Boyd,1,2,26.0,13.0,17.0,8.5,50.0,25.0,9,4.5,5,2.5,0,5,18.5%,2,0,1,1,0,0,0,0
64,Ladd McConkey,1,2,26.0,13.0,12.0,6.0,52.0,26.0,14,7.0,7,3.5,0,4,21.1%,2,0,0,2,0,0,0,0
65,Courtland Sutton,1,1,26.0,26.0,19.0,19.0,71.0,71.0,7,7.0,2,2.0,0,4,12.1%,1,0,3,1,1,0,0,0
66,Britain Covey,1,6,23.0,3.8,11.0,1.8,11.0,1.8,12,2.0,3,0.5,0,6,20.7%,6,0,2,0,0,0,0,0
67,Terry McLaurin,1,6,22.0,3.7,11.0,1.8,31.0,5.2,11,1.8,2,0.3,0,8,27.6%,6,0,0,1,0,0,0,0
68,Jordan Whittington,1,2,22.0,11.0,-4.0,-2.0,-4.0,-2.0,26,13.0,5,2.5,0,2,7.4%,2,0,0,1,1,0,0,0
69,Justin Watson,1,2,22.0,11.0,13.0,6.5,13.0,6.5,9,4.5,0,0.0,0,2,8.7%,2,0,1,1,0,0,0,0
70,Xavier Worthy,1,2,17.0,8.5,-6.0,-3.0,29.0,14.5,23,11.5,0,0.0,0,4,17.4%,2,0,0,1,0,0,0,0
71,Jalen McMillan,1,1,21.0,21.0,21.0,21.0,39.0,39.0,0,0.0,0,0.0,0,2,10.5%,1,0,0,1,1,0,0,0
72,Michael Pittman Jr.,1,3,21.0,7.0,18.0,6.0,140.0,46.7,3,1.0,1,0.3,0,7,22.6%,3,0,1,1,0,0,0,0
73,Tyler Johnson,1,2,20.0,10.0,7.0,3.5,11.0,5.5,13,6.5,6,3.0,0,3,11.1%,2,0,2,1,0,0,0,0
74,Adam Thielen,1,2,20.0,10.0,18.0,9.0,18.0,9.0,2,1.0,2,1.0,0,3,11.5%,2,0,0,2,0,0,0,0
75,Joshua Palmer,1,2,19.0,9.5,7.0,3.5,7.0,3.5,12,6.0,4,2.0,0,2,10.5%,2,0,0,1,0,0,0,0
76,Mike Williams,1,1,19.0,19.0,17.0,17.0,17.0,17.0,2,2.0,2,2.0,0,1,3.4%,1,0,0,1,0,0,0,0
77,Trent Sherfield Sr.,1,1,17.0,17.0,5.0,5.0,16.0,16.0,12,12.0,0,0.0,0,2,8.3%,1,0,0,1,0,0,0,0
78,Dyami Brown,1,2,17.0,8.5,-3.0,-1.5,6.0,3.0,20,10.0,3,1.5,0,4,13.8%,2,0,2,1,0,0,0,0
79,Brandin Cooks,1,2,19.0,9.5,17.0,8.5,17.0,8.5,2,1.0,1,0.5,0,2,4.9%,2,0,0,1,0,0,0,0
80,Brandon Powell,1,2,16.0,8.0,11.0,5.5,11.0,5.5,5,2.5,0,0.0,0,2,8.3%,2,0,0,1,0,0,0,0
81,Diontae Johnson,1,3,15.0,5.0,7.0,2.3,39.0,13.0,8,2.7,3,1.0,0,6,23.1%,3,0,0,0,0,0,0,0
82,Jake Bobo,1,2,15.0,7.5,11.0,5.5,11.0,5.5,4,2.0,2,1.0,0,2,4.7%,2,0,0,0,0,0,0,0
83,Tyler Lockett,1,2,15.0,7.5,10.0,5.0,10.0,5.0,5,2.5,0,0.0,0,2,4.7%,2,0,0,1,0,0,0,0
84,Van Jefferson,1,2,14.0,7.0,7.0,3.5,40.0,20.0,7,3.5,3,1.5,0,3,16.7%,2,0,1,1,0,0,0,0
85,Olamide Zaccheaus,1,3,14.0,4.7,-5.0,-1.7,-5.0,-1.7,19,6.3,5,1.7,0,3,10.3%,3,0,0,0,0,0,0,0
86,Grant DuBose,1,1,13.0,13.0,13.0,13.0,52.0,52.0,0,0.0,0,0.0,0,3,8.1%,1,0,0,1,0,0,0,0
87,Nelson Agholor,1,1,13.0,13.0,10.0,10.0,52.0,52.0,3,3.0,2,2.0,0,3,9.7%,1,0,0,1,0,0,0,0
88,Tre Tucker,1,2,13.0,6.5,-6.0,-3.0,-6.0,-3.0,19,9.5,3,1.5,0,2,5.6%,2,0,0,0,0,0,0,0
89,Ashton Dulin,1,1,13.0,13.0,5.0,5.0,24.0,24.0,8,8.0,2,2.0,0,2,6.5%,1,0,0,1,0,0,0,0
90,Tank Dell,1,1,-3.0,-3.0,-9.0,-9.0,42.0,42.0,6,6.0,0,0.0,0,4,11.8%,2,1,0,0,0,0,0,0
91,Tim Patrick,1,2,12.0,6.0,2.0,1.0,38.0,19.0,10,5.0,4,2.0,0,4,7.5%,2,0,0,1,0,0,0,0
92,Amari Cooper,1,3,11.0,3.7,8.0,2.7,73.0,24.3,3,1.0,2,0.7,0,8,24.2%,6,3,0,0,0,0,0,0
93,Allen Lazard,1,2,11.0,5.5,9.0,4.5,50.0,25.0,2,1.0,0,0.0,0,4,13.8%,3,1,1,0,0,0,0,0
94,Greg Dortch,1,2,11.0,5.5,0.0,0.0,0.0,0.0,11,5.5,4,2.0,0,2,9.5%,2,0,0,0,0,0,0,0
95,Jalen Brooks,1,1,10.0,10.0,10.0,10.0,72.0,72.0,0,0.0,0,0.0,0,3,7.3%,1,0,0,1,0,0,0,0
96,Marvin Mims Jr.,1,1,10.0,10.0,2.0,2.0,71.0,71.0,8,8.0,1,1.0,0,2,6.1%,1,0,0,0,0,0,0,0
97,DeAndre Hopkins,1,1,9.0,9.0,9.0,9.0,17.0,17.0,0,0.0,0,0.0,1,2,7.4%,1,0,1,0,0,0,0,0
98,Bo Melton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
99,K.J. Osborn,1,1,7.0,7.0,6.0,6.0,12.0,12.0,1,1.0,0,0.0,0,2,8.3%,2,1,0,0,0,0,0,0
100,KaVontae Turpin,1,2,4.0,2.0,-7.0,-3.5,10.0,5.0,11,5.5,5,2.5,1,4,9.8%,2,0,0,0,0,0,0,0
101,Laviska Shenault Jr.,1,1,6.0,6.0,-5.0,-5.0,-5.0,-5.0,11,11.0,3,3.0,0,1,2.3%,1,0,0,0,0,0,0,0
102,Jahan Dotson,1,1,6.0,6.0,-5.0,-5.0,-5.0,-5.0,11,11.0,6,6.0,0,1,3.4%,1,0,0,0,0,0,0,0
103,Calvin Austin III,1,1,6.0,6.0,6.0,6.0,23.0,23.0,0,0.0,0,0.0,0,2,11.1%,1,0,0,0,0,0,0,0
104,Trenton Irwin,1,1,5.0,5.0,5.0,5.0,23.0,23.0,0,0.0,0,0.0,0,6,17.6%,1,0,5,0,0,0,0,0
105,Robbie Chosen,1,1,5.0,5.0,4.0,4.0,47.0,47.0,1,1.0,0,0.0,0,4,10.8%,1,0,2,0,0,0,0,0
106,Chris Conley,1,1,4.0,4.0,4.0,4.0,4.0,4.0,0,0.0,0,0.0,0,1,2.8%,1,0,0,0,0,0,0,0
107,Malachi Corley,1,1,4.0,4.0,-1.0,-1.0,-1.0,-1.0,5,5.0,2,2.0,0,1,3.4%,1,0,0,0,0,0,0,0
108,Devin Duvernay,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
109,Curtis Samuel,1,1,3.0,3.0,-3.0,-3.0,22.0,22.0,6,6.0,2,2.0,0,2,11.1%,1,0,0,0,0,0,0,0
110,Cedric Tillman,1,1,2.0,2.0,-5.0,-5.0,-12.0,-12.0,7,7.0,0,0.0,0,2,6.1%,1,0,0,0,0,0,0,0
111,DJ Turner,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
112,Jonathan Mingo,1,1,1.0,1.0,0.0,0.0,7.0,7.0,1,1.0,1,1.0,0,2,7.7%,1,0,0,0,0,0,0,0
113,Parris Campbell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
114,Irvin Charles,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
115,Sterling Shepard,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Allen Robinson II,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Keenan Allen,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Tyler Scott,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
119,Bryce Ford-Wheaton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Dee Williams,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
121,Troy Franklin,1,0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0.0,0,0.0,0,1,3.0%,0,0,0,0,0,0,0,0
122,Jamison Crowder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Jalen Guyton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
124,Chris Moore,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,Javon Baker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
126,Ben Skowronek,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
127,Trishton Jackson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
128,James Proche II,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,Collin Johnson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
130,Tee Higgins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Ronnie Bell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
132,Ihmir Smith-Marsette,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Trent Taylor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Xavier Weaver,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Ryan Flournoy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Tyrell Shavers,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Brycen Tremayne,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Brandon Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Isaiah Hodgins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,KJ Hamler,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,Kendrick Bourne,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Odell Beckham Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Dee Eskridge,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Jalen Coker,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Malik Washington,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,John Metchie III,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,John Ross,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,Malik Heath,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Xavier Smith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Josh Downs,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Mason Tipton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
155,Erik Ezukanma,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Kayshon Boutte,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
157,Kameron Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,JuJu Smith-Schuster,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
159,Devaughn Vele,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Tim Jones,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,Mecole Hardman Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,Velus Jones Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Quinton Bell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
164,Skyy Moore,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
165,Christian Watson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
166,Scotty Miller,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,Deonte Harty,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
168,Steven Sims Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
169,Tom Kennedy,1,0,0.0,0.0,0.0,0.0,11.0,0.0,0,0.0,0,0.0,0,1,1.9%,0,0,0,0,0,0,0,0
170,Simi Fehoko,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
171,Dareke Young,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Puka Nacua,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Nick Westbrook-Ikhine,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
174,Tylan Wallace,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
175,Jordan Addison,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
176,Parker Washington,1,0,0.0,0.0,0.0,0.0,-4.0,0.0,0,0.0,0,0.0,0,1,3.7%,0,1,0,0,0,0,0,0
177,Robert Woods,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
178,Jaelon Darden,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
179,Treylon Burks,1,0,0.0,0.0,0.0,0.0,48.0,0.0,0,0.0,0,0.0,0,1,3.7%,0,0,0,0,0,0,0,0
