,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
33,Malik Nabers,1,5,66,13.2,44.0,8.8,49.0,9.8,22.0,4.4,4.0,0.8,0,7,18.4%,6,1,0,2,2,0,0,0
34,Michael Wilson,1,1,5,5.0,5.0,5.0,30.0,30.0,0.0,0.0,0.0,0.0,0,2,6.5%,2,1,1,0,0,0,0,0
35,Jauan Jennings,1,5,64,12.8,54.0,10.8,54.0,10.8,10.0,2.0,8.0,1.6,0,5,17.2%,5,0,1,3,1,0,0,0
36,Jakobi Meyers,1,3,61,20.3,41.0,13.7,41.0,13.7,20.0,6.7,7.0,2.3,0,3,9.4%,3,0,0,2,1,1,0,0
37,Ja'Marr Chase,1,6,62,10.3,38.0,6.3,38.0,6.3,24.0,4.0,2.0,0.3,0,6,20.7%,6,0,0,2,1,0,0,0
38,Gabe Davis,1,3,62,20.7,48.0,16.0,48.0,16.0,14.0,4.7,3.0,1.0,0,3,15.8%,3,0,0,3,3,0,0,0
39,KaVontae Turpin,1,0,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1,3.2%,0,1,0,0,0,0,0,0
40,Garrett Wilson,1,6,60,10.0,33.0,5.5,100.0,16.7,27.0,4.5,11.0,1.8,0,11,37.9%,6,1,3,2,0,0,0,0
41,Tank Dell,1,3,40,13.3,32.0,10.7,105.0,35.0,8.0,2.7,3.0,1.0,0,7,22.6%,3,0,1,2,1,0,0,0
42,Davante Adams,1,5,59,11.8,35.0,7.0,58.0,11.6,24.0,4.8,8.0,1.6,0,6,18.8%,5,0,0,3,1,0,0,0
43,Wan'Dale Robinson,1,6,44,7.3,38.0,6.3,61.0,10.2,6.0,1.0,4.0,0.7,1,12,31.6%,6,0,3,2,0,0,0,0
44,Rashod Bateman,1,2,53,26.5,48.0,24.0,120.0,60.0,5.0,2.5,0.0,0.0,0,5,12.5%,2,0,0,2,1,1,0,0
45,Ray-Ray McCloud III,1,4,52,13.0,44.0,11.0,65.0,16.3,8.0,2.0,6.0,1.5,0,7,30.4%,4,0,0,2,1,0,0,0
46,Zay Flowers,1,6,37,6.2,9.0,1.5,58.0,9.7,28.0,4.7,4.0,0.7,0,10,25.0%,6,0,2,1,0,0,0,0
47,Keon Coleman,1,4,51,12.8,40.0,10.0,46.0,11.5,11.0,2.8,0.0,0.0,0,5,21.7%,4,0,1,2,1,0,0,0
48,Greg Dortch,1,6,47,7.8,29.0,4.8,71.0,11.8,18.0,3.0,6.0,1.0,1,8,25.8%,7,1,1,2,0,0,0,0
49,Calvin Ridley,1,3,50,16.7,41.0,13.7,160.0,53.3,9.0,3.0,4.0,1.3,0,7,25.9%,3,0,0,2,2,0,0,0
50,DJ Moore,1,5,36,7.2,24.0,4.8,53.0,10.6,12.0,2.4,5.0,1.0,1,8,27.6%,5,0,0,3,0,0,0,0
51,Romeo Doubs,1,4,50,12.5,36.0,9.0,60.0,15.0,14.0,3.5,2.0,0.5,0,7,21.9%,5,1,2,3,0,0,0,0
52,Adam Thielen,1,3,49,16.3,31.0,10.3,64.0,21.3,18.0,6.0,2.0,0.7,0,4,13.8%,3,0,0,2,1,1,0,0
53,Josh Reynolds,1,5,45,9.0,37.0,7.4,73.0,14.6,8.0,1.6,6.0,1.2,0,8,19.0%,5,0,1,1,1,0,0,0
54,Demarcus Robinson,1,4,42,10.5,34.0,8.5,77.0,19.3,8.0,2.0,2.0,0.5,0,7,14.6%,4,0,1,2,0,0,0,0
55,Puka Nacua,1,4,35,8.8,18.0,4.5,18.0,4.5,17.0,4.3,10.0,2.5,0,4,8.3%,4,0,0,1,0,0,0,0
56,Devaughn Vele,1,8,39,4.9,17.0,2.1,17.0,2.1,22.0,2.8,12.0,1.5,0,8,19.0%,8,0,0,0,0,0,0,0
57,Quentin Johnston,1,3,38,12.7,10.0,3.3,54.0,18.0,28.0,9.3,19.0,6.3,2,5,20.0%,4,1,0,2,0,0,0,0
58,Courtland Sutton,1,4,38,9.5,32.0,8.0,165.0,41.3,6.0,1.5,1.0,0.3,0,12,28.6%,4,0,2,2,0,0,0,0
59,Xavier Legette,1,4,35,8.8,30.0,7.5,112.0,28.0,5.0,1.3,0.0,0.0,0,7,24.1%,4,0,1,1,0,0,0,0
60,Jordan Addison,1,3,35,11.7,35.0,11.7,47.0,15.7,0.0,0.0,0.0,0.0,0,4,17.4%,3,0,1,2,0,0,0,0
61,Michael Pittman Jr.,1,4,31,7.8,24.0,6.0,74.0,18.5,7.0,1.8,4.0,1.0,0,8,42.1%,4,0,0,1,0,0,0,0
62,Christian Kirk,1,1,30,30.0,24.0,24.0,57.0,57.0,6.0,6.0,0.0,0.0,0,4,21.1%,1,0,0,1,1,1,0,0
63,DK Metcalf,1,3,29,9.7,24.0,8.0,52.0,17.3,5.0,1.7,3.0,1.0,0,4,16.0%,3,0,0,2,0,0,0,0
64,Keenan Allen,1,4,29,7.3,14.0,3.5,73.0,18.3,15.0,3.8,5.0,1.3,0,11,37.9%,5,1,2,0,0,0,0,0
65,Brandon Aiyuk,1,2,28,14.0,27.0,13.5,59.0,29.5,1.0,0.5,0.0,0.0,0,5,17.2%,3,1,2,2,0,0,0,0
66,Tyquan Thornton,1,2,27,13.5,24.0,12.0,57.0,28.5,3.0,1.5,0.0,0.0,0,3,13.0%,2,0,0,2,0,0,0,0
67,Andrei Iosivas,1,3,26,8.7,23.0,7.7,45.0,15.0,3.0,1.0,0.0,0.0,0,6,20.7%,3,0,0,2,0,0,0,0
68,Darius Slayton,1,3,26,8.7,23.0,7.7,34.0,11.3,3.0,1.0,0.0,0.0,0,4,10.5%,3,0,1,1,0,0,0,0
69,Justin Watson,1,1,25,25.0,15.0,15.0,15.0,15.0,10.0,10.0,1.0,1.0,0,1,3.7%,1,0,0,1,1,0,0,0
70,Jonathan Mingo,1,2,40,20.0,24.0,12.0,37.0,18.5,16.0,8.0,3.0,1.5,0,5,17.2%,3,1,0,1,1,1,0,0
71,Tre Tucker,1,2,22,11.0,11.0,5.5,23.0,11.5,11.0,5.5,8.0,4.0,1,3,9.4%,2,0,0,1,0,0,0,0
72,K.J. Osborn,1,3,21,7.0,16.0,5.3,28.0,9.3,5.0,1.7,0.0,0.0,0,6,26.1%,3,0,2,0,0,0,0,0
73,Trey Palmer,1,1,19,19.0,18.0,18.0,26.0,26.0,1.0,1.0,0.0,0.0,0,2,6.7%,1,0,0,1,0,0,0,0
74,Diontae Johnson,1,2,19,9.5,15.0,7.5,63.0,31.5,4.0,2.0,1.0,0.5,0,6,20.7%,2,0,2,1,0,0,0,0
75,Jaxon Smith-Njigba,1,2,19,9.5,6.0,3.0,6.0,3.0,13.0,6.5,2.0,1.0,0,2,8.0%,2,0,0,1,0,0,0,0
76,Marquez Valdes-Scantling,1,1,19,19.0,14.0,14.0,55.0,55.0,5.0,5.0,0.0,0.0,0,2,8.7%,1,0,0,1,0,0,0,0
77,Jalen Brooks,1,1,18,18.0,9.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,1,1,3.2%,1,0,0,1,0,0,0,0
78,Luke McCaffrey,1,3,18,6.0,-2.0,-0.7,-2.0,-0.7,20.0,6.7,3.0,1.0,0,3,12.5%,3,0,1,1,0,0,0,0
79,Tyler Boyd,1,3,18,6.0,11.0,3.7,43.0,14.3,7.0,2.3,2.0,0.7,0,5,18.5%,3,0,0,1,0,0,0,0
80,Terry McLaurin,1,2,17,8.5,3.0,1.5,80.0,40.0,14.0,7.0,6.0,3.0,0,4,16.7%,2,0,0,1,0,0,0,0
81,Amari Cooper,1,2,16,8.0,11.0,5.5,170.0,85.0,5.0,2.5,1.0,0.5,0,9,20.9%,3,1,2,1,0,0,0,0
82,Drake London,1,2,15,7.5,12.0,6.0,23.0,11.5,3.0,1.5,2.0,1.0,0,3,13.0%,2,0,1,0,0,0,0,0
83,Joshua Palmer,1,2,15,7.5,15.0,7.5,39.0,19.5,0.0,0.0,0.0,0.0,0,4,16.0%,3,1,2,1,0,0,0,0
84,Olamide Zaccheaus,1,1,15,15.0,13.0,13.0,28.0,28.0,2.0,2.0,0.0,0.0,0,3,12.5%,2,1,0,1,0,0,0,0
85,Darnell Mooney,1,1,15,15.0,12.0,12.0,40.0,40.0,3.0,3.0,2.0,2.0,0,3,13.0%,1,0,0,1,0,0,0,0
86,Curtis Samuel,1,2,15,7.5,3.0,1.5,3.0,1.5,12.0,6.0,3.0,1.5,0,2,8.7%,2,0,0,0,0,0,0,0
87,David Moore,1,1,14,14.0,14.0,14.0,36.0,36.0,0.0,0.0,0.0,0.0,0,3,10.3%,1,0,1,1,0,0,0,0
88,Amon-Ra St. Brown,1,3,13,4.3,6.0,2.0,27.0,9.0,7.0,2.3,5.0,1.7,1,6,21.4%,5,2,2,0,0,0,0,0
89,DeMario Douglas,1,2,12,6.0,10.0,5.0,18.0,9.0,2.0,1.0,0.0,0.0,0,3,13.0%,2,0,0,0,0,0,0,0
90,Jalen Tolbert,1,1,12,12.0,12.0,12.0,15.0,15.0,0.0,0.0,0.0,0.0,0,2,6.5%,1,0,0,1,0,0,0,0
91,Kalif Raymond,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
92,Chris Olave,1,2,11,5.5,12.0,6.0,12.0,6.0,-1.0,-0.5,0.0,0.0,0,2,8.3%,2,0,0,1,0,0,0,0
93,Rome Odunze,1,1,11,11.0,9.0,9.0,22.0,22.0,2.0,2.0,0.0,0.0,0,4,13.8%,1,0,0,1,0,0,0,0
94,Elijah Moore,1,3,9,3.0,4.0,1.3,22.0,7.3,5.0,1.7,2.0,0.7,0,6,14.0%,4,2,0,0,0,0,0,0
95,DJ Turner,1,1,9,9.0,-2.0,-2.0,-2.0,-2.0,11.0,11.0,4.0,4.0,1,1,3.1%,1,0,0,0,0,0,0,0
96,Derius Davis,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
97,DeAndre Hopkins,1,1,8,8.0,6.0,6.0,6.0,6.0,2.0,2.0,0.0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
98,Calvin Austin III,1,1,7,7.0,7.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,0,2,9.1%,1,0,0,0,0,0,0,0
99,Mason Tipton,1,1,6,6.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0,1,4.2%,1,0,0,0,0,0,0,0
100,Nelson Agholor,1,1,6,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,1,2.5%,1,0,0,0,0,0,0,0
101,Ja'Lynn Polk,1,1,6,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,1,4.3%,1,0,0,0,0,0,0,0
102,DeAndre Carter,1,1,6,6.0,6.0,6.0,41.0,41.0,0.0,0.0,0.0,0.0,0,2,6.9%,1,0,0,0,0,0,0,0
103,Trenton Irwin,1,1,6,6.0,2.0,2.0,23.0,23.0,4.0,4.0,0.0,0.0,0,2,6.9%,1,0,0,0,0,0,0,0
104,Jamison Crowder,1,1,5,5.0,-3.0,-3.0,-3.0,-3.0,8.0,8.0,5.0,5.0,0,1,4.2%,1,0,0,0,0,0,0,0
105,Marvin Harrison Jr.,1,1,4,4.0,4.0,4.0,31.0,31.0,0.0,0.0,0.0,0.0,0,3,9.7%,2,1,0,0,0,0,0,0
106,Devin Duvernay,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
107,Treylon Burks,1,1,2,2.0,3.0,3.0,6.0,6.0,-1.0,-1.0,0.0,0.0,1,2,7.4%,2,1,0,0,0,0,0,0
108,Parker Washington,1,1,3,3.0,-2.0,-2.0,-2.0,-2.0,5.0,5.0,3.0,3.0,1,1,5.3%,1,0,0,0,0,0,0,0
109,Xavier Hutchinson,1,1,3,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
110,Cedric Tillman,1,1,3,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,1,2.3%,1,0,0,0,0,0,0,0
111,Adonai Mitchell,1,1,2,2.0,-1.0,-1.0,82.0,82.0,3.0,3.0,2.0,2.0,0,5,26.3%,1,0,0,0,0,0,0,0
112,Laviska Shenault Jr.,1,1,0,0.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,0.0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
113,Van Jefferson,1,1,1,1.0,-4.0,-4.0,2.0,2.0,5.0,5.0,1.0,1.0,0,2,9.1%,1,0,1,0,0,0,0,0
114,Ryan Flournoy,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
115,Kameron Johnson,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
116,Parris Campbell,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Trent Taylor,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Kendrick Bourne,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
119,Xavier Weaver,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
120,Cody Thompson,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,KJ Hamler,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
122,Isaiah Hodgins,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
123,Collin Johnson,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
124,Noah Brown,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
125,Brandon Johnson,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Tim Patrick,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Kristian Wilkerson,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Brycen Tremayne,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Tyrell Shavers,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
130,Jalen Guyton,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
131,Tee Higgins,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
132,Malik Heath,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Dee Eskridge,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Sterling Shepard,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Allen Robinson II,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Kayshon Boutte,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Erik Ezukanma,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Josh Downs,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Grant DuBose,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0%,0,0,0,0,0,0,0,0
140,Xavier Smith,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Tyler Scott,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Bryce Ford-Wheaton,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,John Ross,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Odell Beckham Jr.,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Alex Bachman,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,John Metchie III,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Malik Washington,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Irvin Charles,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,David Bell,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,Jalen Coker,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,Troy Franklin,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,Ihmir Smith-Marsette,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Ben Skowronek,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
154,Trishton Jackson,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
155,Javon Baker,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Marvin Mims Jr.,1,0,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
157,Anthony Gould,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,Mecole Hardman Jr.,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Dyami Brown,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0%,0,0,0,0,0,0,0,0
160,Tylan Wallace,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0%,0,0,0,0,0,0,0,0
161,Nick Westbrook-Ikhine,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
162,Tom Kennedy,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0%,0,0,0,0,0,0,0,0
163,Steven Sims Jr.,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
164,Deonte Harty,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,Scotty Miller,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
166,Quinton Bell,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Lil'Jordan Humphrey,1,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,2.4%,0,1,0,0,0,0,0,0
168,KhaDarel Hodge,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
169,Jha'Quan Jackson,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
170,Trent Sherfield Sr.,1,0,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,1,4.3%,0,0,0,0,0,0,0,0
171,Brandon Powell,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
172,Braxton Berrios,1,0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,2,5.6%,0,0,0,0,0,0,0,0
173,Zach Pascal,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0%,0,0,0,0,0,0,0,0
174,JuJu Smith-Schuster,1,0,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,1,3.7%,0,0,1,0,0,0,0,0
