,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
15,JuJu Smith-Schuster,1,7,130.0,18.6,48.0,6.9,52.0,7.4,82.0,11.7,9,1.3,2,8,23.5%,7,0,1,4,2,2,1,1
16,KhaDarel Hodge,1,2,67.0,33.5,22.0,11.0,22.0,11.0,45.0,22.5,0,0.0,0,2,3.7%,2,0,0,2,2,1,1,1
17,Zay Flowers,1,7,111.0,15.9,69.0,9.9,141.0,20.1,42.0,6.0,11,1.6,1,12,29.3%,8,1,0,6,2,0,0,0
18,Rashod Bateman,1,4,58.0,14.5,30.0,7.5,86.0,21.5,28.0,7.0,0,0.0,0,8,19.5%,4,0,1,3,0,0,0,0
19,Dyami Brown,1,2,57.0,28.5,50.0,25.0,50.0,25.0,7.0,3.5,7,3.5,1,2,7.4%,2,0,0,2,1,1,1,1
20,Keon Coleman,1,1,49.0,49.0,8.0,8.0,70.0,70.0,41.0,41.0,41,41.0,1,5,17.2%,2,1,0,1,1,1,1,1
21,Wan'Dale Robinson,1,6,36.0,6.0,18.0,3.0,40.0,6.7,18.0,3.0,4,0.7,1,9,29.0%,7,1,1,0,0,0,0,0
22,Jayden Reed,1,4,78.0,19.5,57.0,14.3,75.0,18.8,21.0,5.3,5,1.3,0,6,24.0%,5,1,0,2,1,1,1,1
23,Michael Pittman Jr.,1,5,37.0,7.4,18.0,3.6,34.0,6.8,19.0,3.8,7,1.4,0,8,17.8%,5,0,2,1,1,0,0,0
24,Allen Lazard,1,4,34.0,8.5,23.0,5.8,121.0,30.3,11.0,2.8,4,1.0,0,9,17.6%,5,1,3,1,0,0,0,0
25,Terry McLaurin,1,4,112.0,28.0,83.0,20.8,171.0,42.8,29.0,7.3,14,3.5,1,8,29.6%,5,1,1,4,2,1,1,1
26,Justin Jefferson,1,6,92.0,15.3,78.0,13.0,214.0,35.7,14.0,2.3,1,0.2,0,14,50.0%,7,1,0,3,3,0,0,0
27,Jaxon Smith-Njigba,1,4,31.0,7.8,8.0,2.0,13.0,3.3,23.0,5.8,13,3.3,0,7,17.9%,5,1,2,1,0,0,0,0
28,Jordan Whittington,1,7,89.0,12.7,37.0,5.3,35.0,5.0,52.0,7.4,14,2.0,1,10,22.2%,7,0,0,3,1,1,0,0
29,Xavier Worthy,1,3,25.0,8.3,-5.0,-1.7,40.0,13.3,30.0,10.0,1,0.3,0,6,17.6%,3,0,1,1,0,0,0,0
30,Demarcus Robinson,1,3,28.0,9.3,28.0,9.3,75.0,25.0,0.0,0.0,0,0.0,0,5,11.1%,3,0,1,2,0,0,0,0
31,Christian Kirk,1,4,88.0,22.0,63.0,15.8,63.0,15.8,25.0,6.3,3,0.8,0,4,11.8%,4,0,0,2,1,1,1,1
32,Stefon Diggs,1,6,82.0,13.7,38.0,6.3,56.0,9.3,44.0,7.3,23,3.8,1,8,22.9%,7,1,0,5,0,0,0,0
33,Michael Wilson,1,5,78.0,15.6,54.0,10.8,95.0,19.0,24.0,4.8,14,2.8,1,6,20.0%,5,0,1,4,2,1,0,0
34,Tyler Lockett,1,4,75.0,18.8,62.0,15.5,95.0,23.8,13.0,3.3,3,0.8,0,6,15.4%,6,2,0,2,2,1,0,0
35,Jakobi Meyers,1,6,72.0,12.0,64.0,10.7,89.0,14.8,8.0,1.3,0,0.0,0,9,25.0%,7,1,0,4,1,0,0,0
36,Tyreek Hill,1,6,69.0,11.5,52.0,8.7,104.0,17.3,17.0,2.8,5,0.8,0,10,32.3%,6,0,2,3,1,0,0,0
37,Josh Downs,1,9,69.0,7.7,56.0,6.2,83.0,9.2,13.0,1.4,12,1.3,0,12,26.7%,10,1,1,4,1,0,0,0
38,Josh Reynolds,1,1,9.0,9.0,9.0,9.0,15.0,15.0,0.0,0.0,0,0.0,0,2,7.7%,1,0,1,0,0,0,0,0
39,Jalen Coker,1,4,68.0,17.0,37.0,9.3,37.0,9.3,31.0,7.8,15,3.8,1,4,12.1%,4,0,0,3,1,1,0,0
40,Ray-Ray McCloud III,1,6,66.0,11.0,41.0,6.8,64.0,10.7,25.0,4.2,12,2.0,0,9,16.7%,6,0,0,2,1,0,0,0
41,Chris Godwin,1,5,64.0,12.8,27.0,5.4,32.0,6.4,37.0,7.4,8,1.6,0,6,25.0%,6,1,1,4,1,0,0,0
42,Tutu Atwell,1,6,58.0,9.7,41.0,6.8,87.0,14.5,17.0,2.8,1,0.2,0,10,22.2%,6,0,1,1,1,0,0,0
43,Sterling Shepard,1,1,4.0,4.0,4.0,4.0,46.0,46.0,0.0,0.0,0,0.0,0,2,8.3%,1,0,1,0,0,0,0,0
44,CeeDee Lamb,1,5,62.0,12.4,41.0,8.2,57.0,11.4,21.0,4.2,1,0.2,2,9,22.0%,5,0,1,2,1,0,0,0
45,Amari Cooper,1,4,60.0,15.0,40.0,10.0,127.0,31.8,20.0,5.0,10,2.5,1,10,35.7%,5,1,0,3,0,0,0,0
46,DeMario Douglas,1,6,59.0,9.8,29.0,4.8,85.0,14.2,30.0,5.0,10,1.7,0,9,30.0%,7,1,0,3,0,0,0,0
47,Adonai Mitchell,1,4,38.0,9.5,29.0,7.3,66.0,16.5,9.0,2.3,6,1.5,0,7,15.6%,5,1,1,2,0,0,0,0
48,Lil'Jordan Humphrey,1,2,48.0,24.0,16.0,8.0,16.0,8.0,32.0,16.0,25,12.5,2,2,7.7%,2,0,0,2,2,0,0,0
49,Jaylen Waddle,1,4,46.0,11.5,42.0,10.5,83.0,20.8,4.0,1.0,2,0.5,0,8,25.8%,7,3,0,3,1,0,0,0
50,KaVontae Turpin,1,4,50.0,12.5,20.0,5.0,21.0,5.3,30.0,7.5,8,2.0,0,5,12.2%,4,0,1,1,1,1,0,0
51,Rome Odunze,1,5,40.0,8.0,12.0,2.4,26.0,5.2,28.0,5.6,3,0.6,1,6,21.4%,5,0,2,2,0,0,0,0
52,Andrei Iosivas,1,1,39.0,39.0,39.0,39.0,49.0,49.0,0.0,0.0,0,0.0,0,2,5.1%,2,1,0,1,1,1,0,0
53,Jonathan Mingo,1,2,37.0,18.5,31.0,15.5,107.0,53.5,6.0,3.0,0,0.0,0,5,15.2%,2,0,0,1,1,0,0,0
54,Marvin Harrison Jr.,1,2,36.0,18.0,33.0,16.5,95.0,47.5,3.0,1.5,2,1.0,0,7,23.3%,2,0,0,2,1,0,0,0
55,Jordan Addison,1,3,36.0,12.0,34.0,11.3,153.0,51.0,2.0,0.7,0,0.0,0,8,28.6%,3,0,0,1,1,0,0,0
56,DK Metcalf,1,4,55.0,13.8,37.0,9.3,65.0,16.3,18.0,4.5,9,2.3,0,7,17.9%,5,1,0,3,1,0,0,0
57,Kayshon Boutte,1,2,34.0,17.0,32.0,16.0,32.0,16.0,2.0,1.0,0,0.0,0,2,6.7%,2,0,0,2,1,0,0,0
58,Mecole Hardman Jr.,1,4,33.0,8.3,-11.0,-2.8,-11.0,-2.8,44.0,11.0,8,2.0,0,4,11.8%,4,0,2,1,0,0,0,0
59,Tank Dell,1,4,38.0,9.5,20.0,5.0,20.0,5.0,18.0,4.5,8,2.0,0,4,11.4%,4,0,0,1,0,0,0,0
60,Keenan Allen,1,3,33.0,11.0,21.0,7.0,45.0,15.0,12.0,4.0,0,0.0,0,6,21.4%,3,0,1,2,0,0,0,0
61,Courtland Sutton,1,2,32.0,16.0,27.0,13.5,71.0,35.5,5.0,2.5,5,2.5,1,5,19.2%,2,0,0,1,1,0,0,0
62,Tylan Wallace,1,2,31.0,15.5,18.0,9.0,18.0,9.0,13.0,6.5,3,1.5,1,2,4.9%,2,0,0,2,0,0,0,0
63,Xavier Hutchinson,1,2,31.0,15.5,9.0,4.5,26.0,13.0,22.0,11.0,9,4.5,0,3,8.6%,3,1,0,2,0,0,0,0
64,Diontae Johnson,1,3,23.0,7.7,16.0,5.3,52.0,17.3,7.0,2.3,0,0.0,0,6,18.2%,3,0,1,1,1,0,0,0
65,Mack Hollins,1,2,27.0,13.5,10.0,5.0,128.0,64.0,17.0,8.5,0,0.0,0,6,20.7%,3,1,0,1,1,0,0,0
66,George Pickens,1,3,26.0,8.7,7.0,2.3,60.0,20.0,19.0,6.3,6,2.0,0,7,26.9%,3,0,0,1,1,0,0,0
67,Van Jefferson,1,3,26.0,8.7,23.0,7.7,84.0,28.0,3.0,1.0,1,0.3,0,5,19.2%,3,0,0,1,0,0,0,0
68,Tre Tucker,1,2,18.0,9.0,14.0,7.0,86.0,43.0,4.0,2.0,2,1.0,0,5,13.9%,2,0,1,1,0,0,0,0
69,Mike Williams,1,2,25.0,12.5,22.0,11.0,59.0,29.5,3.0,1.5,1,0.5,0,4,7.8%,2,0,0,1,0,0,0,0
70,Marvin Mims Jr.,1,1,7.0,7.0,-2.0,-2.0,-2.0,-2.0,9.0,9.0,4,4.0,0,1,3.8%,1,0,0,0,0,0,0,0
71,Dontayvion Wicks,1,2,20.0,10.0,13.0,6.5,39.0,19.5,7.0,3.5,1,0.5,0,7,28.0%,3,1,0,2,0,0,0,0
72,Deebo Samuel Sr.,1,1,11.0,11.0,-3.0,-3.0,21.0,21.0,14.0,14.0,3,3.0,0,3,9.4%,1,0,1,1,0,0,0,0
73,Troy Franklin,1,1,20.0,20.0,20.0,20.0,65.0,65.0,0.0,0.0,0,0.0,0,2,7.7%,2,1,0,1,1,0,0,0
74,Luke McCaffrey,1,3,19.0,6.3,9.0,3.0,9.0,3.0,10.0,3.3,5,1.7,0,3,11.1%,3,0,0,0,0,0,0,0
75,Gabe Davis,1,3,38.0,12.7,30.0,10.0,43.0,14.3,8.0,2.7,4,1.3,0,4,11.8%,3,0,1,2,1,0,0,0
76,DJ Turner,1,1,12.0,12.0,5.0,5.0,63.0,63.0,7.0,7.0,0,0.0,0,4,11.1%,1,0,1,1,0,0,0,0
77,Jerry Jeudy,1,1,16.0,16.0,16.0,16.0,35.0,35.0,0.0,0.0,0,0.0,0,3,10.7%,2,1,1,1,0,0,0,0
78,Malik Heath,1,2,14.0,7.0,14.0,7.0,14.0,7.0,0.0,0.0,0,0.0,0,3,12.0%,2,0,0,0,0,0,0,0
79,Jauan Jennings,1,1,13.0,13.0,5.0,5.0,38.0,38.0,8.0,8.0,6,6.0,1,4,12.5%,1,0,2,1,0,0,0,0
80,David Moore,1,2,13.0,6.5,10.0,5.0,15.0,7.5,3.0,1.5,0,0.0,0,3,9.1%,2,0,0,0,0,0,0,0
81,Ja'Lynn Polk,1,1,13.0,13.0,13.0,13.0,88.0,88.0,0.0,0.0,0,0.0,0,6,20.0%,2,1,1,1,0,0,0,0
82,Bo Melton,1,1,12.0,12.0,8.0,8.0,16.0,16.0,4.0,4.0,4,4.0,0,2,8.0%,1,0,0,1,0,0,0,0
83,Elijah Moore,1,3,11.0,3.7,6.0,2.0,10.0,3.3,5.0,1.7,2,0.7,0,4,14.3%,3,0,1,0,0,0,0,0
84,Jalen Brooks,1,1,10.0,10.0,11.0,11.0,11.0,11.0,-1.0,-1.0,0,0.0,0,1,2.4%,1,0,0,1,0,0,0,0
85,Olamide Zaccheaus,1,1,10.0,10.0,4.0,4.0,14.0,14.0,6.0,6.0,3,3.0,0,3,11.1%,1,0,0,1,0,0,0,0
86,Chris Olave,1,2,10.0,5.0,9.0,4.5,48.0,24.0,1.0,0.5,1,0.5,0,4,12.5%,2,0,0,0,0,0,0,0
87,Brandon Johnson,1,1,9.0,9.0,5.0,5.0,5.0,5.0,4.0,4.0,1,1.0,0,1,3.8%,1,0,0,0,0,0,0,0
88,Ashton Dulin,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
89,Xavier Legette,1,1,8.0,8.0,6.0,6.0,6.0,6.0,2.0,2.0,0,0.0,0,1,3.0%,1,0,0,0,0,0,0,0
90,Greg Dortch,1,1,7.0,7.0,-7.0,-7.0,-15.0,-15.0,14.0,14.0,2,2.0,0,2,6.7%,1,0,0,0,0,0,0,0
91,Calvin Austin III,1,1,6.0,6.0,6.0,6.0,37.0,37.0,0.0,0.0,0,0.0,0,2,7.7%,1,0,0,0,0,0,0,0
92,Kendrick Bourne,1,1,6.0,6.0,-2.0,-2.0,-2.0,-2.0,8.0,8.0,3,3.0,0,1,3.3%,1,0,0,0,0,0,0,0
93,Xavier Smith,1,2,6.0,3.0,1.0,0.5,1.0,0.5,5.0,2.5,3,1.5,0,2,4.4%,2,0,0,1,0,0,0,0
94,Nelson Agholor,1,1,4.0,4.0,2.0,2.0,51.0,51.0,2.0,2.0,0,0.0,0,4,9.8%,1,0,0,0,0,0,0,0
95,Jake Bobo,1,1,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
96,Devin Duvernay,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
97,Mason Tipton,1,1,2.0,2.0,1.0,1.0,106.0,106.0,1.0,1.0,0,0.0,0,4,12.5%,2,1,0,0,0,0,0,0
98,John Ross,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Allen Robinson II,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Erik Ezukanma,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Dee Eskridge,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
102,Ihmir Smith-Marsette,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
103,Ladd McConkey,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Malachi Corley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
105,Isaiah Hodgins,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
106,David Bell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
107,Xavier Gipson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
108,KJ Hamler,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
109,Grant DuBose,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
110,Tyrell Shavers,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
111,Malik Nabers,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
112,Irvin Charles,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
113,Ryan Flournoy,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
114,Bryce Ford-Wheaton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
115,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
116,Xavier Weaver,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
117,Javon Baker,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
118,Cody Thompson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
119,Alex Bachman,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
120,Bub Means,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
121,Ben Skowronek,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
122,John Metchie III,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
123,Malik Washington,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
124,Odell Beckham Jr.,1,0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0,0.0,0,1,3.2%,0,0,0,0,0,0,0,0
125,Tyler Scott,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
126,Kameron Johnson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
127,James Proche II,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
128,Trent Taylor,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
129,Dee Williams,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
130,Curtis Samuel,1,1,0.0,0.0,-3.0,-3.0,28.0,28.0,3.0,3.0,0,0.0,0,4,13.8%,1,0,1,0,0,0,0,0
131,Brycen Tremayne,1,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
132,Devaughn Vele,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
133,Tim Patrick,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
134,Collin Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
135,Parris Campbell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Jalen Guyton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Trishton Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Anthony Gould,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Jha'Quan Jackson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Noah Brown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,DeAndre Hopkins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Charlie Jones,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
143,Braxton Berrios,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
144,Laviska Shenault Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
145,Tom Kennedy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Steven Sims Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Deonte Harty,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
148,Trenton Irwin,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Scotty Miller,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
150,Quinton Bell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
151,Tyler Johnson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
152,A.J. Brown,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Trent Sherfield Sr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
154,Brandon Powell,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Justin Watson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
156,Marquez Valdes-Scantling,1,0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0,0.0,0,3,10.3%,0,0,0,0,0,0,0,0
157,Cedrick Wilson Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
158,K.J. Osborn,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
159,Calvin Ridley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
160,Zach Pascal,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
161,Cooper Kupp,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
162,Kalif Raymond,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
163,Chris Moore,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
164,Tyler Boyd,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
165,Chris Conley,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
166,DeAndre Carter,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
167,Jamison Crowder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
168,Adam Thielen,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Davante Adams,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
170,Brandin Cooks,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
171,DeVonta Smith,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
172,Nick Westbrook-Ikhine,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
173,Derius Davis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
174,Jameson Williams,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
175,Trey Palmer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
