,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
45,Wan'Dale Robinson,1,7,61.0,8.7,13.0,1.9,19.0,2.7,48.0,6.9,26,3.7,1,8,24.2%,8,1,1,4,1,0,0,0
46,George Pickens,1,5,57.0,11.4,51.0,10.2,69.0,13.8,6.0,1.2,0,0.0,0,7,22.6%,6,1,1,2,1,0,0,0
47,Nelson Agholor,1,1,56.0,56.0,6.0,6.0,6.0,6.0,50.0,50.0,49,49.0,1,1,6.7%,1,0,0,1,1,1,1,1
48,Brandon Aiyuk,1,5,48.0,8.0,33.0,5.5,114.0,19.0,15.0,2.5,0,0.0,0,10,33.3%,7,1,1,2,0,0,0,0
49,Brian Thomas Jr.,1,5,48.0,9.6,17.0,3.4,72.0,14.4,31.0,6.2,18,3.6,0,9,20.5%,5,0,0,2,0,0,0,0
50,Jerry Jeudy,1,4,27.0,6.8,24.0,6.0,70.0,17.5,3.0,0.8,2,0.5,0,7,20.0%,4,0,1,1,0,0,0,0
51,CeeDee Lamb,1,4,67.0,16.8,50.0,12.5,75.0,18.8,17.0,4.3,9,2.3,0,7,14.0%,5,1,1,2,1,1,0,0
52,Tyler Lockett,1,5,46.0,9.2,32.0,6.4,49.0,9.8,14.0,2.8,0,0.0,0,8,24.2%,5,0,0,2,0,0,0,0
53,Ladd McConkey,1,3,44.0,14.7,36.0,12.0,61.0,20.3,8.0,2.7,2,0.7,0,6,31.6%,4,1,0,3,0,0,0,0
54,Luke McCaffrey,1,3,44.0,14.7,27.0,9.0,27.0,9.0,17.0,5.7,4,1.3,1,3,13.0%,3,0,0,2,1,1,0,0
55,Alec Pierce,1,1,44.0,44.0,37.0,37.0,62.0,62.0,7.0,7.0,0,0.0,0,2,11.1%,1,0,0,1,1,1,1,1
56,Xavier Legette,1,2,42.0,21.0,16.0,8.0,19.0,9.5,26.0,13.0,1,0.5,0,3,8.1%,2,0,1,1,1,1,0,0
57,Davante Adams,1,4,40.0,10.0,31.0,7.8,61.0,15.3,9.0,2.3,2,0.5,0,9,23.1%,4,0,1,2,0,0,0,0
58,Tyreek Hill,1,3,40.0,13.3,30.0,10.0,35.0,11.7,10.0,3.3,3,1.0,0,5,16.1%,4,1,0,2,0,0,0,0
59,Tee Higgins,1,3,39.0,13.0,31.0,10.3,63.0,21.0,8.0,2.7,7,2.3,1,6,15.8%,3,0,2,2,0,0,0,0
60,Jaxon Smith-Njigba,1,3,39.0,13.0,12.0,4.0,12.0,4.0,27.0,9.0,10,3.3,0,3,9.1%,3,0,0,2,0,0,0,0
61,Lil'Jordan Humphrey,1,6,37.0,6.2,17.0,2.8,43.0,7.2,20.0,3.3,12,2.0,1,8,23.5%,6,0,0,1,0,0,0,0
62,Ray-Ray McCloud III,1,2,17.0,8.5,2.0,1.0,13.0,6.5,15.0,7.5,2,1.0,0,3,11.1%,2,0,1,1,0,0,0,0
63,Michael Pittman Jr.,1,4,36.0,9.0,19.0,4.8,43.0,10.8,17.0,4.3,5,1.3,2,5,27.8%,4,0,0,2,0,0,0,0
64,Josh Reynolds,1,2,36.0,18.0,27.0,13.5,27.0,13.5,9.0,4.5,3,1.5,0,2,5.9%,2,0,0,1,1,1,0,0
65,Greg Dortch,1,3,35.0,11.7,12.0,4.0,78.0,26.0,23.0,7.7,10,3.3,1,6,17.6%,3,0,0,2,0,0,0,0
66,Mike Williams,1,3,34.0,11.3,26.0,8.7,35.0,11.7,8.0,2.7,4,1.3,0,4,11.8%,3,0,1,2,0,0,0,0
67,Tyler Boyd,1,3,33.0,11.0,16.0,5.3,20.0,6.7,17.0,5.7,11,3.7,1,4,11.8%,4,1,1,2,1,0,0,0
68,Demarcus Robinson,1,1,32.0,32.0,22.0,22.0,112.0,112.0,10.0,10.0,8,8.0,1,4,17.4%,1,0,1,1,1,1,0,0
69,Scotty Miller,1,2,31.0,15.5,9.0,4.5,9.0,4.5,22.0,11.0,24,12.0,1,2,6.5%,2,0,0,2,1,0,0,0
70,Xavier Worthy,1,2,17.0,8.5,-2.0,-1.0,42.0,21.0,19.0,9.5,3,1.5,0,4,11.1%,2,0,0,1,0,0,0,0
71,Dee Eskridge,1,1,30.0,30.0,13.0,13.0,13.0,13.0,17.0,17.0,3,3.0,0,1,3.2%,1,0,0,1,1,1,0,0
72,Noah Brown,1,3,29.0,9.7,19.0,6.3,19.0,6.3,10.0,3.3,2,0.7,0,3,13.0%,3,0,1,1,0,0,0,0
73,Jordan Whittington,1,3,28.0,9.3,5.0,1.7,5.0,1.7,23.0,7.7,2,0.7,0,3,13.0%,3,0,0,1,0,0,0,0
74,Jaylen Waddle,1,4,26.0,6.5,6.0,1.5,11.0,2.8,20.0,5.0,0,0.0,0,5,16.1%,4,0,1,1,0,0,0,0
75,Jalen Brooks,1,1,24.0,24.0,8.0,8.0,20.0,20.0,16.0,16.0,5,5.0,0,3,6.0%,1,0,0,1,1,0,0,0
76,Zay Flowers,1,3,20.0,6.7,3.0,1.0,0.0,0.0,17.0,5.7,4,1.3,0,4,26.7%,3,0,0,0,0,0,0,0
77,DeAndre Carter,1,3,22.0,7.3,4.0,1.3,57.0,19.0,18.0,6.0,10,3.3,1,6,12.5%,3,0,2,0,0,0,0,0
78,Josh Downs,1,3,22.0,7.3,3.0,1.0,14.0,4.7,19.0,6.3,3,1.0,0,5,27.8%,4,1,0,1,0,0,0,0
79,Curtis Samuel,1,3,22.0,7.3,0.0,0.0,0.0,0.0,22.0,7.3,6,2.0,1,3,10.0%,3,0,0,1,0,0,0,0
80,Tyler Johnson,1,3,20.0,6.7,17.0,5.7,29.0,9.7,3.0,1.0,0,0.0,0,4,17.4%,3,0,0,0,0,0,0,0
81,Jonathan Mingo,1,3,18.0,6.0,0.0,0.0,16.0,5.3,18.0,6.0,0,0.0,0,4,10.8%,3,0,0,1,0,0,0,0
82,Parker Washington,1,2,18.0,9.0,18.0,9.0,28.0,14.0,0.0,0.0,0,0.0,0,3,6.8%,2,0,1,1,0,0,0,0
83,Romeo Doubs,1,1,18.0,18.0,16.0,16.0,54.0,54.0,2.0,2.0,1,1.0,0,2,10.5%,1,0,0,1,0,0,0,0
84,Robert Woods,1,2,18.0,9.0,-2.0,-1.0,-2.0,-1.0,20.0,10.0,2,1.0,0,2,4.7%,2,0,0,1,0,0,0,0
85,Gabe Davis,1,2,18.0,9.0,19.0,9.5,54.0,27.0,-1.0,-0.5,0,0.0,0,6,13.6%,2,0,1,1,0,0,0,0
86,Elijah Moore,1,2,17.0,8.5,8.0,4.0,32.0,16.0,9.0,4.5,2,1.0,0,3,8.6%,2,0,0,1,0,0,0,0
87,Mike Evans,1,2,17.0,8.5,14.0,7.0,30.0,15.0,3.0,1.5,1,0.5,0,3,9.4%,2,0,0,0,0,0,0,0
88,Simi Fehoko,1,1,17.0,17.0,10.0,10.0,33.0,33.0,7.0,7.0,1,1.0,0,3,15.8%,2,1,1,1,0,0,0,0
89,Dyami Brown,1,2,16.0,8.0,-3.0,-1.5,-3.0,-1.5,19.0,9.5,10,5.0,1,2,8.7%,2,0,0,0,0,0,0,0
90,Mack Hollins,1,1,16.0,16.0,6.0,6.0,37.0,37.0,10.0,10.0,3,3.0,0,2,6.7%,1,0,0,1,0,0,0,0
91,Xavier Gipson,1,2,16.0,8.0,2.0,1.0,2.0,1.0,14.0,7.0,5,2.5,0,2,5.9%,2,0,0,1,0,0,0,0
92,Brandin Cooks,1,2,16.0,8.0,16.0,8.0,108.0,54.0,0.0,0.0,0,0.0,0,6,12.0%,2,0,1,0,0,0,0,0
93,Brandon Powell,1,1,13.0,13.0,13.0,13.0,22.0,22.0,0.0,0.0,0,0.0,0,2,8.0%,1,0,0,1,0,0,0,0
94,Ja'Lynn Polk,1,2,13.0,6.5,13.0,6.5,13.0,6.5,0.0,0.0,0,0.0,0,2,8.3%,2,0,0,0,0,0,0,0
95,Justin Watson,1,1,13.0,13.0,13.0,13.0,32.0,32.0,0.0,0.0,0,0.0,0,2,5.6%,1,0,0,1,0,0,0,0
96,Parris Campbell,1,2,13.0,6.5,11.0,5.5,11.0,5.5,2.0,1.0,0,0.0,0,2,5.6%,2,0,0,0,0,0,0,0
97,Ronnie Bell,1,1,12.0,12.0,15.0,15.0,49.0,49.0,-3.0,-3.0,0,0.0,0,3,10.0%,3,2,0,1,0,0,0,0
98,Mason Tipton,1,2,11.0,5.5,6.0,3.0,10.0,5.0,5.0,2.5,0,0.0,0,3,13.0%,2,0,0,0,0,0,0,0
99,Troy Franklin,1,2,11.0,5.5,-5.0,-2.5,47.0,23.5,16.0,8.0,4,2.0,0,5,14.7%,2,0,0,0,0,0,0,0
100,Britain Covey,1,1,11.0,11.0,-5.0,-5.0,-5.0,-5.0,16.0,16.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
101,Johnny Wilson,1,1,9.0,9.0,3.0,3.0,22.0,22.0,6.0,6.0,5,5.0,0,2,5.6%,1,0,0,0,0,0,0,0
102,Marvin Mims Jr.,1,1,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
103,Calvin Ridley,1,1,9.0,9.0,6.0,6.0,54.0,54.0,3.0,3.0,0,0.0,0,3,8.8%,1,0,0,0,0,0,0,0
104,Treylon Burks,1,1,9.0,9.0,3.0,3.0,58.0,58.0,6.0,6.0,4,4.0,0,3,8.8%,2,1,0,0,0,0,0,0
105,Trent Sherfield Sr.,1,1,8.0,8.0,5.0,5.0,5.0,5.0,3.0,3.0,0,0.0,0,1,4.0%,1,0,0,0,0,0,0,0
106,Tim Patrick,1,1,8.0,8.0,7.0,7.0,7.0,7.0,1.0,1.0,0,0.0,0,1,4.5%,1,0,0,0,0,0,0,0
107,Derius Davis,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
108,Jahan Dotson,1,2,8.0,4.0,1.0,0.5,31.0,15.5,7.0,3.5,2,1.0,0,3,8.3%,2,0,0,0,0,0,0,0
109,Darius Slayton,1,1,7.0,7.0,7.0,7.0,14.0,14.0,0.0,0.0,0,0.0,0,2,6.1%,2,1,0,0,0,0,0,0
110,Marquez Valdes-Scantling,1,1,7.0,7.0,6.0,6.0,15.0,15.0,1.0,1.0,0,0.0,0,2,6.7%,1,0,0,0,0,0,0,0
111,Jalen McMillan,1,1,6.0,6.0,1.0,1.0,1.0,1.0,5.0,5.0,2,2.0,0,1,3.1%,1,0,0,0,0,0,0,0
112,Cedric Tillman,1,1,4.0,4.0,4.0,4.0,15.0,15.0,0.0,0.0,1,1.0,0,2,5.7%,2,1,0,0,0,0,0,0
113,Cedrick Wilson Jr.,1,1,3.0,3.0,-7.0,-7.0,-7.0,-7.0,10.0,10.0,1,1.0,0,1,4.3%,1,0,0,0,0,0,0,0
114,Jameson Williams,1,1,9.0,9.0,-5.0,-5.0,68.0,68.0,14.0,14.0,3,3.0,0,3,13.6%,1,0,0,0,0,0,0,0
115,Kayshon Boutte,1,1,2.0,2.0,2.0,2.0,5.0,5.0,0.0,0.0,0,0.0,0,2,8.3%,1,0,0,0,0,0,0,0
116,Laviska Shenault Jr.,1,1,2.0,2.0,-4.0,-4.0,-4.0,-4.0,6.0,6.0,0,0.0,0,1,3.0%,1,0,0,0,0,0,0,0
117,Irvin Charles,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
118,Kalif Raymond,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
119,Allen Robinson II,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
120,Grant DuBose,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
121,Tyler Scott,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
122,Collin Johnson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
123,Bryce Ford-Wheaton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
124,Chris Moore,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
125,David Bell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
126,Jalen Guyton,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
127,Javon Baker,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
128,Ben Skowronek,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
129,Trishton Jackson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
130,Sterling Shepard,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
131,James Proche II,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
132,Jermaine Burton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
133,Jamison Crowder,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
134,Chris Conley,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
135,Trent Taylor,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
136,Xavier Weaver,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
137,Kristian Wilkerson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
138,Ryan Flournoy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
139,Tyrell Shavers,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
140,Brycen Tremayne,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
141,Brandon Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
142,Isaiah Hodgins,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
143,KJ Hamler,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
144,Cody Thompson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
145,Kendrick Bourne,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
146,Odell Beckham Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
147,Ihmir Smith-Marsette,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
148,Jalen Coker,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
149,Malik Washington,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
150,John Metchie III,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
151,Alex Bachman,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
152,John Ross,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
153,Malik Heath,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
154,Xavier Smith,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
155,Keenan Allen,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
156,Erik Ezukanma,1,0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0,0.0,0,2,6.5%,0,0,0,0,0,0,0,0
157,Kameron Johnson,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
158,Dee Williams,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
159,Zach Pascal,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
160,Cooper Kupp,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
161,K.J. Osborn,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
162,Olamide Zaccheaus,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
163,Velus Jones Jr.,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
164,Deonte Harty,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
165,Bo Melton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
166,Skyy Moore,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
167,Steven Sims Jr.,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
168,Tom Kennedy,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
169,Van Jefferson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
170,Tim Jones,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
171,Adonai Mitchell,1,0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0,0.0,0,1,5.6%,0,0,0,0,0,0,0,0
172,DJ Turner,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
173,Nick Westbrook-Ikhine,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
174,Puka Nacua,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
