,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
15,Austin Hooper,1,5,57,11.4,31.0,6.2,0,0.0,26,5.2,7,1.4,0,10,26.3%,5,0,0,3,0,0,0,0
16,Rob Gronkowski,1,3,52,17.3,19.0,6.3,0,0.0,33,11.0,18,6.0,0,6,14.6%,3,0,0,3,1,0,0,0
17,George Kittle,1,4,44,11.0,23.0,5.8,0,0.0,21,5.3,1,0.3,0,8,22.9%,5,1,0,3,0,0,0,0
18,Cameron Brate,1,5,44,8.8,35.0,7.0,0,0.0,9,1.8,7,1.4,0,6,14.6%,5,0,0,2,1,0,0,0
19,Darrell Daniels,1,2,37,18.5,9.0,4.5,0,0.0,28,14.0,0,0.0,0,2,5.7%,2,0,0,1,1,1,0,0
20,Trey Burton,1,5,33,6.6,20.0,4.0,0,0.0,13,2.6,8,1.6,1,6,18.8%,5,0,1,2,0,0,0,0
21,Chris Herndon IV,1,2,24,12.0,9.0,4.5,0,0.0,15,7.5,3,1.5,0,3,9.7%,3,1,0,1,0,0,0,0
22,Eric Ebron,1,5,43,8.6,33.0,6.6,0,0.0,10,2.0,7,1.4,0,6,17.6%,5,0,0,2,0,0,0,0
23,Drew Sample,1,2,22,11.0,21.0,10.5,0,0.0,1,0.5,2,1.0,1,2,6.9%,2,0,0,1,0,0,0,0
24,Greg Olsen,1,1,20,20.0,15.0,15.0,0,0.0,5,5.0,0,0.0,0,1,3.3%,1,0,0,1,1,0,0,0
25,James O'Shaughnessy,1,3,20,6.7,7.0,2.3,0,0.0,13,4.3,6,2.0,0,3,6.8%,3,0,0,0,0,0,0,0
26,Anthony Firkser,1,3,19,6.3,16.0,5.3,0,0.0,3,1.0,1,0.3,0,5,17.9%,3,0,1,1,0,0,0,0
27,Richard Rodgers,1,1,18,18.0,13.0,13.0,0,0.0,5,5.0,2,2.0,0,1,2.8%,1,0,0,1,0,0,0,0
28,Tyler Eifert,1,3,16,5.3,2.0,0.7,0,0.0,14,4.7,6,2.0,0,7,15.9%,4,0,1,1,0,0,0,0
29,Dawson Knox,1,1,15,15.0,1.0,1.0,0,0.0,14,14.0,11,11.0,0,3,6.7%,2,1,0,1,0,0,0,0
30,Virgil Green,1,1,14,14.0,-5.0,-5.0,0,0.0,19,19.0,3,3.0,0,1,3.1%,1,0,0,1,0,0,0,0
31,Blake Bell,1,1,13,13.0,4.0,4.0,0,0.0,9,9.0,2,2.0,0,1,3.0%,1,0,0,1,0,0,0,0
32,Tyler Higbee,1,2,12,6.0,8.0,4.0,0,0.0,4,2.0,0,0.0,0,2,6.9%,2,0,0,0,0,0,0,0
33,Kyle Rudolph,1,1,10,10.0,5.0,5.0,0,0.0,5,5.0,0,0.0,0,2,5.3%,1,0,0,1,0,0,0,0
34,Temarrick Hemingway,1,1,10,10.0,4.0,4.0,0,0.0,6,6.0,0,0.0,0,1,3.6%,1,0,0,1,0,0,0,0
35,Demetrius Harris,1,1,9,9.0,9.0,9.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
36,Tanner Hudson,1,1,9,9.0,3.0,3.0,0,0.0,6,6.0,4,4.0,0,4,9.8%,1,0,0,0,0,0,0,0
37,Hayden Hurst,1,2,8,4.0,7.0,3.5,0,0.0,1,0.5,0,0.0,0,6,17.1%,2,0,1,0,0,0,0,0
38,Jaeden Graham,1,1,7,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,1,2.9%,1,0,0,0,0,0,0,0
39,Kaden Smith,1,1,7,7.0,5.0,5.0,0,0.0,2,2.0,2,2.0,0,1,3.4%,1,0,0,0,0,0,0,0
40,Zach Ertz,1,1,6,6.0,4.0,4.0,0,0.0,2,2.0,0,0.0,0,6,16.7%,2,0,1,0,0,0,0,0
41,David Njoku,1,1,6,6.0,4.0,4.0,0,0.0,2,2.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
42,Jason Witten,1,2,6,3.0,-1.0,-0.5,0,0.0,7,3.5,2,1.0,0,2,6.5%,2,0,0,0,0,0,0,0
43,Dalton Schultz,1,1,6,6.0,2.0,2.0,0,0.0,4,4.0,0,0.0,0,3,9.1%,1,0,0,0,0,0,0,0
44,Trevon Wesco,1,1,5,5.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,1,3.2%,1,0,1,0,0,0,0,0
45,Vance McDonald,1,1,4,4.0,-3.0,-3.0,0,0.0,7,7.0,2,2.0,0,1,2.9%,1,0,0,0,0,0,0,0
46,Pharaoh Brown,1,1,4,4.0,-2.0,-2.0,0,0.0,6,6.0,4,4.0,0,1,2.9%,1,0,0,0,0,0,0,0
47,Logan Thomas,1,1,4,4.0,4.0,4.0,0,0.0,0,0.0,0,0.0,0,4,14.3%,1,0,0,0,0,0,0,0
48,Nick Boyle,1,1,2,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,2,5.6%,1,0,0,0,0,0,0,0
49,Luke Stocker,1,1,2,2.0,1.0,1.0,0,0.0,1,1.0,1,1.0,0,1,2.9%,1,0,0,0,0,0,0,0
50,Josh Hill,1,1,1,1.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,1,2.1%,1,0,0,0,0,0,0,0
51,Ryan Griffin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
52,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
53,Juwan Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
54,Dalton Keene,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
55,Evan Baylis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
56,Geoff Swaim,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
57,Luke Willson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
58,Jason Croom,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
59,Garrett Griffin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
60,Deon Yelder,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
61,Mason Schreck,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,Eric Saubert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Colby Parkinson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Foster Moreau,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
65,Jordan Akins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Donald Parham Jr.,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,1,0,0,0,0,0
67,Stephen Anderson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
68,Johnny Mundt,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
69,Daniel Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
70,Jacob Hollister,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
71,Chris Myarick,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
72,Tyler Davis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
73,Beau Brinkley,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
74,Chris Manhertz,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
75,Adam Trautman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Ian Thomas,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.9%,0,1,0,0,0,0,0,0
77,Cethan Carter,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
78,Clark Harris,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
79,C.J. Uzomah,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Cole Kmet,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
81,J.P. Holtz,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Mo Alie-Cox,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,0,0,0,0,0,0,0,0
83,T.J. Hockenson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Marcedes Lewis,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
85,Josiah Deguara,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
86,Tyler Conklin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
87,Durham Smythe,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
88,Stephen Carlson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
89,Harrison Bryant,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
90,Tyler Kroft,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
91,Jack Doyle,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,6.3%,0,0,0,0,0,0,0,0
92,Eric Tomlinson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Sean McKeon,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
94,Colin Thompson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
95,Jeremy Sprinkle,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.6%,0,1,0,0,0,0,0,0
96,MyCole Pruitt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
97,Bruce Miller,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
98,Nick Vannett,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Andrew Beck,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
100,Noah Fant,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Levine Toilolo,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
102,Dallas Goedert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
103,Nick Keizer,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,1,0,0,0,0,0,0
104,Dan Arnold,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
105,Ross Dwelley,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
106,Charlie Woerner,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
107,Derek Carrier,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
108,Taysom Hill,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,1,0,0,0,0,0,0
