,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Mark Andrews,1,5,58.0,11.6,54.0,10.8,0,0.0,4,0.8,0,0.0,0,6,24.0%,5,0,3,3,1,0,0,0
2,Dallas Goedert,1,8,101.0,12.6,49.0,6.1,0,0.0,52,6.5,20,2.5,2,9,21.4%,8,0,1,5,2,1,0,0
3,Noah Fant,1,5,81.0,16.2,23.0,4.6,0,0.0,58,11.6,24,4.8,1,6,18.8%,5,0,1,3,1,1,0,0
4,T.J. Hockenson,1,5,56.0,11.2,22.0,4.4,0,0.0,34,6.8,0,0.0,0,5,12.2%,5,0,1,2,1,0,0,0
5,Travis Kelce,1,6,50.0,8.3,14.0,2.3,0,0.0,36,6.0,13,2.2,0,6,18.8%,6,0,2,3,0,0,0,0
6,David Njoku,1,3,50.0,16.7,48.0,16.0,0,0.0,2,0.7,0,0.0,0,3,8.6%,3,0,1,2,2,0,0,0
7,Jordan Akins,1,2,39.0,19.5,24.0,12.0,0,0.0,15,7.5,13,6.5,2,2,6.5%,2,0,1,2,1,0,0,0
8,Logan Thomas,1,4,37.0,9.3,23.0,5.8,0,0.0,14,3.5,3,0.8,0,8,26.7%,4,0,1,1,0,0,0,0
9,O.J. Howard,1,4,36.0,9.0,36.0,9.0,0,0.0,0,0.0,0,0.0,0,6,17.6%,4,0,2,1,0,0,0,0
10,Jonnu Smith,1,4,36.0,9.0,2.0,0.5,0,0.0,34,8.5,4,1.0,0,7,17.5%,5,1,1,1,1,0,0,0
11,Jimmy Graham,1,3,25.0,8.3,12.0,4.0,0,0.0,13,4.3,0,0.0,0,7,19.4%,3,0,3,1,0,0,0,0
12,Greg Olsen,1,4,24.0,6.0,19.0,4.8,0,0.0,5,1.3,1,0.3,0,4,11.4%,4,0,1,0,0,0,0,0
13,Jared Cook,1,5,80.0,16.0,61.0,12.2,0,0.0,19,3.8,0,0.0,0,7,23.3%,6,1,0,3,1,1,1,1
14,Zach Ertz,1,3,18.0,6.0,14.0,4.7,0,0.0,4,1.3,1,0.3,0,7,16.7%,4,1,1,0,0,0,0,0
15,Hunter Henry,1,5,73.0,14.6,40.0,8.0,0,0.0,33,6.6,7,1.4,0,8,27.6%,5,0,2,2,2,1,0,0
16,MyCole Pruitt,1,1,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,2.5%,1,0,1,0,0,0,0,0
17,George Kittle,1,4,44.0,11.0,28.0,7.0,0,0.0,16,4.0,5,1.3,0,5,15.6%,4,0,1,3,0,0,0,0
18,Jack Doyle,1,3,49.0,16.3,31.0,10.3,0,0.0,18,6.0,12,4.0,1,4,8.7%,3,0,1,2,1,0,0,0
19,Darren Waller,1,6,45.0,7.5,14.0,2.3,0,0.0,31,5.2,10,1.7,0,8,28.6%,6,0,1,0,0,0,0,0
20,C.J. Uzomah,1,4,45.0,11.3,23.0,5.8,0,0.0,22,5.5,0,0.0,0,5,14.3%,5,1,1,2,0,0,0,0
21,Tyler Higbee,1,3,40.0,13.3,12.0,4.0,0,0.0,28,9.3,10,3.3,0,4,14.3%,3,0,0,2,1,0,0,0
22,Hayden Hurst,1,3,38.0,12.7,13.0,4.3,0,0.0,25,8.3,2,0.7,0,5,9.6%,3,0,0,1,1,0,0,0
23,Mike Gesicki,1,3,30.0,10.0,30.0,10.0,0,0.0,0,0.0,0,0.0,0,5,16.7%,3,0,1,1,0,0,0,0
24,Kyle Rudolph,1,2,28.0,14.0,22.0,11.0,0,0.0,6,3.0,0,0.0,0,2,8.0%,2,0,0,1,1,0,0,0
25,Dawson Knox,1,2,26.0,13.0,9.0,4.5,0,0.0,17,8.5,4,2.0,0,3,6.7%,2,0,1,2,0,0,0,0
26,Ryan Izzo,1,1,25.0,25.0,14.0,14.0,0,0.0,11,11.0,0,0.0,0,2,10.5%,1,0,0,1,1,0,0,0
27,Dan Arnold,1,2,21.0,10.5,6.0,3.0,0,0.0,15,7.5,0,0.0,0,2,5.4%,2,0,0,1,0,0,0,0
28,Mo Alie-Cox,1,2,20.0,10.0,6.0,3.0,0,0.0,14,7.0,6,3.0,0,2,4.3%,2,0,0,1,0,0,0,0
29,Darren Fells,1,2,19.0,9.5,6.0,3.0,0,0.0,13,6.5,5,2.5,0,2,6.5%,2,0,0,1,0,0,0,0
30,Eric Ebron,1,1,18.0,18.0,16.0,16.0,0,0.0,2,2.0,2,2.0,0,2,6.5%,2,1,0,1,0,0,0,0
31,Chris Herndon IV,1,6,37.0,6.2,24.0,4.0,0,0.0,13,2.2,6,1.0,0,7,21.2%,6,0,0,1,0,0,0,0
32,Kaden Smith,1,2,17.0,8.5,4.0,2.0,0,0.0,13,6.5,4,2.0,0,2,5.1%,2,0,0,1,0,0,0,0
33,Ian Thomas,1,2,16.0,8.0,12.0,6.0,0,0.0,4,2.0,1,0.5,0,2,5.9%,2,0,0,1,0,0,0,0
34,Austin Hooper,1,2,15.0,7.5,15.0,7.5,0,0.0,0,0.0,0,0.0,0,2,5.7%,2,0,0,0,0,0,0,0
35,Levine Toilolo,1,1,13.0,13.0,5.0,5.0,0,0.0,8,8.0,4,4.0,0,1,2.6%,1,0,0,1,0,0,0,0
36,Josiah Deguara,1,1,12.0,12.0,1.0,1.0,0,0.0,11,11.0,3,3.0,0,2,4.9%,1,0,0,1,0,0,0,0
37,Blake Jarwin,1,1,12.0,12.0,12.0,12.0,0,0.0,0,0.0,0,0.0,0,1,2.7%,1,0,0,1,0,0,0,0
38,Jordan Reed,1,2,12.0,6.0,5.0,2.5,0,0.0,7,3.5,5,2.5,0,2,6.3%,2,0,0,1,0,0,0,0
39,Irv Smith Jr.,1,1,11.0,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,0,1,4.0%,1,0,0,1,0,0,0,0
40,Rob Gronkowski,1,2,11.0,5.5,-5.0,-2.5,0,0.0,16,8.0,0,0.0,0,3,8.8%,2,0,0,0,0,0,0,0
41,Dalton Schultz,1,1,11.0,11.0,7.0,7.0,0,0.0,4,4.0,0,0.0,0,4,10.8%,3,2,2,1,0,0,0,0
42,Virgil Green,1,1,10.0,10.0,6.0,6.0,0,0.0,4,4.0,3,3.0,0,2,6.9%,2,1,0,1,0,0,0,0
43,Jacob Hollister,1,1,9.0,9.0,2.0,2.0,0,0.0,7,7.0,2,2.0,0,1,2.9%,1,0,0,0,0,0,0,0
44,Evan Engram,1,2,9.0,4.5,6.0,3.0,0,0.0,3,1.5,2,1.0,0,7,17.9%,5,2,2,0,0,0,0,0
45,Will Dissly,1,2,8.0,4.0,1.0,0.5,0,0.0,7,3.5,1,0.5,0,2,5.7%,2,0,0,0,0,0,0,0
46,Tyler Eifert,1,1,8.0,8.0,1.0,1.0,0,0.0,7,7.0,1,1.0,0,1,5.0%,1,0,0,0,0,0,0,0
47,Drew Sample,1,1,7.0,7.0,0.0,0.0,0,0.0,7,7.0,2,2.0,0,1,2.9%,1,0,0,0,0,0,0,0
48,Gerald Everett,1,1,7.0,7.0,6.0,6.0,0,0.0,1,1.0,0,0.0,0,2,7.1%,2,1,0,0,0,0,0,0
49,Harrison Bryant,1,1,5.0,5.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,2,5.7%,1,0,0,0,0,0,0,0
50,Anthony Firkser,1,2,5.0,2.5,3.0,1.5,0,0.0,2,1.0,1,0.5,0,2,5.0%,2,0,0,0,0,0,0,0
51,Chris Manhertz,1,1,4.0,4.0,-3.0,-3.0,0,0.0,7,7.0,4,4.0,0,1,2.9%,1,0,0,0,0,0,0,0
52,Nick Boyle,1,2,3.0,1.5,3.0,1.5,0,0.0,0,0.0,0,0.0,0,3,12.0%,3,0,0,0,0,0,0,0
53,Vance McDonald,1,1,3.0,3.0,2.0,2.0,0,0.0,1,1.0,0,0.0,0,2,6.5%,1,0,1,0,0,0,0,0
54,Jason Witten,1,1,2.0,2.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,1,3.6%,1,0,1,0,0,0,0,0
55,Bruce Miller,1,1,2.0,2.0,-1.0,-1.0,0,0.0,3,3.0,0,0.0,0,1,5.0%,1,0,0,0,0,0,0,0
56,Geoff Swaim,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
57,Pharaoh Brown,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Albert Okwuegbunam Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Foster Moreau,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
60,Donald Parham Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Stephen Anderson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
62,Johnny Mundt,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,Juwan Johnson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Tyler Davis,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Chris Myarick,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Colby Parkinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Eric Saubert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Dalton Keene,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Darrell Daniels,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
70,Jeremy Sprinkle,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
71,Robert Tonyan,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
72,Jace Sternberger,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.4%,0,0,0,0,0,0,0,0
73,Marcedes Lewis,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
74,Tyler Conklin,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
