,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Robert Tonyan,1,6,98,16.3,63.0,10.5,0,0.0,35.0,5.8,0,0.0,0,6,18.2%,6,0,2,4,3,0,0,0
2,George Kittle,1,15,183,12.2,109.0,7.3,0,0.0,74.0,4.9,42,2.8,1,15,36.6%,15,0,2,9,2,1,0,0
3,Mark Andrews,1,3,57,19.0,52.0,17.3,0,0.0,5.0,1.7,0,0.0,0,3,13.0%,3,0,0,3,2,0,0,0
4,Dalton Schultz,1,4,72,18.0,43.0,10.8,0,0.0,29.0,7.3,11,2.8,1,8,13.8%,6,1,1,3,2,0,0,0
5,O.J. Howard,1,3,50,16.7,50.0,16.7,0,0.0,0.0,0.0,0,0.0,0,6,13.3%,3,0,0,2,1,0,0,0
6,Austin Hooper,1,5,34,6.8,23.0,4.6,0,0.0,11.0,2.2,0,0.0,0,7,26.9%,5,0,1,2,0,0,0,0
7,T.J. Hockenson,1,2,9,4.5,5.0,2.5,0,0.0,4.0,2.0,2,1.0,0,4,13.3%,2,0,2,0,0,0,0,0
8,Donald Parham Jr.,1,1,19,19.0,19.0,19.0,0,0.0,0.0,0.0,1,1.0,0,1,4.0%,1,0,1,1,0,0,0,0
9,Jason Witten,1,2,18,9.0,18.0,9.0,0,0.0,0.0,0.0,0,0.0,0,2,4.7%,2,0,1,1,0,0,0,0
10,Mo Alie-Cox,1,1,13,13.0,4.0,4.0,0,0.0,9.0,9.0,1,1.0,0,2,7.1%,1,0,2,1,0,0,0,0
11,Travis Kelce,1,3,70,23.3,36.0,12.0,0,0.0,34.0,11.3,0,0.0,0,7,24.1%,3,0,2,2,2,1,1,1
12,Darren Waller,1,9,88,9.8,40.0,4.4,0,0.0,48.0,5.3,22,2.4,1,11,25.6%,10,1,2,3,1,0,0,0
13,Ian Thomas,1,2,5,2.5,3.0,1.5,0,0.0,2.0,1.0,0,0.0,0,5,13.9%,2,0,1,0,0,0,0,0
14,Cameron Brate,1,1,3,3.0,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,1,2.2%,1,0,1,0,0,0,0,0
15,Jordan Thomas,1,1,3,3.0,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,1,3.2%,1,0,1,0,0,0,0,0
16,Gerald Everett,1,1,10,10.0,4.0,4.0,0,0.0,6.0,6.0,2,2.0,0,1,3.1%,1,0,0,1,0,0,0,0
17,Hayden Hurst,1,4,51,12.8,36.0,9.0,0,0.0,15.0,3.8,5,1.3,1,6,15.4%,4,0,0,3,0,0,0,0
18,Drew Sample,1,3,47,15.7,18.0,6.0,0,0.0,29.0,9.7,16,5.3,1,5,14.3%,4,1,3,2,1,0,0,0
19,Jordan Akins,1,3,46,15.3,26.0,8.7,0,0.0,20.0,6.7,9,3.0,0,3,9.7%,3,0,0,2,1,0,0,0
20,Dan Arnold,1,4,39,9.8,26.0,6.5,0,0.0,13.0,3.3,0,0.0,0,4,12.9%,4,0,1,1,1,0,0,0
21,Hunter Henry,1,2,39,19.5,6.0,3.0,0,0.0,33.0,16.5,9,4.5,0,4,16.0%,2,0,0,2,1,0,0,0
22,Harrison Bryant,1,4,37,9.3,19.0,4.8,0,0.0,18.0,4.5,4,1.0,1,4,15.4%,4,0,0,2,0,0,0,0
23,Noah Fant,1,5,35,7.0,8.0,1.6,0,0.0,27.0,5.4,11,2.2,0,6,21.4%,5,0,0,1,0,0,0,0
24,Richard Rodgers,1,3,35,11.7,8.0,2.7,0,0.0,27.0,9.0,9,3.0,0,4,15.4%,3,0,0,1,1,0,0,0
25,Greg Olsen,1,5,35,7.0,33.0,6.6,0,0.0,2.0,0.4,0,0.0,0,7,21.2%,5,0,3,2,0,0,0,0
26,Evan Engram,1,6,35,5.8,-2.0,-0.3,0,0.0,37.0,6.2,11,1.8,1,10,27.8%,7,1,1,2,0,0,0,0
27,Jimmy Graham,1,4,33,8.3,21.0,5.3,0,0.0,12.0,3.0,4,1.0,0,5,11.9%,4,0,0,2,0,0,0,0
28,Jesse James,1,1,31,31.0,31.0,31.0,0,0.0,0.0,0.0,0,0.0,0,2,6.7%,1,0,1,1,1,1,0,0
29,Durham Smythe,1,2,30,15.0,11.0,5.5,0,0.0,19.0,9.5,4,2.0,0,2,4.4%,2,0,0,2,0,0,0,0
30,Zach Ertz,1,4,9,2.3,-3.0,-0.8,0,0.0,12.0,3.0,6,1.5,0,5,19.2%,4,0,0,0,0,0,0,0
31,Rob Gronkowski,1,1,29,29.0,29.0,29.0,0,0.0,0.0,0.0,0,0.0,0,3,6.7%,1,0,1,1,1,0,0,0
32,Kyle Rudolph,1,2,27,13.5,18.0,9.0,0,0.0,9.0,4.5,0,0.0,0,2,9.5%,2,0,0,1,0,0,0,0
33,James O'Shaughnessy,1,1,26,26.0,18.0,18.0,0,0.0,8.0,8.0,3,3.0,0,2,5.6%,1,0,0,1,1,0,0,0
34,Cethan Carter,1,1,24,24.0,19.0,19.0,0,0.0,5.0,5.0,5,5.0,0,1,2.9%,1,0,0,1,1,0,0,0
35,Blake Bell,1,2,24,12.0,16.0,8.0,0,0.0,8.0,4.0,6,3.0,0,2,3.4%,2,0,0,2,0,0,0,0
36,Tyler Eifert,1,2,22,11.0,3.0,1.5,0,0.0,19.0,9.5,7,3.5,0,6,16.7%,2,0,1,1,0,0,0,0
37,Darren Fells,1,2,21,10.5,16.0,8.0,0,0.0,5.0,2.5,1,0.5,0,2,6.5%,2,0,0,1,0,0,0,0
38,Tyler Higbee,1,3,20,6.7,10.0,3.3,0,0.0,10.0,3.3,2,0.7,0,4,12.5%,3,0,1,0,0,0,0,0
39,Stephen Carlson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
40,Chris Manhertz,1,1,17,17.0,3.0,3.0,0,0.0,14.0,14.0,9,9.0,1,1,2.8%,1,0,0,1,0,0,0,0
41,Dawson Knox,1,2,16,8.0,-2.0,-1.0,0,0.0,18.0,9.0,4,2.0,0,3,9.4%,3,1,2,0,0,0,0,0
42,Trey Burton,1,2,16,8.0,17.0,8.5,0,0.0,-1.0,-0.5,2,1.0,0,5,17.9%,3,1,0,0,0,0,0,0
43,Mike Gesicki,1,1,15,15.0,15.0,15.0,0,0.0,0.0,0.0,0,0.0,0,3,6.7%,1,0,1,1,0,0,0,0
44,Will Dissly,1,2,15,7.5,7.0,3.5,0,0.0,8.0,4.0,3,1.5,0,2,6.1%,2,0,0,1,0,0,0,0
45,Jack Doyle,1,1,12,12.0,11.0,11.0,0,0.0,1.0,1.0,1,1.0,0,1,3.6%,1,0,1,1,0,0,0,0
46,Tyler Kroft,1,1,12,12.0,11.0,11.0,0,0.0,1.0,1.0,1,1.0,0,3,9.4%,2,1,0,1,0,0,0,0
47,Chris Herndon IV,1,1,11,11.0,2.0,2.0,0,0.0,9.0,9.0,0,0.0,0,3,7.0%,2,1,0,1,0,0,0,0
48,Ryan Griffin,1,3,10,3.3,3.0,1.0,0,0.0,7.0,2.3,4,1.3,0,3,7.0%,3,0,0,0,0,0,0,0
49,Kaden Smith,1,1,10,10.0,8.0,8.0,0,0.0,2.0,2.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
50,Nick Boyle,1,1,9,9.0,9.0,9.0,0,0.0,0.0,0.0,2,2.0,0,1,4.3%,1,0,0,0,0,0,0,0
51,Foster Moreau,1,1,8,8.0,4.0,4.0,0,0.0,4.0,4.0,2,2.0,0,1,2.3%,1,0,0,0,0,0,0,0
52,Logan Thomas,1,1,8,8.0,3.0,3.0,0,0.0,5.0,5.0,2,2.0,0,4,9.1%,1,0,0,0,0,0,0,0
53,Nick Vannett,1,1,7,7.0,5.0,5.0,0,0.0,2.0,2.0,0,0.0,0,2,7.1%,1,0,0,0,0,0,0,0
54,Josh Hill,1,1,7,7.0,3.0,3.0,0,0.0,4.0,4.0,1,1.0,0,1,4.0%,1,0,0,0,0,0,0,0
55,Demetrius Harris,1,1,6,6.0,1.0,1.0,0,0.0,5.0,5.0,1,1.0,0,2,4.8%,1,0,1,0,0,0,0,0
56,Deon Yelder,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,1,3.4%,1,0,0,0,0,0,0,0
57,Johnny Mundt,1,1,5,5.0,1.0,1.0,0,0.0,4.0,4.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
58,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Tyler Davis,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
60,Mason Schreck,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
61,Pharaoh Brown,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
62,Geoff Swaim,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Garrett Griffin,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
64,Stephen Anderson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
65,Virgil Green,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
