,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Rob Gronkowski,1,2,51,25.5,26.0,13.0,0,0.0,25,12.5,23,11.5,1,3,7.9%,2,0,1,1,1,1,1,1
2,Cameron Brate,1,3,31,10.3,19.0,6.3,0,0.0,12,4.0,2,0.7,0,3,7.9%,3,0,1,1,0,0,0,0
3,Hunter Henry,1,4,30,7.5,28.0,7.0,0,0.0,2,0.5,2,0.5,0,6,18.8%,4,0,1,1,0,0,0,0
4,Pharaoh Brown,1,2,21,10.5,17.0,8.5,0,0.0,4,2.0,0,0.0,0,2,7.1%,2,0,1,1,0,0,0,0
5,Jonnu Smith,1,2,14,7.0,10.0,5.0,0,0.0,4,2.0,2,1.0,0,6,22.2%,2,0,3,0,0,0,0,0
6,Durham Smythe,1,2,9,4.5,-1.0,-0.5,0,0.0,10,5.0,2,1.0,0,2,8.3%,2,0,1,0,0,0,0,0
7,Colin Thompson,1,1,7,7.0,7.0,7.0,0,0.0,0,0.0,0,0.0,0,1,3.6%,1,0,1,0,0,0,0,0
8,Logan Thomas,1,4,66,16.5,50.0,12.5,0,0.0,16,4.0,3,0.8,0,5,9.6%,4,0,1,4,1,0,0,0
9,Jordan Reed,1,5,62,12.4,40.0,8.0,0,0.0,22,4.4,12,2.4,0,6,15.4%,5,0,0,2,1,0,0,0
10,Mark Andrews,1,7,61,8.7,39.0,5.6,0,0.0,22,3.1,2,0.3,0,9,26.5%,8,1,1,3,0,0,0,0
11,Richard Rodgers,1,4,60,15.0,48.0,12.0,0,0.0,12,3.0,0,0.0,0,5,13.9%,4,0,0,3,1,0,0,0
