,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Tyler Higbee,1,5,54.0,10.8,44.0,8.8,0,0.0,10,2.0,3,0.6,0,5,19.2%,5,0,2,2,1,0,0,0
2,Jonnu Smith,1,4,84.0,21.0,32.0,8.0,0,0.0,52,13.0,0,0.0,0,5,20.8%,5,0,2,2,1,1,1,1
3,Mike Gesicki,1,8,130.0,16.3,101.0,12.6,0,0.0,29,3.6,16,2.0,0,11,23.9%,10,0,3,7,2,0,0,0
4,Jordan Reed,1,7,50.0,7.1,23.0,3.3,0,0.0,27,3.9,11,1.6,2,8,29.6%,7,0,3,2,0,0,0,0
5,Darren Waller,1,12,105.0,8.8,51.0,4.3,0,0.0,54,4.5,17,1.4,2,16,47.1%,12,0,2,5,0,0,0,0
6,Travis Kelce,1,9,90.0,10.0,60.0,6.7,0,0.0,30,3.3,21,2.3,2,14,31.1%,10,0,1,5,1,0,0,0
7,Noah Fant,1,4,57.0,14.3,40.0,10.0,0,0.0,17,4.3,5,1.3,0,5,13.2%,4,0,1,3,2,0,0,0
8,Hayden Hurst,1,5,72.0,14.4,26.0,5.2,0,0.0,46,9.2,4,0.8,0,8,22.2%,5,0,1,2,2,1,1,1
9,Dalton Schultz,1,9,88.0,9.8,38.0,4.2,0,0.0,50,5.6,10,1.1,0,10,21.3%,9,0,2,4,0,0,0,0
10,Mo Alie-Cox,1,5,111.0,22.2,71.0,14.2,0,0.0,40,8.0,2,0.4,0,6,24.0%,5,0,1,5,3,1,0,0
11,C.J. Uzomah,1,4,42.0,10.5,34.0,8.5,0,0.0,8,2.0,6,1.5,0,6,10.2%,4,0,1,1,1,0,0,0
12,Tyler Eifert,1,3,36.0,12.0,32.0,10.7,0,0.0,4,1.3,3,1.0,0,6,13.6%,3,0,3,1,0,0,0,0
13,Robert Tonyan,1,2,25.0,12.5,22.0,11.0,0,0.0,3,1.5,0,0.0,0,3,10.0%,2,0,1,2,0,0,0,0
14,Darren Fells,1,2,23.0,11.5,14.0,7.0,0,0.0,9,4.5,5,2.5,1,4,11.8%,2,0,1,2,0,0,0,0
15,Hunter Henry,1,6,83.0,13.8,49.0,8.2,0,0.0,34,5.7,16,2.7,1,8,26.7%,6,0,0,5,1,0,0,0
16,Jared Cook,1,2,13.0,6.5,10.0,5.0,0,0.0,3,1.5,0,0.0,0,5,13.5%,2,0,1,0,0,0,0,0
17,Evan Engram,1,6,65.0,10.8,32.0,5.3,0,0.0,33,5.5,17,2.8,1,8,22.2%,6,0,1,3,1,0,0,0
18,T.J. Hockenson,1,4,62.0,15.5,19.0,4.8,0,0.0,43,10.8,16,4.0,2,4,13.3%,4,0,0,3,1,0,0,0
19,Jordan Akins,1,7,55.0,7.9,19.0,2.7,0,0.0,36,5.1,8,1.1,0,7,20.6%,7,0,0,3,0,0,0,0
20,Anthony Firkser,1,4,45.0,11.3,41.0,10.3,0,0.0,4,1.0,3,0.8,0,4,16.7%,4,0,0,3,0,0,0,0
21,Drew Sample,1,7,45.0,6.4,26.0,3.7,0,0.0,19,2.7,8,1.1,0,9,15.3%,7,0,4,1,0,0,0,0
22,Eric Ebron,1,3,43.0,14.3,26.0,8.7,0,0.0,17,5.7,1,0.3,0,5,12.2%,4,1,0,2,1,0,0,0
23,Zach Ertz,1,5,42.0,8.4,34.0,6.8,0,0.0,8,1.6,1,0.2,0,7,17.1%,5,0,0,2,0,0,0,0
24,James O'Shaughnessy,1,4,40.0,10.0,35.0,8.8,0,0.0,5,1.3,3,0.8,0,4,9.1%,4,0,0,3,0,0,0,0
25,Blake Bell,1,2,34.0,17.0,29.0,14.5,0,0.0,5,2.5,2,1.0,0,3,6.4%,2,0,1,2,1,0,0,0
26,Foster Moreau,1,1,31.0,31.0,20.0,20.0,0,0.0,11,11.0,0,0.0,0,1,2.9%,1,0,0,1,1,1,0,0
27,Dallas Goedert,1,4,30.0,7.5,20.0,5.0,0,0.0,10,2.5,1,0.3,0,8,19.5%,4,0,1,2,0,0,0,0
28,Mark Andrews,1,1,29.0,29.0,11.0,11.0,0,0.0,18,18.0,3,3.0,0,3,13.0%,1,0,0,1,1,0,0,0
29,Dan Arnold,1,2,26.0,13.0,14.0,7.0,0,0.0,12,6.0,1,0.5,0,4,11.8%,2,0,0,1,1,0,0,0
30,Logan Thomas,1,4,26.0,6.5,13.0,3.3,0,0.0,13,3.3,4,1.0,0,9,27.3%,6,1,2,1,0,0,0,0
31,Austin Hooper,1,2,22.0,11.0,15.0,7.5,0,0.0,7,3.5,4,2.0,0,4,19.0%,2,0,1,2,0,0,0,0
