,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Travis Kelce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
2,Mark Andrews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
3,T.J. Hockenson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
4,Mike Gesicki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
5,Jonnu Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
6,Hunter Henry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
7,Hayden Hurst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
8,Noah Fant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
9,Tyler Higbee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
10,Dalton Schultz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
11,Evan Engram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
12,Dallas Goedert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
13,George Kittle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
14,Irv Smith Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
15,Austin Hooper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
16,Gerald Everett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
17,Mo Alie-Cox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
18,Jordan Akins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
19,Anthony Firkser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
20,Dawson Knox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
21,Zach Ertz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
22,Harrison Bryant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
23,Drew Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
24,Will Dissly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
25,David Njoku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
26,Cole Kmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
27,Durham Smythe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
28,Ross Dwelley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
29,Marcedes Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
30,Foster Moreau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
31,Donald Parham Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
32,Adam Trautman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
33,Tyler Conklin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
34,Ian Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
35,Albert Okwuegbunam Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
36,Pharaoh Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
37,MyCole Pruitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
38,Nick Vannett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
39,C.J. Uzomah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
40,Geoff Swaim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
41,Johnny Mundt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
42,Chris Manhertz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
43,Tanner Hudson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
44,Juwan Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
45,Charlie Woerner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%,0,0,0,0,0,0,0,0
