,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Jimmy Graham,1,6,60,10.0,35.0,5.8,0,0.0,25.0,4.2,8,1.3,0,10,20.4%,6,0,4,3,1,0,0,0
2,Tyler Kroft,1,4,24,6.0,12.0,3.0,0,0.0,12.0,3.0,2,0.5,0,5,15.6%,4,0,4,1,0,0,0,0
3,Eric Ebron,1,5,52,10.4,44.0,8.8,0,0.0,8.0,1.6,3,0.6,0,7,20.0%,5,0,1,3,0,0,0,0
4,Robert Tonyan,1,5,50,10.0,12.0,2.4,0,0.0,38.0,7.6,9,1.8,0,5,16.7%,5,0,1,3,0,0,0,0
5,Mo Alie-Cox,1,3,50,16.7,21.0,7.0,0,0.0,29.0,9.7,0,0.0,0,3,12.0%,3,0,1,1,1,1,1,1
6,Jesse James,1,3,28,9.3,9.0,3.0,0,0.0,19.0,6.3,0,0.0,0,4,12.9%,3,0,2,1,0,0,0,0
7,Travis Kelce,1,6,87,14.5,38.0,6.3,0,0.0,49.0,8.2,29,4.8,2,7,17.1%,6,0,0,5,1,0,0,0
8,Foster Moreau,1,2,25,12.5,21.0,10.5,0,0.0,4.0,2.0,4,2.0,0,2,6.3%,2,0,1,1,1,0,0,0
9,Jacob Hollister,1,1,1,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,2,5.3%,1,0,1,0,0,0,0,0
10,Marcedes Lewis,1,1,18,18.0,15.0,15.0,0,0.0,3.0,3.0,0,0.0,0,2,6.7%,1,0,2,1,0,0,0,0
11,Mike Gesicki,1,1,15,15.0,14.0,14.0,0,0.0,1.0,1.0,0,0.0,0,3,15.0%,2,1,1,1,0,0,0,0
12,Kyle Rudolph,1,2,11,5.5,2.0,1.0,0,0.0,9.0,4.5,2,1.0,0,3,12.0%,3,0,1,0,0,0,0,0
13,Zach Ertz,1,7,70,10.0,62.0,8.9,0,0.0,8.0,1.1,4,0.6,0,10,22.7%,8,1,1,3,1,1,0,0
14,Nick Boyle,1,1,5,5.0,5.0,5.0,0,0.0,0.0,0.0,0,0.0,0,1,3.7%,1,0,1,0,0,0,0,0
15,Harrison Bryant,1,1,3,3.0,3.0,3.0,0,0.0,0.0,0.0,0,0.0,0,2,9.1%,2,1,1,0,0,0,0,0
16,Jonnu Smith,1,5,61,12.2,47.0,9.4,0,0.0,14.0,2.8,7,1.4,0,8,24.2%,5,0,1,4,1,0,0,0
17,Hayden Hurst,1,1,1,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,3,7.9%,1,0,1,0,0,0,0,0
18,Lee Smith,1,1,1,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0,1,3.1%,1,0,1,0,0,0,0,0
19,Greg Olsen,1,5,61,12.2,52.0,10.4,0,0.0,9.0,1.8,3,0.6,0,6,15.8%,6,1,1,3,1,0,0,0
20,Tyler Higbee,1,2,40,20.0,21.0,10.5,0,0.0,19.0,9.5,8,4.0,0,2,6.5%,2,0,0,1,1,1,0,0
21,T.J. Hockenson,1,4,53,13.3,35.0,8.8,0,0.0,18.0,4.5,6,1.5,0,7,22.6%,5,1,1,2,1,0,0,0
22,Hunter Henry,1,5,50,10.0,36.0,7.2,0,0.0,14.0,2.8,5,1.0,0,7,14.6%,6,1,0,3,0,0,0,0
23,Ross Dwelley,1,4,49,12.3,19.0,4.8,0,0.0,30.0,7.5,15,3.8,1,4,11.4%,4,0,1,3,1,0,0,0
24,O.J. Howard,1,3,49,16.3,34.0,11.3,0,0.0,15.0,5.0,4,1.3,1,4,11.1%,3,0,0,2,1,1,0,0
25,Rob Gronkowski,1,6,48,8.0,20.0,3.3,0,0.0,28.0,4.7,6,1.0,0,7,19.4%,6,0,1,1,0,0,0,0
26,Dalton Schultz,1,4,48,12.0,18.0,4.5,0,0.0,30.0,7.5,23,5.8,1,6,10.7%,4,0,0,2,1,0,0,0
27,Noah Fant,1,5,46,9.2,25.0,5.0,0,0.0,21.0,4.2,12,2.4,2,10,26.3%,7,2,1,1,0,0,0,0
28,Jace Sternberger,1,3,36,12.0,18.0,6.0,0,0.0,18.0,6.0,2,0.7,0,3,10.0%,3,0,0,2,1,0,0,0
29,Vance McDonald,1,3,35,11.7,9.0,3.0,0,0.0,26.0,8.7,11,3.7,1,3,8.6%,3,0,0,2,0,0,0,0
30,Gerald Everett,1,2,34,17.0,21.0,10.5,0,0.0,13.0,6.5,2,1.0,0,2,6.5%,2,0,0,2,0,0,0,0
31,Logan Thomas,1,4,31,7.8,27.0,6.8,0,0.0,4.0,1.0,3,0.8,0,7,19.4%,6,2,2,1,0,0,0,0
32,James O'Shaughnessy,1,3,29,9.7,20.0,6.7,0,0.0,9.0,3.0,4,1.3,0,4,9.5%,3,0,0,1,0,0,0,0
33,Jordan Akins,1,2,28,14.0,13.0,6.5,0,0.0,15.0,7.5,2,1.0,0,3,11.1%,2,0,0,1,1,0,0,0
34,Austin Hooper,1,3,25,8.3,-3.0,-1.0,0,0.0,28.0,9.3,6,2.0,0,4,18.2%,3,0,0,1,0,0,0,0
35,Darrell Daniels,1,2,24,12.0,4.0,2.0,0,0.0,20.0,10.0,3,1.5,1,2,6.1%,2,0,0,1,0,0,0,0
36,Jordan Reed,1,2,23,11.5,21.0,10.5,0,0.0,2.0,1.0,1,0.5,0,6,17.1%,2,0,1,2,0,0,0,0
37,Mark Andrews,1,3,22,7.3,23.0,7.7,0,0.0,-1.0,-0.3,1,0.3,0,8,29.6%,6,3,1,1,0,0,0,0
38,Evan Engram,1,3,22,7.3,10.0,3.3,0,0.0,12.0,4.0,3,1.0,0,5,16.1%,3,0,0,0,0,0,0,0
39,Chris Herndon IV,1,3,21,7.0,0.0,0.0,0,0.0,21.0,7.0,3,1.0,0,5,19.2%,3,0,0,0,0,0,0,0
40,Jared Cook,1,2,21,10.5,21.0,10.5,0,0.0,0.0,0.0,0,0.0,0,3,8.6%,2,0,1,1,0,0,0,0
41,Adam Trautman,1,2,17,8.5,14.0,7.0,0,0.0,3.0,1.5,1,0.5,0,2,5.7%,2,0,0,1,0,0,0,0
42,MyCole Pruitt,1,2,16,8.0,11.0,5.5,0,0.0,5.0,2.5,4,2.0,0,2,6.1%,2,0,0,1,0,0,0,0
43,Richard Rodgers,1,2,15,7.5,3.0,1.5,0,0.0,12.0,6.0,5,2.5,1,2,4.5%,2,0,0,1,0,0,0,0
44,Demetrius Harris,1,3,15,5.0,7.0,2.3,0,0.0,8.0,2.7,4,1.3,0,3,6.1%,3,0,0,0,0,0,0,0
45,Kaden Smith,1,1,13,13.0,4.0,4.0,0,0.0,9.0,9.0,4,4.0,0,2,6.5%,1,0,0,1,0,0,0,0
46,Dan Arnold,1,1,11,11.0,9.0,9.0,0,0.0,2.0,2.0,0,0.0,0,2,6.1%,1,0,0,1,0,0,0,0
47,Tyler Eifert,1,2,11,5.5,10.0,5.0,0,0.0,1.0,0.5,0,0.0,0,3,7.1%,2,0,1,0,0,0,0,0
48,Darren Waller,1,2,9,4.5,8.0,4.0,0,0.0,1.0,0.5,0,0.0,0,4,12.5%,2,0,1,0,0,0,0,0
49,Ian Thomas,1,1,9,9.0,6.0,6.0,0,0.0,3.0,3.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
50,Durham Smythe,1,1,7,7.0,2.0,2.0,0,0.0,5.0,5.0,2,2.0,0,1,5.0%,1,0,0,0,0,0,0,0
51,Dallas Goedert,1,1,7,7.0,1.0,1.0,0,0.0,6.0,6.0,2,2.0,0,1,2.3%,1,0,0,0,0,0,0,0
52,Luke Stocker,1,1,6,6.0,2.0,2.0,0,0.0,4.0,4.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
53,Will Dissly,1,2,5,2.5,3.0,1.5,0,0.0,2.0,1.0,1,0.5,0,2,5.3%,2,0,0,0,0,0,0,0
54,Jake Butt,1,1,5,5.0,4.0,4.0,0,0.0,1.0,1.0,0,0.0,0,1,2.6%,1,0,0,0,0,0,0,0
55,Drew Sample,1,1,1,1.0,-1.0,-1.0,0,0.0,2.0,2.0,0,0.0,0,1,2.4%,1,0,0,0,0,0,0,0
56,Cethan Carter,1,1,1,1.0,0.0,0.0,0,0.0,1.0,1.0,0,0.0,0,1,2.4%,1,0,1,0,0,0,0,0
57,Juwan Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
58,Deon Yelder,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
59,Eric Saubert,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Dalton Keene,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
61,Albert Okwuegbunam Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,Colby Parkinson,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
63,Geoff Swaim,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Darren Fells,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,2,7.4%,0,0,1,0,0,0,0,0
65,Jason Witten,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
66,Donald Parham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Stephen Anderson,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
