,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
26,Pharaoh Brown,1,2,28,14.0,19.0,9.5,0,0.0,9,4.5,6,3.0,0,2,5.4%,2,0,1,1,1,0,0,0
27,Gerald Everett,1,3,27,9.0,18.0,6.0,0,0.0,9,3.0,0,0.0,0,4,10.8%,3,0,0,1,0,0,0,0
28,Robert Tonyan,1,3,25,8.3,16.0,5.3,0,0.0,9,3.0,0,0.0,0,4,12.9%,3,0,0,1,0,0,0,0
29,Mark Andrews,1,2,21,10.5,5.0,2.5,0,0.0,16,8.0,2,1.0,0,4,16.0%,2,0,0,2,0,0,0,0
30,Ryan Izzo,1,3,38,12.7,25.0,8.3,0,0.0,13,4.3,9,3.0,0,3,11.1%,3,0,0,3,0,0,0,0
31,Ryan Griffin,1,2,17,8.5,15.0,7.5,0,0.0,2,1.0,2,1.0,0,3,7.7%,2,0,0,0,0,0,0,0
32,Kaden Smith,1,3,15,5.0,1.0,0.3,0,0.0,14,4.7,1,0.3,0,3,16.7%,3,0,0,0,0,0,0,0
33,Jonnu Smith,1,1,13,13.0,2.0,2.0,0,0.0,11,11.0,7,7.0,1,2,4.9%,1,0,0,1,0,0,0,0
34,Harrison Bryant,1,1,11,11.0,1.0,1.0,0,0.0,10,10.0,2,2.0,0,2,7.7%,1,0,0,1,0,0,0,0
35,Geoff Swaim,1,2,10,5.0,5.0,2.5,0,0.0,5,2.5,2,1.0,0,3,7.3%,3,1,0,0,0,0,0,0
36,Ian Thomas,1,1,9,9.0,4.0,4.0,0,0.0,5,5.0,0,0.0,0,1,3.7%,1,0,0,0,0,0,0,0
37,Eric Ebron,1,2,9,4.5,4.0,2.0,0,0.0,5,2.5,2,1.0,0,4,17.4%,2,0,1,0,0,0,0,0
38,Nick Vannett,1,1,7,7.0,4.0,4.0,0,0.0,3,3.0,1,1.0,0,1,4.2%,1,0,0,0,0,0,0,0
39,David Njoku,1,1,7,7.0,3.0,3.0,0,0.0,4,4.0,2,2.0,0,3,11.5%,2,0,0,0,0,0,0,0
40,Tyler Kroft,1,1,7,7.0,4.0,4.0,0,0.0,3,3.0,2,2.0,0,2,8.0%,2,0,0,0,0,0,0,0
41,Chris Manhertz,1,1,6,6.0,6.0,6.0,0,0.0,0,0.0,0,0.0,0,2,7.4%,1,0,0,0,0,0,0,0
42,Cameron Brate,1,1,3,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,1,3.7%,1,0,1,0,0,0,0,0
43,Jesse James,1,1,3,3.0,1.0,1.0,0,0.0,2,2.0,0,0.0,0,2,6.5%,1,0,1,0,0,0,0,0
44,Nick Keizer,1,1,2,2.0,-5.0,-5.0,0,0.0,7,7.0,2,2.0,0,1,3.8%,1,0,0,0,0,0,0,0
45,Darrell Daniels,1,1,1,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,4.5%,1,0,0,0,0,0,0,0
46,Tyler Conklin,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
47,Isaac Nauta,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
48,Colby Parkinson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
49,Eric Saubert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
50,Dalton Keene,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
51,Juwan Johnson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
52,Ricky Seals-Jones,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,0,1,0,0,0,0,0,0
53,Daniel Helm,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
54,Tyler Eifert,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
55,Rashod Berry,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
56,Bruce Miller,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
57,Evan Baylis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
58,Temarrick Hemingway,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
59,James O'Shaughnessy,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.3%,0,0,0,0,0,0,0,0
60,Deon Yelder,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
61,Mo Alie-Cox,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
62,Lee Smith,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
63,Mason Schreck,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
64,Tyler Davis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,4.5%,0,0,1,0,0,0,0,0
65,Chris Myarick,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Jordan Akins,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
67,Foster Moreau,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
68,Donald Parham Jr.,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Hunter Henry,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Johnny Mundt,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
71,Jordan Thomas,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
72,Noah Togiai,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
73,Josiah Deguara,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
74,Clark Harris,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
75,Adam Trautman,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
76,Cethan Carter,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,1,0,0,0,0,0,0
77,Drew Sample,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.6%,0,0,0,0,0,0,0,0
78,Charlie Woerner,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
79,C.J. Uzomah,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,Jeremy Sprinkle,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
81,J.P. Holtz,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
82,Demetrius Harris,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,3,8.3%,0,1,0,0,0,0,0,0
83,Dallas Goedert,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
84,Devin Asiasi,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
85,Mike Gesicki,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,6.9%,0,0,1,0,0,0,0,0
86,Stephen Carlson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
87,Jace Sternberger,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
88,Marcedes Lewis,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,2,6.5%,0,2,0,0,0,0,0,0
89,Sean McKeon,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
90,Vance McDonald,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
91,Colin Thompson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
92,Tanner Hudson,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
93,Beau Brinkley,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
94,Dawson Knox,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
95,MyCole Pruitt,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
96,Chris Herndon IV,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
97,Trevon Wesco,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
98,Andrew Beck,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
99,Jake Butt,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
100,Noah Fant,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
101,Daniel Brown,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
102,Ross Dwelley,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
103,Eric Tomlinson,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
104,Levine Toilolo,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
105,Jaeden Graham,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
106,Luke Stocker,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
107,Blake Bell,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.9%,0,0,0,0,0,0,0,0
108,Will Dissly,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
109,Dan Arnold,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
