,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Travis Kelce,1,8,136,17.0,93.0,11.6,0,0.0,43.0,5.4,12,1.5,0,10,29.4%,8,0,1,5,3,1,0,0
2,Mike Gesicki,1,5,65,13.0,59.0,11.8,0,0.0,6.0,1.2,3,0.6,0,6,13.0%,5,0,1,3,1,0,0,0
3,Irv Smith Jr.,1,4,63,15.8,43.0,10.8,0,0.0,20.0,5.0,4,1.0,0,4,11.4%,4,0,1,3,1,0,0,0
4,Foster Moreau,1,1,47,47.0,22.0,22.0,0,0.0,25.0,25.0,12,12.0,0,2,4.4%,1,0,0,1,1,1,1,1
5,T.J. Hockenson,1,6,43,7.2,32.0,5.3,0,0.0,11.0,1.8,0,0.0,0,11,28.9%,8,2,3,3,0,0,0,0
6,Jared Cook,1,3,37,12.3,26.0,8.7,0,0.0,11.0,3.7,4,1.3,0,4,10.8%,3,0,0,1,1,0,0,0
7,Robert Tonyan,1,5,36,7.2,25.0,5.0,0,0.0,11.0,2.2,2,0.4,0,5,16.1%,5,0,1,1,0,0,0,0
8,Geoff Swaim,1,3,34,11.3,21.0,7.0,0,0.0,13.0,4.3,2,0.7,0,3,13.0%,3,0,2,2,0,0,0,0
9,Dan Arnold,1,2,27,13.5,20.0,10.0,0,0.0,7.0,3.5,1,0.5,0,4,12.5%,2,0,1,1,1,0,0,0
10,Will Dissly,1,2,23,11.5,-1.0,-0.5,0,0.0,24.0,12.0,5,2.5,0,2,6.3%,2,0,1,2,0,0,0,0
11,Jimmy Graham,1,4,23,5.8,1.0,0.3,0,0.0,22.0,5.5,1,0.3,0,4,12.1%,4,0,1,1,0,0,0,0
12,Nick Vannett,1,4,20,5.0,7.0,1.8,0,0.0,13.0,3.3,3,0.8,0,4,14.8%,4,0,1,0,0,0,0,0
13,Mark Andrews,1,5,78,15.6,48.0,9.6,0,0.0,30.0,6.0,26,5.2,1,6,31.6%,5,0,0,3,1,1,0,0
14,Darren Waller,1,7,75,10.7,32.0,4.6,0,0.0,43.0,6.1,16,2.3,1,10,22.2%,7,0,2,2,1,0,0,0
15,Rob Gronkowski,1,1,2,2.0,2.0,2.0,0,0.0,0.0,0.0,0,0.0,0,2,9.1%,1,0,1,0,0,0,0,0
16,Troy Fumagalli,1,4,53,13.3,-3.0,-0.8,0,0.0,56.0,14.0,7,1.8,0,5,18.5%,4,0,1,2,1,0,0,0
17,Eric Ebron,1,2,30,15.0,19.0,9.5,0,0.0,11.0,5.5,4,2.0,0,5,13.5%,2,0,1,2,0,0,0,0
18,David Njoku,1,3,45,15.0,21.0,7.0,0,0.0,24.0,8.0,4,1.3,0,4,9.1%,3,0,1,3,1,0,0,0
19,Jack Doyle,1,3,44,14.7,24.0,8.0,0,0.0,20.0,6.7,8,2.7,0,3,11.1%,3,0,0,1,1,0,0,0
20,Dallas Goedert,1,4,43,10.8,21.0,5.3,0,0.0,22.0,5.5,14,3.5,0,6,23.1%,4,0,0,2,0,0,0,0
21,Logan Thomas,1,6,43,7.2,23.0,3.8,0,0.0,20.0,3.3,4,0.7,1,7,24.1%,6,0,0,1,0,0,0,0
22,Hunter Henry,1,6,41,6.8,9.0,1.5,0,0.0,32.0,5.3,5,0.8,0,8,18.2%,6,0,2,2,0,0,0,0
23,Cole Kmet,1,4,41,10.3,9.0,2.3,0,0.0,32.0,8.0,17,4.3,1,7,21.2%,5,1,1,2,0,0,0,0
24,Tyler Conklin,1,5,40,8.0,9.0,1.8,0,0.0,31.0,6.2,7,1.4,0,5,14.3%,5,0,0,2,0,0,0,0
25,Dalton Schultz,1,3,34,11.3,21.0,7.0,0,0.0,13.0,4.3,0,0.0,0,3,13.6%,3,0,2,2,0,0,0,0
26,Tyler Higbee,1,2,34,17.0,12.0,6.0,0,0.0,22.0,11.0,11,5.5,1,2,8.3%,2,0,0,1,1,0,0,0
27,Adam Shaheen,1,2,26,13.0,3.0,1.5,0,0.0,23.0,11.5,3,1.5,0,3,6.5%,2,0,0,2,0,0,0,0
28,Jonnu Smith,1,2,20,10.0,12.0,6.0,0,0.0,8.0,4.0,2,1.0,0,2,8.7%,2,0,0,1,0,0,0,0
29,Tyler Eifert,1,2,22,11.0,15.0,7.5,0,0.0,7.0,3.5,1,0.5,0,2,4.1%,2,0,0,1,0,0,0,0
30,Drew Sample,1,3,21,7.0,1.0,0.3,0,0.0,20.0,6.7,6,2.0,1,4,10.5%,3,0,1,0,0,0,0,0
31,Ross Dwelley,1,2,20,10.0,11.0,5.5,0,0.0,9.0,4.5,0,0.0,0,2,4.5%,2,0,0,1,0,0,0,0
32,Jordan Akins,1,3,20,6.7,13.0,4.3,0,0.0,7.0,2.3,5,1.7,0,6,22.2%,4,1,1,0,0,0,0,0
33,Jacob Hollister,1,1,20,20.0,18.0,18.0,0,0.0,2.0,2.0,0,0.0,0,1,3.1%,1,0,0,1,1,0,0,0
34,Ian Thomas,1,3,20,6.7,10.0,3.3,0,0.0,10.0,3.3,3,1.0,0,4,10.3%,3,0,0,0,0,0,0,0
35,Durham Smythe,1,2,19,9.5,13.0,6.5,0,0.0,6.0,3.0,3,1.5,1,3,6.5%,2,0,0,1,0,0,0,0
36,Harrison Bryant,1,3,18,6.0,10.0,3.3,0,0.0,8.0,2.7,2,0.7,0,6,13.6%,4,1,0,0,0,0,0,0
37,Evan Engram,1,2,18,9.0,5.0,2.5,0,0.0,13.0,6.5,0,0.0,0,4,16.7%,2,0,0,1,0,0,0,0
38,Maxx Williams,1,2,17,8.5,5.0,2.5,0,0.0,12.0,6.0,7,3.5,0,2,6.3%,2,0,1,0,0,0,0,0
39,Colby Parkinson,1,2,16,8.0,11.0,5.5,0,0.0,5.0,2.5,3,1.5,1,2,6.3%,2,0,1,1,0,0,0,0
40,Darren Fells,1,1,15,15.0,1.0,1.0,0,0.0,14.0,14.0,2,2.0,0,1,3.7%,1,0,0,1,0,0,0,0
41,Dawson Knox,1,4,34,8.5,10.0,2.5,0,0.0,24.0,6.0,11,2.8,0,7,16.7%,4,0,1,1,0,0,0,0
42,James O'Shaughnessy,1,2,14,7.0,5.0,2.5,0,0.0,9.0,4.5,0,0.0,0,2,4.1%,2,0,0,1,0,0,0,0
43,Jordan Reed,1,2,13,6.5,12.0,6.0,0,0.0,1.0,0.5,0,0.0,0,5,11.4%,3,1,0,0,0,0,0,0
44,Adam Trautman,1,1,12,12.0,-5.0,-5.0,0,0.0,17.0,17.0,1,1.0,0,1,2.7%,1,0,0,1,0,0,0,0
45,Juwan Johnson,1,1,11,11.0,6.0,6.0,0,0.0,5.0,5.0,2,2.0,0,1,2.7%,1,0,0,1,0,0,0,0
46,Blake Bell,1,1,11,11.0,6.0,6.0,0,0.0,5.0,5.0,0,0.0,0,1,4.5%,1,0,0,1,0,0,0,0
47,Chris Herndon IV,1,1,9,9.0,9.0,9.0,0,0.0,0.0,0.0,0,0.0,0,1,4.3%,1,0,0,0,0,0,0,0
48,Mo Alie-Cox,1,1,9,9.0,-2.0,-2.0,0,0.0,11.0,11.0,4,4.0,0,1,3.7%,1,0,0,0,0,0,0,0
49,Cameron Brate,1,1,9,9.0,9.0,9.0,0,0.0,0.0,0.0,0,0.0,0,1,4.5%,1,0,0,0,0,0,0,0
50,Gerald Everett,1,1,9,9.0,4.0,4.0,0,0.0,5.0,5.0,2,2.0,0,3,12.5%,1,0,0,0,0,0,0,0
51,Zach Ertz,1,2,8,4.0,9.0,4.5,0,0.0,-1.0,-0.5,0,0.0,0,3,11.5%,2,0,0,0,0,0,0,0
52,Hayden Hurst,1,1,7,7.0,7.0,7.0,0,0.0,0.0,0.0,0,0.0,0,3,9.4%,2,1,1,0,0,0,0,0
53,Jaeden Graham,1,1,7,7.0,1.0,1.0,0,0.0,6.0,6.0,2,2.0,0,1,3.1%,1,0,0,0,0,0,0,0
54,Marcedes Lewis,1,1,6,6.0,6.0,6.0,0,0.0,0.0,0.0,0,0.0,0,1,3.2%,1,0,0,0,0,0,0,0
