,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
19,Ryan Griffin,1,2,39.0,19.5,9.0,4.5,0,0.0,30,15.0,5,2.5,0,2,9.1%,2,0,0,2,1,0,0,0
20,Dawson Knox,1,4,38.0,9.5,28.0,7.0,0,0.0,10,2.5,4,1.0,0,5,16.1%,4,0,0,2,0,0,0,0
21,Pat Freiermuth,1,4,37.0,9.3,21.0,5.3,0,0.0,16,4.0,7,1.8,2,4,16.0%,4,0,0,2,0,0,0,0
22,Tyler Kroft,1,2,35.0,17.5,-1.0,-0.5,0,0.0,36,18.0,24,12.0,0,2,9.1%,2,0,0,2,1,0,0,0
23,Evan Engram,1,4,33.0,8.3,27.0,6.8,0,0.0,6,1.5,2,0.5,0,5,13.9%,4,0,0,1,0,0,0,0
24,Jared Cook,1,3,32.0,10.7,17.0,5.7,0,0.0,15,5.0,10,3.3,0,7,18.9%,4,1,1,2,0,0,0,0
25,Rob Gronkowski,1,2,29.0,14.5,22.0,11.0,0,0.0,7,3.5,3,1.5,0,11,22.9%,4,2,0,2,0,0,0,0
26,Ricky Seals-Jones,1,4,29.0,7.3,11.0,2.8,0,0.0,18,4.5,5,1.3,0,7,23.3%,4,0,1,1,0,0,0,0
27,David Njoku,1,3,29.0,9.7,3.0,1.0,0,0.0,26,8.7,12,4.0,0,5,17.2%,3,0,1,2,0,0,0,0
28,John Bates,1,1,29.0,29.0,15.0,15.0,0,0.0,14,14.0,3,3.0,0,1,3.3%,1,0,0,1,1,0,0,0
29,Jordan Akins,1,2,24.0,12.0,24.0,12.0,0,0.0,0,0.0,0,0.0,0,3,10.0%,2,0,0,1,0,0,0,0
30,Tyler Davis,1,1,22.0,22.0,18.0,18.0,0,0.0,4,4.0,3,3.0,0,1,3.2%,1,0,0,1,1,0,0,0
31,Cameron Brate,1,2,22.0,11.0,20.0,10.0,0,0.0,2,1.0,2,1.0,0,4,8.3%,3,1,0,1,0,0,0,0
32,Jeremy Sprinkle,1,2,21.0,10.5,6.0,3.0,0,0.0,15,7.5,8,4.0,0,2,5.4%,2,0,1,2,0,0,0,0
33,Trevon Wesco,1,1,19.0,19.0,3.0,3.0,0,0.0,16,16.0,8,8.0,0,1,4.5%,1,0,0,1,0,0,0,0
34,C.J. Uzomah,1,3,18.0,6.0,7.0,2.3,0,0.0,11,3.7,3,1.0,1,4,19.0%,3,0,0,0,0,0,0,0
35,Zach Gentry,1,1,17.0,17.0,-3.0,-3.0,0,0.0,20,20.0,12,12.0,1,1,4.0%,1,0,0,1,0,0,0,0
36,Josiah Deguara,1,3,16.0,5.3,-1.0,-0.3,0,0.0,17,5.7,4,1.3,0,5,16.1%,4,1,1,0,0,0,0,0
37,Shane Zylstra,1,1,16.0,16.0,11.0,11.0,0,0.0,5,5.0,0,0.0,0,1,3.8%,1,0,0,1,0,0,0,0
38,Jimmy Graham,1,1,13.0,13.0,11.0,11.0,0,0.0,2,2.0,0,0.0,0,2,5.6%,2,1,1,1,0,0,0,0
39,Stephen Anderson,1,1,12.0,12.0,12.0,12.0,0,0.0,0,0.0,0,0.0,0,1,2.7%,1,0,0,1,0,0,0,0
40,Chris Manhertz,1,1,11.0,11.0,3.0,3.0,0,0.0,8,8.0,0,0.0,0,1,2.8%,1,0,0,1,0,0,0,0
41,Kyle Rudolph,1,1,9.0,9.0,9.0,9.0,0,0.0,0,0.0,1,1.0,0,1,2.8%,1,0,0,0,0,0,0,0
42,Brycen Hopkins,1,1,9.0,9.0,3.0,3.0,0,0.0,6,6.0,4,4.0,0,1,3.4%,1,0,0,0,0,0,0,0
43,Tommy Tremble,1,1,8.0,8.0,2.0,2.0,0,0.0,6,6.0,2,2.0,0,4,11.1%,1,0,0,0,0,0,0,0
44,Tyler Conklin,1,1,7.0,7.0,5.0,5.0,0,0.0,2,2.0,0,0.0,0,3,13.6%,1,0,1,0,0,0,0,0
45,Jack Stoll,1,1,7.0,7.0,4.0,4.0,0,0.0,3,3.0,1,1.0,0,1,3.8%,1,0,0,0,0,0,0,0
46,Hayden Hurst,1,2,6.0,3.0,0.0,0.0,0,0.0,6,3.0,2,1.0,1,2,6.7%,2,0,0,0,0,0,0,0
47,Geoff Swaim,1,1,5.0,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,2,6.3%,1,0,1,0,0,0,0,0
48,Jonnu Smith,1,1,3.0,3.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,3,6.8%,1,0,0,0,0,0,0,0
49,Pharaoh Brown,1,2,5.0,2.5,1.0,0.5,0,0.0,4,2.0,2,1.0,1,2,6.7%,2,0,0,0,0,0,0,0
50,Ian Thomas,1,1,5.0,5.0,4.0,4.0,0,0.0,1,1.0,0,0.0,0,1,2.8%,1,0,0,0,0,0,0,0
51,Tre' McKitty,1,1,4.0,4.0,4.0,4.0,0,0.0,0,0.0,0,0.0,0,1,2.7%,1,0,0,0,0,0,0,0
52,Durham Smythe,1,1,4.0,4.0,4.0,4.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,1,0,1,0,0,0,0,0
53,Adam Trautman,1,1,4.0,4.0,4.0,4.0,0,0.0,0,0.0,0,0.0,0,2,8.0%,1,0,0,0,0,0,0,0
54,Will Dissly,1,1,3.0,3.0,2.0,2.0,0,0.0,1,1.0,0,0.0,0,1,3.6%,1,0,0,0,0,0,0,0
55,Blake Bell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.2%,0,0,0,0,0,0,0,0
56,Drew Sample,1,1,2.0,2.0,-2.0,-2.0,0,0.0,4,4.0,0,0.0,0,1,4.8%,1,0,0,0,0,0,0,0
57,MyCole Pruitt,1,1,1.0,1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,1,3.1%,1,0,0,0,0,0,0,0
58,Parker Hesse,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
59,Sean McKeon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
60,Kendall Blanton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.4%,0,0,0,0,0,0,0,0
61,Daniel Helm,1,1,-1.0,-1.0,-3.0,-3.0,0,0.0,2,2.0,0,0.0,0,1,2.8%,1,0,0,0,0,0,0,0
62,Anthony Firkser,1,2,19.0,9.5,15.0,7.5,0,0.0,4,2.0,0,0.0,0,2,6.3%,2,0,1,1,0,0,0,0
63,Kenny Yeboah,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
64,Brevin Jordan,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
65,Eric Tomlinson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
66,Luke Stocker,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
67,Brock Wright,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,0,0,0,0,0,0,0,0
68,Jacob Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
69,Chris Myarick,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
70,Hunter Long,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.8%,0,0,0,0,0,0,0,0
71,Charlie Woerner,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
72,Andrew Beck,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
73,Miller Forristall,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
74,Mitchell Wilcox,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
75,Nick Vannett,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,4.0%,0,1,0,0,0,0,0,0
76,Luke Farrell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
77,Sammis Reyes,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
78,Rashod Berry,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
79,Eric Saubert,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
80,T.J. Hockenson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
81,Josh Oliver,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
82,Noah Gray,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
83,Demetrius Harris,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
84,O.J. Howard,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.1%,0,0,0,0,0,0,0,0
85,Donald Parham Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.7%,0,1,1,0,0,0,0,0
86,Jacob Hollister,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0%,0,0,0,0,0,0,0,0
87,Tommy Sweeney,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.2%,0,1,0,0,0,0,0,0
88,Lee Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,3.3%,0,0,1,0,0,0,0,0
89,Kylen Granson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
90,Colby Parkinson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
91,Austin Hooper,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
92,Ross Dwelley,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
93,Giovanni Ricci,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,2.8%,0,0,0,0,0,0,0,0
94,Juwan Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0%,0,0,0,0,0,0,0,0
95,Jack Doyle,1,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,8.3%,1,0,0,0,0,0,0,0
96,Mo Alie-Cox,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,1,8.3%,0,1,1,0,0,0,0,0
97,Johnny Mundt,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
98,Tyler Higbee,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
99,Taysom Hill,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,%,0,0,0,0,0,0,0,0
