,,GAMES,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,TARGETS,TARGETS,TARGETS,TARGETS,TARGETS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS,BIG PLAYS
RANK,PLAYER,G,REC,YDS,Y/R,YBC,YBC/R,AIR,AIR/R,YAC,YACON,YACON/R,BRKTKL,TGT,% TM,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,LNG
1,Rob Gronkowski,1,8,90.0,11.3,53.0,6.6,0,0.0,37,4.6,9,1.1,0,8,17.8%,8,0,2,4,2,0,0,0
2,Travis Kelce,1,6,76.0,12.7,45.0,7.5,0,0.0,31,5.2,11,1.8,2,7,20.6%,6,0,2,4,0,0,0,0
3,T.J. Hockenson,1,8,97.0,12.1,51.0,6.4,0,0.0,46,5.8,6,0.8,1,11,19.3%,8,0,2,6,2,0,0,0
4,Darren Waller,1,10,105.0,10.5,65.0,6.5,0,0.0,40,4.0,21,2.1,1,19,35.2%,12,2,2,5,1,0,0,0
5,Juwan Johnson,1,3,21.0,7.0,4.0,1.3,0,0.0,17,5.7,1,0.3,0,3,15.0%,3,0,2,1,0,0,0,0
6,Dallas Goedert,1,4,42.0,10.5,24.0,6.0,0,0.0,18,4.5,0,0.0,0,5,15.6%,4,0,2,2,0,0,0,0
7,Logan Thomas,1,3,30.0,10.0,17.0,5.7,0,0.0,13,4.3,0,0.0,0,3,14.3%,3,0,1,2,0,0,0,0
8,Chris Manhertz,1,1,22.0,22.0,18.0,18.0,0,0.0,4,4.0,0,0.0,0,1,2.0%,1,0,0,1,1,0,0,0
9,Gerald Everett,1,2,20.0,10.0,0.0,0.0,0,0.0,20,10.0,3,1.5,0,2,8.7%,2,0,1,1,0,0,0,0
10,George Kittle,1,4,78.0,19.5,21.0,5.3,0,0.0,57,14.3,3,0.8,1,5,20.0%,4,0,0,3,2,1,0,0
11,David Njoku,1,3,76.0,25.3,55.0,18.3,0,0.0,21,7.0,3,1.0,0,5,18.5%,3,0,1,2,2,2,1,1
12,Tyler Higbee,1,5,68.0,13.6,23.0,4.6,0,0.0,45,9.0,13,2.6,0,6,23.1%,5,0,1,2,1,1,0,0
13,Pharaoh Brown,1,4,67.0,16.8,33.0,8.3,0,0.0,34,8.5,27,6.8,1,5,15.6%,4,0,0,3,2,0,0,0
14,Noah Fant,1,6,62.0,10.3,37.0,6.2,0,0.0,25,4.2,12,2.0,0,8,22.2%,6,0,2,2,1,0,0,0
15,Albert Okwuegbunam Jr.,1,3,16.0,5.3,2.0,0.7,0,0.0,14,4.7,9,3.0,0,3,8.3%,3,0,2,0,0,0,0,0
16,Jared Cook,1,5,56.0,11.2,30.0,6.0,0,0.0,26,5.2,3,0.6,0,8,17.0%,5,0,2,3,1,0,0,0
17,Jonnu Smith,1,5,42.0,8.4,18.0,3.6,0,0.0,24,4.8,10,2.0,0,5,12.8%,5,0,1,2,0,0,0,0
